S
I=9,J=9
0.000000, 0.000000, 0.681365
1.000000, 0.000000, 0.760854
2.000000, 0.000000, 0.709409
3.000000, 0.000000, 0.561856
4.000000, 0.000000, 0.439662
5.000000, 0.000000, 0.361353
6.000000, 0.000000, 0.573237
7.000000, 0.000000, 0.421079
8.000000, 0.000000, 0.575233
0.000000, 1.000000, 0.554520
1.000000, 1.000000, 0.534654
2.000000, 1.000000, 0.538765
3.000000, 1.000000, 0.491395
4.000000, 1.000000, 0.506357
5.000000, 1.000000, 0.639303
6.000000, 1.000000, 0.709327
7.000000, 1.000000, 0.586296
8.000000, 1.000000, 0.532607
0.000000, 2.000000, 0.516071
1.000000, 2.000000, 0.511553
2.000000, 2.000000, 0.465259
3.000000, 2.000000, 0.401357
4.000000, 2.000000, 0.486589
5.000000, 2.000000, 0.697587
6.000000, 2.000000, 0.714970
7.000000, 2.000000, 0.576533
8.000000, 2.000000, 0.441284
0.000000, 3.000000, 0.511116
1.000000, 3.000000, 0.587370
2.000000, 3.000000, 0.520056
3.000000, 3.000000, 0.263140
4.000000, 3.000000, 0.364302
5.000000, 3.000000, 0.568437
6.000000, 3.000000, 0.660143
7.000000, 3.000000, 0.632334
8.000000, 3.000000, 0.412793
0.000000, 4.000000, 0.501504
1.000000, 4.000000, 0.764084
2.000000, 4.000000, 0.854803
3.000000, 4.000000, 0.494727
4.000000, 4.000000, 0.478124
5.000000, 4.000000, 0.519315
6.000000, 4.000000, 0.575251
7.000000, 4.000000, 0.611071
8.000000, 4.000000, 0.531579
0.000000, 5.000000, 0.626887
1.000000, 5.000000, 0.886001
2.000000, 5.000000, 0.940928
3.000000, 5.000000, 0.799309
4.000000, 5.000000, 0.605245
5.000000, 5.000000, 0.457014
6.000000, 5.000000, 0.419143
7.000000, 5.000000, 0.456092
8.000000, 5.000000, 0.519537
0.000000, 6.000000, 0.749718
1.000000, 6.000000, 0.901649
2.000000, 6.000000, 0.831574
3.000000, 6.000000, 0.689021
4.000000, 6.000000, 0.505697
5.000000, 6.000000, 0.309589
6.000000, 6.000000, 0.205554
7.000000, 6.000000, 0.317971
8.000000, 6.000000, 0.519672
0.000000, 7.000000, 0.714712
1.000000, 7.000000, 0.777975
2.000000, 7.000000, 0.707428
3.000000, 7.000000, 0.586954
4.000000, 7.000000, 0.440820
5.000000, 7.000000, 0.217673
6.000000, 7.000000, 0.000000
7.000000, 7.000000, 0.320245
8.000000, 7.000000, 0.656370
0.000000, 8.000000, 0.672818
1.000000, 8.000000, 0.761904
2.000000, 8.000000, 0.852486
3.000000, 8.000000, 0.685438
4.000000, 8.000000, 0.532565
5.000000, 8.000000, 0.390205
6.000000, 8.000000, 0.483267
7.000000, 8.000000, 1.000000
8.000000, 8.000000, 0.959509
