S
I=43,J=43
0.000000, 0.000000, 2.199786
1.000000, 0.000000, 2.190404
2.000000, 0.000000, 2.176884
3.000000, 0.000000, 2.158741
4.000000, 0.000000, 2.135444
5.000000, 0.000000, 2.106433
6.000000, 0.000000, 2.071143
7.000000, 0.000000, 2.029050
8.000000, 0.000000, 1.979750
9.000000, 0.000000, 1.923074
10.000000, 0.000000, 1.858418
11.000000, 0.000000, 1.787737
12.000000, 0.000000, 1.711256
13.000000, 0.000000, 1.629472
14.000000, 0.000000, 1.543235
15.000000, 0.000000, 1.453825
16.000000, 0.000000, 1.363039
17.000000, 0.000000, 1.273199
18.000000, 0.000000, 1.187050
19.000000, 0.000000, 1.107500
20.000000, 0.000000, 1.037456
21.000000, 0.000000, 0.979948
22.000000, 0.000000, 0.938279
23.000000, 0.000000, 0.915734
24.000000, 0.000000, 0.914866
25.000000, 0.000000, 0.936727
26.000000, 0.000000, 0.980592
27.000000, 0.000000, 1.044219
28.000000, 0.000000, 1.124463
29.000000, 0.000000, 1.217926
30.000000, 0.000000, 1.321441
31.000000, 0.000000, 1.432256
32.000000, 0.000000, 1.548035
33.000000, 0.000000, 1.666771
34.000000, 0.000000, 1.800718
35.000000, 0.000000, 1.939880
36.000000, 0.000000, 2.071161
37.000000, 0.000000, 2.190680
38.000000, 0.000000, 2.295070
39.000000, 0.000000, 2.381843
40.000000, 0.000000, 2.449632
41.000000, 0.000000, 2.515020
42.000000, 0.000000, 2.554258
0.000000, 1.000000, 2.280702
1.000000, 1.000000, 2.273263
2.000000, 1.000000, 2.261236
3.000000, 1.000000, 2.244183
4.000000, 1.000000, 2.221467
5.000000, 1.000000, 2.192388
6.000000, 1.000000, 2.156193
7.000000, 1.000000, 2.112132
8.000000, 1.000000, 2.059536
9.000000, 1.000000, 1.998348
10.000000, 1.000000, 1.929647
11.000000, 1.000000, 1.853619
12.000000, 1.000000, 1.770331
13.000000, 1.000000, 1.680144
14.000000, 1.000000, 1.583812
15.000000, 1.000000, 1.482594
16.000000, 1.000000, 1.378412
17.000000, 1.000000, 1.273993
18.000000, 1.000000, 1.172783
19.000000, 1.000000, 1.078392
20.000000, 1.000000, 0.994063
21.000000, 1.000000, 0.923199
22.000000, 1.000000, 0.870110
23.000000, 1.000000, 0.839687
24.000000, 1.000000, 0.835969
25.000000, 1.000000, 0.860622
26.000000, 1.000000, 0.912528
27.000000, 1.000000, 0.988369
28.000000, 1.000000, 1.083657
29.000000, 1.000000, 1.193889
30.000000, 1.000000, 1.315229
31.000000, 1.000000, 1.444633
32.000000, 1.000000, 1.579754
33.000000, 1.000000, 1.725623
34.000000, 1.000000, 1.889863
35.000000, 1.000000, 2.051618
36.000000, 1.000000, 2.203687
37.000000, 1.000000, 2.341059
38.000000, 1.000000, 2.459315
39.000000, 1.000000, 2.555235
40.000000, 1.000000, 2.627440
41.000000, 1.000000, 2.682236
42.000000, 1.000000, 2.720965
0.000000, 2.000000, 2.368793
1.000000, 2.000000, 2.363615
2.000000, 2.000000, 2.353529
3.000000, 2.000000, 2.338050
4.000000, 2.000000, 2.316427
5.000000, 2.000000, 2.287804
6.000000, 2.000000, 2.251228
7.000000, 2.000000, 2.205679
8.000000, 2.000000, 2.150220
9.000000, 2.000000, 2.085855
10.000000, 2.000000, 2.013480
11.000000, 2.000000, 1.932346
12.000000, 2.000000, 1.842302
13.000000, 2.000000, 1.743501
14.000000, 2.000000, 1.636518
15.000000, 2.000000, 1.522472
16.000000, 2.000000, 1.403247
17.000000, 2.000000, 1.281876
18.000000, 2.000000, 1.162900
19.000000, 2.000000, 1.051255
20.000000, 2.000000, 0.950061
21.000000, 2.000000, 0.862429
22.000000, 2.000000, 0.794018
23.000000, 2.000000, 0.752471
24.000000, 2.000000, 0.744616
25.000000, 2.000000, 0.772931
26.000000, 2.000000, 0.835390
27.000000, 2.000000, 0.926864
28.000000, 2.000000, 1.040608
29.000000, 2.000000, 1.170577
30.000000, 2.000000, 1.312312
31.000000, 2.000000, 1.462718
32.000000, 2.000000, 1.621090
33.000000, 2.000000, 1.803417
34.000000, 2.000000, 1.996841
35.000000, 2.000000, 2.185258
36.000000, 2.000000, 2.362136
37.000000, 2.000000, 2.520749
38.000000, 2.000000, 2.654970
39.000000, 2.000000, 2.760415
40.000000, 2.000000, 2.835301
41.000000, 2.000000, 2.881552
42.000000, 2.000000, 2.910497
0.000000, 3.000000, 2.464612
1.000000, 3.000000, 2.462162
2.000000, 3.000000, 2.454528
3.000000, 3.000000, 2.441177
4.000000, 3.000000, 2.421255
5.000000, 3.000000, 2.393747
6.000000, 3.000000, 2.357475
7.000000, 3.000000, 2.311123
8.000000, 3.000000, 2.253667
9.000000, 3.000000, 2.187480
10.000000, 3.000000, 2.112098
11.000000, 3.000000, 2.026381
12.000000, 3.000000, 1.929920
13.000000, 3.000000, 1.822623
14.000000, 3.000000, 1.704819
15.000000, 3.000000, 1.577378
16.000000, 3.000000, 1.441889
17.000000, 3.000000, 1.301152
18.000000, 3.000000, 1.160910
19.000000, 3.000000, 1.030075
20.000000, 3.000000, 0.909800
21.000000, 3.000000, 0.801140
22.000000, 3.000000, 0.711812
23.000000, 3.000000, 0.653977
24.000000, 3.000000, 0.640278
25.000000, 3.000000, 0.673989
26.000000, 3.000000, 0.750886
27.000000, 3.000000, 0.862883
28.000000, 3.000000, 0.999117
29.000000, 3.000000, 1.151753
30.000000, 3.000000, 1.316126
31.000000, 3.000000, 1.489692
32.000000, 3.000000, 1.679796
33.000000, 3.000000, 1.900336
34.000000, 3.000000, 2.125360
35.000000, 3.000000, 2.345560
36.000000, 3.000000, 2.552660
37.000000, 3.000000, 2.737187
38.000000, 3.000000, 2.890130
39.000000, 3.000000, 3.005131
40.000000, 3.000000, 3.080152
41.000000, 3.000000, 3.117685
42.000000, 3.000000, 3.127002
0.000000, 4.000000, 2.568744
1.000000, 4.000000, 2.569537
2.000000, 4.000000, 2.564913
3.000000, 4.000000, 2.554326
4.000000, 4.000000, 2.536830
5.000000, 4.000000, 2.511252
6.000000, 4.000000, 2.476176
7.000000, 4.000000, 2.429960
8.000000, 4.000000, 2.371878
9.000000, 4.000000, 2.305126
10.000000, 4.000000, 2.227664
11.000000, 4.000000, 2.138189
12.000000, 4.000000, 2.035987
13.000000, 4.000000, 1.920680
14.000000, 4.000000, 1.792338
15.000000, 4.000000, 1.651600
16.000000, 4.000000, 1.499766
17.000000, 4.000000, 1.338925
18.000000, 4.000000, 1.173174
19.000000, 4.000000, 1.022520
20.000000, 4.000000, 0.880038
21.000000, 4.000000, 0.744551
22.000000, 4.000000, 0.626471
23.000000, 4.000000, 0.543421
24.000000, 4.000000, 0.518767
25.000000, 4.000000, 0.561731
26.000000, 4.000000, 0.661855
27.000000, 4.000000, 0.801497
28.000000, 4.000000, 0.964361
29.000000, 4.000000, 1.141836
30.000000, 4.000000, 1.330162
31.000000, 4.000000, 1.529076
32.000000, 4.000000, 1.759898
33.000000, 4.000000, 2.016380
34.000000, 4.000000, 2.277840
35.000000, 4.000000, 2.536624
36.000000, 4.000000, 2.781760
37.000000, 4.000000, 2.999259
38.000000, 4.000000, 3.174974
39.000000, 4.000000, 3.299006
40.000000, 4.000000, 3.369164
41.000000, 4.000000, 3.391015
42.000000, 4.000000, 3.375324
0.000000, 5.000000, 2.681814
1.000000, 5.000000, 2.686389
2.000000, 5.000000, 2.685381
3.000000, 5.000000, 2.678266
4.000000, 5.000000, 2.664035
5.000000, 5.000000, 2.641367
6.000000, 5.000000, 2.608603
7.000000, 5.000000, 2.563762
8.000000, 5.000000, 2.506792
9.000000, 5.000000, 2.440778
10.000000, 5.000000, 2.362497
11.000000, 5.000000, 2.270450
12.000000, 5.000000, 2.163551
13.000000, 5.000000, 2.041085
14.000000, 5.000000, 1.902877
15.000000, 5.000000, 1.749469
16.000000, 5.000000, 1.582295
17.000000, 5.000000, 1.404049
18.000000, 5.000000, 1.220531
19.000000, 5.000000, 1.042411
20.000000, 5.000000, 0.869240
21.000000, 5.000000, 0.700648
22.000000, 5.000000, 0.545236
23.000000, 5.000000, 0.423881
24.000000, 5.000000, 0.378274
25.000000, 5.000000, 0.439333
26.000000, 5.000000, 0.577452
27.000000, 5.000000, 0.751995
28.000000, 5.000000, 0.943739
29.000000, 5.000000, 1.146165
30.000000, 5.000000, 1.358008
31.000000, 5.000000, 1.586040
32.000000, 5.000000, 1.858372
33.000000, 5.000000, 2.151371
34.000000, 5.000000, 2.455041
35.000000, 5.000000, 2.761626
36.000000, 5.000000, 3.056619
37.000000, 5.000000, 3.318543
38.000000, 5.000000, 3.523562
39.000000, 5.000000, 3.654919
40.000000, 5.000000, 3.710870
41.000000, 5.000000, 3.703895
42.000000, 5.000000, 3.652890
0.000000, 6.000000, 2.804492
1.000000, 6.000000, 2.813397
2.000000, 6.000000, 2.816626
3.000000, 6.000000, 2.813749
4.000000, 6.000000, 2.803730
5.000000, 6.000000, 2.785097
6.000000, 6.000000, 2.755892
7.000000, 6.000000, 2.713766
8.000000, 6.000000, 2.659675
9.000000, 6.000000, 2.595635
10.000000, 6.000000, 2.518040
11.000000, 6.000000, 2.425129
12.000000, 6.000000, 2.315306
13.000000, 6.000000, 2.187138
14.000000, 6.000000, 2.040160
15.000000, 6.000000, 1.874860
16.000000, 6.000000, 1.692900
17.000000, 6.000000, 1.497688
18.000000, 6.000000, 1.294506
19.000000, 6.000000, 1.089016
20.000000, 6.000000, 0.883728
21.000000, 6.000000, 0.680135
22.000000, 6.000000, 0.482995
23.000000, 6.000000, 0.308678
24.000000, 6.000000, 0.227244
25.000000, 6.000000, 0.327417
26.000000, 6.000000, 0.517127
27.000000, 6.000000, 0.727802
28.000000, 6.000000, 0.945784
29.000000, 6.000000, 1.169855
30.000000, 6.000000, 1.402431
31.000000, 6.000000, 1.663373
32.000000, 6.000000, 1.971158
33.000000, 6.000000, 2.302064
34.000000, 6.000000, 2.654040
35.000000, 6.000000, 3.020626
36.000000, 6.000000, 3.383834
37.000000, 6.000000, 3.710119
38.000000, 6.000000, 3.956134
39.000000, 6.000000, 4.090360
40.000000, 6.000000, 4.113946
41.000000, 6.000000, 4.055807
42.000000, 6.000000, 3.950925
0.000000, 7.000000, 2.937520
1.000000, 7.000000, 2.951189
2.000000, 7.000000, 2.958686
3.000000, 7.000000, 2.958717
4.000000, 7.000000, 2.949286
5.000000, 7.000000, 2.929244
6.000000, 7.000000, 2.898298
7.000000, 7.000000, 2.854658
8.000000, 7.000000, 2.801499
9.000000, 7.000000, 2.739762
10.000000, 7.000000, 2.665189
11.000000, 7.000000, 2.575368
12.000000, 7.000000, 2.467860
13.000000, 7.000000, 2.340337
14.000000, 7.000000, 2.191497
15.000000, 7.000000, 2.020719
16.000000, 7.000000, 1.828905
17.000000, 7.000000, 1.618685
18.000000, 7.000000, 1.395047
19.000000, 7.000000, 1.163810
20.000000, 7.000000, 0.929718
21.000000, 7.000000, 0.695772
22.000000, 7.000000, 0.464217
23.000000, 7.000000, 0.239360
24.000000, 7.000000, 0.103149
25.000000, 7.000000, 0.272981
26.000000, 7.000000, 0.507522
27.000000, 7.000000, 0.742424
28.000000, 7.000000, 0.977352
29.000000, 7.000000, 1.215908
30.000000, 7.000000, 1.464378
31.000000, 7.000000, 1.756097
32.000000, 7.000000, 2.091973
33.000000, 7.000000, 2.459943
34.000000, 7.000000, 2.864788
35.000000, 7.000000, 3.305660
36.000000, 7.000000, 3.764977
37.000000, 7.000000, 4.192482
38.000000, 7.000000, 4.503145
39.000000, 7.000000, 4.628559
40.000000, 7.000000, 4.582660
41.000000, 7.000000, 4.436223
42.000000, 7.000000, 4.252367
0.000000, 8.000000, 3.081738
1.000000, 8.000000, 3.083981
2.000000, 8.000000, 3.080446
3.000000, 8.000000, 3.070672
4.000000, 8.000000, 3.056382
5.000000, 8.000000, 3.036800
6.000000, 8.000000, 3.009782
7.000000, 8.000000, 2.972541
8.000000, 8.000000, 2.927447
9.000000, 8.000000, 2.874302
10.000000, 8.000000, 2.808072
11.000000, 8.000000, 2.725572
12.000000, 8.000000, 2.623538
13.000000, 8.000000, 2.498905
14.000000, 8.000000, 2.349326
15.000000, 8.000000, 2.173844
16.000000, 8.000000, 1.973526
17.000000, 8.000000, 1.751753
18.000000, 8.000000, 1.513763
19.000000, 8.000000, 1.265348
20.000000, 8.000000, 1.011695
21.000000, 8.000000, 0.758234
22.000000, 8.000000, 0.512642
23.000000, 8.000000, 0.291204
24.000000, 8.000000, 0.189699
25.000000, 8.000000, 0.338364
26.000000, 8.000000, 0.566075
27.000000, 8.000000, 0.801992
28.000000, 8.000000, 1.040146
29.000000, 8.000000, 1.283317
30.000000, 8.000000, 1.541619
31.000000, 8.000000, 1.854405
32.000000, 8.000000, 2.210003
33.000000, 8.000000, 2.609282
34.000000, 8.000000, 3.065440
35.000000, 8.000000, 3.591015
36.000000, 8.000000, 4.182486
37.000000, 8.000000, 4.780831
38.000000, 8.000000, 5.212143
39.000000, 8.000000, 5.294757
40.000000, 8.000000, 5.100485
41.000000, 8.000000, 4.810943
42.000000, 8.000000, 4.523515
0.000000, 9.000000, 3.177271
1.000000, 9.000000, 3.175189
2.000000, 9.000000, 3.170748
3.000000, 9.000000, 3.164628
4.000000, 9.000000, 3.156510
5.000000, 9.000000, 3.144847
6.000000, 9.000000, 3.127095
7.000000, 9.000000, 3.100184
8.000000, 9.000000, 3.066865
9.000000, 9.000000, 3.026048
10.000000, 9.000000, 2.972338
11.000000, 9.000000, 2.901875
12.000000, 9.000000, 2.810385
13.000000, 9.000000, 2.693455
14.000000, 9.000000, 2.547209
15.000000, 9.000000, 2.369323
16.000000, 9.000000, 2.160197
17.000000, 9.000000, 1.923718
18.000000, 9.000000, 1.667090
19.000000, 9.000000, 1.399623
20.000000, 9.000000, 1.131172
21.000000, 9.000000, 0.871500
22.000000, 9.000000, 0.632891
23.000000, 9.000000, 0.445508
24.000000, 9.000000, 0.384635
25.000000, 9.000000, 0.490071
26.000000, 9.000000, 0.682102
27.000000, 9.000000, 0.900622
28.000000, 9.000000, 1.129037
29.000000, 9.000000, 1.366280
30.000000, 9.000000, 1.626806
31.000000, 9.000000, 1.946091
32.000000, 9.000000, 2.309448
33.000000, 9.000000, 2.726626
34.000000, 9.000000, 3.219478
35.000000, 9.000000, 3.820223
36.000000, 9.000000, 4.562147
37.000000, 9.000000, 5.438001
38.000000, 9.000000, 6.121743
39.000000, 9.000000, 6.068632
40.000000, 9.000000, 5.579623
41.000000, 9.000000, 5.101681
42.000000, 9.000000, 4.709754
0.000000, 10.000000, 3.263688
1.000000, 10.000000, 3.263353
2.000000, 10.000000, 3.261616
3.000000, 10.000000, 3.260432
4.000000, 10.000000, 3.259826
5.000000, 10.000000, 3.257957
6.000000, 10.000000, 3.251855
7.000000, 10.000000, 3.238186
8.000000, 10.000000, 3.219760
9.000000, 10.000000, 3.195160
10.000000, 10.000000, 3.158804
11.000000, 10.000000, 3.106266
12.000000, 10.000000, 3.032163
13.000000, 10.000000, 2.930321
14.000000, 10.000000, 2.794488
15.000000, 10.000000, 2.619866
16.000000, 10.000000, 2.405258
17.000000, 10.000000, 2.154989
18.000000, 10.000000, 1.879237
19.000000, 10.000000, 1.592267
20.000000, 10.000000, 1.309779
21.000000, 10.000000, 1.047654
22.000000, 10.000000, 0.824108
23.000000, 10.000000, 0.665970
24.000000, 10.000000, 0.610849
25.000000, 10.000000, 0.678089
26.000000, 10.000000, 0.832346
