S
I=45,J=40
0.0, 0.0, 0.004744
0.0, 0.0, 0.004626
0.0, 0.0, 0.004378
0.0, 0.0, 0.004416
0.0, 0.0, 0.005487
0.0, 0.0, 0.012127
0.0, 0.0, 0.014484
0.0, 0.0, 0.015149
0.0, 0.0, 0.014626
0.0, 0.0, 0.015810
0.0, 0.0, 0.015719
0.0, 0.0, 0.015771
0.0, 0.0, 0.015868
0.0, 0.0, 0.015890
0.0, 0.0, 0.015754
0.0, 0.0, 0.015380
0.0, 0.0, 0.015183
0.0, 0.0, 0.015488
0.0, 0.0, 0.015605
0.0, 0.0, 0.015688
0.0, 0.0, 0.015712
0.0, 0.0, 0.015679
0.0, 0.0, 0.015409
0.0, 0.0, 0.015924
0.0, 0.0, 0.016327
0.0, 0.0, 0.015972
0.0, 0.0, 0.015902
0.0, 0.0, 0.015700
0.0, 0.0, 0.015054
0.0, 0.0, 0.015156
0.0, 0.0, 0.015596
0.0, 0.0, 0.015605
0.0, 0.0, 0.014891
0.0, 0.0, 0.014827
0.0, 0.0, 0.012079
0.0, 0.0, 0.013984
0.0, 0.0, 0.014461
0.0, 0.0, 0.015314
0.0, 0.0, 0.015624
0.0, 0.0, 0.015562
0.0, 0.0, 0.015603
0.0, 0.0, 0.015551
0.0, 0.0, 0.015148
0.0, 0.0, 0.015628
0.0, 0.0, 0.016008
0.0, 0.0, 0.004679
0.0, 0.0, 0.004580
0.0, 0.0, 0.004436
0.0, 0.0, 0.004144
0.0, 0.0, 0.005363
0.0, 0.0, 0.012604
0.0, 0.0, 0.014690
0.0, 0.0, 0.015474
0.0, 0.0, 0.015936
0.0, 0.0, 0.015960
0.0, 0.0, 0.015870
0.0, 0.0, 0.015893
0.0, 0.0, 0.015769
0.0, 0.0, 0.015693
0.0, 0.0, 0.015359
0.0, 0.0, 0.015129
0.0, 0.0, 0.015248
0.0, 0.0, 0.015518
0.0, 0.0, 0.015630
0.0, 0.0, 0.015790
0.0, 0.0, 0.015991
0.0, 0.0, 0.016091
0.0, 0.0, 0.016103
0.0, 0.0, 0.015727
0.0, 0.0, 0.014542
0.0, 0.0, 0.014998
0.0, 0.0, 0.015091
0.0, 0.0, 0.015253
0.0, 0.0, 0.015930
0.0, 0.0, 0.015186
0.0, 0.0, 0.015259
0.0, 0.0, 0.014393
0.0, 0.0, 0.014790
0.0, 0.0, 0.013917
0.0, 0.0, 0.014485
0.0, 0.0, 0.015026
0.0, 0.0, 0.015891
0.0, 0.0, 0.015239
0.0, 0.0, 0.014818
0.0, 0.0, 0.013985
0.0, 0.0, 0.013964
0.0, 0.0, 0.013909
0.0, 0.0, 0.014240
0.0, 0.0, 0.014657
0.0, 0.0, 0.015231
0.0, 0.0, 0.004506
0.0, 0.0, 0.004366
0.0, 0.0, 0.004359
0.0, 0.0, 0.003998
0.0, 0.0, 0.011098
0.0, 0.0, 0.013091
0.0, 0.0, 0.013969
0.0, 0.0, 0.014792
0.0, 0.0, 0.015782
0.0, 0.0, 0.015751
0.0, 0.0, 0.015493
0.0, 0.0, 0.015408
0.0, 0.0, 0.015465
0.0, 0.0, 0.015469
0.0, 0.0, 0.014990
0.0, 0.0, 0.014633
0.0, 0.0, 0.014788
0.0, 0.0, 0.015108
0.0, 0.0, 0.015177
0.0, 0.0, 0.014867
0.0, 0.0, 0.015136
0.0, 0.0, 0.015369
0.0, 0.0, 0.015509
0.0, 0.0, 0.014817
0.0, 0.0, 0.013466
0.0, 0.0, 0.013989
0.0, 0.0, 0.014264
0.0, 0.0, 0.014763
0.0, 0.0, 0.014795
0.0, 0.0, 0.015342
0.0, 0.0, 0.015704
