S3D
I=60,J=68,K=8
0.0, 0.0, 0.0, 0.00342140
0.0, 4.0, 0.0, 0.00358194
0.0, 8.0, 0.0, 0.00349751
0.0, 12.0, 0.0, 0.00388413
0.0, 16.0, 0.0, 0.00447877
0.0, 20.0, 0.0, 0.00512611
0.0, 24.0, 0.0, 0.00513753
0.0, 28.0, 0.0, 0.00568146
0.0, 32.0, 0.0, 0.00562328
0.0, 36.0, 0.0, 0.00602999
0.0, 40.0, 0.0, 0.00545507
0.0, 44.0, 0.0, 0.00505498
0.0, 48.0, 0.0, 0.00519084
0.0, 52.0, 0.0, 0.00585706
0.0, 56.0, 0.0, 0.00643610
0.0, 60.0, 0.0, 0.00701682
0.0, 64.0, 0.0, 0.00746196
0.0, 68.0, 0.0, 0.00784468
0.0, 72.0, 0.0, 0.00784553
0.0, 76.0, 0.0, 0.00713313
0.0, 80.0, 0.0, 0.00736280
0.0, 84.0, 0.0, 0.00672895
0.0, 88.0, 0.0, 0.00670910
0.0, 92.0, 0.0, 0.00701794
0.0, 96.0, 0.0, 0.00704924
0.0, 100.0, 0.0, 0.00802915
0.0, 104.0, 0.0, 0.00809370
0.0, 108.0, 0.0, 0.00830610
0.0, 112.0, 0.0, 0.00825643
0.0, 116.0, 0.0, 0.00820040
0.0, 120.0, 0.0, 0.00837195
0.0, 124.0, 0.0, 0.00834680
0.0, 128.0, 0.0, 0.00838272
0.0, 132.0, 0.0, 0.00859217
0.0, 136.0, 0.0, 0.00870164
0.0, 140.0, 0.0, 0.00892267
0.0, 144.0, 0.0, 0.00917630
0.0, 148.0, 0.0, 0.00941885
0.0, 152.0, 0.0, 0.00984732
0.0, 156.0, 0.0, 0.00994918
0.0, 160.0, 0.0, 0.01023668
0.0, 164.0, 0.0, 0.01021598
0.0, 168.0, 0.0, 0.00980429
0.0, 172.0, 0.0, 0.00939253
0.0, 176.0, 0.0, 0.00933257
0.0, 180.0, 0.0, 0.00944703
0.0, 184.0, 0.0, 0.00963250
0.0, 188.0, 0.0, 0.00983367
0.0, 192.0, 0.0, 0.00928131
0.0, 196.0, 0.0, 0.00860463
0.0, 200.0, 0.0, 0.00815920
0.0, 204.0, 0.0, 0.00734050
0.0, 208.0, 0.0, 0.00740682
0.0, 212.0, 0.0, 0.00777532
0.0, 216.0, 0.0, 0.00820343
0.0, 220.0, 0.0, 0.00919846
0.0, 224.0, 0.0, 0.01048212
0.0, 228.0, 0.0, 0.01128427
0.0, 232.0, 0.0, 0.01263944
0.0, 236.0, 0.0, 0.01307853
0.0, 240.0, 0.0, 0.01304289
0.0, 244.0, 0.0, 0.01309612
0.0, 248.0, 0.0, 0.01380258
0.0, 252.0, 0.0, 0.01455060
0.0, 256.0, 0.0, 0.01545223
0.0, 260.0, 0.0, 0.01590702
0.0, 264.0, 0.0, 0.01624649
0.0, 268.0, 0.0, 0.01644891
4.0, 0.0, 0.0, 0.00341029
4.0, 4.0, 0.0, 0.00369226
4.0, 8.0, 0.0, 0.00395096
4.0, 12.0, 0.0, 0.00478505
4.0, 16.0, 0.0, 0.00506603
4.0, 20.0, 0.0, 0.00492849
4.0, 24.0, 0.0, 0.00498611
4.0, 28.0, 0.0, 0.00516687
4.0, 32.0, 0.0, 0.00362784
4.0, 36.0, 0.0, 0.00235810
4.0, 40.0, 0.0, 0.00268892
4.0, 44.0, 0.0, 0.00260040
4.0, 48.0, 0.0, 0.00513450
4.0, 52.0, 0.0, 0.00504003
4.0, 56.0, 0.0, 0.00554767
4.0, 60.0, 0.0, 0.00631151
4.0, 64.0, 0.0, 0.00703201
4.0, 68.0, 0.0, 0.00718392
4.0, 72.0, 0.0, 0.00631671
4.0, 76.0, 0.0, 0.00582560
4.0, 80.0, 0.0, 0.00636784
4.0, 84.0, 0.0, 0.00660941
4.0, 88.0, 0.0, 0.00840242
4.0, 92.0, 0.0, 0.00656879
4.0, 96.0, 0.0, 0.00670044
4.0, 100.0, 0.0, 0.00611609
