S
I=8,J=8
0.000000, 0.000000, 4.558041
1.000000, 0.000000, 2.594212
2.000000, 0.000000, 1.443796
3.000000, 0.000000, 1.998486
4.000000, 0.000000, 3.396844
5.000000, 0.000000, 3.428747
6.000000, 0.000000, 3.744777
7.000000, 0.000000, 5.034375
0.000000, 1.000000, 5.393820
1.000000, 1.000000, 3.708125
2.000000, 1.000000, 1.938231
3.000000, 1.000000, 1.052907
4.000000, 1.000000, 0.718248
5.000000, 1.000000, 1.895151
6.000000, 1.000000, 3.143663
7.000000, 1.000000, 4.535999
0.000000, 2.000000, 4.312861
1.000000, 2.000000, 3.030910
2.000000, 2.000000, 2.062578
3.000000, 2.000000, 1.413051
4.000000, 2.000000, 1.230663
5.000000, 2.000000, 1.736654
6.000000, 2.000000, 2.419271
7.000000, 2.000000, 3.318895
0.000000, 3.000000, 3.557434
1.000000, 3.000000, 2.159554
2.000000, 3.000000, 2.125636
3.000000, 3.000000, 2.737179
4.000000, 3.000000, 3.197991
5.000000, 3.000000, 2.423156
6.000000, 3.000000, 1.817036
7.000000, 3.000000, 2.360017
0.000000, 4.000000, 1.976753
1.000000, 4.000000, 0.933684
2.000000, 4.000000, 1.656309
3.000000, 4.000000, 3.115463
4.000000, 4.000000, 5.871848
5.000000, 4.000000, 2.532163
6.000000, 4.000000, 0.857153
7.000000, 4.000000, 1.198668
0.000000, 5.000000, 1.351855
1.000000, 5.000000, 0.694579
2.000000, 5.000000, 1.027678
3.000000, 5.000000, 1.885725
4.000000, 5.000000, 2.556759
5.000000, 5.000000, 2.083204
6.000000, 5.000000, 1.070126
7.000000, 5.000000, 1.084332
0.000000, 6.000000, 2.251544
1.000000, 6.000000, 0.575866
2.000000, 6.000000, 0.475042
3.000000, 6.000000, 1.006524
4.000000, 6.000000, 1.398804
5.000000, 6.000000, 2.037775
6.000000, 6.000000, 2.197904
7.000000, 6.000000, 2.057631
0.000000, 7.000000, 5.908867
1.000000, 7.000000, 2.433225
2.000000, 7.000000, 1.209530
3.000000, 7.000000, 0.711543
4.000000, 7.000000, 1.194792
5.000000, 7.000000, 2.753009
6.000000, 7.000000, 3.546764
7.000000, 7.000000, 4.862626
