S3D
I=4,J=5,K=3
0.0, 0.0, 0.0, 0.00474374
0.0, 60.0, 0.0, 0.01571931
0.0, 120.0, 0.0, 0.01571238
0.0, 180.0, 0.0, 0.01559628
0.0, 240.0, 0.0, 0.01560289
60.0, 0.0, 0.0, 0.00281140
60.0, 60.0, 0.0, 0.01237417
60.0, 120.0, 0.0, 0.00923926
60.0, 180.0, 0.0, 0.00881584
60.0, 240.0, 0.0, 0.01242457
120.0, 0.0, 0.0, 0.00376458
120.0, 60.0, 0.0, 0.00280182
120.0, 120.0, 0.0, 0.00253420
120.0, 180.0, 0.0, 0.00321723
120.0, 240.0, 0.0, 0.00524748
180.0, 0.0, 0.0, 0.00186375
180.0, 60.0, 0.0, 0.00234490
180.0, 120.0, 0.0, 0.00186449
180.0, 180.0, 0.0, 0.00263479
180.0, 240.0, 0.0, 0.00151984
0.0, 0.0, 10.0, 0.00188148
0.0, 60.0, 10.0, 0.00606898
0.0, 120.0, 10.0, 0.00856330
0.0, 180.0, 10.0, 0.00811575
0.0, 240.0, 10.0, 0.00867077
60.0, 0.0, 10.0, 0.00235849
60.0, 60.0, 10.0, 0.00922818
60.0, 120.0, 10.0, 0.00382277
60.0, 180.0, 10.0, 0.00242514
60.0, 240.0, 10.0, 0.00442597
120.0, 0.0, 10.0, 0.00271020
120.0, 60.0, 10.0, 0.00227384
120.0, 120.0, 10.0, 0.00108702
120.0, 180.0, 10.0, 0.00148991
120.0, 240.0, 10.0, 0.00321649
180.0, 0.0, 10.0, 0.00087886
180.0, 60.0, 10.0, 0.00123060
180.0, 120.0, 10.0, 0.00062233
180.0, 180.0, 10.0, 0.00132219
180.0, 240.0, 10.0, 0.00060406
0.0, 0.0, 20.0, 0.00011336
0.0, 60.0, 20.0, 0.00048426
0.0, 120.0, 20.0, 0.00124306
0.0, 180.0, 20.0, 0.00053745
0.0, 240.0, 20.0, 0.00019580
60.0, 0.0, 20.0, 0.00003196
60.0, 60.0, 20.0, 0.00086452
60.0, 120.0, 20.0, 0.00121168
60.0, 180.0, 20.0, 0.00136033
60.0, 240.0, 20.0, 0.00063825
120.0, 0.0, 20.0, 0.00008486
120.0, 60.0, 20.0, 0.00045707
120.0, 120.0, 20.0, 0.00058682
120.0, 180.0, 20.0, 0.00039923
120.0, 240.0, 20.0, 0.00063355
180.0, 0.0, 20.0, 0.00002386
180.0, 60.0, 20.0, 0.00008558
180.0, 120.0, 20.0, 0.00009570
180.0, 180.0, 20.0, 0.00006547
180.0, 240.0, 20.0, 0.00005096
