S
I=8,J=8
0.000000, 0.000000, 4.558588
1.000000, 0.000000, 2.608866
2.000000, 0.000000, 1.492722
3.000000, 0.000000, 2.098569
4.000000, 0.000000, 3.535497
5.000000, 0.000000, 3.544504
6.000000, 0.000000, 3.715650
7.000000, 0.000000, 4.856372
0.000000, 1.000000, 5.394545
1.000000, 1.000000, 3.731102
2.000000, 1.000000, 1.995419
3.000000, 1.000000, 1.142673
4.000000, 1.000000, 0.849671
5.000000, 1.000000, 2.033634
6.000000, 1.000000, 3.129306
7.000000, 1.000000, 4.480234
0.000000, 2.000000, 4.360172
1.000000, 2.000000, 3.077781
2.000000, 2.000000, 2.114136
3.000000, 2.000000, 1.433791
4.000000, 2.000000, 1.240412
5.000000, 2.000000, 1.758713
6.000000, 2.000000, 2.385715
7.000000, 2.000000, 3.329088
0.000000, 3.000000, 3.592934
1.000000, 3.000000, 2.197537
2.000000, 3.000000, 2.194900
3.000000, 3.000000, 2.695227
4.000000, 3.000000, 3.133212
5.000000, 3.000000, 2.341659
6.000000, 3.000000, 1.660960
7.000000, 3.000000, 2.394665
0.000000, 4.000000, 1.972468
1.000000, 4.000000, 0.974276
2.000000, 4.000000, 1.784538
3.000000, 4.000000, 3.221733
4.000000, 4.000000, 5.887451
5.000000, 4.000000, 2.451348
6.000000, 4.000000, 0.802837
7.000000, 4.000000, 1.425114
0.000000, 5.000000, 1.365873
1.000000, 5.000000, 0.744260
2.000000, 5.000000, 1.145421
3.000000, 5.000000, 2.049501
4.000000, 5.000000, 2.704130
5.000000, 5.000000, 2.034023
6.000000, 5.000000, 0.916500
7.000000, 5.000000, 1.067338
0.000000, 6.000000, 2.263806
1.000000, 6.000000, 0.609724
2.000000, 6.000000, 0.535231
3.000000, 6.000000, 1.093200
4.000000, 6.000000, 1.462330
5.000000, 6.000000, 1.885907
6.000000, 6.000000, 1.781739
7.000000, 6.000000, 1.762216
0.000000, 7.000000, 5.908867
1.000000, 7.000000, 2.433953
2.000000, 7.000000, 1.220237
3.000000, 7.000000, 0.723723
4.000000, 7.000000, 1.170477
5.000000, 7.000000, 2.590560
6.000000, 7.000000, 3.244431
7.000000, 7.000000, 4.761175
