S
I=28,J=25
0.0, 0.0, 0.003656
0.0, 0.0, 0.003554
0.0, 0.0, 0.003453
0.0, 0.0, 0.003431
0.0, 0.0, 0.003412
0.0, 0.0, 0.003386
0.0, 0.0, 0.003372
0.0, 0.0, 0.003373
0.0, 0.0, 0.003510
0.0, 0.0, 0.003514
0.0, 0.0, 0.003558
0.0, 0.0, 0.003497
0.0, 0.0, 0.003303
0.0, 0.0, 0.003284
0.0, 0.0, 0.003220
0.0, 0.0, 0.003202
0.0, 0.0, 0.003165
0.0, 0.0, 0.003147
0.0, 0.0, 0.003118
0.0, 0.0, 0.003135
0.0, 0.0, 0.003112
0.0, 0.0, 0.003146
0.0, 0.0, 0.003214
0.0, 0.0, 0.003292
0.0, 0.0, 0.003370
0.0, 0.0, 0.003435
0.0, 0.0, 0.003417
0.0, 0.0, 0.003468
0.0, 0.0, 0.003497
0.0, 0.0, 0.003419
0.0, 0.0, 0.003314
0.0, 0.0, 0.003292
0.0, 0.0, 0.003345
0.0, 0.0, 0.003301
0.0, 0.0, 0.003353
0.0, 0.0, 0.003234
0.0, 0.0, 0.003306
0.0, 0.0, 0.003391
0.0, 0.0, 0.003423
0.0, 0.0, 0.003405
0.0, 0.0, 0.003256
0.0, 0.0, 0.003225
0.0, 0.0, 0.003160
0.0, 0.0, 0.003121
0.0, 0.0, 0.003115
0.0, 0.0, 0.003092
0.0, 0.0, 0.003049
0.0, 0.0, 0.003059
0.0, 0.0, 0.003078
0.0, 0.0, 0.003127
0.0, 0.0, 0.003208
0.0, 0.0, 0.003323
0.0, 0.0, 0.003401
0.0, 0.0, 0.003463
0.0, 0.0, 0.003388
0.0, 0.0, 0.003434
0.0, 0.0, 0.003300
0.0, 0.0, 0.003212
0.0, 0.0, 0.003139
0.0, 0.0, 0.003141
0.0, 0.0, 0.003184
0.0, 0.0, 0.003184
0.0, 0.0, 0.003316
0.0, 0.0, 0.003225
0.0, 0.0, 0.003168
0.0, 0.0, 0.003234
0.0, 0.0, 0.003276
0.0, 0.0, 0.003266
0.0, 0.0, 0.003184
0.0, 0.0, 0.003136
0.0, 0.0, 0.003094
0.0, 0.0, 0.003060
0.0, 0.0, 0.003040
0.0, 0.0, 0.003057
0.0, 0.0, 0.003077
0.0, 0.0, 0.003030
0.0, 0.0, 0.003058
0.0, 0.0, 0.003097
0.0, 0.0, 0.003199
0.0, 0.0, 0.003335
0.0, 0.0, 0.003432
0.0, 0.0, 0.003429
0.0, 0.0, 0.003384
0.0, 0.0, 0.003408
0.0, 0.0, 0.003312
0.0, 0.0, 0.003184
0.0, 0.0, 0.003078
0.0, 0.0, 0.003056
0.0, 0.0, 0.003136
0.0, 0.0, 0.003077
0.0, 0.0, 0.003186
0.0, 0.0, 0.003198
0.0, 0.0, 0.003086
0.0, 0.0, 0.003066
0.0, 0.0, 0.003155
0.0, 0.0, 0.003143
0.0, 0.0, 0.003106
0.0, 0.0, 0.003057
0.0, 0.0, 0.003019
0.0, 0.0, 0.002974
0.0, 0.0, 0.002948
0.0, 0.0, 0.002979
0.0, 0.0, 0.003030
0.0, 0.0, 0.003032
0.0, 0.0, 0.003087
0.0, 0.0, 0.003096
0.0, 0.0, 0.003196
0.0, 0.0, 0.003347
0.0, 0.0, 0.003463
0.0, 0.0, 0.003381
0.0, 0.0, 0.003370
0.0, 0.0, 0.003286
0.0, 0.0, 0.003274
0.0, 0.0, 0.003169
0.0, 0.0, 0.003079
0.0, 0.0, 0.003108
0.0, 0.0, 0.003174
0.0, 0.0, 0.003111
0.0, 0.0, 0.003147
0.0, 0.0, 0.003178
0.0, 0.0, 0.003138
0.0, 0.0, 0.002981
0.0, 0.0, 0.003051
0.0, 0.0, 0.003128
0.0, 0.0, 0.003062
0.0, 0.0, 0.003024
0.0, 0.0, 0.002958
0.0, 0.0, 0.002917
0.0, 0.0, 0.002873
0.0, 0.0, 0.002900
0.0, 0.0, 0.002920
0.0, 0.0, 0.003018
0.0, 0.0, 0.003094
0.0, 0.0, 0.003120
0.0, 0.0, 0.003218
0.0, 0.0, 0.003361
0.0, 0.0, 0.003468
0.0, 0.0, 0.003394
0.0, 0.0, 0.003322
0.0, 0.0, 0.003230
0.0, 0.0, 0.003113
0.0, 0.0, 0.003079
0.0, 0.0, 0.003005
0.0, 0.0, 0.003042
0.0, 0.0, 0.003130
0.0, 0.0, 0.003149
0.0, 0.0, 0.003111
0.0, 0.0, 0.003135
0.0, 0.0, 0.003121
0.0, 0.0, 0.003016
0.0, 0.0, 0.002947
0.0, 0.0, 0.002993
0.0, 0.0, 0.002988
0.0, 0.0, 0.002960
0.0, 0.0, 0.002919
0.0, 0.0, 0.002880
0.0, 0.0, 0.002854
0.0, 0.0, 0.002845
0.0, 0.0, 0.002890
0.0, 0.0, 0.002977
0.0, 0.0, 0.003057
0.0, 0.0, 0.003156
0.0, 0.0, 0.003266
0.0, 0.0, 0.003369
0.0, 0.0, 0.003375
0.0, 0.0, 0.003328
0.0, 0.0, 0.003293
0.0, 0.0, 0.003203
0.0, 0.0, 0.003092
0.0, 0.0, 0.003007
0.0, 0.0, 0.002977
0.0, 0.0, 0.002983
0.0, 0.0, 0.003031
0.0, 0.0, 0.003094
0.0, 0.0, 0.003079
0.0, 0.0, 0.003090
0.0, 0.0, 0.003083
0.0, 0.0, 0.003043
0.0, 0.0, 0.002915
0.0, 0.0, 0.002892
0.0, 0.0, 0.002902
0.0, 0.0, 0.002895
0.0, 0.0, 0.002871
0.0, 0.0, 0.002834
0.0, 0.0, 0.002804
0.0, 0.0, 0.002799
0.0, 0.0, 0.002850
0.0, 0.0, 0.002955
0.0, 0.0, 0.003066
0.0, 0.0, 0.003161
0.0, 0.0, 0.003307
0.0, 0.0, 0.003290
0.0, 0.0, 0.003302
0.0, 0.0, 0.003268
0.0, 0.0, 0.003221
0.0, 0.0, 0.003165
0.0, 0.0, 0.003072
0.0, 0.0, 0.003026
0.0, 0.0, 0.002973
0.0, 0.0, 0.002939
0.0, 0.0, 0.002941
0.0, 0.0, 0.003035
0.0, 0.0, 0.003013
0.0, 0.0, 0.003021
0.0, 0.0, 0.003022
0.0, 0.0, 0.002970
0.0, 0.0, 0.002874
0.0, 0.0, 0.002825
0.0, 0.0, 0.002829
0.0, 0.0, 0.002857
0.0, 0.0, 0.002828
0.0, 0.0, 0.002815
0.0, 0.0, 0.002784
0.0, 0.0, 0.002775
0.0, 0.0, 0.002806
0.0, 0.0, 0.002913
0.0, 0.0, 0.003039
0.0, 0.0, 0.003176
0.0, 0.0, 0.003225
0.0, 0.0, 0.003230
0.0, 0.0, 0.003198
0.0, 0.0, 0.003190
0.0, 0.0, 0.003137
0.0, 0.0, 0.003120
0.0, 0.0, 0.003121
0.0, 0.0, 0.002992
0.0, 0.0, 0.002942
0.0, 0.0, 0.002923
0.0, 0.0, 0.002895
0.0, 0.0, 0.002979
0.0, 0.0, 0.002975
0.0, 0.0, 0.002971
0.0, 0.0, 0.003007
0.0, 0.0, 0.002925
0.0, 0.0, 0.002830
0.0, 0.0, 0.002769
0.0, 0.0, 0.002791
0.0, 0.0, 0.002818
0.0, 0.0, 0.002786
0.0, 0.0, 0.002801
0.0, 0.0, 0.002770
0.0, 0.0, 0.002777
0.0, 0.0, 0.002813
0.0, 0.0, 0.002882
0.0, 0.0, 0.003014
0.0, 0.0, 0.003141
0.0, 0.0, 0.003150
0.0, 0.0, 0.003176
0.0, 0.0, 0.003141
0.0, 0.0, 0.003115
0.0, 0.0, 0.003070
0.0, 0.0, 0.003060
0.0, 0.0, 0.003078
0.0, 0.0, 0.002949
0.0, 0.0, 0.002888
0.0, 0.0, 0.002875
0.0, 0.0, 0.002858
0.0, 0.0, 0.002928
0.0, 0.0, 0.002911
0.0, 0.0, 0.002902
0.0, 0.0, 0.002919
0.0, 0.0, 0.002895
0.0, 0.0, 0.002804
0.0, 0.0, 0.002752
0.0, 0.0, 0.002746
0.0, 0.0, 0.002735
0.0, 0.0, 0.002754
0.0, 0.0, 0.002762
0.0, 0.0, 0.002774
0.0, 0.0, 0.002752
0.0, 0.0, 0.002784
0.0, 0.0, 0.002842
0.0, 0.0, 0.002945
0.0, 0.0, 0.003070
0.0, 0.0, 0.003104
0.0, 0.0, 0.003127
0.0, 0.0, 0.003135
0.0, 0.0, 0.003041
0.0, 0.0, 0.003016
0.0, 0.0, 0.003006
0.0, 0.0, 0.002892
0.0, 0.0, 0.002903
0.0, 0.0, 0.002888
0.0, 0.0, 0.002849
0.0, 0.0, 0.002812
0.0, 0.0, 0.002873
0.0, 0.0, 0.002864
0.0, 0.0, 0.002859
