S
I=9,J=9
0.499500,0.499000,4.571819
1.498500,0.499000,4.266599
2.497500,0.499000,3.988568
3.496500,0.499000,3.743790
4.495500,0.499000,3.539170
5.494500,0.499000,3.382004
6.493500,0.499000,3.279125
7.492500,0.499000,3.235713
8.491500,0.499000,3.254150
0.499500,1.497000,4.266868
1.498500,1.497000,3.938083
2.497500,1.497000,3.635012
3.496500,1.497000,3.364609
4.495500,1.497000,3.135340
5.494500,1.497000,2.956787
6.493500,1.497000,2.838537
7.492500,1.497000,2.788275
8.491500,1.497000,2.809649
0.499500,2.495000,3.989043
1.498500,2.495000,3.635217
2.497500,2.495000,3.304484
3.496500,2.495000,3.004480
4.495500,2.495000,2.745298
5.494500,2.495000,2.539467
6.493500,2.495000,2.400749
7.492500,2.495000,2.341106
8.491500,2.495000,2.366524
0.499500,3.493000,3.744388
1.498500,3.493000,3.364933
2.497500,3.493000,3.004595
3.496500,3.493000,2.671118
4.495500,3.493000,2.375843
5.494500,3.493000,2.134681
6.493500,3.493000,1.967631
7.492500,3.493000,1.894400
8.491500,3.493000,1.925722
0.499500,4.491000,3.539785
1.498500,4.491000,3.135669
2.497500,4.491000,2.745401
3.496500,4.491000,2.375818
4.495500,4.491000,2.038203
5.494500,4.491000,1.751144
6.493500,4.491000,1.543117
7.492500,4.491000,1.448583
8.491500,4.491000,1.489311
0.499500,5.489000,3.382512
1.498500,5.489000,2.956979
2.497500,5.489000,2.539397
3.496500,5.489000,2.134437
4.495500,5.489000,1.750880
5.494500,5.489000,1.406348
6.493500,5.489000,1.136891
7.492500,5.489000,1.004839
8.491500,5.489000,1.062711
0.499500,6.487000,3.279385
1.498500,6.487000,2.838434
2.497500,6.487000,2.400316
3.496500,6.487000,1.966926
4.495500,6.487000,1.542258
5.494500,6.487000,1.136130
6.493500,6.487000,0.778138
7.492500,6.487000,0.568048
8.491500,6.487000,0.665081
0.499500,7.485000,3.235585
1.498500,7.485000,2.787714
2.497500,7.485000,2.340120
3.496500,7.485000,1.892999
4.495500,7.485000,1.446791
5.494500,7.485000,1.002715
6.493500,7.485000,0.565813
7.492500,7.485000,0.193196
8.491500,7.485000,0.396206
0.499500,8.483001,3.253510
1.498500,8.483001,2.808499
2.497500,8.483001,2.364842
3.496500,8.483001,1.923476
4.495500,8.483001,1.486445
5.494500,8.483001,1.059128
6.493500,8.483001,0.660651
7.492500,8.483001,0.391969
8.491500,8.483001,0.522775
