S3D
I=4,J=5,K=3
0.0, 0.0, 0.0, 0.00474374
0.0, 60.0, 0.0, 0.01571931
0.0, 120.0, 0.0, 0.01571238
0.0, 180.0, 0.0, 0.01559628
0.0, 240.0, 0.0, 0.01560289
60.0, 0.0, 0.0, 0.00281140
60.0, 60.0, 0.0, 0.01273834
60.0, 120.0, 0.0, 0.00943065
60.0, 180.0, 0.0, 0.00889313
60.0, 240.0, 0.0, 0.01368489
120.0, 0.0, 0.0, 0.00376458
120.0, 60.0, 0.0, 0.00280875
120.0, 120.0, 0.0, 0.00256481
120.0, 180.0, 0.0, 0.00321805
120.0, 240.0, 0.0, 0.00509032
180.0, 0.0, 0.0, 0.00186375
180.0, 60.0, 0.0, 0.00230265
180.0, 120.0, 0.0, 0.00186246
180.0, 180.0, 0.0, 0.00255172
180.0, 240.0, 0.0, 0.00152371
0.0, 0.0, 10.0, 0.00188148
0.0, 60.0, 10.0, 0.00606898
0.0, 120.0, 10.0, 0.00856330
0.0, 180.0, 10.0, 0.00811575
0.0, 240.0, 10.0, 0.00867077
60.0, 0.0, 10.0, 0.00235849
60.0, 60.0, 10.0, 0.00926141
60.0, 120.0, 10.0, 0.00371036
60.0, 180.0, 10.0, 0.00246693
60.0, 240.0, 10.0, 0.00464473
120.0, 0.0, 10.0, 0.00271020
120.0, 60.0, 10.0, 0.00272325
120.0, 120.0, 10.0, 0.00137871
120.0, 180.0, 10.0, 0.00148688
120.0, 240.0, 10.0, 0.00283289
180.0, 0.0, 10.0, 0.00087886
180.0, 60.0, 10.0, 0.00128103
180.0, 120.0, 10.0, 0.00061639
180.0, 180.0, 10.0, 0.00122023
180.0, 240.0, 10.0, 0.00058690
0.0, 0.0, 20.0, 0.00011336
0.0, 60.0, 20.0, 0.00048426
0.0, 120.0, 20.0, 0.00124306
0.0, 180.0, 20.0, 0.00053745
0.0, 240.0, 20.0, 0.00019580
60.0, 0.0, 20.0, 0.00003196
60.0, 60.0, 20.0, 0.00101457
60.0, 120.0, 20.0, 0.00088695
60.0, 180.0, 20.0, 0.00103328
60.0, 240.0, 20.0, 0.00066319
120.0, 0.0, 20.0, 0.00008486
120.0, 60.0, 20.0, 0.00047723
120.0, 120.0, 20.0, 0.00039969
120.0, 180.0, 20.0, 0.00039443
120.0, 240.0, 20.0, 0.00064657
180.0, 0.0, 20.0, 0.00002386
180.0, 60.0, 20.0, 0.00008736
180.0, 120.0, 20.0, 0.00009479
180.0, 180.0, 20.0, 0.00006533
180.0, 240.0, 20.0, 0.00005104
