S
I=9,J=9
0.499500,0.499000,1.123213
1.498500,0.499000,0.978067
2.497500,0.499000,0.820159
3.496500,0.499000,0.637967
4.495500,0.499000,0.428576
5.494500,0.499000,0.200948
6.493500,0.499000,0.228559
7.492500,0.499000,0.711870
8.491500,0.499000,1.022580
0.499500,1.497000,1.109142
1.498500,1.497000,0.981851
2.497500,1.497000,0.847582
3.496500,1.497000,0.685766
4.495500,1.497000,0.509900
5.494500,1.497000,0.353186
6.493500,1.497000,0.415538
7.492500,1.497000,0.805473
8.491500,1.497000,1.061451
0.499500,2.495000,1.102328
1.498500,2.495000,0.998414
2.497500,2.495000,0.901337
3.496500,2.495000,0.775971
4.495500,2.495000,0.668609
5.494500,2.495000,0.632764
6.493500,2.495000,0.664031
7.492500,2.495000,0.840527
8.491500,2.495000,1.021929
0.499500,3.493000,1.082857
1.498500,3.493000,0.985169
2.497500,3.493000,0.936032
3.496500,3.493000,0.811749
4.495500,3.493000,0.736077
5.494500,3.493000,0.748157
6.493500,3.493000,0.782708
7.492500,3.493000,0.871790
8.491500,3.493000,0.994679
0.499500,4.491000,1.044389
1.498500,4.491000,0.895073
2.497500,4.491000,0.744348
3.496500,4.491000,0.638691
4.495500,4.491000,0.671701
5.494500,4.491000,0.749454
6.493500,4.491000,0.808246
7.492500,4.491000,0.863049
8.491500,4.491000,0.963788
0.499500,5.489000,1.016953
1.498500,5.489000,0.807301
2.497500,5.489000,0.453236
3.496500,5.489000,0.305975
4.495500,5.489000,0.585779
5.494500,5.489000,0.645131
6.493500,5.489000,0.717406
7.492500,5.489000,0.784611
8.491500,5.489000,0.917494
0.499500,6.487000,1.030731
1.498500,6.487000,0.802938
2.497500,6.487000,0.389489
3.496500,6.487000,0.285924
4.495500,6.487000,0.679606
5.494500,6.487000,0.215957
6.493500,6.487000,0.313554
7.492500,6.487000,0.680563
8.491500,6.487000,0.880900
0.499500,7.485000,1.096194
1.498500,7.485000,0.913703
2.497500,7.485000,0.762028
3.496500,7.485000,0.832819
4.495500,7.485000,0.420528
5.494500,7.485000,0.228139
6.493500,7.485000,0.432742
7.492500,7.485000,0.694113
8.491500,7.485000,0.896041
0.499500,8.483001,1.202047
1.498500,8.483001,1.068695
2.497500,8.483001,0.976463
3.496500,8.483001,0.894312
4.495500,8.483001,0.663612
5.494500,8.483001,0.548306
6.493500,8.483001,0.646311
7.492500,8.483001,0.802156
8.491500,8.483001,0.970526
