S3D
I=24,J=27,K=3
0.0, 0.0, 0.0, 0.00474374
0.0, 10.0, 0.0, 0.00435648
0.0, 20.0, 0.0, 0.00428378
0.0, 30.0, 0.0, 0.01212665
0.0, 40.0, 0.0, 0.01528828
0.0, 50.0, 0.0, 0.01533114
0.0, 60.0, 0.0, 0.01571931
0.0, 70.0, 0.0, 0.01584035
0.0, 80.0, 0.0, 0.01586829
0.0, 90.0, 0.0, 0.01538015
0.0, 100.0, 0.0, 0.01536779
0.0, 110.0, 0.0, 0.01563765
0.0, 120.0, 0.0, 0.01571238
0.0, 130.0, 0.0, 0.01571465
0.0, 140.0, 0.0, 0.01617341
0.0, 150.0, 0.0, 0.01597160
0.0, 160.0, 0.0, 0.01568722
0.0, 170.0, 0.0, 0.01490551
0.0, 180.0, 0.0, 0.01559628
0.0, 190.0, 0.0, 0.01509192
0.0, 200.0, 0.0, 0.01497793
0.0, 210.0, 0.0, 0.01398411
0.0, 220.0, 0.0, 0.01511590
0.0, 230.0, 0.0, 0.01558066
0.0, 240.0, 0.0, 0.01560289
0.0, 250.0, 0.0, 0.01534512
0.0, 260.0, 0.0, 0.01582356
10.0, 0.0, 0.0, 0.00486494
10.0, 10.0, 0.0, 0.00439305
10.0, 20.0, 0.0, 0.00378006
10.0, 30.0, 0.0, 0.01271716
10.0, 40.0, 0.0, 0.01540900
10.0, 50.0, 0.0, 0.01602946
10.0, 60.0, 0.0, 0.01564750
10.0, 70.0, 0.0, 0.01545708
10.0, 80.0, 0.0, 0.01546892
10.0, 90.0, 0.0, 0.01481367
10.0, 100.0, 0.0, 0.01514120
10.0, 110.0, 0.0, 0.01520955
10.0, 120.0, 0.0, 0.01537287
10.0, 130.0, 0.0, 0.01571090
10.0, 140.0, 0.0, 0.01473850
10.0, 150.0, 0.0, 0.01438717
10.0, 160.0, 0.0, 0.01475718
10.0, 170.0, 0.0, 0.01553765
10.0, 180.0, 0.0, 0.01558677
10.0, 190.0, 0.0, 0.01512261
10.0, 200.0, 0.0, 0.01502844
10.0, 210.0, 0.0, 0.01470898
10.0, 220.0, 0.0, 0.01536818
10.0, 230.0, 0.0, 0.01451263
10.0, 240.0, 0.0, 0.01381205
10.0, 250.0, 0.0, 0.01371857
10.0, 260.0, 0.0, 0.01410781
20.0, 0.0, 0.0, 0.00368727
20.0, 10.0, 0.0, 0.00400438
20.0, 20.0, 0.0, 0.00417146
20.0, 30.0, 0.0, 0.01063680
20.0, 40.0, 0.0, 0.01392011
20.0, 50.0, 0.0, 0.01568881
20.0, 60.0, 0.0, 0.01537341
20.0, 70.0, 0.0, 0.01538547
20.0, 80.0, 0.0, 0.01493000
20.0, 90.0, 0.0, 0.01435230
20.0, 100.0, 0.0, 0.01466804
20.0, 110.0, 0.0, 0.01459025
20.0, 120.0, 0.0, 0.01457442
20.0, 130.0, 0.0, 0.01485096
20.0, 140.0, 0.0, 0.01373362
20.0, 150.0, 0.0, 0.01199755
20.0, 160.0, 0.0, 0.01318565
20.0, 170.0, 0.0, 0.01372676
20.0, 180.0, 0.0, 0.01475867
20.0, 190.0, 0.0, 0.01511065
20.0, 200.0, 0.0, 0.01544240
20.0, 210.0, 0.0, 0.01377018
20.0, 220.0, 0.0, 0.01426106
20.0, 230.0, 0.0, 0.01439216
20.0, 240.0, 0.0, 0.01383015
20.0, 250.0, 0.0, 0.01296459
20.0, 260.0, 0.0, 0.01282857
30.0, 0.0, 0.0, 0.00340168
30.0, 10.0, 0.0, 0.00341211
30.0, 20.0, 0.0, 0.00337175
30.0, 30.0, 0.0, 0.00856986
30.0, 40.0, 0.0, 0.01298884
30.0, 50.0, 0.0, 0.01536758
30.0, 60.0, 0.0, 0.01532232
30.0, 70.0, 0.0, 0.01525437
30.0, 80.0, 0.0, 0.01458871
30.0, 90.0, 0.0, 0.01425117
30.0, 100.0, 0.0, 0.01418595
30.0, 110.0, 0.0, 0.01428619
30.0, 120.0, 0.0, 0.01346353
30.0, 130.0, 0.0, 0.01345235
30.0, 140.0, 0.0, 0.01310571
30.0, 150.0, 0.0, 0.01201698
30.0, 160.0, 0.0, 0.01152175
30.0, 170.0, 0.0, 0.01306366
30.0, 180.0, 0.0, 0.01280816
30.0, 190.0, 0.0, 0.01385313
30.0, 200.0, 0.0, 0.01353645
30.0, 210.0, 0.0, 0.01403679
30.0, 220.0, 0.0, 0.01408722
30.0, 230.0, 0.0, 0.01326328
30.0, 240.0, 0.0, 0.01350733
30.0, 250.0, 0.0, 0.01283167
30.0, 260.0, 0.0, 0.01243867
40.0, 0.0, 0.0, 0.00309707
40.0, 10.0, 0.0, 0.00339829
40.0, 20.0, 0.0, 0.00918883
40.0, 30.0, 0.0, 0.01184943
40.0, 40.0, 0.0, 0.01366884
40.0, 50.0, 0.0, 0.01441697
40.0, 60.0, 0.0, 0.01433555
40.0, 70.0, 0.0, 0.01369858
40.0, 80.0, 0.0, 0.01381705
40.0, 90.0, 0.0, 0.01356553
40.0, 100.0, 0.0, 0.01323300
40.0, 110.0, 0.0, 0.01333381
40.0, 120.0, 0.0, 0.01326260
40.0, 130.0, 0.0, 0.01318123
40.0, 140.0, 0.0, 0.01302748
40.0, 150.0, 0.0, 0.01150489
40.0, 160.0, 0.0, 0.01092492
40.0, 170.0, 0.0, 0.01154074
40.0, 180.0, 0.0, 0.01112577
40.0, 190.0, 0.0, 0.00926985
40.0, 200.0, 0.0, 0.01290266
40.0, 210.0, 0.0, 0.01222414
40.0, 220.0, 0.0, 0.01267379
40.0, 230.0, 0.0, 0.01433213
40.0, 240.0, 0.0, 0.01440237
40.0, 250.0, 0.0, 0.01279356
40.0, 260.0, 0.0, 0.01232636
50.0, 0.0, 0.0, 0.00286329
50.0, 10.0, 0.0, 0.00875547
50.0, 20.0, 0.0, 0.00991129
50.0, 30.0, 0.0, 0.01180415
50.0, 40.0, 0.0, 0.01288440
50.0, 50.0, 0.0, 0.01322973
50.0, 60.0, 0.0, 0.01347507
50.0, 70.0, 0.0, 0.01309706
50.0, 80.0, 0.0, 0.01237813
50.0, 90.0, 0.0, 0.01190409
50.0, 100.0, 0.0, 0.01205997
50.0, 110.0, 0.0, 0.01214596
50.0, 120.0, 0.0, 0.01220051
50.0, 130.0, 0.0, 0.01238540
50.0, 140.0, 0.0, 0.01148691
50.0, 150.0, 0.0, 0.01118170
50.0, 160.0, 0.0, 0.01163127
50.0, 170.0, 0.0, 0.01070622
50.0, 180.0, 0.0, 0.00960883
50.0, 190.0, 0.0, 0.00901216
50.0, 200.0, 0.0, 0.01257539
50.0, 210.0, 0.0, 0.01147612
50.0, 220.0, 0.0, 0.01165436
50.0, 230.0, 0.0, 0.01229322
50.0, 240.0, 0.0, 0.01438106
50.0, 250.0, 0.0, 0.01335548
50.0, 260.0, 0.0, 0.01193956
60.0, 0.0, 0.0, 0.00281140
60.0, 10.0, 0.0, 0.00788073
60.0, 20.0, 0.0, 0.00982964
60.0, 30.0, 0.0, 0.01146209
60.0, 40.0, 0.0, 0.01227279
60.0, 50.0, 0.0, 0.01239850
60.0, 60.0, 0.0, 0.01238998
60.0, 70.0, 0.0, 0.01097971
60.0, 80.0, 0.0, 0.01110905
60.0, 90.0, 0.0, 0.01014991
60.0, 100.0, 0.0, 0.00982512
60.0, 110.0, 0.0, 0.00981512
60.0, 120.0, 0.0, 0.00938129
60.0, 130.0, 0.0, 0.00893863
60.0, 140.0, 0.0, 0.00848688
60.0, 150.0, 0.0, 0.00884587
60.0, 160.0, 0.0, 0.00852886
60.0, 170.0, 0.0, 0.00883053
60.0, 180.0, 0.0, 0.00885999
60.0, 190.0, 0.0, 0.01176618
60.0, 200.0, 0.0, 0.01236067
60.0, 210.0, 0.0, 0.01335948
60.0, 220.0, 0.0, 0.01262459
60.0, 230.0, 0.0, 0.01258717
60.0, 240.0, 0.0, 0.01240948
60.0, 250.0, 0.0, 0.01259479
60.0, 260.0, 0.0, 0.01295311
70.0, 0.0, 0.0, 0.00259248
70.0, 10.0, 0.0, 0.00462536
70.0, 20.0, 0.0, 0.00931112
70.0, 30.0, 0.0, 0.00882100
70.0, 40.0, 0.0, 0.00802147
70.0, 50.0, 0.0, 0.00776236
70.0, 60.0, 0.0, 0.00745544
70.0, 70.0, 0.0, 0.00618854
70.0, 80.0, 0.0, 0.00562620
70.0, 90.0, 0.0, 0.00680305
70.0, 100.0, 0.0, 0.00633233
70.0, 110.0, 0.0, 0.00545099
70.0, 120.0, 0.0, 0.00661586
70.0, 130.0, 0.0, 0.00636282
70.0, 140.0, 0.0, 0.00601401
70.0, 150.0, 0.0, 0.00506628
70.0, 160.0, 0.0, 0.00546676
70.0, 170.0, 0.0, 0.00571662
70.0, 180.0, 0.0, 0.00530132
70.0, 190.0, 0.0, 0.00787925
70.0, 200.0, 0.0, 0.00879284
70.0, 210.0, 0.0, 0.00980356
70.0, 220.0, 0.0, 0.01063278
70.0, 230.0, 0.0, 0.01111622
70.0, 240.0, 0.0, 0.01149315
70.0, 250.0, 0.0, 0.01220111
70.0, 260.0, 0.0, 0.01255683
80.0, 0.0, 0.0, 0.00293558
80.0, 10.0, 0.0, 0.00730000
80.0, 20.0, 0.0, 0.00785857
80.0, 30.0, 0.0, 0.00757133
80.0, 40.0, 0.0, 0.00627945
80.0, 50.0, 0.0, 0.00518784
80.0, 60.0, 0.0, 0.00561637
80.0, 70.0, 0.0, 0.00564048
80.0, 80.0, 0.0, 0.00470289
80.0, 90.0, 0.0, 0.00433480
80.0, 100.0, 0.0, 0.00457521
80.0, 110.0, 0.0, 0.00421635
80.0, 120.0, 0.0, 0.00416042
80.0, 130.0, 0.0, 0.00385540
80.0, 140.0, 0.0, 0.00426051
80.0, 150.0, 0.0, 0.00372693
80.0, 160.0, 0.0, 0.00467399
80.0, 170.0, 0.0, 0.00444303
80.0, 180.0, 0.0, 0.00388865
80.0, 190.0, 0.0, 0.00588556
80.0, 200.0, 0.0, 0.00602298
80.0, 210.0, 0.0, 0.00686887
80.0, 220.0, 0.0, 0.00840486
80.0, 230.0, 0.0, 0.00920998
80.0, 240.0, 0.0, 0.00988338
80.0, 250.0, 0.0, 0.01072759
80.0, 260.0, 0.0, 0.01183328
90.0, 0.0, 0.0, 0.00299779
90.0, 10.0, 0.0, 0.00521542
90.0, 20.0, 0.0, 0.00532856
90.0, 30.0, 0.0, 0.00534842
90.0, 40.0, 0.0, 0.00516711
90.0, 50.0, 0.0, 0.00480408
90.0, 60.0, 0.0, 0.00539305
90.0, 70.0, 0.0, 0.00529247
90.0, 80.0, 0.0, 0.00486255
90.0, 90.0, 0.0, 0.00470185
90.0, 100.0, 0.0, 0.00401121
90.0, 110.0, 0.0, 0.00365989
90.0, 120.0, 0.0, 0.00342150
90.0, 130.0, 0.0, 0.00350946
90.0, 140.0, 0.0, 0.00371716
90.0, 150.0, 0.0, 0.00365861
90.0, 160.0, 0.0, 0.00317689
90.0, 170.0, 0.0, 0.00390280
90.0, 180.0, 0.0, 0.00402664
90.0, 190.0, 0.0, 0.00524109
90.0, 200.0, 0.0, 0.00565081
90.0, 210.0, 0.0, 0.00636918
90.0, 220.0, 0.0, 0.00705806
90.0, 230.0, 0.0, 0.00771770
90.0, 240.0, 0.0, 0.00870330
90.0, 250.0, 0.0, 0.00950344
90.0, 260.0, 0.0, 0.01035708
100.0, 0.0, 0.0, 0.00403829
100.0, 10.0, 0.0, 0.00406274
100.0, 20.0, 0.0, 0.00400118
100.0, 30.0, 0.0, 0.00426143
100.0, 40.0, 0.0, 0.00477395
100.0, 50.0, 0.0, 0.00499750
100.0, 60.0, 0.0, 0.00507339
100.0, 70.0, 0.0, 0.00484735
100.0, 80.0, 0.0, 0.00455934
100.0, 90.0, 0.0, 0.00410542
100.0, 100.0, 0.0, 0.00373263
100.0, 110.0, 0.0, 0.00318122
100.0, 120.0, 0.0, 0.00307447
100.0, 130.0, 0.0, 0.00332223
100.0, 140.0, 0.0, 0.00326262
100.0, 150.0, 0.0, 0.00313659
100.0, 160.0, 0.0, 0.00309719
100.0, 170.0, 0.0, 0.00334807
100.0, 180.0, 0.0, 0.00428079
100.0, 190.0, 0.0, 0.00431009
100.0, 200.0, 0.0, 0.00564384
100.0, 210.0, 0.0, 0.00589012
100.0, 220.0, 0.0, 0.00602538
100.0, 230.0, 0.0, 0.00707334
100.0, 240.0, 0.0, 0.00803922
100.0, 250.0, 0.0, 0.00888449
100.0, 260.0, 0.0, 0.00933327
110.0, 0.0, 0.0, 0.00403138
110.0, 10.0, 0.0, 0.00354126
110.0, 20.0, 0.0, 0.00350038
110.0, 30.0, 0.0, 0.00343585
110.0, 40.0, 0.0, 0.00385728
110.0, 50.0, 0.0, 0.00412239
110.0, 60.0, 0.0, 0.00401052
110.0, 70.0, 0.0, 0.00389513
110.0, 80.0, 0.0, 0.00285603
110.0, 90.0, 0.0, 0.00256982
110.0, 100.0, 0.0, 0.00245679
110.0, 110.0, 0.0, 0.00274571
110.0, 120.0, 0.0, 0.00274897
110.0, 130.0, 0.0, 0.00284262
110.0, 140.0, 0.0, 0.00259806
110.0, 150.0, 0.0, 0.00280486
110.0, 160.0, 0.0, 0.00314882
110.0, 170.0, 0.0, 0.00319888
110.0, 180.0, 0.0, 0.00326345
110.0, 190.0, 0.0, 0.00362745
110.0, 200.0, 0.0, 0.00365253
110.0, 210.0, 0.0, 0.00403096
110.0, 220.0, 0.0, 0.00444458
110.0, 230.0, 0.0, 0.00482318
110.0, 240.0, 0.0, 0.00579783
110.0, 250.0, 0.0, 0.00695009
110.0, 260.0, 0.0, 0.00805949
120.0, 0.0, 0.0, 0.00376458
120.0, 10.0, 0.0, 0.00363983
120.0, 20.0, 0.0, 0.00295479
120.0, 30.0, 0.0, 0.00254900
120.0, 40.0, 0.0, 0.00257431
120.0, 50.0, 0.0, 0.00260060
120.0, 60.0, 0.0, 0.00281023
120.0, 70.0, 0.0, 0.00285881
120.0, 80.0, 0.0, 0.00263810
120.0, 90.0, 0.0, 0.00232736
120.0, 100.0, 0.0, 0.00256211
120.0, 110.0, 0.0, 0.00274046
120.0, 120.0, 0.0, 0.00256616
120.0, 130.0, 0.0, 0.00241777
120.0, 140.0, 0.0, 0.00226562
120.0, 150.0, 0.0, 0.00252925
120.0, 160.0, 0.0, 0.00278710
120.0, 170.0, 0.0, 0.00282771
120.0, 180.0, 0.0, 0.00321809
120.0, 190.0, 0.0, 0.00302218
120.0, 200.0, 0.0, 0.00338053
120.0, 210.0, 0.0, 0.00320777
120.0, 220.0, 0.0, 0.00374896
120.0, 230.0, 0.0, 0.00499840
120.0, 240.0, 0.0, 0.00514458
120.0, 250.0, 0.0, 0.00538554
120.0, 260.0, 0.0, 0.00593417
130.0, 0.0, 0.0, 0.00372117
130.0, 10.0, 0.0, 0.00432234
130.0, 20.0, 0.0, 0.00403916
130.0, 30.0, 0.0, 0.00335773
130.0, 40.0, 0.0, 0.00326223
130.0, 50.0, 0.0, 0.00282413
130.0, 60.0, 0.0, 0.00278394
130.0, 70.0, 0.0, 0.00329569
130.0, 80.0, 0.0, 0.00294548
130.0, 90.0, 0.0, 0.00211329
130.0, 100.0, 0.0, 0.00222740
130.0, 110.0, 0.0, 0.00242079
130.0, 120.0, 0.0, 0.00267956
130.0, 130.0, 0.0, 0.00243139
130.0, 140.0, 0.0, 0.00242769
130.0, 150.0, 0.0, 0.00271791
130.0, 160.0, 0.0, 0.00292333
130.0, 170.0, 0.0, 0.00305202
130.0, 180.0, 0.0, 0.00286565
130.0, 190.0, 0.0, 0.00329715
130.0, 200.0, 0.0, 0.00254724
130.0, 210.0, 0.0, 0.00327044
130.0, 220.0, 0.0, 0.00297990
130.0, 230.0, 0.0, 0.00349651
130.0, 240.0, 0.0, 0.00379262
130.0, 250.0, 0.0, 0.00421714
130.0, 260.0, 0.0, 0.00455720
140.0, 0.0, 0.0, 0.00344806
140.0, 10.0, 0.0, 0.00437006
140.0, 20.0, 0.0, 0.00352977
140.0, 30.0, 0.0, 0.00294624
140.0, 40.0, 0.0, 0.00293181
140.0, 50.0, 0.0, 0.00319452
140.0, 60.0, 0.0, 0.00303582
140.0, 70.0, 0.0, 0.00256535
140.0, 80.0, 0.0, 0.00249937
140.0, 90.0, 0.0, 0.00226047
140.0, 100.0, 0.0, 0.00204757
140.0, 110.0, 0.0, 0.00221141
140.0, 120.0, 0.0, 0.00240147
140.0, 130.0, 0.0, 0.00248645
140.0, 140.0, 0.0, 0.00272794
140.0, 150.0, 0.0, 0.00285118
140.0, 160.0, 0.0, 0.00298748
140.0, 170.0, 0.0, 0.00314749
140.0, 180.0, 0.0, 0.00274914
140.0, 190.0, 0.0, 0.00248844
140.0, 200.0, 0.0, 0.00267203
140.0, 210.0, 0.0, 0.00245432
140.0, 220.0, 0.0, 0.00248081
140.0, 230.0, 0.0, 0.00269691
140.0, 240.0, 0.0, 0.00319168
140.0, 250.0, 0.0, 0.00374800
140.0, 260.0, 0.0, 0.00395362
150.0, 0.0, 0.0, 0.00238914
150.0, 10.0, 0.0, 0.00311006
150.0, 20.0, 0.0, 0.00377027
150.0, 30.0, 0.0, 0.00336915
150.0, 40.0, 0.0, 0.00330703
150.0, 50.0, 0.0, 0.00322283
150.0, 60.0, 0.0, 0.00289639
150.0, 70.0, 0.0, 0.00238129
150.0, 80.0, 0.0, 0.00205677
150.0, 90.0, 0.0, 0.00198748
150.0, 100.0, 0.0, 0.00197200
150.0, 110.0, 0.0, 0.00212223
150.0, 120.0, 0.0, 0.00230378
150.0, 130.0, 0.0, 0.00248147
150.0, 140.0, 0.0, 0.00271515
150.0, 150.0, 0.0, 0.00273433
150.0, 160.0, 0.0, 0.00277312
150.0, 170.0, 0.0, 0.00287990
150.0, 180.0, 0.0, 0.00282459
150.0, 190.0, 0.0, 0.00223223
150.0, 200.0, 0.0, 0.00217084
150.0, 210.0, 0.0, 0.00235801
150.0, 220.0, 0.0, 0.00263887
150.0, 230.0, 0.0, 0.00223158
150.0, 240.0, 0.0, 0.00252024
150.0, 250.0, 0.0, 0.00304027
150.0, 260.0, 0.0, 0.00344976
160.0, 0.0, 0.0, 0.00210751
160.0, 10.0, 0.0, 0.00338953
160.0, 20.0, 0.0, 0.00345302
160.0, 30.0, 0.0, 0.00295266
160.0, 40.0, 0.0, 0.00307178
160.0, 50.0, 0.0, 0.00313521
160.0, 60.0, 0.0, 0.00263403
160.0, 70.0, 0.0, 0.00198209
160.0, 80.0, 0.0, 0.00154541
160.0, 90.0, 0.0, 0.00147698
160.0, 100.0, 0.0, 0.00159532
160.0, 110.0, 0.0, 0.00181687
160.0, 120.0, 0.0, 0.00208118
160.0, 130.0, 0.0, 0.00232066
160.0, 140.0, 0.0, 0.00270422
160.0, 150.0, 0.0, 0.00289070
160.0, 160.0, 0.0, 0.00280799
160.0, 170.0, 0.0, 0.00278996
160.0, 180.0, 0.0, 0.00259690
160.0, 190.0, 0.0, 0.00237095
160.0, 200.0, 0.0, 0.00221149
160.0, 210.0, 0.0, 0.00225717
160.0, 220.0, 0.0, 0.00219289
160.0, 230.0, 0.0, 0.00204702
160.0, 240.0, 0.0, 0.00212350
160.0, 250.0, 0.0, 0.00257744
160.0, 260.0, 0.0, 0.00302070
170.0, 0.0, 0.0, 0.00165618
170.0, 10.0, 0.0, 0.00171350
170.0, 20.0, 0.0, 0.00264016
170.0, 30.0, 0.0, 0.00288190
170.0, 40.0, 0.0, 0.00272400
170.0, 50.0, 0.0, 0.00273908
170.0, 60.0, 0.0, 0.00255019
170.0, 70.0, 0.0, 0.00205537
170.0, 80.0, 0.0, 0.00150338
170.0, 90.0, 0.0, 0.00139612
170.0, 100.0, 0.0, 0.00156667
170.0, 110.0, 0.0, 0.00168664
170.0, 120.0, 0.0, 0.00193188
170.0, 130.0, 0.0, 0.00244147
170.0, 140.0, 0.0, 0.00284014
170.0, 150.0, 0.0, 0.00295290
170.0, 160.0, 0.0, 0.00293479
