S
I=43,J=43
0.000000, 0.000000, 2.135931
1.000000, 0.000000, 2.118640
2.000000, 0.000000, 2.093381
3.000000, 0.000000, 2.061677
4.000000, 0.000000, 2.023694
5.000000, 0.000000, 1.979052
6.000000, 0.000000, 1.927124
7.000000, 0.000000, 1.867112
8.000000, 0.000000, 1.798226
9.000000, 0.000000, 1.723619
10.000000, 0.000000, 1.687415
11.000000, 0.000000, 1.653815
12.000000, 0.000000, 1.606269
13.000000, 0.000000, 1.546500
14.000000, 0.000000, 1.477059
15.000000, 0.000000, 1.400210
16.000000, 0.000000, 1.318030
17.000000, 0.000000, 1.232674
18.000000, 0.000000, 1.146610
19.000000, 0.000000, 1.062797
20.000000, 0.000000, 0.984800
21.000000, 0.000000, 0.916813
22.000000, 0.000000, 0.863456
23.000000, 0.000000, 0.829261
24.000000, 0.000000, 0.817809
25.000000, 0.000000, 0.830837
26.000000, 0.000000, 0.867808
27.000000, 0.000000, 0.926265
28.000000, 0.000000, 1.002710
29.000000, 0.000000, 1.093432
30.000000, 0.000000, 1.195038
31.000000, 0.000000, 1.304609
32.000000, 0.000000, 1.419672
33.000000, 0.000000, 1.538093
34.000000, 0.000000, 1.672011
35.000000, 0.000000, 1.811320
36.000000, 0.000000, 1.942832
37.000000, 0.000000, 2.062608
38.000000, 0.000000, 2.167263
39.000000, 0.000000, 2.254329
40.000000, 0.000000, 2.322495
41.000000, 0.000000, 2.388412
42.000000, 0.000000, 2.428380
0.000000, 1.000000, 2.241669
1.000000, 1.000000, 2.224248
2.000000, 1.000000, 2.199873
3.000000, 1.000000, 2.169830
4.000000, 1.000000, 2.133781
5.000000, 1.000000, 2.091216
6.000000, 1.000000, 2.041646
7.000000, 1.000000, 1.984858
8.000000, 1.000000, 1.921939
9.000000, 1.000000, 1.860039
10.000000, 1.000000, 1.811370
11.000000, 1.000000, 1.762457
12.000000, 1.000000, 1.701043
13.000000, 1.000000, 1.627662
14.000000, 1.000000, 1.544682
15.000000, 1.000000, 1.453966
16.000000, 1.000000, 1.357233
17.000000, 1.000000, 1.256444
