S
I=9,J=9
0.000000, 0.000000, 4.608643
1.000000, 0.000000, 3.145279
2.000000, 0.000000, 1.609462
3.000000, 0.000000, 1.647602
4.000000, 0.000000, 2.490235
5.000000, 0.000000, 3.564385
6.000000, 0.000000, 3.472735
7.000000, 0.000000, 3.656139
8.000000, 0.000000, 4.390581
0.000000, 1.000000, 5.681838
1.000000, 1.000000, 4.366609
2.000000, 1.000000, 2.335276
3.000000, 1.000000, 1.560053
4.000000, 1.000000, 1.061842
5.000000, 1.000000, 1.196896
6.000000, 1.000000, 2.109735
7.000000, 1.000000, 3.059647
8.000000, 1.000000, 4.201710
0.000000, 2.000000, 4.577532
1.000000, 2.000000, 3.524005
2.000000, 2.000000, 2.331754
3.000000, 2.000000, 1.515134
4.000000, 2.000000, 0.838910
5.000000, 2.000000, 0.825888
6.000000, 2.000000, 1.653477
7.000000, 2.000000, 2.481400
8.000000, 2.000000, 3.258847
0.000000, 3.000000, 3.944771
1.000000, 3.000000, 2.777607
2.000000, 3.000000, 2.220495
3.000000, 3.000000, 2.051227
4.000000, 3.000000, 2.027620
5.000000, 3.000000, 2.081708
6.000000, 3.000000, 2.068186
7.000000, 3.000000, 2.106556
8.000000, 3.000000, 2.467983
0.000000, 4.000000, 3.195652
1.000000, 4.000000, 1.745093
2.000000, 4.000000, 1.852452
3.000000, 4.000000, 2.347448
4.000000, 4.000000, 3.452919
5.000000, 4.000000, 3.783291
6.000000, 4.000000, 2.447912
7.000000, 4.000000, 1.587943
8.000000, 4.000000, 1.557560
0.000000, 5.000000, 1.564671
1.000000, 5.000000, 0.601788
2.000000, 5.000000, 1.279474
3.000000, 5.000000, 2.167686
4.000000, 5.000000, 3.797873
5.000000, 5.000000, 4.648008
6.000000, 5.000000, 2.392248
7.000000, 5.000000, 0.944338
8.000000, 5.000000, 0.551998
0.000000, 6.000000, 1.331471
1.000000, 6.000000, 0.662505
2.000000, 6.000000, 0.859729
3.000000, 6.000000, 1.424669
4.000000, 6.000000, 2.283918
5.000000, 6.000000, 2.581547
6.000000, 6.000000, 2.021756
7.000000, 6.000000, 1.108319
8.000000, 6.000000, 0.805079
0.000000, 7.000000, 2.011453
1.000000, 7.000000, 0.744769
2.000000, 7.000000, 0.260747
3.000000, 7.000000, 0.900177
4.000000, 7.000000, 1.332345
5.000000, 7.000000, 1.713197
6.000000, 7.000000, 1.956145
7.000000, 7.000000, 1.825236
8.000000, 7.000000, 1.727829
0.000000, 8.000000, 4.261609
1.000000, 8.000000, 2.034234
2.000000, 8.000000, 0.934742
3.000000, 8.000000, 0.954366
4.000000, 8.000000, 0.474968
5.000000, 8.000000, 1.293513
6.000000, 8.000000, 2.346610
7.000000, 8.000000, 2.827310
8.000000, 8.000000, 3.370457
