0.499500,0.499000,0.632918
1.498500,0.499000,0.576618
2.497500,0.499000,0.437671
3.496500,0.499000,0.321205
4.495500,0.499000,0.248234
5.494500,0.499000,0.225728
6.493500,0.499000,0.308529
7.492500,0.499000,0.412778
8.491500,0.499000,0.516102
0.499500,1.497000,0.534793
1.498500,1.497000,0.451879
2.497500,1.497000,0.313429
3.496500,1.497000,0.199323
4.495500,1.497000,0.151728
5.494500,1.497000,0.171086
6.493500,1.497000,0.249097
7.492500,1.497000,0.345446
8.491500,1.497000,0.434883
0.499500,2.495000,0.424865
1.498500,2.495000,0.318462
2.497500,2.495000,0.180162
3.496500,2.495000,0.070074
4.495500,2.495000,0.075493
5.494500,2.495000,0.147718
6.493500,2.495000,0.226811
7.492500,2.495000,0.303755
8.491500,2.495000,0.376054
0.499500,3.493000,0.352886
1.498500,3.493000,0.259692
2.497500,3.493000,0.122460
3.496500,3.493000,-0.041665
4.495500,3.493000,0.071957
5.494500,3.493000,0.190397
6.493500,3.493000,0.244217
7.492500,3.493000,0.287851
8.491500,3.493000,0.336995
0.499500,4.491000,0.329553
1.498500,4.491000,0.306879
2.497500,4.491000,0.284767
3.496500,4.491000,0.315271
4.495500,4.491000,0.388099
5.494500,4.491000,0.327563
6.493500,4.491000,0.290168
7.492500,4.491000,0.283731
8.491500,4.491000,0.307218
0.499500,5.489000,0.395306
1.498500,5.489000,0.417518
2.497500,5.489000,0.498012
3.496500,5.489000,0.658652
4.495500,5.489000,0.603774
5.494500,5.489000,0.422762
6.493500,5.489000,0.311330
7.492500,5.489000,0.265807
8.491500,5.489000,0.274254
0.499500,6.487000,0.498485
1.498500,6.487000,0.511003
2.497500,6.487000,0.557326
3.496500,6.487000,0.595235
4.495500,6.487000,0.533791
5.494500,6.487000,0.392122
6.493500,6.487000,0.267820
7.492500,6.487000,0.216188
8.491500,6.487000,0.232947
0.499500,7.485000,0.580971
1.498500,7.485000,0.570107
2.497500,7.485000,0.562687
3.496500,7.485000,0.534750
4.495500,7.485000,0.452750
5.494500,7.485000,0.319145
6.493500,7.485000,0.180122
7.492500,7.485000,0.145132
8.491500,7.485000,0.196634
0.499500,8.483001,0.643372
1.498500,8.483001,0.608606
2.497500,8.483001,0.563790
3.496500,8.483001,0.503402
4.495500,8.483001,0.411248
5.494500,8.483001,0.286351
6.493500,8.483001,0.152081
7.492500,8.483001,0.132412
8.491500,8.483001,0.198458
