S
I=28,J=25
0.0, 0.0, 0.004138
0.0, 0.0, 0.004060
0.0, 0.0, 0.003951
0.0, 0.0, 0.003863
0.0, 0.0, 0.003770
0.0, 0.0, 0.003640
0.0, 0.0, 0.003534
0.0, 0.0, 0.003437
0.0, 0.0, 0.003527
0.0, 0.0, 0.003508
0.0, 0.0, 0.003539
0.0, 0.0, 0.003504
0.0, 0.0, 0.003291
0.0, 0.0, 0.003276
0.0, 0.0, 0.003219
0.0, 0.0, 0.003197
0.0, 0.0, 0.003152
0.0, 0.0, 0.003126
0.0, 0.0, 0.003092
0.0, 0.0, 0.003106
0.0, 0.0, 0.003090
0.0, 0.0, 0.003130
0.0, 0.0, 0.003196
0.0, 0.0, 0.003276
0.0, 0.0, 0.003353
0.0, 0.0, 0.003416
0.0, 0.0, 0.003407
0.0, 0.0, 0.003465
0.0, 0.0, 0.004134
0.0, 0.0, 0.004055
0.0, 0.0, 0.003944
0.0, 0.0, 0.003887
0.0, 0.0, 0.003869
0.0, 0.0, 0.003782
0.0, 0.0, 0.003770
0.0, 0.0, 0.003598
0.0, 0.0, 0.003576
0.0, 0.0, 0.003556
0.0, 0.0, 0.003525
0.0, 0.0, 0.003485
0.0, 0.0, 0.003271
0.0, 0.0, 0.003228
0.0, 0.0, 0.003163
0.0, 0.0, 0.003121
0.0, 0.0, 0.003107
0.0, 0.0, 0.003082
0.0, 0.0, 0.003038
0.0, 0.0, 0.003048
0.0, 0.0, 0.003064
0.0, 0.0, 0.003112
0.0, 0.0, 0.003194
0.0, 0.0, 0.003307
0.0, 0.0, 0.003389
0.0, 0.0, 0.003450
0.0, 0.0, 0.003377
0.0, 0.0, 0.003428
0.0, 0.0, 0.004028
0.0, 0.0, 0.003953
0.0, 0.0, 0.003885
0.0, 0.0, 0.003854
0.0, 0.0, 0.003829
0.0, 0.0, 0.003791
0.0, 0.0, 0.003841
0.0, 0.0, 0.003708
0.0, 0.0, 0.003599
0.0, 0.0, 0.003562
0.0, 0.0, 0.003513
0.0, 0.0, 0.003448
0.0, 0.0, 0.003287
0.0, 0.0, 0.003190
0.0, 0.0, 0.003110
0.0, 0.0, 0.003062
0.0, 0.0, 0.003040
0.0, 0.0, 0.003058
0.0, 0.0, 0.003080
0.0, 0.0, 0.003031
0.0, 0.0, 0.003055
0.0, 0.0, 0.003091
0.0, 0.0, 0.003192
0.0, 0.0, 0.003328
0.0, 0.0, 0.003424
0.0, 0.0, 0.003442
0.0, 0.0, 0.003391
0.0, 0.0, 0.003404
0.0, 0.0, 0.003899
0.0, 0.0, 0.003789
0.0, 0.0, 0.003687
0.0, 0.0, 0.003662
0.0, 0.0, 0.003705
0.0, 0.0, 0.003640
0.0, 0.0, 0.003692
0.0, 0.0, 0.003638
0.0, 0.0, 0.003456
0.0, 0.0, 0.003347
0.0, 0.0, 0.003365
0.0, 0.0, 0.003288
0.0, 0.0, 0.003204
0.0, 0.0, 0.003116
0.0, 0.0, 0.003039
0.0, 0.0, 0.002975
0.0, 0.0, 0.002944
0.0, 0.0, 0.002976
0.0, 0.0, 0.003023
0.0, 0.0, 0.003033
0.0, 0.0, 0.003084
0.0, 0.0, 0.003094
0.0, 0.0, 0.003191
0.0, 0.0, 0.003330
0.0, 0.0, 0.003446
0.0, 0.0, 0.003376
0.0, 0.0, 0.003383
0.0, 0.0, 0.003290
0.0, 0.0, 0.003739
0.0, 0.0, 0.003625
0.0, 0.0, 0.003484
0.0, 0.0, 0.003440
0.0, 0.0, 0.003469
0.0, 0.0, 0.003407
0.0, 0.0, 0.003404
0.0, 0.0, 0.003406
0.0, 0.0, 0.003314
0.0, 0.0, 0.003069
0.0, 0.0, 0.003111
0.0, 0.0, 0.003201
0.0, 0.0, 0.003109
0.0, 0.0, 0.003052
0.0, 0.0, 0.002968
0.0, 0.0, 0.002907
0.0, 0.0, 0.002856
0.0, 0.0, 0.002887
0.0, 0.0, 0.002915
0.0, 0.0, 0.003016
0.0, 0.0, 0.003094
0.0, 0.0, 0.003122
0.0, 0.0, 0.003213
0.0, 0.0, 0.003344
0.0, 0.0, 0.003458
0.0, 0.0, 0.003380
0.0, 0.0, 0.003335
0.0, 0.0, 0.003230
0.0, 0.0, 0.003494
0.0, 0.0, 0.003385
0.0, 0.0, 0.003289
0.0, 0.0, 0.003239
0.0, 0.0, 0.003265
0.0, 0.0, 0.003236
0.0, 0.0, 0.003167
0.0, 0.0, 0.003202
0.0, 0.0, 0.003195
0.0, 0.0, 0.003073
0.0, 0.0, 0.002989
0.0, 0.0, 0.003020
0.0, 0.0, 0.003004
0.0, 0.0, 0.002965
0.0, 0.0, 0.002912
0.0, 0.0, 0.002866
0.0, 0.0, 0.002832
0.0, 0.0, 0.002825
0.0, 0.0, 0.002882
0.0, 0.0, 0.002977
0.0, 0.0, 0.003060
0.0, 0.0, 0.003156
0.0, 0.0, 0.003257
0.0, 0.0, 0.003353
0.0, 0.0, 0.003362
0.0, 0.0, 0.003290
0.0, 0.0, 0.003277
0.0, 0.0, 0.003201
0.0, 0.0, 0.003255
0.0, 0.0, 0.003167
0.0, 0.0, 0.003115
0.0, 0.0, 0.003065
0.0, 0.0, 0.003062
0.0, 0.0, 0.003120
0.0, 0.0, 0.003107
0.0, 0.0, 0.003130
0.0, 0.0, 0.003130
0.0, 0.0, 0.003084
0.0, 0.0, 0.002939
0.0, 0.0, 0.002903
0.0, 0.0, 0.002907
0.0, 0.0, 0.002894
0.0, 0.0, 0.002854
0.0, 0.0, 0.002809
0.0, 0.0, 0.002781
0.0, 0.0, 0.002783
0.0, 0.0, 0.002838
0.0, 0.0, 0.002952
0.0, 0.0, 0.003059
0.0, 0.0, 0.003148
0.0, 0.0, 0.003278
0.0, 0.0, 0.003260
