S
I=9,J=9
0.499500,0.499000,1.978267
1.498500,0.499000,1.737640
2.497500,0.499000,1.549254
3.496500,0.499000,1.442431
4.495500,0.499000,1.448861
5.494500,0.499000,1.567665
6.493500,0.499000,1.766158
7.492500,0.499000,2.014887
8.491500,0.499000,2.296178
0.499500,1.497000,1.745325
1.498500,1.497000,1.467672
2.497500,1.497000,1.232575
3.496500,1.497000,1.078373
4.495500,1.497000,1.086579
5.494500,1.497000,1.254978
6.493500,1.497000,1.501118
7.492500,1.497000,1.787056
8.491500,1.497000,2.097500
0.499500,2.495000,1.571649
1.498500,2.495000,1.264174
2.497500,2.495000,0.987813
3.496500,2.495000,0.763087
4.495500,2.495000,0.774694
5.494500,2.495000,1.015582
6.493500,2.495000,1.303772
7.492500,2.495000,1.619320
8.491500,2.495000,1.952535
0.499500,3.493000,1.470709
1.498500,3.493000,1.149769
2.497500,3.493000,0.867483
3.496500,3.493000,0.670858
4.495500,3.493000,0.684459
5.494500,3.493000,0.901992
6.493500,3.493000,1.196869
7.492500,3.493000,1.524933
8.491500,3.493000,1.870134
0.499500,4.491000,1.447852
1.498500,4.491000,1.125682
2.497500,4.491000,0.850202
3.496500,4.491000,0.681126
4.495500,4.491000,0.700447
5.494500,4.491000,0.895183
6.493500,4.491000,1.181589
7.492500,4.491000,1.508483
8.491500,4.491000,1.854617
0.499500,5.489000,1.503337
1.498500,5.489000,1.187171
2.497500,5.489000,0.908695
3.496500,5.489000,0.715019
4.495500,5.489000,0.752323
5.494500,5.489000,0.967967
6.493500,5.489000,1.250720
7.492500,5.489000,1.568403
8.491500,5.489000,1.905908
0.499500,6.487000,1.635389
1.498500,6.487000,1.338829
2.497500,6.487000,1.077308
3.496500,6.487000,0.883277
4.495500,6.487000,0.927938
5.494500,6.487000,1.138803
6.493500,6.487000,1.403031
7.492500,6.487000,1.700651
8.491500,6.487000,2.020516
0.499500,7.485000,1.836006
1.498500,7.485000,1.573596
2.497500,7.485000,1.359722
3.496500,7.485000,1.234468
4.495500,7.485000,1.255781
5.494500,7.485000,1.406793
6.493500,7.485000,1.630410
7.492500,7.485000,1.896922
8.491500,7.485000,2.191717
0.499500,8.483001,2.089725
1.498500,8.483001,1.864651
2.497500,8.483001,1.694499
3.496500,8.483001,1.605050
4.495500,8.483001,1.618246
5.494500,8.483001,1.728941
6.493500,8.483001,1.911786
7.492500,8.483001,2.143879
8.491500,8.483001,2.410091
