S
I=9,J=9
0.000000, 0.000000, 0.132904
1.000000, 0.000000, 0.255921
2.000000, 0.000000, 0.428828
3.000000, 0.000000, 0.583420
4.000000, 0.000000, 0.719328
5.000000, 0.000000, 0.822961
6.000000, 0.000000, 0.745359
7.000000, 0.000000, 0.432399
8.000000, 0.000000, 0.113199
0.000000, 1.000000, 0.075322
1.000000, 1.000000, 0.291406
2.000000, 1.000000, 0.503779
3.000000, 1.000000, 0.644413
4.000000, 1.000000, 0.770479
5.000000, 1.000000, 0.898685
6.000000, 1.000000, 0.839027
7.000000, 1.000000, 0.527774
8.000000, 1.000000, 0.522078
0.000000, 2.000000, 0.508908
1.000000, 2.000000, 0.537671
2.000000, 2.000000, 0.597651
3.000000, 2.000000, 0.682314
4.000000, 2.000000, 0.739470
5.000000, 2.000000, 0.704788
6.000000, 2.000000, 0.523611
7.000000, 2.000000, 0.452325
8.000000, 2.000000, 0.764517
0.000000, 3.000000, 1.000000
1.000000, 3.000000, 0.735070
2.000000, 3.000000, 0.661830
3.000000, 3.000000, 0.725902
4.000000, 3.000000, 0.732729
5.000000, 3.000000, 0.602829
6.000000, 3.000000, 0.385082
7.000000, 3.000000, 0.190065
8.000000, 3.000000, 0.614399
0.000000, 4.000000, 0.677907
1.000000, 4.000000, 0.641128
2.000000, 4.000000, 0.731402
3.000000, 4.000000, 0.837739
4.000000, 4.000000, 0.822552
5.000000, 4.000000, 0.609354
6.000000, 4.000000, 0.434177
7.000000, 4.000000, 0.453998
8.000000, 4.000000, 0.839891
0.000000, 5.000000, 0.653683
1.000000, 5.000000, 0.686120
2.000000, 5.000000, 0.784043
3.000000, 5.000000, 0.911865
4.000000, 5.000000, 0.925446
5.000000, 5.000000, 0.641463
6.000000, 5.000000, 0.491314
7.000000, 5.000000, 0.565971
8.000000, 5.000000, 0.842236
0.000000, 6.000000, 0.682173
1.000000, 6.000000, 0.718318
2.000000, 6.000000, 0.727627
3.000000, 6.000000, 0.736907
4.000000, 6.000000, 0.699490
5.000000, 6.000000, 0.535688
6.000000, 6.000000, 0.390363
7.000000, 6.000000, 0.376150
8.000000, 6.000000, 0.513157
0.000000, 7.000000, 0.555403
1.000000, 7.000000, 0.586233
2.000000, 7.000000, 0.562799
3.000000, 7.000000, 0.539532
4.000000, 7.000000, 0.476798
5.000000, 7.000000, 0.354119
6.000000, 7.000000, 0.202094
7.000000, 7.000000, 0.072827
8.000000, 7.000000, 0.207660
0.000000, 8.000000, 0.041211
1.000000, 8.000000, 0.267227
2.000000, 8.000000, 0.338824
3.000000, 8.000000, 0.341604
4.000000, 8.000000, 0.294459
5.000000, 8.000000, 0.202422
6.000000, 8.000000, 0.084718
7.000000, 8.000000, 0.000000
8.000000, 8.000000, 0.079852
