S
I=43,J=43
0.000000, 0.000000, 2.423414
1.000000, 0.000000, 2.421638
2.000000, 0.000000, 2.418255
3.000000, 0.000000, 2.412515
4.000000, 0.000000, 2.403394
5.000000, 0.000000, 2.389301
6.000000, 0.000000, 2.366996
7.000000, 0.000000, 2.329145
8.000000, 0.000000, 2.266012
9.000000, 0.000000, 2.180682
10.000000, 0.000000, 2.085372
11.000000, 0.000000, 1.988989
12.000000, 0.000000, 1.893136
13.000000, 0.000000, 1.797512
14.000000, 0.000000, 1.701644
15.000000, 0.000000, 1.605539
16.000000, 0.000000, 1.509866
17.000000, 0.000000, 1.415895
18.000000, 0.000000, 1.325185
19.000000, 0.000000, 1.238554
20.000000, 0.000000, 1.155257
21.000000, 0.000000, 1.079293
22.000000, 0.000000, 1.019512
23.000000, 0.000000, 0.982025
24.000000, 0.000000, 0.970242
25.000000, 0.000000, 0.985306
26.000000, 0.000000, 1.026120
27.000000, 0.000000, 1.089792
28.000000, 0.000000, 1.172507
29.000000, 0.000000, 1.270327
30.000000, 0.000000, 1.379690
31.000000, 0.000000, 1.497558
32.000000, 0.000000, 1.621397
33.000000, 0.000000, 1.749083
34.000000, 0.000000, 1.892794
35.000000, 0.000000, 2.042465
36.000000, 0.000000, 2.184912
37.000000, 0.000000, 2.316147
38.000000, 0.000000, 2.432684
39.000000, 0.000000, 2.531909
40.000000, 0.000000, 2.612337
41.000000, 0.000000, 2.690443
42.000000, 0.000000, 2.742393
0.000000, 1.000000, 2.470496
1.000000, 1.000000, 2.470440
2.000000, 1.000000, 2.468713
3.000000, 1.000000, 2.464668
4.000000, 1.000000, 2.457459
5.000000, 1.000000, 2.446249
6.000000, 1.000000, 2.429617
7.000000, 1.000000, 2.400683
8.000000, 1.000000, 2.330233
9.000000, 1.000000, 2.225463
10.000000, 1.000000, 2.118938
11.000000, 1.000000, 2.015974
12.000000, 1.000000, 1.914973
13.000000, 1.000000, 1.813658
14.000000, 1.000000, 1.710578
15.000000, 1.000000, 1.605406
16.000000, 1.000000, 1.498871
17.000000, 1.000000, 1.392668
18.000000, 1.000000, 1.289322
19.000000, 1.000000, 1.191443
20.000000, 1.000000, 1.093215
21.000000, 1.000000, 0.998619
22.000000, 1.000000, 0.925134
23.000000, 1.000000, 0.879128
24.000000, 1.000000, 0.864788
25.000000, 1.000000, 0.883692
26.000000, 1.000000, 0.934090
27.000000, 1.000000, 1.011597
28.000000, 1.000000, 1.110809
29.000000, 1.000000, 1.226630
30.000000, 1.000000, 1.354846
31.000000, 1.000000, 1.492145
32.000000, 1.000000, 1.636006
33.000000, 1.000000, 1.791396
34.000000, 1.000000, 1.965925
35.000000, 1.000000, 2.138706
36.000000, 1.000000, 2.302455
37.000000, 1.000000, 2.452048
38.000000, 1.000000, 2.582925
39.000000, 1.000000, 2.691722
40.000000, 1.000000, 2.776927
41.000000, 1.000000, 2.844720
42.000000, 1.000000, 2.896345
0.000000, 2.000000, 2.522758
1.000000, 2.000000, 2.524043
2.000000, 2.000000, 2.523504
3.000000, 2.000000, 2.520137
4.000000, 2.000000, 2.512725
5.000000, 2.000000, 2.500348
6.000000, 2.000000, 2.482507
7.000000, 2.000000, 2.457076
8.000000, 2.000000, 2.378475
9.000000, 2.000000, 2.260676
10.000000, 2.000000, 2.150560
11.000000, 2.000000, 2.046832
12.000000, 2.000000, 1.944444
13.000000, 2.000000, 1.839360
14.000000, 2.000000, 1.729550
15.000000, 2.000000, 1.614637
16.000000, 2.000000, 1.495490
17.000000, 2.000000, 1.374036
18.000000, 2.000000, 1.253135
19.000000, 2.000000, 1.135717
20.000000, 2.000000, 1.018694
21.000000, 2.000000, 0.907815
22.000000, 2.000000, 0.819832
23.000000, 2.000000, 0.763711
24.000000, 2.000000, 0.746325
25.000000, 2.000000, 0.770674
26.000000, 2.000000, 0.833955
27.000000, 2.000000, 0.929139
28.000000, 2.000000, 1.048369
29.000000, 2.000000, 1.185142
30.000000, 2.000000, 1.334740
31.000000, 2.000000, 1.493819
32.000000, 2.000000, 1.661499
33.000000, 2.000000, 1.853801
34.000000, 2.000000, 2.057964
35.000000, 2.000000, 2.257895
36.000000, 2.000000, 2.446969
37.000000, 2.000000, 2.618320
38.000000, 2.000000, 2.765655
39.000000, 2.000000, 2.884420
40.000000, 2.000000, 2.972672
41.000000, 2.000000, 3.032196
42.000000, 2.000000, 3.074205
0.000000, 3.000000, 2.581352
1.000000, 3.000000, 2.583928
2.000000, 3.000000, 2.584513
3.000000, 3.000000, 2.581218
4.000000, 3.000000, 2.571700
5.000000, 3.000000, 2.553578
6.000000, 3.000000, 2.523567
7.000000, 3.000000, 2.473687
8.000000, 3.000000, 2.388954
9.000000, 3.000000, 2.283495
10.000000, 3.000000, 2.182382
11.000000, 3.000000, 2.085969
12.000000, 3.000000, 1.986589
13.000000, 3.000000, 1.879590
14.000000, 3.000000, 1.763347
15.000000, 3.000000, 1.637933
16.000000, 3.000000, 1.504488
17.000000, 3.000000, 1.364998
18.000000, 3.000000, 1.222175
19.000000, 3.000000, 1.079139
20.000000, 3.000000, 0.939596
21.000000, 3.000000, 0.811569
22.000000, 3.000000, 0.706747
23.000000, 3.000000, 0.637308
24.000000, 3.000000, 0.615510
25.000000, 3.000000, 0.647647
26.000000, 3.000000, 0.728658
27.000000, 3.000000, 0.846435
28.000000, 3.000000, 0.989451
29.000000, 3.000000, 1.149841
30.000000, 3.000000, 1.322909
31.000000, 3.000000, 1.505838
32.000000, 3.000000, 1.705615
33.000000, 3.000000, 1.936401
34.000000, 3.000000, 2.172544
35.000000, 3.000000, 2.404739
36.000000, 3.000000, 2.624573
37.000000, 3.000000, 2.822386
38.000000, 3.000000, 2.988964
39.000000, 3.000000, 3.117749
40.000000, 3.000000, 3.206516
41.000000, 3.000000, 3.257594
42.000000, 3.000000, 3.280124
0.000000, 4.000000, 2.647798
1.000000, 4.000000, 2.652028
2.000000, 4.000000, 2.654609
3.000000, 4.000000, 2.651999
4.000000, 4.000000, 2.640389
5.000000, 4.000000, 2.615999
6.000000, 4.000000, 2.573907
7.000000, 4.000000, 2.507234
8.000000, 4.000000, 2.412755
9.000000, 4.000000, 2.310151
10.000000, 4.000000, 2.225179
11.000000, 4.000000, 2.142994
12.000000, 4.000000, 2.049145
13.000000, 4.000000, 1.940699
14.000000, 4.000000, 1.817610
15.000000, 4.000000, 1.680790
16.000000, 4.000000, 1.531750
17.000000, 4.000000, 1.372542
18.000000, 4.000000, 1.205865
19.000000, 4.000000, 1.035797
20.000000, 4.000000, 0.869889
21.000000, 4.000000, 0.718963
22.000000, 4.000000, 0.591960
23.000000, 4.000000, 0.502583
24.000000, 4.000000, 0.472937
25.000000, 4.000000, 0.516795
26.000000, 4.000000, 0.623071
27.000000, 4.000000, 0.769407
28.000000, 4.000000, 0.939535
29.000000, 4.000000, 1.125136
30.000000, 4.000000, 1.322653
31.000000, 4.000000, 1.531637
32.000000, 4.000000, 1.772113
33.000000, 4.000000, 2.038965
34.000000, 4.000000, 2.311943
35.000000, 4.000000, 2.583261
36.000000, 4.000000, 2.841725
37.000000, 4.000000, 3.073106
38.000000, 4.000000, 3.263015
39.000000, 4.000000, 3.401323
40.000000, 4.000000, 3.485624
41.000000, 4.000000, 3.521293
42.000000, 4.000000, 3.518945
0.000000, 5.000000, 2.724062
1.000000, 5.000000, 2.730742
2.000000, 5.000000, 2.737653
3.000000, 5.000000, 2.737585
4.000000, 5.000000, 2.725886
5.000000, 5.000000, 2.698604
6.000000, 5.000000, 2.651027
7.000000, 5.000000, 2.577751
8.000000, 5.000000, 2.476992
9.000000, 5.000000, 2.363076
10.000000, 5.000000, 2.302148
11.000000, 5.000000, 2.232643
12.000000, 5.000000, 2.141534
13.000000, 5.000000, 2.029727
14.000000, 5.000000, 1.898457
15.000000, 5.000000, 1.749196
16.000000, 5.000000, 1.583755
17.000000, 5.000000, 1.404312
18.000000, 5.000000, 1.213472
19.000000, 5.000000, 1.014872
20.000000, 5.000000, 0.817286
21.000000, 5.000000, 0.641129
22.000000, 5.000000, 0.486270
23.000000, 5.000000, 0.365157
24.000000, 5.000000, 0.319972
25.000000, 5.000000, 0.383787
26.000000, 5.000000, 0.526972
27.000000, 5.000000, 0.707457
28.000000, 5.000000, 0.905905
29.000000, 5.000000, 1.116076
30.000000, 5.000000, 1.336875
31.000000, 5.000000, 1.574856
32.000000, 5.000000, 1.857155
33.000000, 5.000000, 2.160995
34.000000, 5.000000, 2.476774
35.000000, 5.000000, 2.796560
36.000000, 5.000000, 3.105566
37.000000, 5.000000, 3.382029
38.000000, 5.000000, 3.601843
39.000000, 5.000000, 3.747998
40.000000, 5.000000, 3.818509
41.000000, 5.000000, 3.825630
42.000000, 5.000000, 3.788076
0.000000, 6.000000, 2.814670
1.000000, 6.000000, 2.824815
2.000000, 6.000000, 2.838871
3.000000, 6.000000, 2.842864
4.000000, 6.000000, 2.833660
5.000000, 6.000000, 2.808060
6.000000, 6.000000, 2.762417
7.000000, 6.000000, 2.693457
8.000000, 6.000000, 2.604649
9.000000, 6.000000, 2.513649
10.000000, 6.000000, 2.441379
11.000000, 6.000000, 2.365927
12.000000, 6.000000, 2.270703
13.000000, 6.000000, 2.152514
14.000000, 6.000000, 2.011520
15.000000, 6.000000, 1.848957
16.000000, 6.000000, 1.666738
17.000000, 6.000000, 1.467494
18.000000, 6.000000, 1.254217
19.000000, 6.000000, 1.030398
20.000000, 6.000000, 0.802924
21.000000, 6.000000, 0.599283
22.000000, 6.000000, 0.408454
23.000000, 6.000000, 0.238218
24.000000, 6.000000, 0.160141
25.000000, 6.000000, 0.264305
26.000000, 6.000000, 0.458147
27.000000, 6.000000, 0.673068
28.000000, 6.000000, 0.896454
