S
I=33,J=33
0.000000, 0.000000, 0.000000
4.000000, 0.000000, 0.000000
8.000000, 0.000000, 0.000000
12.000000, 0.000000, 0.000000
16.000000, 0.000000, 0.000000
20.000000, 0.000000, 0.000000
24.000000, 0.000000, 0.000000
28.000000, 0.000000, 0.000000
32.000000, 0.000000, 0.000000
36.000000, 0.000000, 0.000000
40.000000, 0.000000, 0.000000
44.000000, 0.000000, 0.000000
48.000000, 0.000000, 0.000000
52.000000, 0.000000, 0.000000
56.000000, 0.000000, 0.000000
60.000000, 0.000000, 0.000000
64.000000, 0.000000, 0.000000
68.000000, 0.000000, 0.000000
72.000000, 0.000000, 0.000000
76.000000, 0.000000, 0.000000
80.000000, 0.000000, 0.000000
84.000000, 0.000000, 0.000000
88.000000, 0.000000, 0.000000
92.000000, 0.000000, 0.000000
96.000000, 0.000000, 0.000000
100.000000, 0.000000, 0.000000
104.000000, 0.000000, 0.000000
108.000000, 0.000000, 0.000000
112.000000, 0.000000, 0.000000
116.000000, 0.000000, 0.000000
120.000000, 0.000000, 0.000000
124.000000, 0.000000, 0.000000
0.000000, 4.000000, 0.000000
4.000000, 4.000000, 0.000000
8.000000, 4.000000, 0.000000
12.000000, 4.000000, 0.000000
16.000000, 4.000000, 0.000000
20.000000, 4.000000, 0.000000
24.000000, 4.000000, 0.000000
28.000000, 4.000000, 0.000000
32.000000, 4.000000, 0.000000
36.000000, 4.000000, 0.000000
40.000000, 4.000000, 0.000000
44.000000, 4.000000, 0.000000
48.000000, 4.000000, 0.000000
52.000000, 4.000000, 0.000000
56.000000, 4.000000, 0.000003
60.000000, 4.000000, 0.000012
64.000000, 4.000000, 0.000012
68.000000, 4.000000, 0.000003
72.000000, 4.000000, 0.000000
76.000000, 4.000000, 0.000000
80.000000, 4.000000, 0.000000
84.000000, 4.000000, 0.000000
88.000000, 4.000000, 0.000000
92.000000, 4.000000, 0.000000
96.000000, 4.000000, 0.000000
100.000000, 4.000000, 0.000000
104.000000, 4.000000, 0.000000
108.000000, 4.000000, 0.000000
112.000000, 4.000000, 0.000000
116.000000, 4.000000, 0.000000
120.000000, 4.000000, 0.000000
124.000000, 4.000000, 0.000000
0.000000, 8.000000, 0.000000
4.000000, 8.000000, 0.000000
8.000000, 8.000000, 0.000002
12.000000, 8.000000, 0.000029
16.000000, 8.000000, 0.000235
20.000000, 8.000000, 0.000298
24.000000, 8.000000, 0.000057
28.000000, 8.000000, 0.000003
32.000000, 8.000000, 0.000000
36.000000, 8.000000, 0.000000
40.000000, 8.000000, 0.000000
44.000000, 8.000000, 0.000000
48.000000, 8.000000, 0.000046
52.000000, 8.000000, 0.007115
56.000000, 8.000000, 0.120156
60.000000, 8.000000, 0.464854
64.000000, 8.000000, 0.464854
68.000000, 8.000000, 0.120156
72.000000, 8.000000, 0.007115
76.000000, 8.000000, 0.000046
80.000000, 8.000000, 0.000000
84.000000, 8.000000, 0.000000
88.000000, 8.000000, 0.000000
92.000000, 8.000000, 0.000000
96.000000, 8.000000, 0.000003
100.000000, 8.000000, 0.000057
104.000000, 8.000000, 0.000298
108.000000, 8.000000, 0.000235
112.000000, 8.000000, 0.000029
116.000000, 8.000000, 0.000002
120.000000, 8.000000, 0.000000
124.000000, 8.000000, 0.000000
0.000000, 12.000000, 0.000075
4.000000, 12.000000, 0.003534
8.000000, 12.000000, 0.068889
12.000000, 12.000000, 0.419319
16.000000, 12.000000, 1.491207
20.000000, 12.000000, 1.843807
24.000000, 12.000000, 0.580903
28.000000, 12.000000, 0.120383
32.000000, 12.000000, 0.007200
36.000000, 12.000000, 0.000059
40.000000, 12.000000, 0.000000
44.000000, 12.000000, 0.000046
48.000000, 12.000000, 0.029643
52.000000, 12.000000, 2.444572
56.000000, 12.000000, 24.054607
60.000000, 12.000000, 59.971882
64.000000, 12.000000, 59.971882
68.000000, 12.000000, 24.054607
72.000000, 12.000000, 2.444573
76.000000, 12.000000, 0.029643
80.000000, 12.000000, 0.000046
84.000000, 12.000000, 0.000000
88.000000, 12.000000, 0.000059
92.000000, 12.000000, 0.007200
96.000000, 12.000000, 0.120383
100.000000, 12.000000, 0.580903
104.000000, 12.000000, 1.843807
108.000000, 12.000000, 1.491207
112.000000, 12.000000, 0.419319
116.000000, 12.000000, 0.068889
120.000000, 12.000000, 0.003534
124.000000, 12.000000, 0.000042
0.000000, 16.000000, 0.205703
4.000000, 16.000000, 2.395670
8.000000, 16.000000, 17.917509
12.000000, 16.000000, 53.079262
16.000000, 16.000000, 90.241875
20.000000, 16.000000, 101.055328
24.000000, 16.000000, 61.843716
28.000000, 16.000000, 24.241590
32.000000, 16.000000, 2.929314
36.000000, 16.000000, 0.083334
40.000000, 16.000000, 0.000304
44.000000, 16.000000, 0.009271
48.000000, 16.000000, 2.511481
52.000000, 16.000000, 55.843475
56.000000, 16.000000, 219.080505
60.000000, 16.000000, 305.537079
64.000000, 16.000000, 305.537048
68.000000, 16.000000, 219.080490
72.000000, 16.000000, 55.843472
76.000000, 16.000000, 2.511481
80.000000, 16.000000, 0.009271
84.000000, 16.000000, 0.000304
88.000000, 16.000000, 0.083334
92.000000, 16.000000, 2.929314
96.000000, 16.000000, 24.241589
100.000000, 16.000000, 61.843708
104.000000, 16.000000, 101.055321
108.000000, 16.000000, 90.241867
112.000000, 16.000000, 53.079254
116.000000, 16.000000, 17.917507
120.000000, 16.000000, 2.394882
124.000000, 16.000000, 0.093728
0.000000, 20.000000, 37.066799
4.000000, 20.000000, 80.080444
8.000000, 20.000000, 199.199890
12.000000, 20.000000, 277.397339
16.000000, 20.000000, 318.420258
20.000000, 20.000000, 326.842682
24.000000, 20.000000, 305.545380
28.000000, 20.000000, 223.999100
32.000000, 20.000000, 79.405670
36.000000, 20.000000, 7.004408
40.000000, 20.000000, 0.108563
44.000000, 20.000000, 0.219038
48.000000, 20.000000, 29.759521
52.000000, 20.000000, 243.459412
56.000000, 20.000000, 500.276245
60.000000, 20.000000, 655.180298
64.000000, 20.000000, 655.180237
68.000000, 20.000000, 500.276245
72.000000, 20.000000, 243.459396
76.000000, 20.000000, 29.759521
80.000000, 20.000000, 0.219038
84.000000, 20.000000, 0.108563
88.000000, 20.000000, 7.004407
92.000000, 20.000000, 79.405670
96.000000, 20.000000, 223.999069
100.000000, 20.000000, 305.545380
104.000000, 20.000000, 326.842682
