S
I=9,J=9
0.000000, 0.000000, 0.515762
1.000000, 0.000000, 0.403164
2.000000, 0.000000, 0.298445
3.000000, 0.000000, 0.230977
4.000000, 0.000000, 0.247933
5.000000, 0.000000, 0.369462
6.000000, 0.000000, 0.695781
7.000000, 0.000000, 1.000000
8.000000, 0.000000, 0.381131
0.000000, 1.000000, 0.532785
1.000000, 1.000000, 0.415158
2.000000, 1.000000, 0.318498
3.000000, 1.000000, 0.238974
4.000000, 1.000000, 0.236692
5.000000, 1.000000, 0.350304
6.000000, 1.000000, 0.536910
7.000000, 1.000000, 0.539324
8.000000, 1.000000, 0.157979
0.000000, 2.000000, 0.623183
1.000000, 2.000000, 0.524823
2.000000, 2.000000, 0.409916
3.000000, 2.000000, 0.282705
4.000000, 2.000000, 0.220052
5.000000, 2.000000, 0.305420
6.000000, 2.000000, 0.390237
7.000000, 2.000000, 0.267088
8.000000, 2.000000, 0.000000
0.000000, 3.000000, 0.757024
1.000000, 3.000000, 0.727305
2.000000, 3.000000, 0.524029
3.000000, 3.000000, 0.340987
4.000000, 3.000000, 0.250751
5.000000, 3.000000, 0.359685
6.000000, 3.000000, 0.451897
7.000000, 3.000000, 0.330152
8.000000, 3.000000, 0.175689
0.000000, 4.000000, 0.773161
1.000000, 4.000000, 0.720151
2.000000, 4.000000, 0.478698
3.000000, 4.000000, 0.370021
4.000000, 4.000000, 0.394424
5.000000, 4.000000, 0.524427
6.000000, 4.000000, 0.677496
7.000000, 4.000000, 0.475793
8.000000, 4.000000, 0.327605
0.000000, 5.000000, 0.694582
1.000000, 5.000000, 0.417304
2.000000, 5.000000, 0.251483
3.000000, 5.000000, 0.337257
4.000000, 5.000000, 0.473271
5.000000, 5.000000, 0.609197
6.000000, 5.000000, 0.658711
7.000000, 5.000000, 0.546420
8.000000, 5.000000, 0.411176
0.000000, 6.000000, 0.698160
1.000000, 6.000000, 0.489836
2.000000, 6.000000, 0.254869
3.000000, 6.000000, 0.316348
4.000000, 6.000000, 0.487172
5.000000, 6.000000, 0.604110
6.000000, 6.000000, 0.541990
7.000000, 6.000000, 0.486006
8.000000, 6.000000, 0.426144
0.000000, 7.000000, 0.624537
1.000000, 7.000000, 0.610591
2.000000, 7.000000, 0.234243
3.000000, 7.000000, 0.339624
4.000000, 7.000000, 0.416097
5.000000, 7.000000, 0.308399
6.000000, 7.000000, 0.362503
7.000000, 7.000000, 0.404632
8.000000, 7.000000, 0.415139
0.000000, 8.000000, 0.694075
1.000000, 8.000000, 0.664727
2.000000, 8.000000, 0.447113
3.000000, 8.000000, 0.539786
4.000000, 8.000000, 0.603400
5.000000, 8.000000, 0.144987
6.000000, 8.000000, 0.288094
7.000000, 8.000000, 0.378384
8.000000, 8.000000, 0.424418
