S3D
I=20,J=23,K=10
0.0, 0.0, 0.0, 0.00474374
0.0, 12.0, 0.0, 0.00437796
0.0, 24.0, 0.0, 0.00548676
0.0, 36.0, 0.0, 0.01448395
0.0, 48.0, 0.0, 0.01462570
0.0, 60.0, 0.0, 0.01571931
0.0, 72.0, 0.0, 0.01586821
0.0, 84.0, 0.0, 0.01575444
0.0, 96.0, 0.0, 0.01518297
0.0, 108.0, 0.0, 0.01560503
0.0, 120.0, 0.0, 0.01571238
0.0, 132.0, 0.0, 0.01540922
0.0, 144.0, 0.0, 0.01632733
0.0, 156.0, 0.0, 0.01590221
0.0, 168.0, 0.0, 0.01505409
0.0, 180.0, 0.0, 0.01559628
0.0, 192.0, 0.0, 0.01489055
0.0, 204.0, 0.0, 0.01207869
0.0, 216.0, 0.0, 0.01446080
0.0, 228.0, 0.0, 0.01562391
0.0, 240.0, 0.0, 0.01560289
0.0, 252.0, 0.0, 0.01514756
0.0, 264.0, 0.0, 0.01600780
12.0, 0.0, 0.0, 0.00450593
12.0, 12.0, 0.0, 0.00436014
12.0, 24.0, 0.0, 0.01099166
12.0, 36.0, 0.0, 0.01397581
12.0, 48.0, 0.0, 0.01577426
12.0, 60.0, 0.0, 0.01551384
12.0, 72.0, 0.0, 0.01545299
12.0, 84.0, 0.0, 0.01501909
12.0, 96.0, 0.0, 0.01481713
12.0, 108.0, 0.0, 0.01518952
12.0, 120.0, 0.0, 0.01512536
12.0, 132.0, 0.0, 0.01553397
12.0, 144.0, 0.0, 0.01343686
12.0, 156.0, 0.0, 0.01409827
12.0, 168.0, 0.0, 0.01518967
12.0, 180.0, 0.0, 0.01583607
12.0, 192.0, 0.0, 0.01595684
12.0, 204.0, 0.0, 0.01515805
12.0, 216.0, 0.0, 0.01465925
12.0, 228.0, 0.0, 0.01485267
12.0, 240.0, 0.0, 0.01378252
12.0, 252.0, 0.0, 0.01376446
12.0, 264.0, 0.0, 0.01438345
24.0, 0.0, 0.0, 0.00370303
24.0, 12.0, 0.0, 0.00387961
24.0, 24.0, 0.0, 0.00943344
24.0, 36.0, 0.0, 0.01227794
24.0, 48.0, 0.0, 0.01516231
24.0, 60.0, 0.0, 0.01533962
24.0, 72.0, 0.0, 0.01537055
24.0, 84.0, 0.0, 0.01452382
24.0, 96.0, 0.0, 0.01441612
24.0, 108.0, 0.0, 0.01494166
24.0, 120.0, 0.0, 0.01430983
24.0, 132.0, 0.0, 0.01426536
24.0, 144.0, 0.0, 0.01249301
24.0, 156.0, 0.0, 0.01239523
24.0, 168.0, 0.0, 0.01369645
24.0, 180.0, 0.0, 0.01440506
24.0, 192.0, 0.0, 0.01481742
24.0, 204.0, 0.0, 0.01383103
24.0, 216.0, 0.0, 0.01357391
24.0, 228.0, 0.0, 0.01411800
24.0, 240.0, 0.0, 0.01366583
24.0, 252.0, 0.0, 0.01283817
24.0, 264.0, 0.0, 0.01257642
36.0, 0.0, 0.0, 0.00314055
36.0, 12.0, 0.0, 0.00330405
36.0, 24.0, 0.0, 0.00362085
36.0, 36.0, 0.0, 0.01435605
36.0, 48.0, 0.0, 0.01507615
36.0, 60.0, 0.0, 0.01469974
36.0, 72.0, 0.0, 0.01423070
36.0, 84.0, 0.0, 0.01401507
36.0, 96.0, 0.0, 0.01369200
36.0, 108.0, 0.0, 0.01370322
36.0, 120.0, 0.0, 0.01341687
36.0, 132.0, 0.0, 0.01344621
36.0, 144.0, 0.0, 0.01264789
36.0, 156.0, 0.0, 0.01229465
36.0, 168.0, 0.0, 0.01239544
36.0, 180.0, 0.0, 0.01165096
36.0, 192.0, 0.0, 0.01154074
36.0, 204.0, 0.0, 0.01301722
36.0, 216.0, 0.0, 0.01314658
36.0, 228.0, 0.0, 0.01329301
36.0, 240.0, 0.0, 0.01352409
36.0, 252.0, 0.0, 0.01259839
36.0, 264.0, 0.0, 0.01216798
48.0, 0.0, 0.0, 0.00292321
48.0, 12.0, 0.0, 0.00892408
48.0, 24.0, 0.0, 0.01124081
48.0, 36.0, 0.0, 0.01239833
48.0, 48.0, 0.0, 0.01315135
48.0, 60.0, 0.0, 0.01338005
48.0, 72.0, 0.0, 0.01335387
48.0, 84.0, 0.0, 0.01267775
48.0, 96.0, 0.0, 0.01228632
48.0, 108.0, 0.0, 0.01245940
48.0, 120.0, 0.0, 0.01197352
48.0, 132.0, 0.0, 0.01252176
48.0, 144.0, 0.0, 0.01097149
48.0, 156.0, 0.0, 0.01105560
48.0, 168.0, 0.0, 0.01103404
48.0, 180.0, 0.0, 0.00953999
48.0, 192.0, 0.0, 0.00840463
48.0, 204.0, 0.0, 0.01197609
48.0, 216.0, 0.0, 0.01130139
48.0, 228.0, 0.0, 0.01227894
48.0, 240.0, 0.0, 0.01420536
48.0, 252.0, 0.0, 0.01270854
48.0, 264.0, 0.0, 0.01191583
60.0, 0.0, 0.0, 0.00281140
60.0, 12.0, 0.0, 0.00892542
60.0, 24.0, 0.0, 0.01117267
60.0, 36.0, 0.0, 0.01234552
60.0, 48.0, 0.0, 0.01242669
60.0, 60.0, 0.0, 0.01237417
60.0, 72.0, 0.0, 0.01101870
60.0, 84.0, 0.0, 0.01091979
60.0, 96.0, 0.0, 0.01005998
60.0, 108.0, 0.0, 0.00979118
60.0, 120.0, 0.0, 0.00923926
60.0, 132.0, 0.0, 0.00878255
60.0, 144.0, 0.0, 0.00831767
60.0, 156.0, 0.0, 0.00851871
60.0, 168.0, 0.0, 0.00835599
60.0, 180.0, 0.0, 0.00881584
60.0, 192.0, 0.0, 0.01166364
60.0, 204.0, 0.0, 0.01262539
60.0, 216.0, 0.0, 0.01251373
60.0, 228.0, 0.0, 0.01250584
60.0, 240.0, 0.0, 0.01242457
60.0, 252.0, 0.0, 0.01252689
60.0, 264.0, 0.0, 0.01226028
72.0, 0.0, 0.0, 0.00268177
72.0, 12.0, 0.0, 0.00853616
72.0, 24.0, 0.0, 0.00991842
72.0, 36.0, 0.0, 0.00815612
72.0, 48.0, 0.0, 0.00728057
72.0, 60.0, 0.0, 0.00739991
72.0, 72.0, 0.0, 0.00575846
72.0, 84.0, 0.0, 0.00580312
72.0, 96.0, 0.0, 0.00548727
72.0, 108.0, 0.0, 0.00545121
72.0, 120.0, 0.0, 0.00589102
72.0, 132.0, 0.0, 0.00529120
72.0, 144.0, 0.0, 0.00536358
72.0, 156.0, 0.0, 0.00423085
72.0, 168.0, 0.0, 0.00568583
72.0, 180.0, 0.0, 0.00476633
72.0, 192.0, 0.0, 0.00747564
72.0, 204.0, 0.0, 0.00838147
72.0, 216.0, 0.0, 0.00977776
72.0, 228.0, 0.0, 0.01043406
72.0, 240.0, 0.0, 0.01097125
72.0, 252.0, 0.0, 0.01204892
72.0, 264.0, 0.0, 0.01252484
84.0, 0.0, 0.0, 0.00289162
84.0, 12.0, 0.0, 0.00689516
84.0, 24.0, 0.0, 0.00642779
84.0, 36.0, 0.0, 0.00619341
84.0, 48.0, 0.0, 0.00519510
84.0, 60.0, 0.0, 0.00557195
84.0, 72.0, 0.0, 0.00509309
84.0, 84.0, 0.0, 0.00490731
84.0, 96.0, 0.0, 0.00428386
84.0, 108.0, 0.0, 0.00432640
84.0, 120.0, 0.0, 0.00390640
84.0, 132.0, 0.0, 0.00385550
84.0, 144.0, 0.0, 0.00410668
84.0, 156.0, 0.0, 0.00353411
84.0, 168.0, 0.0, 0.00429873
84.0, 180.0, 0.0, 0.00398115
84.0, 192.0, 0.0, 0.00553137
84.0, 204.0, 0.0, 0.00585316
84.0, 216.0, 0.0, 0.00690108
84.0, 228.0, 0.0, 0.00845545
84.0, 240.0, 0.0, 0.00952206
84.0, 252.0, 0.0, 0.01034542
84.0, 264.0, 0.0, 0.01186041
96.0, 0.0, 0.0, 0.00361563
96.0, 12.0, 0.0, 0.00442923
96.0, 24.0, 0.0, 0.00452153
96.0, 36.0, 0.0, 0.00488618
96.0, 48.0, 0.0, 0.00501875
96.0, 60.0, 0.0, 0.00529468
96.0, 72.0, 0.0, 0.00516093
96.0, 84.0, 0.0, 0.00467672
96.0, 96.0, 0.0, 0.00369637
96.0, 108.0, 0.0, 0.00344777
96.0, 120.0, 0.0, 0.00321476
96.0, 132.0, 0.0, 0.00342893
96.0, 144.0, 0.0, 0.00319926
96.0, 156.0, 0.0, 0.00325785
96.0, 168.0, 0.0, 0.00356379
96.0, 180.0, 0.0, 0.00416225
96.0, 192.0, 0.0, 0.00537166
96.0, 204.0, 0.0, 0.00621879
96.0, 216.0, 0.0, 0.00646882
96.0, 228.0, 0.0, 0.00738073
96.0, 240.0, 0.0, 0.00846384
96.0, 252.0, 0.0, 0.00898521
96.0, 264.0, 0.0, 0.01004573
108.0, 0.0, 0.0, 0.00391659
108.0, 12.0, 0.0, 0.00356194
108.0, 24.0, 0.0, 0.00351197
108.0, 36.0, 0.0, 0.00397131
108.0, 48.0, 0.0, 0.00461172
108.0, 60.0, 0.0, 0.00459864
108.0, 72.0, 0.0, 0.00445006
108.0, 84.0, 0.0, 0.00278541
108.0, 96.0, 0.0, 0.00247017
108.0, 108.0, 0.0, 0.00259725
108.0, 120.0, 0.0, 0.00275708
108.0, 132.0, 0.0, 0.00282908
108.0, 144.0, 0.0, 0.00279587
108.0, 156.0, 0.0, 0.00288595
108.0, 168.0, 0.0, 0.00312328
108.0, 180.0, 0.0, 0.00302259
108.0, 192.0, 0.0, 0.00380118
108.0, 204.0, 0.0, 0.00437678
108.0, 216.0, 0.0, 0.00465958
108.0, 228.0, 0.0, 0.00496199
108.0, 240.0, 0.0, 0.00624561
108.0, 252.0, 0.0, 0.00767689
108.0, 264.0, 0.0, 0.00935947
120.0, 0.0, 0.0, 0.00376458
120.0, 12.0, 0.0, 0.00317655
120.0, 24.0, 0.0, 0.00280878
120.0, 36.0, 0.0, 0.00246214
120.0, 48.0, 0.0, 0.00260716
120.0, 60.0, 0.0, 0.00280182
120.0, 72.0, 0.0, 0.00295681
120.0, 84.0, 0.0, 0.00292307
120.0, 96.0, 0.0, 0.00253930
120.0, 108.0, 0.0, 0.00264215
120.0, 120.0, 0.0, 0.00253420
120.0, 132.0, 0.0, 0.00244587
120.0, 144.0, 0.0, 0.00251438
120.0, 156.0, 0.0, 0.00285973
120.0, 168.0, 0.0, 0.00277338
120.0, 180.0, 0.0, 0.00321723
120.0, 192.0, 0.0, 0.00303012
120.0, 204.0, 0.0, 0.00328334
120.0, 216.0, 0.0, 0.00281573
120.0, 228.0, 0.0, 0.00474015
120.0, 240.0, 0.0, 0.00524748
120.0, 252.0, 0.0, 0.00560050
120.0, 264.0, 0.0, 0.00638365
132.0, 0.0, 0.0, 0.00357921
132.0, 12.0, 0.0, 0.00385739
132.0, 24.0, 0.0, 0.00311431
132.0, 36.0, 0.0, 0.00277517
132.0, 48.0, 0.0, 0.00265998
132.0, 60.0, 0.0, 0.00258301
132.0, 72.0, 0.0, 0.00255750
132.0, 84.0, 0.0, 0.00221726
132.0, 96.0, 0.0, 0.00213254
132.0, 108.0, 0.0, 0.00228040
132.0, 120.0, 0.0, 0.00264683
132.0, 132.0, 0.0, 0.00255086
132.0, 144.0, 0.0, 0.00254925
132.0, 156.0, 0.0, 0.00278887
132.0, 168.0, 0.0, 0.00317645
132.0, 180.0, 0.0, 0.00280114
132.0, 192.0, 0.0, 0.00290938
132.0, 204.0, 0.0, 0.00265645
132.0, 216.0, 0.0, 0.00335561
132.0, 228.0, 0.0, 0.00315760
132.0, 240.0, 0.0, 0.00353969
132.0, 252.0, 0.0, 0.00412470
132.0, 264.0, 0.0, 0.00458051
144.0, 0.0, 0.0, 0.00285414
144.0, 12.0, 0.0, 0.00392725
144.0, 24.0, 0.0, 0.00305532
144.0, 36.0, 0.0, 0.00304202
144.0, 48.0, 0.0, 0.00322540
144.0, 60.0, 0.0, 0.00283661
144.0, 72.0, 0.0, 0.00240432
144.0, 84.0, 0.0, 0.00219135
144.0, 96.0, 0.0, 0.00204919
144.0, 108.0, 0.0, 0.00201906
144.0, 120.0, 0.0, 0.00237326
144.0, 132.0, 0.0, 0.00258269
144.0, 144.0, 0.0, 0.00277022
144.0, 156.0, 0.0, 0.00293889
144.0, 168.0, 0.0, 0.00308253
144.0, 180.0, 0.0, 0.00298099
144.0, 192.0, 0.0, 0.00242926
144.0, 204.0, 0.0, 0.00265865
144.0, 216.0, 0.0, 0.00227963
144.0, 228.0, 0.0, 0.00235825
144.0, 240.0, 0.0, 0.00287657
144.0, 252.0, 0.0, 0.00354137
144.0, 264.0, 0.0, 0.00428826
156.0, 0.0, 0.0, 0.00207056
156.0, 12.0, 0.0, 0.00385043
156.0, 24.0, 0.0, 0.00362254
156.0, 36.0, 0.0, 0.00330755
156.0, 48.0, 0.0, 0.00338710
156.0, 60.0, 0.0, 0.00264180
156.0, 72.0, 0.0, 0.00179609
156.0, 84.0, 0.0, 0.00152870
156.0, 96.0, 0.0, 0.00159600
156.0, 108.0, 0.0, 0.00187585
156.0, 120.0, 0.0, 0.00209151
156.0, 132.0, 0.0, 0.00239855
156.0, 144.0, 0.0, 0.00269675
156.0, 156.0, 0.0, 0.00283645
156.0, 168.0, 0.0, 0.00274483
156.0, 180.0, 0.0, 0.00254174
156.0, 192.0, 0.0, 0.00219928
156.0, 204.0, 0.0, 0.00214631
156.0, 216.0, 0.0, 0.00211283
156.0, 228.0, 0.0, 0.00219245
156.0, 240.0, 0.0, 0.00228938
156.0, 252.0, 0.0, 0.00281162
156.0, 264.0, 0.0, 0.00354222
168.0, 0.0, 0.0, 0.00176473
168.0, 12.0, 0.0, 0.00221773
168.0, 24.0, 0.0, 0.00271649
168.0, 36.0, 0.0, 0.00307638
168.0, 48.0, 0.0, 0.00310290
168.0, 60.0, 0.0, 0.00246261
168.0, 72.0, 0.0, 0.00164563
168.0, 84.0, 0.0, 0.00133435
168.0, 96.0, 0.0, 0.00143709
168.0, 108.0, 0.0, 0.00166936
168.0, 120.0, 0.0, 0.00199986
168.0, 132.0, 0.0, 0.00248030
168.0, 144.0, 0.0, 0.00287689
168.0, 156.0, 0.0, 0.00288628
168.0, 168.0, 0.0, 0.00284970
168.0, 180.0, 0.0, 0.00266272
168.0, 192.0, 0.0, 0.00235346
168.0, 204.0, 0.0, 0.00230521
168.0, 216.0, 0.0, 0.00211025
168.0, 228.0, 0.0, 0.00185311
168.0, 240.0, 0.0, 0.00196599
168.0, 252.0, 0.0, 0.00233453
168.0, 264.0, 0.0, 0.00284101
180.0, 0.0, 0.0, 0.00186375
180.0, 12.0, 0.0, 0.00198576
180.0, 24.0, 0.0, 0.00228946
180.0, 36.0, 0.0, 0.00275555
180.0, 48.0, 0.0, 0.00277965
180.0, 60.0, 0.0, 0.00234490
180.0, 72.0, 0.0, 0.00169703
180.0, 84.0, 0.0, 0.00157322
180.0, 96.0, 0.0, 0.00161209
180.0, 108.0, 0.0, 0.00153584
180.0, 120.0, 0.0, 0.00186449
180.0, 132.0, 0.0, 0.00224335
180.0, 144.0, 0.0, 0.00220594
180.0, 156.0, 0.0, 0.00245914
180.0, 168.0, 0.0, 0.00221039
180.0, 180.0, 0.0, 0.00263479
180.0, 192.0, 0.0, 0.00277585
180.0, 204.0, 0.0, 0.00231756
180.0, 216.0, 0.0, 0.00203852
180.0, 228.0, 0.0, 0.00171764
180.0, 240.0, 0.0, 0.00151984
180.0, 252.0, 0.0, 0.00196823
180.0, 264.0, 0.0, 0.00243956
192.0, 0.0, 0.0, 0.00136825
192.0, 12.0, 0.0, 0.00129141
192.0, 24.0, 0.0, 0.00163930
192.0, 36.0, 0.0, 0.00189030
192.0, 48.0, 0.0, 0.00207609
192.0, 60.0, 0.0, 0.00231238
192.0, 72.0, 0.0, 0.00207822
192.0, 84.0, 0.0, 0.00179284
192.0, 96.0, 0.0, 0.00160652
192.0, 108.0, 0.0, 0.00168342
192.0, 120.0, 0.0, 0.00177645
192.0, 132.0, 0.0, 0.00182713
192.0, 144.0, 0.0, 0.00167268
192.0, 156.0, 0.0, 0.00187914
192.0, 168.0, 0.0, 0.00199837
192.0, 180.0, 0.0, 0.00196393
192.0, 192.0, 0.0, 0.00176095
192.0, 204.0, 0.0, 0.00186833
192.0, 216.0, 0.0, 0.00185717
192.0, 228.0, 0.0, 0.00162689
192.0, 240.0, 0.0, 0.00140165
192.0, 252.0, 0.0, 0.00147588
192.0, 264.0, 0.0, 0.00237623
204.0, 0.0, 0.0, 0.00130630
204.0, 12.0, 0.0, 0.00144496
204.0, 24.0, 0.0, 0.00190400
204.0, 36.0, 0.0, 0.00190989
204.0, 48.0, 0.0, 0.00236021
204.0, 60.0, 0.0, 0.00244627
204.0, 72.0, 0.0, 0.00222734
