S
I=9,J=9
0.499500,0.499000,1.082346
1.498500,0.499000,0.996663
2.497500,0.499000,0.905440
3.496500,0.499000,0.810706
4.495500,0.499000,0.738019
5.494500,0.499000,0.727734
6.493500,0.499000,0.779608
7.492500,0.499000,0.863626
8.491500,0.499000,0.962889
0.499500,1.497000,1.019211
1.498500,1.497000,0.944598
2.497500,1.497000,0.852421
3.496500,1.497000,0.729565
4.495500,1.497000,0.604637
5.494500,1.497000,0.593961
6.493500,1.497000,0.677996
7.492500,1.497000,0.779898
8.491500,1.497000,0.888480
0.499500,2.495000,0.967461
1.498500,2.495000,0.927083
2.497500,2.495000,0.860689
3.496500,2.495000,0.727200
4.495500,2.495000,0.560600
5.494500,2.495000,0.543706
6.493500,2.495000,0.635074
7.492500,2.495000,0.735858
8.491500,2.495000,0.842695
0.499500,3.493000,0.901999
1.498500,3.493000,0.927851
2.497500,3.493000,0.937515
3.496500,3.493000,0.805636
4.495500,3.493000,0.664237
5.494500,3.493000,0.618359
6.493500,3.493000,0.657258
7.492500,3.493000,0.731825
8.491500,3.493000,0.824769
0.499500,4.491000,0.779185
1.498500,4.491000,0.849237
2.497500,4.491000,1.018029
3.496500,4.491000,0.839226
4.495500,4.491000,0.733505
5.494500,4.491000,0.694973
6.493500,4.491000,0.704822
7.492500,4.491000,0.751861
8.491500,4.491000,0.826953
0.499500,5.489000,0.693506
1.498500,5.489000,0.620000
2.497500,5.489000,0.617841
3.496500,5.489000,0.716269
4.495500,5.489000,0.745931
5.494500,5.489000,0.750590
6.493500,5.489000,0.749964
7.492500,5.489000,0.779252
8.491500,5.489000,0.839743
0.499500,6.487000,0.718285
1.498500,6.487000,0.601967
2.497500,6.487000,0.553047
3.496500,6.487000,0.621200
4.495500,6.487000,0.727259
5.494500,6.487000,0.775408
6.493500,6.487000,0.784206
7.492500,6.487000,0.807675
8.491500,6.487000,0.857421
0.499500,7.485000,0.812955
1.498500,7.485000,0.703136
2.497500,7.485000,0.585596
3.496500,7.485000,0.610976
4.495500,7.485000,0.724636
5.494500,7.485000,0.790731
6.493500,7.485000,0.822244
7.492500,7.485000,0.847471
8.491500,7.485000,0.883265
0.499500,8.483001,0.951702
1.498500,8.483001,0.888418
2.497500,8.483001,0.867514
3.496500,8.483001,0.789062
4.495500,8.483001,0.817040
5.494500,8.483001,0.858061
6.493500,8.483001,0.890542
7.492500,8.483001,0.920842
8.491500,8.483001,0.963624
