S
I=45,J=40
0.0, 0.0, 0.004744
0.0, 0.0, 0.004626
0.0, 0.0, 0.004378
0.0, 0.0, 0.004416
0.0, 0.0, 0.005487
0.0, 0.0, 0.012127
0.0, 0.0, 0.014484
0.0, 0.0, 0.015149
0.0, 0.0, 0.014626
0.0, 0.0, 0.015810
0.0, 0.0, 0.015719
0.0, 0.0, 0.015771
0.0, 0.0, 0.015868
0.0, 0.0, 0.015890
0.0, 0.0, 0.015754
0.0, 0.0, 0.015380
0.0, 0.0, 0.015183
0.0, 0.0, 0.015488
0.0, 0.0, 0.015605
0.0, 0.0, 0.015688
0.0, 0.0, 0.015712
0.0, 0.0, 0.015679
0.0, 0.0, 0.015409
0.0, 0.0, 0.015924
0.0, 0.0, 0.016327
0.0, 0.0, 0.015972
0.0, 0.0, 0.015902
0.0, 0.0, 0.015700
0.0, 0.0, 0.015054
0.0, 0.0, 0.015156
0.0, 0.0, 0.015596
0.0, 0.0, 0.015605
0.0, 0.0, 0.014891
0.0, 0.0, 0.014827
0.0, 0.0, 0.012079
0.0, 0.0, 0.013984
0.0, 0.0, 0.014461
0.0, 0.0, 0.015314
0.0, 0.0, 0.015624
0.0, 0.0, 0.015562
0.0, 0.0, 0.015603
0.0, 0.0, 0.015551
0.0, 0.0, 0.015148
0.0, 0.0, 0.015628
0.0, 0.0, 0.016008
0.0, 0.0, 0.004679
0.0, 0.0, 0.004580
0.0, 0.0, 0.004436
0.0, 0.0, 0.004143
0.0, 0.0, 0.005003
0.0, 0.0, 0.012485
0.0, 0.0, 0.014627
0.0, 0.0, 0.015477
0.0, 0.0, 0.015948
0.0, 0.0, 0.015953
0.0, 0.0, 0.015864
0.0, 0.0, 0.015889
0.0, 0.0, 0.015811
0.0, 0.0, 0.015782
0.0, 0.0, 0.015396
0.0, 0.0, 0.015171
0.0, 0.0, 0.015271
0.0, 0.0, 0.015530
0.0, 0.0, 0.015646
0.0, 0.0, 0.015803
0.0, 0.0, 0.015998
0.0, 0.0, 0.016095
0.0, 0.0, 0.016105
0.0, 0.0, 0.015695
0.0, 0.0, 0.014710
0.0, 0.0, 0.015066
0.0, 0.0, 0.015008
0.0, 0.0, 0.015320
0.0, 0.0, 0.015906
0.0, 0.0, 0.015077
0.0, 0.0, 0.015193
0.0, 0.0, 0.014137
0.0, 0.0, 0.014526
0.0, 0.0, 0.013969
0.0, 0.0, 0.014496
0.0, 0.0, 0.015024
0.0, 0.0, 0.015870
0.0, 0.0, 0.015142
0.0, 0.0, 0.014786
0.0, 0.0, 0.014027
0.0, 0.0, 0.013962
0.0, 0.0, 0.013925
0.0, 0.0, 0.014268
0.0, 0.0, 0.014671
0.0, 0.0, 0.015235
0.0, 0.0, 0.004506
0.0, 0.0, 0.004368
0.0, 0.0, 0.004360
0.0, 0.0, 0.004004
0.0, 0.0, 0.010992
0.0, 0.0, 0.012660
0.0, 0.0, 0.013961
0.0, 0.0, 0.014752
0.0, 0.0, 0.015752
0.0, 0.0, 0.015767
0.0, 0.0, 0.015516
0.0, 0.0, 0.015413
0.0, 0.0, 0.015453
0.0, 0.0, 0.015450
0.0, 0.0, 0.015028
0.0, 0.0, 0.014678
0.0, 0.0, 0.014821
0.0, 0.0, 0.015130
0.0, 0.0, 0.015198
0.0, 0.0, 0.014874
0.0, 0.0, 0.015127
0.0, 0.0, 0.015346
0.0, 0.0, 0.015533
0.0, 0.0, 0.014859
0.0, 0.0, 0.013442
0.0, 0.0, 0.014070
0.0, 0.0, 0.014000
0.0, 0.0, 0.014666
0.0, 0.0, 0.015148
0.0, 0.0, 0.015524
0.0, 0.0, 0.015750
