S
I=13,J=13
0.000000, 0.000000, 0.000000
5.000000, 0.000000, 0.000000
10.000000, 0.000000, 0.000412
15.000000, 0.000000, 0.295640
20.000000, 0.000000, 33.509960
25.000000, 0.000000, 881.244080
30.000000, 0.000000, 3498.425049
35.000000, 0.000000, 2787.352539
40.000000, 0.000000, 394.140869
45.000000, 0.000000, 10.368226
50.000000, 0.000000, 0.075875
55.000000, 0.000000, 0.000137
60.000000, 0.000000, 0.000018
0.000000, 5.000000, 19.132372
5.000000, 5.000000, 12.792004
10.000000, 5.000000, 9.716261
15.000000, 5.000000, 196.030701
20.000000, 5.000000, 1807.535645
25.000000, 5.000000, 4013.338867
30.000000, 5.000000, 4412.298340
35.000000, 5.000000, 3910.486572
40.000000, 5.000000, 2679.480957
45.000000, 5.000000, 908.730774
50.000000, 5.000000, 103.057312
55.000000, 5.000000, 14.925450
60.000000, 5.000000, 17.304825
0.000000, 10.000000, 15292.846680
5.000000, 10.000000, 6948.685547
10.000000, 10.000000, 5533.255859
15.000000, 10.000000, 9057.958008
20.000000, 10.000000, 20038.476563
25.000000, 10.000000, 16068.238281
30.000000, 10.000000, 12344.598633
35.000000, 10.000000, 10978.081055
40.000000, 10.000000, 11704.520508
45.000000, 10.000000, 12074.001953
50.000000, 10.000000, 6785.479004
55.000000, 10.000000, 4616.139160
60.000000, 10.000000, 5377.162598
0.000000, 15.000000, 100145.781250
5.000000, 15.000000, 42643.679688
10.000000, 15.000000, 38146.835938
15.000000, 15.000000, 50713.906250
20.000000, 15.000000, 64206.695313
25.000000, 15.000000, 39676.773438
30.000000, 15.000000, 34124.253906
35.000000, 15.000000, 30856.896484
40.000000, 15.000000, 32702.617188
45.000000, 15.000000, 46178.277344
50.000000, 15.000000, 29315.576172
55.000000, 15.000000, 22114.501953
60.000000, 15.000000, 27024.703125
0.000000, 20.000000, 74903.726563
5.000000, 20.000000, 31567.007813
10.000000, 20.000000, 39397.753906
15.000000, 20.000000, 74023.460938
20.000000, 20.000000, 79812.023438
25.000000, 20.000000, 53246.429688
30.000000, 20.000000, 42858.933594
35.000000, 20.000000, 39927.335938
40.000000, 20.000000, 59342.132813
45.000000, 20.000000, 78008.976563
50.000000, 20.000000, 45432.464844
55.000000, 20.000000, 14629.824219
60.000000, 20.000000, 18471.791016
0.000000, 25.000000, 28357.599609
5.000000, 25.000000, 9888.439453
10.000000, 25.000000, 16121.341797
15.000000, 25.000000, 63029.597656
20.000000, 25.000000, 79212.976563
25.000000, 25.000000, 45893.691406
30.000000, 25.000000, 20298.171875
35.000000, 25.000000, 21941.611328
40.000000, 25.000000, 67737.226563
45.000000, 25.000000, 79190.968750
50.000000, 25.000000, 40742.484375
55.000000, 25.000000, 2644.895508
60.000000, 25.000000, 2945.446289
0.000000, 30.000000, 9284.668945
5.000000, 30.000000, 3449.615234
10.000000, 30.000000, 6263.408203
15.000000, 30.000000, 30229.062500
20.000000, 30.000000, 52350.648438
25.000000, 30.000000, 18294.560547
30.000000, 30.000000, 1865.770142
35.000000, 30.000000, 4361.187988
40.000000, 30.000000, 42347.195313
45.000000, 30.000000, 60248.730469
50.000000, 30.000000, 23032.414063
55.000000, 30.000000, 1493.567017
60.000000, 30.000000, 71.351204
0.000000, 35.000000, 7892.319824
5.000000, 35.000000, 5020.743652
10.000000, 35.000000, 10084.553711
15.000000, 35.000000, 14410.807617
20.000000, 35.000000, 12086.215820
25.000000, 35.000000, 1814.361694
30.000000, 35.000000, 199.869583
35.000000, 35.000000, 262.563751
40.000000, 35.000000, 5039.029785
45.000000, 35.000000, 11602.270508
50.000000, 35.000000, 8108.913086
55.000000, 35.000000, 4209.194824
60.000000, 35.000000, 1043.021606
0.000000, 40.000000, 9735.507813
5.000000, 40.000000, 6629.751953
10.000000, 40.000000, 12487.771484
15.000000, 40.000000, 12975.956055
20.000000, 40.000000, 3753.263428
25.000000, 40.000000, 1140.454224
30.000000, 40.000000, 19164.439453
35.000000, 40.000000, 14099.276367
40.000000, 40.000000, 419.863770
45.000000, 40.000000, 141.921265
50.000000, 40.000000, 2000.366943
55.000000, 40.000000, 4242.710449
60.000000, 40.000000, 2239.009766
0.000000, 45.000000, 7913.931152
5.000000, 45.000000, 4742.339844
10.000000, 45.000000, 7070.339355
15.000000, 45.000000, 4381.094238
20.000000, 45.000000, 406.692322
25.000000, 45.000000, 3635.303711
30.000000, 45.000000, 26291.818359
35.000000, 45.000000, 21733.164063
40.000000, 45.000000, 1329.515015
45.000000, 45.000000, 1.557564
50.000000, 45.000000, 95.623001
55.000000, 45.000000, 1032.762817
60.000000, 45.000000, 1306.227539
0.000000, 50.000000, 3900.736328
5.000000, 50.000000, 1799.757324
10.000000, 50.000000, 1581.493530
15.000000, 50.000000, 236.868729
20.000000, 50.000000, 11.291345
25.000000, 50.000000, 1478.121948
30.000000, 50.000000, 6943.507813
35.000000, 50.000000, 5655.329102
40.000000, 50.000000, 444.008057
45.000000, 50.000000, 0.317210
50.000000, 50.000000, 0.332107
55.000000, 50.000000, 26.565422
60.000000, 50.000000, 151.704224
0.000000, 55.000000, 844.225037
5.000000, 55.000000, 264.242859
10.000000, 55.000000, 74.877197
15.000000, 55.000000, 2.137163
20.000000, 55.000000, 2.471751
25.000000, 55.000000, 498.710602
30.000000, 55.000000, 2339.523193
35.000000, 55.000000, 1892.618896
40.000000, 55.000000, 147.863785
45.000000, 55.000000, 0.090509
50.000000, 55.000000, 0.000059
55.000000, 55.000000, 0.025504
60.000000, 55.000000, 0.421652
0.000000, 60.000000, 5.818783
5.000000, 60.000000, 1.989484
10.000000, 60.000000, 0.158617
15.000000, 60.000000, 0.001066
20.000000, 60.000000, 0.168340
25.000000, 60.000000, 59.179646
30.000000, 60.000000, 455.340393
35.000000, 60.000000, 395.726349
40.000000, 60.000000, 23.637489
45.000000, 60.000000, 0.011026
50.000000, 60.000000, 0.000000
55.000000, 60.000000, 0.000000
60.000000, 60.000000, 0.000000
