S
I=8,J=8
0.000000, 0.000000, 4.560593
1.000000, 0.000000, 2.613163
2.000000, 0.000000, 1.458992
3.000000, 0.000000, 2.007736
4.000000, 0.000000, 3.393687
5.000000, 0.000000, 3.469285
6.000000, 0.000000, 3.846314
7.000000, 0.000000, 4.929920
0.000000, 1.000000, 5.410278
1.000000, 1.000000, 3.732223
2.000000, 1.000000, 1.946058
3.000000, 1.000000, 1.027604
4.000000, 1.000000, 0.675749
5.000000, 1.000000, 1.891724
6.000000, 1.000000, 3.102472
7.000000, 1.000000, 4.276581
0.000000, 2.000000, 4.343295
1.000000, 2.000000, 3.065750
2.000000, 2.000000, 2.065099
3.000000, 2.000000, 1.327614
4.000000, 2.000000, 1.125040
5.000000, 2.000000, 1.703567
6.000000, 2.000000, 2.351002
7.000000, 2.000000, 3.066850
0.000000, 3.000000, 3.586661
1.000000, 3.000000, 2.204483
2.000000, 3.000000, 2.139175
3.000000, 3.000000, 2.571529
4.000000, 3.000000, 3.033310
5.000000, 3.000000, 2.358195
6.000000, 3.000000, 1.716092
7.000000, 3.000000, 2.202896
0.000000, 4.000000, 1.977106
1.000000, 4.000000, 0.936039
2.000000, 4.000000, 1.655162
3.000000, 4.000000, 3.015563
4.000000, 4.000000, 5.776103
5.000000, 4.000000, 2.515590
6.000000, 4.000000, 0.816861
7.000000, 4.000000, 1.148661
0.000000, 5.000000, 1.363927
1.000000, 5.000000, 0.679985
2.000000, 5.000000, 0.990452
3.000000, 5.000000, 1.867803
4.000000, 5.000000, 2.640744
5.000000, 5.000000, 2.088373
6.000000, 5.000000, 0.942828
7.000000, 5.000000, 0.948060
0.000000, 6.000000, 2.261755
1.000000, 6.000000, 0.595440
2.000000, 6.000000, 0.443161
3.000000, 6.000000, 1.024304
4.000000, 6.000000, 1.411381
5.000000, 6.000000, 1.914297
6.000000, 6.000000, 1.910368
7.000000, 6.000000, 1.825361
0.000000, 7.000000, 5.908867
1.000000, 7.000000, 2.454813
2.000000, 7.000000, 1.221044
3.000000, 7.000000, 0.779464
4.000000, 7.000000, 1.130668
5.000000, 7.000000, 2.613702
6.000000, 7.000000, 3.394493
7.000000, 7.000000, 4.896842
