S
I=71,J=71
0.0, 0.0, 0.542494
0.0, 0.0, 0.554401
0.0, 0.0, 0.566629
0.0, 0.0, 0.579160
0.0, 0.0, 0.591978
0.0, 0.0, 0.605058
0.0, 0.0, 0.618375
0.0, 0.0, 0.631898
0.0, 0.0, 0.645590
0.0, 0.0, 0.659412
0.0, 0.0, 0.673316
0.0, 0.0, 0.687249
0.0, 0.0, 0.701151
0.0, 0.0, 0.714951
0.0, 0.0, 0.728571
0.0, 0.0, 0.741919
0.0, 0.0, 0.754889
0.0, 0.0, 0.767360
0.0, 0.0, 0.779192
0.0, 0.0, 0.790226
0.0, 0.0, 0.800288
0.0, 0.0, 0.809186
0.0, 0.0, 0.816725
0.0, 0.0, 0.822716
0.0, 0.0, 0.826995
0.0, 0.0, 0.829451
0.0, 0.0, 0.830047
0.0, 0.0, 0.828855
0.0, 0.0, 0.826069
0.0, 0.0, 0.822015
0.0, 0.0, 0.817134
0.0, 0.0, 0.811953
0.0, 0.0, 0.807036
0.0, 0.0, 0.802921
0.0, 0.0, 0.800063
0.0, 0.0, 0.798778
0.0, 0.0, 0.799210
0.0, 0.0, 0.801311
0.0, 0.0, 0.804847
0.0, 0.0, 0.809427
0.0, 0.0, 0.814546
0.0, 0.0, 0.819646
0.0, 0.0, 0.824175
0.0, 0.0, 0.827644
0.0, 0.0, 0.829665
0.0, 0.0, 0.829979
0.0, 0.0, 0.828456
0.0, 0.0, 0.825078
0.0, 0.0, 0.819926
0.0, 0.0, 0.813137
0.0, 0.0, 0.804894
0.0, 0.0, 0.795390
0.0, 0.0, 0.784819
0.0, 0.0, 0.773365
0.0, 0.0, 0.761196
0.0, 0.0, 0.748458
0.0, 0.0, 0.735285
0.0, 0.0, 0.721789
0.0, 0.0, 0.708068
0.0, 0.0, 0.694208
0.0, 0.0, 0.680282
0.0, 0.0, 0.666357
0.0, 0.0, 0.652488
0.0, 0.0, 0.638725
0.0, 0.0, 0.625113
0.0, 0.0, 0.611689
0.0, 0.0, 0.598486
0.0, 0.0, 0.585534
0.0, 0.0, 0.572858
0.0, 0.0, 0.560476
0.0, 0.0, 0.548407
0.0, 0.0, 0.559235
0.0, 0.0, 0.572997
0.0, 0.0, 0.586873
0.0, 0.0, 0.601106
0.0, 0.0, 0.615752
0.0, 0.0, 0.630812
0.0, 0.0, 0.646274
0.0, 0.0, 0.662122
0.0, 0.0, 0.678334
0.0, 0.0, 0.694887
0.0, 0.0, 0.711753
0.0, 0.0, 0.728900
0.0, 0.0, 0.746292
0.0, 0.0, 0.763883
0.0, 0.0, 0.781622
0.0, 0.0, 0.799444
0.0, 0.0, 0.817270
0.0, 0.0, 0.835002
0.0, 0.0, 0.852518
0.0, 0.0, 0.869665
0.0, 0.0, 0.886254
0.0, 0.0, 0.902061
0.0, 0.0, 0.916822
0.0, 0.0, 0.930248
0.0, 0.0, 0.942036
0.0, 0.0, 0.951902
0.0, 0.0, 0.959620
0.0, 0.0, 0.965066
0.0, 0.0, 0.968263
0.0, 0.0, 0.969406
0.0, 0.0, 0.968866
0.0, 0.0, 0.967153
0.0, 0.0, 0.964863
0.0, 0.0, 0.962595
0.0, 0.0, 0.960872
0.0, 0.0, 0.960063
0.0, 0.0, 0.960338
0.0, 0.0, 0.961638
0.0, 0.0, 0.963691
0.0, 0.0, 0.966042
0.0, 0.0, 0.968120
0.0, 0.0, 0.969317
0.0, 0.0, 0.969072
0.0, 0.0, 0.966937
0.0, 0.0, 0.962629
0.0, 0.0, 0.956040
0.0, 0.0, 0.947225
0.0, 0.0, 0.936366
0.0, 0.0, 0.923721
0.0, 0.0, 0.909590
0.0, 0.0, 0.894271
0.0, 0.0, 0.878042
0.0, 0.0, 0.861149
0.0, 0.0, 0.843796
0.0, 0.0, 0.826155
0.0, 0.0, 0.808362
0.0, 0.0, 0.790527
0.0, 0.0, 0.772738
0.0, 0.0, 0.755065
0.0, 0.0, 0.737568
0.0, 0.0, 0.720294
0.0, 0.0, 0.703282
0.0, 0.0, 0.686569
0.0, 0.0, 0.670183
0.0, 0.0, 0.654151
0.0, 0.0, 0.638494
0.0, 0.0, 0.623230
0.0, 0.0, 0.608375
0.0, 0.0, 0.593926
0.0, 0.0, 0.579826
0.0, 0.0, 0.565820
0.0, 0.0, 0.576290
0.0, 0.0, 0.591657
0.0, 0.0, 0.607203
0.0, 0.0, 0.623199
0.0, 0.0, 0.639750
0.0, 0.0, 0.656879
0.0, 0.0, 0.674588
0.0, 0.0, 0.692876
0.0, 0.0, 0.711740
0.0, 0.0, 0.731175
0.0, 0.0, 0.751176
0.0, 0.0, 0.771736
0.0, 0.0, 0.792846
0.0, 0.0, 0.814493
0.0, 0.0, 0.836660
0.0, 0.0, 0.859318
0.0, 0.0, 0.882428
0.0, 0.0, 0.905926
0.0, 0.0, 0.929721
0.0, 0.0, 0.953677
0.0, 0.0, 0.977606
0.0, 0.0, 1.001251
0.0, 0.0, 1.024276
