S
I=28,J=25
0.0, 0.0, 0.003901
0.0, 0.0, 0.003813
0.0, 0.0, 0.003704
0.0, 0.0, 0.003634
0.0, 0.0, 0.003577
0.0, 0.0, 0.003499
0.0, 0.0, 0.003445
0.0, 0.0, 0.003406
0.0, 0.0, 0.003515
0.0, 0.0, 0.003492
0.0, 0.0, 0.003520
0.0, 0.0, 0.003534
0.0, 0.0, 0.003261
0.0, 0.0, 0.003261
0.0, 0.0, 0.003202
0.0, 0.0, 0.003183
0.0, 0.0, 0.003138
0.0, 0.0, 0.003110
0.0, 0.0, 0.003081
0.0, 0.0, 0.003117
0.0, 0.0, 0.003108
0.0, 0.0, 0.003133
0.0, 0.0, 0.003216
0.0, 0.0, 0.003306
0.0, 0.0, 0.003370
0.0, 0.0, 0.003432
0.0, 0.0, 0.003463
0.0, 0.0, 0.003528
0.0, 0.0, 0.003839
0.0, 0.0, 0.003756
0.0, 0.0, 0.003634
0.0, 0.0, 0.003586
0.0, 0.0, 0.003587
0.0, 0.0, 0.003529
0.0, 0.0, 0.003534
0.0, 0.0, 0.003419
0.0, 0.0, 0.003458
0.0, 0.0, 0.003478
0.0, 0.0, 0.003521
0.0, 0.0, 0.003572
0.0, 0.0, 0.003291
0.0, 0.0, 0.003270
0.0, 0.0, 0.003199
0.0, 0.0, 0.003136
0.0, 0.0, 0.003111
0.0, 0.0, 0.003070
0.0, 0.0, 0.003035
0.0, 0.0, 0.003065
0.0, 0.0, 0.003082
0.0, 0.0, 0.003127
0.0, 0.0, 0.003203
0.0, 0.0, 0.003336
0.0, 0.0, 0.003400
0.0, 0.0, 0.003459
0.0, 0.0, 0.003440
0.0, 0.0, 0.003486
0.0, 0.0, 0.003681
0.0, 0.0, 0.003629
0.0, 0.0, 0.003550
0.0, 0.0, 0.003525
0.0, 0.0, 0.003533
0.0, 0.0, 0.003509
0.0, 0.0, 0.003597
0.0, 0.0, 0.003470
0.0, 0.0, 0.003392
0.0, 0.0, 0.003430
0.0, 0.0, 0.003457
0.0, 0.0, 0.003556
0.0, 0.0, 0.003354
0.0, 0.0, 0.003275
0.0, 0.0, 0.003207
0.0, 0.0, 0.003138
0.0, 0.0, 0.003095
0.0, 0.0, 0.003080
0.0, 0.0, 0.003087
0.0, 0.0, 0.003041
0.0, 0.0, 0.003060
0.0, 0.0, 0.003098
0.0, 0.0, 0.003202
0.0, 0.0, 0.003332
0.0, 0.0, 0.003407
0.0, 0.0, 0.003420
0.0, 0.0, 0.003420
0.0, 0.0, 0.003432
0.0, 0.0, 0.003603
0.0, 0.0, 0.003524
0.0, 0.0, 0.003446
0.0, 0.0, 0.003437
0.0, 0.0, 0.003518
0.0, 0.0, 0.003434
0.0, 0.0, 0.003550
0.0, 0.0, 0.003542
0.0, 0.0, 0.003319
