S3D
I=30,J=34,K=15
0.0, 0.0, 0.0, 0.00342140
0.0, 8.0, 0.0, 0.00349751
0.0, 16.0, 0.0, 0.00447877
0.0, 24.0, 0.0, 0.00513753
0.0, 32.0, 0.0, 0.00562328
0.0, 40.0, 0.0, 0.00545507
0.0, 48.0, 0.0, 0.00519084
0.0, 56.0, 0.0, 0.00643610
0.0, 64.0, 0.0, 0.00746196
0.0, 72.0, 0.0, 0.00784553
0.0, 80.0, 0.0, 0.00736280
0.0, 88.0, 0.0, 0.00670910
0.0, 96.0, 0.0, 0.00704924
0.0, 104.0, 0.0, 0.00809370
0.0, 112.0, 0.0, 0.00825643
0.0, 120.0, 0.0, 0.00837195
0.0, 128.0, 0.0, 0.00838272
0.0, 136.0, 0.0, 0.00870164
0.0, 144.0, 0.0, 0.00917630
0.0, 152.0, 0.0, 0.00984732
0.0, 160.0, 0.0, 0.01023668
0.0, 168.0, 0.0, 0.00980429
0.0, 176.0, 0.0, 0.00933257
0.0, 184.0, 0.0, 0.00963250
0.0, 192.0, 0.0, 0.00928131
0.0, 200.0, 0.0, 0.00815920
0.0, 208.0, 0.0, 0.00740682
0.0, 216.0, 0.0, 0.00820343
0.0, 224.0, 0.0, 0.01048212
0.0, 232.0, 0.0, 0.01263944
0.0, 240.0, 0.0, 0.01304289
0.0, 248.0, 0.0, 0.01380258
0.0, 256.0, 0.0, 0.01545223
0.0, 264.0, 0.0, 0.01624649
8.0, 0.0, 0.0, 0.00342761
8.0, 8.0, 0.0, 0.00355040
8.0, 16.0, 0.0, 0.00479684
8.0, 24.0, 0.0, 0.00412091
8.0, 32.0, 0.0, 0.00197310
8.0, 40.0, 0.0, 0.00233953
8.0, 48.0, 0.0, 0.00431611
8.0, 56.0, 0.0, 0.00534142
8.0, 64.0, 0.0, 0.00651067
8.0, 72.0, 0.0, 0.00598676
8.0, 80.0, 0.0, 0.00653255
8.0, 88.0, 0.0, 0.00661941
8.0, 96.0, 0.0, 0.00655039
8.0, 104.0, 0.0, 0.00620407
8.0, 112.0, 0.0, 0.00642706
8.0, 120.0, 0.0, 0.00691595
8.0, 128.0, 0.0, 0.00748666
8.0, 136.0, 0.0, 0.00613964
8.0, 144.0, 0.0, 0.00764914
8.0, 152.0, 0.0, 0.00765252
8.0, 160.0, 0.0, 0.00761218
8.0, 168.0, 0.0, 0.00707775
8.0, 176.0, 0.0, 0.00904189
8.0, 184.0, 0.0, 0.00911239
8.0, 192.0, 0.0, 0.00989929
8.0, 200.0, 0.0, 0.00932452
8.0, 208.0, 0.0, 0.01074798
8.0, 216.0, 0.0, 0.01161239
8.0, 224.0, 0.0, 0.01269676
8.0, 232.0, 0.0, 0.01335414
8.0, 240.0, 0.0, 0.01410339
8.0, 248.0, 0.0, 0.01575095
8.0, 256.0, 0.0, 0.01712892
8.0, 264.0, 0.0, 0.01731622
16.0, 0.0, 0.0, 0.00339728
16.0, 8.0, 0.0, 0.00360592
16.0, 16.0, 0.0, 0.00434467
16.0, 24.0, 0.0, 0.00332424
16.0, 32.0, 0.0, 0.00174172
16.0, 40.0, 0.0, 0.00209452
16.0, 48.0, 0.0, 0.00262986
16.0, 56.0, 0.0, 0.00464069
16.0, 64.0, 0.0, 0.00561244
16.0, 72.0, 0.0, 0.00530806
16.0, 80.0, 0.0, 0.00579480
16.0, 88.0, 0.0, 0.00626133
16.0, 96.0, 0.0, 0.00624074
16.0, 104.0, 0.0, 0.00574780
16.0, 112.0, 0.0, 0.00639794
16.0, 120.0, 0.0, 0.00646006
16.0, 128.0, 0.0, 0.00577545
16.0, 136.0, 0.0, 0.00694250
16.0, 144.0, 0.0, 0.00652054
16.0, 152.0, 0.0, 0.00724288
16.0, 160.0, 0.0, 0.00723801
16.0, 168.0, 0.0, 0.00748489
16.0, 176.0, 0.0, 0.00775518
16.0, 184.0, 0.0, 0.00855651
16.0, 192.0, 0.0, 0.00844552
16.0, 200.0, 0.0, 0.01036101
16.0, 208.0, 0.0, 0.01051832
16.0, 216.0, 0.0, 0.01165909
16.0, 224.0, 0.0, 0.01116831
16.0, 232.0, 0.0, 0.01261654
16.0, 240.0, 0.0, 0.01221934
16.0, 248.0, 0.0, 0.01497470
16.0, 256.0, 0.0, 0.01676663
16.0, 264.0, 0.0, 0.01740495
24.0, 0.0, 0.0, 0.00317114
24.0, 8.0, 0.0, 0.00320742
24.0, 16.0, 0.0, 0.00287972
24.0, 24.0, 0.0, 0.00349501
24.0, 32.0, 0.0, 0.00157795
24.0, 40.0, 0.0, 0.00204291
24.0, 48.0, 0.0, 0.00223769
24.0, 56.0, 0.0, 0.00403871
24.0, 64.0, 0.0, 0.00501108
24.0, 72.0, 0.0, 0.00549590
24.0, 80.0, 0.0, 0.00501485
24.0, 88.0, 0.0, 0.00542941
24.0, 96.0, 0.0, 0.00543441
24.0, 104.0, 0.0, 0.00507836
24.0, 112.0, 0.0, 0.00542754
24.0, 120.0, 0.0, 0.00550357
24.0, 128.0, 0.0, 0.00728129
