S
I=8,J=8
0.000000, 0.000000, 4.563038
1.000000, 0.000000, 2.637510
2.000000, 0.000000, 1.508780
3.000000, 0.000000, 2.093841
4.000000, 0.000000, 3.500423
5.000000, 0.000000, 3.505589
6.000000, 0.000000, 3.797548
7.000000, 0.000000, 5.029719
0.000000, 1.000000, 5.419500
1.000000, 1.000000, 3.736506
2.000000, 1.000000, 1.960383
3.000000, 1.000000, 1.097679
4.000000, 1.000000, 0.770285
5.000000, 1.000000, 1.909510
6.000000, 1.000000, 3.112958
7.000000, 1.000000, 4.535142
0.000000, 2.000000, 4.341148
1.000000, 2.000000, 3.014771
2.000000, 2.000000, 2.031074
3.000000, 2.000000, 1.390076
4.000000, 2.000000, 1.217152
5.000000, 2.000000, 1.690127
6.000000, 2.000000, 2.270866
7.000000, 2.000000, 3.238565
0.000000, 3.000000, 3.576070
1.000000, 3.000000, 2.131984
2.000000, 3.000000, 2.083437
3.000000, 3.000000, 2.587317
4.000000, 3.000000, 3.087232
5.000000, 3.000000, 2.280312
6.000000, 3.000000, 1.624159
7.000000, 3.000000, 2.287325
0.000000, 4.000000, 1.978074
1.000000, 4.000000, 0.909169
2.000000, 4.000000, 1.658223
3.000000, 4.000000, 2.986915
4.000000, 4.000000, 5.681675
5.000000, 4.000000, 2.339251
6.000000, 4.000000, 0.739150
7.000000, 4.000000, 1.255343
0.000000, 5.000000, 1.344111
1.000000, 5.000000, 0.652802
2.000000, 5.000000, 1.098753
3.000000, 5.000000, 1.901748
4.000000, 5.000000, 2.492965
5.000000, 5.000000, 1.887082
6.000000, 5.000000, 0.908723
7.000000, 5.000000, 1.060943
0.000000, 6.000000, 2.255887
1.000000, 6.000000, 0.569047
2.000000, 6.000000, 0.458180
3.000000, 6.000000, 0.979459
4.000000, 6.000000, 1.366915
5.000000, 6.000000, 1.788594
6.000000, 6.000000, 1.827056
7.000000, 6.000000, 1.636050
0.000000, 7.000000, 5.908867
1.000000, 7.000000, 2.458004
2.000000, 7.000000, 1.274425
3.000000, 7.000000, 0.747457
4.000000, 7.000000, 1.384012
5.000000, 7.000000, 2.589433
6.000000, 7.000000, 3.479880
7.000000, 7.000000, 5.022366
