S3D
I=20,J=23,K=10
0.0, 0.0, 0.0, 0.00474374
0.0, 12.0, 0.0, 0.00437796
0.0, 24.0, 0.0, 0.00548676
0.0, 36.0, 0.0, 0.01448395
0.0, 48.0, 0.0, 0.01462570
0.0, 60.0, 0.0, 0.01571931
0.0, 72.0, 0.0, 0.01586821
0.0, 84.0, 0.0, 0.01575444
0.0, 96.0, 0.0, 0.01518297
0.0, 108.0, 0.0, 0.01560503
0.0, 120.0, 0.0, 0.01571238
0.0, 132.0, 0.0, 0.01540922
0.0, 144.0, 0.0, 0.01632733
0.0, 156.0, 0.0, 0.01590221
0.0, 168.0, 0.0, 0.01505409
0.0, 180.0, 0.0, 0.01559628
0.0, 192.0, 0.0, 0.01489055
0.0, 204.0, 0.0, 0.01207869
0.0, 216.0, 0.0, 0.01446080
0.0, 228.0, 0.0, 0.01562391
0.0, 240.0, 0.0, 0.01560289
0.0, 252.0, 0.0, 0.01514756
0.0, 264.0, 0.0, 0.01600780
12.0, 0.0, 0.0, 0.00450593
12.0, 12.0, 0.0, 0.00436019
12.0, 24.0, 0.0, 0.01097941
12.0, 36.0, 0.0, 0.01396454
12.0, 48.0, 0.0, 0.01576705
12.0, 60.0, 0.0, 0.01551460
12.0, 72.0, 0.0, 0.01545158
12.0, 84.0, 0.0, 0.01505039
12.0, 96.0, 0.0, 0.01485835
12.0, 108.0, 0.0, 0.01525732
12.0, 120.0, 0.0, 0.01513648
12.0, 132.0, 0.0, 0.01558877
12.0, 144.0, 0.0, 0.01341359
12.0, 156.0, 0.0, 0.01410969
12.0, 168.0, 0.0, 0.01519421
12.0, 180.0, 0.0, 0.01576548
12.0, 192.0, 0.0, 0.01593616
12.0, 204.0, 0.0, 0.01512005
12.0, 216.0, 0.0, 0.01478922
12.0, 228.0, 0.0, 0.01485327
12.0, 240.0, 0.0, 0.01378227
12.0, 252.0, 0.0, 0.01376863
12.0, 264.0, 0.0, 0.01438359
24.0, 0.0, 0.0, 0.00370303
24.0, 12.0, 0.0, 0.00387978
24.0, 24.0, 0.0, 0.00943756
24.0, 36.0, 0.0, 0.01231782
24.0, 48.0, 0.0, 0.01515669
24.0, 60.0, 0.0, 0.01534094
24.0, 72.0, 0.0, 0.01537085
24.0, 84.0, 0.0, 0.01449925
24.0, 96.0, 0.0, 0.01447587
24.0, 108.0, 0.0, 0.01500067
24.0, 120.0, 0.0, 0.01436077
24.0, 132.0, 0.0, 0.01421548
24.0, 144.0, 0.0, 0.01249614
24.0, 156.0, 0.0, 0.01243749
24.0, 168.0, 0.0, 0.01367454
24.0, 180.0, 0.0, 0.01442085
24.0, 192.0, 0.0, 0.01481229
24.0, 204.0, 0.0, 0.01390107
24.0, 216.0, 0.0, 0.01351201
24.0, 228.0, 0.0, 0.01430920
24.0, 240.0, 0.0, 0.01369584
24.0, 252.0, 0.0, 0.01283816
24.0, 264.0, 0.0, 0.01263869
36.0, 0.0, 0.0, 0.00314055
36.0, 12.0, 0.0, 0.00330351
36.0, 24.0, 0.0, 0.00361459
36.0, 36.0, 0.0, 0.01438008
36.0, 48.0, 0.0, 0.01501187
36.0, 60.0, 0.0, 0.01465518
36.0, 72.0, 0.0, 0.01446692
36.0, 84.0, 0.0, 0.01408754
36.0, 96.0, 0.0, 0.01368166
36.0, 108.0, 0.0, 0.01371800
36.0, 120.0, 0.0, 0.01375738
36.0, 132.0, 0.0, 0.01335206
36.0, 144.0, 0.0, 0.01287600
36.0, 156.0, 0.0, 0.01242555
36.0, 168.0, 0.0, 0.01237160
36.0, 180.0, 0.0, 0.01154722
36.0, 192.0, 0.0, 0.01183734
36.0, 204.0, 0.0, 0.01304720
36.0, 216.0, 0.0, 0.01322563
36.0, 228.0, 0.0, 0.01329227
36.0, 240.0, 0.0, 0.01356742
36.0, 252.0, 0.0, 0.01259821
36.0, 264.0, 0.0, 0.01216906
48.0, 0.0, 0.0, 0.00292321
48.0, 12.0, 0.0, 0.00895536
48.0, 24.0, 0.0, 0.01118931
48.0, 36.0, 0.0, 0.01249027
48.0, 48.0, 0.0, 0.01312299
48.0, 60.0, 0.0, 0.01339261
48.0, 72.0, 0.0, 0.01329414
48.0, 84.0, 0.0, 0.01253727
48.0, 96.0, 0.0, 0.01226579
48.0, 108.0, 0.0, 0.01244344
48.0, 120.0, 0.0, 0.01201045
48.0, 132.0, 0.0, 0.01251465
48.0, 144.0, 0.0, 0.01102475
48.0, 156.0, 0.0, 0.01084938
48.0, 168.0, 0.0, 0.01099383
48.0, 180.0, 0.0, 0.00955099
48.0, 192.0, 0.0, 0.00848133
48.0, 204.0, 0.0, 0.01191582
48.0, 216.0, 0.0, 0.01130872
48.0, 228.0, 0.0, 0.01228172
48.0, 240.0, 0.0, 0.01420835
48.0, 252.0, 0.0, 0.01270789
48.0, 264.0, 0.0, 0.01196366
60.0, 0.0, 0.0, 0.00281140
60.0, 12.0, 0.0, 0.00872100
60.0, 24.0, 0.0, 0.01063005
60.0, 36.0, 0.0, 0.01231665
60.0, 48.0, 0.0, 0.01243416
60.0, 60.0, 0.0, 0.01240270
60.0, 72.0, 0.0, 0.01096853
60.0, 84.0, 0.0, 0.01096408
60.0, 96.0, 0.0, 0.01008971
60.0, 108.0, 0.0, 0.00982473
60.0, 120.0, 0.0, 0.00932294
60.0, 132.0, 0.0, 0.00875398
60.0, 144.0, 0.0, 0.00834535
60.0, 156.0, 0.0, 0.00853100
60.0, 168.0, 0.0, 0.00834194
60.0, 180.0, 0.0, 0.00881248
60.0, 192.0, 0.0, 0.01150654
60.0, 204.0, 0.0, 0.01227468
60.0, 216.0, 0.0, 0.01250354
60.0, 228.0, 0.0, 0.01251229
60.0, 240.0, 0.0, 0.01246723
60.0, 252.0, 0.0, 0.01247326
60.0, 264.0, 0.0, 0.01239630
72.0, 0.0, 0.0, 0.00268177
72.0, 12.0, 0.0, 0.00846864
72.0, 24.0, 0.0, 0.00975552
72.0, 36.0, 0.0, 0.00806323
72.0, 48.0, 0.0, 0.00726117
72.0, 60.0, 0.0, 0.00728231
72.0, 72.0, 0.0, 0.00578333
72.0, 84.0, 0.0, 0.00566915
72.0, 96.0, 0.0, 0.00554755
72.0, 108.0, 0.0, 0.00561061
72.0, 120.0, 0.0, 0.00596060
72.0, 132.0, 0.0, 0.00538858
72.0, 144.0, 0.0, 0.00536980
72.0, 156.0, 0.0, 0.00420725
72.0, 168.0, 0.0, 0.00556543
72.0, 180.0, 0.0, 0.00466881
72.0, 192.0, 0.0, 0.00745712
72.0, 204.0, 0.0, 0.00837580
72.0, 216.0, 0.0, 0.00978746
72.0, 228.0, 0.0, 0.01043385
72.0, 240.0, 0.0, 0.01097851
72.0, 252.0, 0.0, 0.01206836
72.0, 264.0, 0.0, 0.01244210
84.0, 0.0, 0.0, 0.00289162
84.0, 12.0, 0.0, 0.00690205
84.0, 24.0, 0.0, 0.00644318
84.0, 36.0, 0.0, 0.00606838
84.0, 48.0, 0.0, 0.00513261
84.0, 60.0, 0.0, 0.00541980
84.0, 72.0, 0.0, 0.00512646
84.0, 84.0, 0.0, 0.00513330
84.0, 96.0, 0.0, 0.00426275
84.0, 108.0, 0.0, 0.00429406
84.0, 120.0, 0.0, 0.00393899
84.0, 132.0, 0.0, 0.00383471
84.0, 144.0, 0.0, 0.00414169
84.0, 156.0, 0.0, 0.00354756
84.0, 168.0, 0.0, 0.00428260
84.0, 180.0, 0.0, 0.00393765
84.0, 192.0, 0.0, 0.00552136
84.0, 204.0, 0.0, 0.00586152
84.0, 216.0, 0.0, 0.00691354
84.0, 228.0, 0.0, 0.00845182
84.0, 240.0, 0.0, 0.00953096
84.0, 252.0, 0.0, 0.01035045
84.0, 264.0, 0.0, 0.01188416
96.0, 0.0, 0.0, 0.00361563
96.0, 12.0, 0.0, 0.00443464
96.0, 24.0, 0.0, 0.00453142
96.0, 36.0, 0.0, 0.00480552
96.0, 48.0, 0.0, 0.00494283
96.0, 60.0, 0.0, 0.00511757
96.0, 72.0, 0.0, 0.00476405
96.0, 84.0, 0.0, 0.00450876
96.0, 96.0, 0.0, 0.00422132
96.0, 108.0, 0.0, 0.00408241
96.0, 120.0, 0.0, 0.00331729
96.0, 132.0, 0.0, 0.00345910
96.0, 144.0, 0.0, 0.00320363
96.0, 156.0, 0.0, 0.00327360
96.0, 168.0, 0.0, 0.00377867
96.0, 180.0, 0.0, 0.00419627
96.0, 192.0, 0.0, 0.00534604
96.0, 204.0, 0.0, 0.00623123
96.0, 216.0, 0.0, 0.00648019
96.0, 228.0, 0.0, 0.00739514
96.0, 240.0, 0.0, 0.00844037
96.0, 252.0, 0.0, 0.00899476
96.0, 264.0, 0.0, 0.01026561
108.0, 0.0, 0.0, 0.00391659
108.0, 12.0, 0.0, 0.00357114
108.0, 24.0, 0.0, 0.00365370
108.0, 36.0, 0.0, 0.00412547
108.0, 48.0, 0.0, 0.00456946
108.0, 60.0, 0.0, 0.00436797
108.0, 72.0, 0.0, 0.00426675
108.0, 84.0, 0.0, 0.00288955
108.0, 96.0, 0.0, 0.00256480
108.0, 108.0, 0.0, 0.00260108
108.0, 120.0, 0.0, 0.00273119
108.0, 132.0, 0.0, 0.00282373
108.0, 144.0, 0.0, 0.00280264
108.0, 156.0, 0.0, 0.00288612
108.0, 168.0, 0.0, 0.00314539
108.0, 180.0, 0.0, 0.00312510
108.0, 192.0, 0.0, 0.00390111
108.0, 204.0, 0.0, 0.00426917
108.0, 216.0, 0.0, 0.00466208
108.0, 228.0, 0.0, 0.00496259
108.0, 240.0, 0.0, 0.00621158
108.0, 252.0, 0.0, 0.00767046
108.0, 264.0, 0.0, 0.00921047
120.0, 0.0, 0.0, 0.00376458
120.0, 12.0, 0.0, 0.00331654
120.0, 24.0, 0.0, 0.00306989
120.0, 36.0, 0.0, 0.00253431
120.0, 48.0, 0.0, 0.00279170
120.0, 60.0, 0.0, 0.00285062
120.0, 72.0, 0.0, 0.00299171
120.0, 84.0, 0.0, 0.00294744
120.0, 96.0, 0.0, 0.00262383
120.0, 108.0, 0.0, 0.00268639
120.0, 120.0, 0.0, 0.00254247
120.0, 132.0, 0.0, 0.00243665
120.0, 144.0, 0.0, 0.00250981
120.0, 156.0, 0.0, 0.00286522
120.0, 168.0, 0.0, 0.00277235
120.0, 180.0, 0.0, 0.00321845
120.0, 192.0, 0.0, 0.00305093
120.0, 204.0, 0.0, 0.00323337
120.0, 216.0, 0.0, 0.00278836
120.0, 228.0, 0.0, 0.00492383
120.0, 240.0, 0.0, 0.00518144
120.0, 252.0, 0.0, 0.00560673
120.0, 264.0, 0.0, 0.00634085
132.0, 0.0, 0.0, 0.00357921
132.0, 12.0, 0.0, 0.00384369
132.0, 24.0, 0.0, 0.00357167
132.0, 36.0, 0.0, 0.00327094
132.0, 48.0, 0.0, 0.00314762
132.0, 60.0, 0.0, 0.00328241
132.0, 72.0, 0.0, 0.00313965
132.0, 84.0, 0.0, 0.00264803
132.0, 96.0, 0.0, 0.00214878
132.0, 108.0, 0.0, 0.00225778
132.0, 120.0, 0.0, 0.00262855
132.0, 132.0, 0.0, 0.00254821
132.0, 144.0, 0.0, 0.00253361
132.0, 156.0, 0.0, 0.00283743
132.0, 168.0, 0.0, 0.00320438
132.0, 180.0, 0.0, 0.00275487
132.0, 192.0, 0.0, 0.00291511
132.0, 204.0, 0.0, 0.00264728
132.0, 216.0, 0.0, 0.00334097
132.0, 228.0, 0.0, 0.00315938
132.0, 240.0, 0.0, 0.00353916
132.0, 252.0, 0.0, 0.00411794
132.0, 264.0, 0.0, 0.00460764
144.0, 0.0, 0.0, 0.00285414
144.0, 12.0, 0.0, 0.00384772
144.0, 24.0, 0.0, 0.00335666
144.0, 36.0, 0.0, 0.00324067
144.0, 48.0, 0.0, 0.00335578
144.0, 60.0, 0.0, 0.00314675
144.0, 72.0, 0.0, 0.00247076
144.0, 84.0, 0.0, 0.00230259
144.0, 96.0, 0.0, 0.00199330
144.0, 108.0, 0.0, 0.00199004
144.0, 120.0, 0.0, 0.00234380
144.0, 132.0, 0.0, 0.00253827
144.0, 144.0, 0.0, 0.00274355
144.0, 156.0, 0.0, 0.00299329
144.0, 168.0, 0.0, 0.00308524
144.0, 180.0, 0.0, 0.00305027
144.0, 192.0, 0.0, 0.00248859
144.0, 204.0, 0.0, 0.00265725
144.0, 216.0, 0.0, 0.00228048
144.0, 228.0, 0.0, 0.00235922
144.0, 240.0, 0.0, 0.00287702
144.0, 252.0, 0.0, 0.00345970
144.0, 264.0, 0.0, 0.00418190
156.0, 0.0, 0.0, 0.00207056
156.0, 12.0, 0.0, 0.00380431
156.0, 24.0, 0.0, 0.00364977
156.0, 36.0, 0.0, 0.00332609
156.0, 48.0, 0.0, 0.00353820
156.0, 60.0, 0.0, 0.00275064
156.0, 72.0, 0.0, 0.00188932
156.0, 84.0, 0.0, 0.00153780
156.0, 96.0, 0.0, 0.00156367
156.0, 108.0, 0.0, 0.00184347
156.0, 120.0, 0.0, 0.00208570
156.0, 132.0, 0.0, 0.00240330
156.0, 144.0, 0.0, 0.00271922
156.0, 156.0, 0.0, 0.00284106
156.0, 168.0, 0.0, 0.00274351
156.0, 180.0, 0.0, 0.00256664
156.0, 192.0, 0.0, 0.00227251
156.0, 204.0, 0.0, 0.00215278
156.0, 216.0, 0.0, 0.00211221
156.0, 228.0, 0.0, 0.00219357
156.0, 240.0, 0.0, 0.00229146
156.0, 252.0, 0.0, 0.00280952
156.0, 264.0, 0.0, 0.00354319
168.0, 0.0, 0.0, 0.00176473
168.0, 12.0, 0.0, 0.00208397
168.0, 24.0, 0.0, 0.00272498
168.0, 36.0, 0.0, 0.00305648
168.0, 48.0, 0.0, 0.00312508
168.0, 60.0, 0.0, 0.00255399
168.0, 72.0, 0.0, 0.00169831
168.0, 84.0, 0.0, 0.00137964
168.0, 96.0, 0.0, 0.00142736
168.0, 108.0, 0.0, 0.00166389
168.0, 120.0, 0.0, 0.00199684
168.0, 132.0, 0.0, 0.00251496
168.0, 144.0, 0.0, 0.00287923
168.0, 156.0, 0.0, 0.00302786
168.0, 168.0, 0.0, 0.00300745
168.0, 180.0, 0.0, 0.00270485
168.0, 192.0, 0.0, 0.00238875
168.0, 204.0, 0.0, 0.00230988
168.0, 216.0, 0.0, 0.00211045
168.0, 228.0, 0.0, 0.00185393
168.0, 240.0, 0.0, 0.00196718
168.0, 252.0, 0.0, 0.00232948
168.0, 264.0, 0.0, 0.00286318
180.0, 0.0, 0.0, 0.00186375
180.0, 12.0, 0.0, 0.00200146
180.0, 24.0, 0.0, 0.00213567
180.0, 36.0, 0.0, 0.00268829
180.0, 48.0, 0.0, 0.00282130
180.0, 60.0, 0.0, 0.00238861
180.0, 72.0, 0.0, 0.00176409
180.0, 84.0, 0.0, 0.00172972
180.0, 96.0, 0.0, 0.00161395
180.0, 108.0, 0.0, 0.00153638
180.0, 120.0, 0.0, 0.00186423
180.0, 132.0, 0.0, 0.00229236
180.0, 144.0, 0.0, 0.00223035
180.0, 156.0, 0.0, 0.00259408
180.0, 168.0, 0.0, 0.00244865
180.0, 180.0, 0.0, 0.00272344
180.0, 192.0, 0.0, 0.00272677
180.0, 204.0, 0.0, 0.00234168
180.0, 216.0, 0.0, 0.00206927
180.0, 228.0, 0.0, 0.00172387
180.0, 240.0, 0.0, 0.00152339
180.0, 252.0, 0.0, 0.00197108
180.0, 264.0, 0.0, 0.00244436
192.0, 0.0, 0.0, 0.00136825
192.0, 12.0, 0.0, 0.00139741
192.0, 24.0, 0.0, 0.00162062
192.0, 36.0, 0.0, 0.00192070
192.0, 48.0, 0.0, 0.00208183
192.0, 60.0, 0.0, 0.00232737
192.0, 72.0, 0.0, 0.00207056
192.0, 84.0, 0.0, 0.00177937
192.0, 96.0, 0.0, 0.00160356
192.0, 108.0, 0.0, 0.00168072
192.0, 120.0, 0.0, 0.00177362
192.0, 132.0, 0.0, 0.00186900
192.0, 144.0, 0.0, 0.00167351
192.0, 156.0, 0.0, 0.00188124
192.0, 168.0, 0.0, 0.00216383
192.0, 180.0, 0.0, 0.00196795
192.0, 192.0, 0.0, 0.00186432
192.0, 204.0, 0.0, 0.00186608
192.0, 216.0, 0.0, 0.00184823
192.0, 228.0, 0.0, 0.00158451
192.0, 240.0, 0.0, 0.00140250
192.0, 252.0, 0.0, 0.00147830
192.0, 264.0, 0.0, 0.00239185
204.0, 0.0, 0.0, 0.00130630
204.0, 12.0, 0.0, 0.00146848
204.0, 24.0, 0.0, 0.00188870
204.0, 36.0, 0.0, 0.00191804
204.0, 48.0, 0.0, 0.00238077
204.0, 60.0, 0.0, 0.00245191
204.0, 72.0, 0.0, 0.00222730
