S
I=128,J=128
0.000000,0.000000,1.312180
1.000000,0.000000,19.682699
2.000000,0.000000,19.495199
3.000000,0.000000,19.682699
4.000000,0.000000,20.807400
5.000000,0.000000,18.557899
6.000000,0.000000,20.807400
7.000000,0.000000,23.431801
8.000000,0.000000,20.807400
9.000000,0.000000,20.994801
10.000000,0.000000,22.119600
11.000000,0.000000,20.619900
12.000000,0.000000,18.745399
13.000000,0.000000,19.870100
14.000000,0.000000,23.056801
15.000000,0.000000,21.744699
16.000000,0.000000,21.182301
17.000000,0.000000,20.619900
18.000000,0.000000,22.119600
19.000000,0.000000,20.994801
20.000000,0.000000,20.057600
21.000000,0.000000,20.994801
22.000000,0.000000,22.681900
23.000000,0.000000,19.495199
24.000000,0.000000,18.370501
25.000000,0.000000,22.306999
26.000000,0.000000,22.119600
27.000000,0.000000,19.495199
28.000000,0.000000,21.182301
29.000000,0.000000,20.994801
30.000000,0.000000,22.681900
31.000000,0.000000,21.932100
32.000000,0.000000,19.307800
33.000000,0.000000,21.744699
34.000000,0.000000,19.870100
35.000000,0.000000,22.306999
36.000000,0.000000,20.619900
37.000000,0.000000,19.682699
38.000000,0.000000,19.495199
39.000000,0.000000,20.994801
40.000000,0.000000,23.619200
41.000000,0.000000,22.119600
42.000000,0.000000,20.619900
43.000000,0.000000,21.557199
44.000000,0.000000,22.681900
45.000000,0.000000,21.369801
46.000000,0.000000,20.994801
47.000000,0.000000,20.619900
48.000000,0.000000,21.369801
49.000000,0.000000,20.057600
50.000000,0.000000,20.994801
51.000000,0.000000,19.682699
52.000000,0.000000,18.183001
53.000000,0.000000,22.306999
54.000000,0.000000,22.494499
55.000000,0.000000,20.432501
56.000000,0.000000,23.619200
57.000000,0.000000,20.994801
58.000000,0.000000,20.994801
59.000000,0.000000,22.869400
60.000000,0.000000,22.119600
61.000000,0.000000,21.932100
62.000000,0.000000,20.619900
63.000000,0.000000,20.432501
64.000000,0.000000,23.806700
65.000000,0.000000,23.431801
66.000000,0.000000,31.304800
67.000000,0.000000,40.677502
68.000000,0.000000,37.490799
69.000000,0.000000,27.743200
70.000000,0.000000,22.681900
71.000000,0.000000,29.055401
72.000000,0.000000,22.681900
73.000000,0.000000,22.306999
74.000000,0.000000,25.493700
75.000000,0.000000,20.994801
76.000000,0.000000,22.119600
77.000000,0.000000,22.681900
78.000000,0.000000,21.744699
79.000000,0.000000,24.181601
80.000000,0.000000,23.994101
81.000000,0.000000,24.931400
82.000000,0.000000,24.368999
83.000000,0.000000,21.744699
84.000000,0.000000,22.119600
85.000000,0.000000,26.243601
86.000000,0.000000,24.181601
87.000000,0.000000,22.306999
88.000000,0.000000,22.869400
89.000000,0.000000,19.870100
90.000000,0.000000,21.182301
91.000000,0.000000,20.807400
92.000000,0.000000,25.306299
93.000000,0.000000,23.431801
94.000000,0.000000,22.681900
