S3D
I=4,J=5,K=3
0.0, 0.0, 0.0, 0.00474374
0.0, 60.0, 0.0, 0.01571931
0.0, 120.0, 0.0, 0.01571238
0.0, 180.0, 0.0, 0.01559628
0.0, 240.0, 0.0, 0.01560289
60.0, 0.0, 0.0, 0.00281140
60.0, 60.0, 0.0, 0.01174542
60.0, 120.0, 0.0, 0.00923369
60.0, 180.0, 0.0, 0.00868990
60.0, 240.0, 0.0, 0.01419037
120.0, 0.0, 0.0, 0.00376458
120.0, 60.0, 0.0, 0.00283580
120.0, 120.0, 0.0, 0.00256125
120.0, 180.0, 0.0, 0.00321735
120.0, 240.0, 0.0, 0.00505988
180.0, 0.0, 0.0, 0.00186375
180.0, 60.0, 0.0, 0.00230202
180.0, 120.0, 0.0, 0.00186297
180.0, 180.0, 0.0, 0.00255926
180.0, 240.0, 0.0, 0.00152480
0.0, 0.0, 10.0, 0.00188148
0.0, 60.0, 10.0, 0.00606898
0.0, 120.0, 10.0, 0.00856330
0.0, 180.0, 10.0, 0.00811575
0.0, 240.0, 10.0, 0.00867077
60.0, 0.0, 10.0, 0.00235849
60.0, 60.0, 10.0, 0.00900221
60.0, 120.0, 10.0, 0.00387202
60.0, 180.0, 10.0, 0.00228469
60.0, 240.0, 10.0, 0.00488557
120.0, 0.0, 10.0, 0.00271020
120.0, 60.0, 10.0, 0.00252527
120.0, 120.0, 10.0, 0.00133543
120.0, 180.0, 10.0, 0.00145745
120.0, 240.0, 10.0, 0.00268675
180.0, 0.0, 10.0, 0.00087886
180.0, 60.0, 10.0, 0.00128009
180.0, 120.0, 10.0, 0.00061137
180.0, 180.0, 10.0, 0.00124861
180.0, 240.0, 10.0, 0.00058678
0.0, 0.0, 20.0, 0.00011336
0.0, 60.0, 20.0, 0.00048426
0.0, 120.0, 20.0, 0.00124306
0.0, 180.0, 20.0, 0.00053745
0.0, 240.0, 20.0, 0.00019580
60.0, 0.0, 20.0, 0.00003196
60.0, 60.0, 20.0, 0.00054225
60.0, 120.0, 20.0, 0.00098305
60.0, 180.0, 20.0, 0.00106859
60.0, 240.0, 20.0, 0.00071215
120.0, 0.0, 20.0, 0.00008486
120.0, 60.0, 20.0, 0.00047397
120.0, 120.0, 20.0, 0.00040006
120.0, 180.0, 20.0, 0.00038667
120.0, 240.0, 20.0, 0.00063715
180.0, 0.0, 20.0, 0.00002386
180.0, 60.0, 20.0, 0.00008716
180.0, 120.0, 20.0, 0.00009379
180.0, 180.0, 20.0, 0.00006546
180.0, 240.0, 20.0, 0.00004999
