S
I=43,J=43
0.000000, 0.000000, 2.158038
1.000000, 0.000000, 2.156383
2.000000, 0.000000, 2.149859
3.000000, 0.000000, 2.137876
4.000000, 0.000000, 2.119818
5.000000, 0.000000, 2.095057
6.000000, 0.000000, 2.062985
7.000000, 0.000000, 2.023055
8.000000, 0.000000, 1.974855
9.000000, 0.000000, 1.918215
10.000000, 0.000000, 1.852522
11.000000, 0.000000, 1.779695
12.000000, 0.000000, 1.699839
13.000000, 0.000000, 1.613122
14.000000, 0.000000, 1.519339
15.000000, 0.000000, 1.416880
16.000000, 0.000000, 1.307687
17.000000, 0.000000, 1.210007
18.000000, 0.000000, 1.121282
19.000000, 0.000000, 1.036217
20.000000, 0.000000, 0.957861
21.000000, 0.000000, 0.890250
22.000000, 0.000000, 0.837833
23.000000, 0.000000, 0.804940
24.000000, 0.000000, 0.794956
25.000000, 0.000000, 0.809446
26.000000, 0.000000, 0.847753
27.000000, 0.000000, 0.907345
28.000000, 0.000000, 0.984691
29.000000, 0.000000, 1.076089
30.000000, 0.000000, 1.178179
31.000000, 0.000000, 1.288094
32.000000, 0.000000, 1.403424
33.000000, 0.000000, 1.522102
34.000000, 0.000000, 1.656320
35.000000, 0.000000, 1.796014
36.000000, 0.000000, 1.928002
37.000000, 0.000000, 2.048311
38.000000, 0.000000, 2.153477
39.000000, 0.000000, 2.240907
40.000000, 0.000000, 2.309134
41.000000, 0.000000, 2.374643
42.000000, 0.000000, 2.413597
0.000000, 1.000000, 2.254435
1.000000, 1.000000, 2.255306
2.000000, 1.000000, 2.250840
3.000000, 1.000000, 2.240481
4.000000, 1.000000, 2.223489
5.000000, 1.000000, 2.199095
6.000000, 1.000000, 2.166508
7.000000, 1.000000, 2.124977
8.000000, 1.000000, 2.073852
9.000000, 1.000000, 2.013128
10.000000, 1.000000, 1.943940
11.000000, 1.000000, 1.866542
12.000000, 1.000000, 1.781073
13.000000, 1.000000, 1.687961
14.000000, 1.000000, 1.587936
15.000000, 1.000000, 1.478172
16.000000, 1.000000, 1.358532
17.000000, 1.000000, 1.243549
18.000000, 1.000000, 1.134676
19.000000, 1.000000, 1.030991
20.000000, 1.000000, 0.934779
21.000000, 1.000000, 0.850464
22.000000, 1.000000, 0.783684
23.000000, 1.000000, 0.740482
24.000000, 1.000000, 0.725900
25.000000, 1.000000, 0.742305
26.000000, 1.000000, 0.788498
27.000000, 1.000000, 0.860455
28.000000, 1.000000, 0.953019
29.000000, 1.000000, 1.061298
30.000000, 1.000000, 1.181275
31.000000, 1.000000, 1.309827
32.000000, 1.000000, 1.444567
33.000000, 1.000000, 1.590482
34.000000, 1.000000, 1.755148
35.000000, 1.000000, 1.917634
36.000000, 1.000000, 2.070651
37.000000, 1.000000, 2.209086
38.000000, 1.000000, 2.328406
39.000000, 1.000000, 2.425279
40.000000, 1.000000, 2.498209
