S3D
I=4,J=5,K=3
0.0, 0.0, 0.0, 0.00474374
0.0, 60.0, 0.0, 0.01571931
0.0, 120.0, 0.0, 0.01571238
0.0, 180.0, 0.0, 0.01559628
0.0, 240.0, 0.0, 0.01560289
60.0, 0.0, 0.0, 0.00281140
60.0, 60.0, 0.0, 0.01238998
60.0, 120.0, 0.0, 0.00938129
60.0, 180.0, 0.0, 0.00885999
60.0, 240.0, 0.0, 0.01240948
120.0, 0.0, 0.0, 0.00376458
120.0, 60.0, 0.0, 0.00281023
120.0, 120.0, 0.0, 0.00256616
120.0, 180.0, 0.0, 0.00321809
120.0, 240.0, 0.0, 0.00514458
180.0, 0.0, 0.0, 0.00186375
180.0, 60.0, 0.0, 0.00229803
180.0, 120.0, 0.0, 0.00186213
180.0, 180.0, 0.0, 0.00258287
180.0, 240.0, 0.0, 0.00151583
0.0, 0.0, 10.0, 0.00188148
0.0, 60.0, 10.0, 0.00606898
0.0, 120.0, 10.0, 0.00856330
0.0, 180.0, 10.0, 0.00811575
0.0, 240.0, 10.0, 0.00867077
60.0, 0.0, 10.0, 0.00235849
60.0, 60.0, 10.0, 0.00913843
60.0, 120.0, 10.0, 0.00367457
60.0, 180.0, 10.0, 0.00242257
60.0, 240.0, 10.0, 0.00441482
120.0, 0.0, 10.0, 0.00271020
120.0, 60.0, 10.0, 0.00272008
120.0, 120.0, 10.0, 0.00130754
120.0, 180.0, 10.0, 0.00148115
120.0, 240.0, 10.0, 0.00330088
180.0, 0.0, 10.0, 0.00087886
180.0, 60.0, 10.0, 0.00126014
180.0, 120.0, 10.0, 0.00061040
180.0, 180.0, 10.0, 0.00128835
180.0, 240.0, 10.0, 0.00060366
0.0, 0.0, 20.0, 0.00011336
0.0, 60.0, 20.0, 0.00048426
0.0, 120.0, 20.0, 0.00124306
0.0, 180.0, 20.0, 0.00053745
0.0, 240.0, 20.0, 0.00019580
60.0, 0.0, 20.0, 0.00003196
60.0, 60.0, 20.0, 0.00085794
60.0, 120.0, 20.0, 0.00094398
60.0, 180.0, 20.0, 0.00103519
60.0, 240.0, 20.0, 0.00063802
120.0, 0.0, 20.0, 0.00008486
120.0, 60.0, 20.0, 0.00047358
120.0, 120.0, 20.0, 0.00039651
120.0, 180.0, 20.0, 0.00039386
120.0, 240.0, 20.0, 0.00064806
180.0, 0.0, 20.0, 0.00002386
180.0, 60.0, 20.0, 0.00008705
180.0, 120.0, 20.0, 0.00009457
180.0, 180.0, 20.0, 0.00006534
180.0, 240.0, 20.0, 0.00005094
