S
I=9,J=9
0.499500,0.499000,0.893189
1.498500,0.499000,0.840321
2.497500,0.499000,0.833746
3.496500,0.499000,0.864052
4.495500,0.499000,0.898081
5.494500,0.499000,0.915745
6.493500,0.499000,0.967138
7.492500,0.499000,1.067732
8.491500,0.499000,1.181218
0.499500,1.497000,0.721866
1.498500,1.497000,0.648230
2.497500,1.497000,0.642222
3.496500,1.497000,0.695145
4.495500,1.497000,0.751516
5.494500,1.497000,0.696970
6.493500,1.497000,0.734673
7.492500,1.497000,0.900375
8.491500,1.497000,1.033750
0.499500,2.495000,0.561229
1.498500,2.495000,0.444648
2.497500,2.495000,0.432278
3.496500,2.495000,0.483695
4.495500,2.495000,0.503956
5.494500,2.495000,0.366303
6.493500,2.495000,0.355356
7.492500,2.495000,0.643813
8.491500,2.495000,0.862359
0.499500,3.493000,0.456641
1.498500,3.493000,0.247014
2.497500,3.493000,0.254885
3.496500,3.493000,0.297171
4.495500,3.493000,0.253757
5.494500,3.493000,0.100303
6.493500,3.493000,0.024892
7.492500,3.493000,0.402658
8.491500,3.493000,0.723646
0.499500,4.491000,0.552181
1.498500,4.491000,0.305856
2.497500,4.491000,0.290786
3.496500,4.491000,0.263988
4.495500,4.491000,0.201596
5.494500,4.491000,0.131218
6.493500,4.491000,0.175976
7.492500,4.491000,0.423982
8.491500,4.491000,0.708719
0.499500,5.489000,0.733071
1.498500,5.489000,0.711925
2.497500,5.489000,0.485882
3.496500,5.489000,0.342756
4.495500,5.489000,0.270763
5.494500,5.489000,0.256146
6.493500,5.489000,0.338140
7.492500,5.489000,0.535919
8.491500,5.489000,0.769527
0.499500,6.487000,0.738965
1.498500,6.487000,0.654485
2.497500,6.487000,0.523709
3.496500,6.487000,0.415850
4.495500,6.487000,0.367392
5.494500,6.487000,0.382343
6.493500,6.487000,0.469859
7.492500,6.487000,0.625133
8.491500,6.487000,0.806777
0.499500,7.485000,0.709831
1.498500,7.485000,0.599841
2.497500,7.485000,0.513359
3.496500,7.485000,0.466285
4.495500,7.485000,0.458722
5.494500,7.485000,0.496276
6.493500,7.485000,0.582875
7.492500,7.485000,0.712075
8.491500,7.485000,0.864683
0.499500,8.483001,0.708076
1.498500,8.483001,0.568983
2.497500,8.483001,0.516511
3.496500,8.483001,0.525399
4.495500,8.483001,0.552323
5.494500,8.483001,0.606203
6.493500,8.483001,0.691947
7.492500,8.483001,0.806705
8.491500,8.483001,0.941463
