S3D
I=30,J=34,K=8
0.0, 0.0, 0.0, 0.00342140
0.0, 8.0, 0.0, 0.00349751
0.0, 16.0, 0.0, 0.00447877
0.0, 24.0, 0.0, 0.00513753
0.0, 32.0, 0.0, 0.00562328
0.0, 40.0, 0.0, 0.00545507
0.0, 48.0, 0.0, 0.00519084
0.0, 56.0, 0.0, 0.00643610
0.0, 64.0, 0.0, 0.00746196
0.0, 72.0, 0.0, 0.00784553
0.0, 80.0, 0.0, 0.00736280
0.0, 88.0, 0.0, 0.00670910
0.0, 96.0, 0.0, 0.00704924
0.0, 104.0, 0.0, 0.00809370
0.0, 112.0, 0.0, 0.00825643
0.0, 120.0, 0.0, 0.00837195
0.0, 128.0, 0.0, 0.00838272
0.0, 136.0, 0.0, 0.00870164
0.0, 144.0, 0.0, 0.00917630
0.0, 152.0, 0.0, 0.00984732
0.0, 160.0, 0.0, 0.01023668
0.0, 168.0, 0.0, 0.00980429
0.0, 176.0, 0.0, 0.00933257
0.0, 184.0, 0.0, 0.00963250
0.0, 192.0, 0.0, 0.00928131
0.0, 200.0, 0.0, 0.00815920
0.0, 208.0, 0.0, 0.00740682
0.0, 216.0, 0.0, 0.00820343
0.0, 224.0, 0.0, 0.01048212
0.0, 232.0, 0.0, 0.01263944
0.0, 240.0, 0.0, 0.01304289
0.0, 248.0, 0.0, 0.01380258
0.0, 256.0, 0.0, 0.01545223
0.0, 264.0, 0.0, 0.01624649
8.0, 0.0, 0.0, 0.00342761
8.0, 8.0, 0.0, 0.00340521
8.0, 16.0, 0.0, 0.00485593
8.0, 24.0, 0.0, 0.00387204
8.0, 32.0, 0.0, 0.00203037
8.0, 40.0, 0.0, 0.00237759
8.0, 48.0, 0.0, 0.00448873
8.0, 56.0, 0.0, 0.00544727
8.0, 64.0, 0.0, 0.00593795
8.0, 72.0, 0.0, 0.00685657
8.0, 80.0, 0.0, 0.00604370
8.0, 88.0, 0.0, 0.00686286
8.0, 96.0, 0.0, 0.00615794
8.0, 104.0, 0.0, 0.00616554
8.0, 112.0, 0.0, 0.00696479
8.0, 120.0, 0.0, 0.00827591
8.0, 128.0, 0.0, 0.00633938
8.0, 136.0, 0.0, 0.00645733
8.0, 144.0, 0.0, 0.00627963
8.0, 152.0, 0.0, 0.00709953
8.0, 160.0, 0.0, 0.00736693
8.0, 168.0, 0.0, 0.00720649
8.0, 176.0, 0.0, 0.00763876
8.0, 184.0, 0.0, 0.00823642
8.0, 192.0, 0.0, 0.01017186
8.0, 200.0, 0.0, 0.01044812
8.0, 208.0, 0.0, 0.01048271
8.0, 216.0, 0.0, 0.01218802
8.0, 224.0, 0.0, 0.01244026
8.0, 232.0, 0.0, 0.01292979
8.0, 240.0, 0.0, 0.01455023
8.0, 248.0, 0.0, 0.01578959
8.0, 256.0, 0.0, 0.01712718
8.0, 264.0, 0.0, 0.01731342
16.0, 0.0, 0.0, 0.00339728
16.0, 8.0, 0.0, 0.00356941
16.0, 16.0, 0.0, 0.00439965
16.0, 24.0, 0.0, 0.00306378
16.0, 32.0, 0.0, 0.00168133
16.0, 40.0, 0.0, 0.00213709
16.0, 48.0, 0.0, 0.00242205
16.0, 56.0, 0.0, 0.00482123
16.0, 64.0, 0.0, 0.00548115
16.0, 72.0, 0.0, 0.00502660
16.0, 80.0, 0.0, 0.00588782
16.0, 88.0, 0.0, 0.00717350
16.0, 96.0, 0.0, 0.00603741
16.0, 104.0, 0.0, 0.00672351
16.0, 112.0, 0.0, 0.00582148
16.0, 120.0, 0.0, 0.00556376
16.0, 128.0, 0.0, 0.00554711
16.0, 136.0, 0.0, 0.00666917
16.0, 144.0, 0.0, 0.00675452
16.0, 152.0, 0.0, 0.00704724
16.0, 160.0, 0.0, 0.00739618
16.0, 168.0, 0.0, 0.00771515
16.0, 176.0, 0.0, 0.00813734
16.0, 184.0, 0.0, 0.00872860
16.0, 192.0, 0.0, 0.00869324
16.0, 200.0, 0.0, 0.01125803
16.0, 208.0, 0.0, 0.00941611
16.0, 216.0, 0.0, 0.01096892
16.0, 224.0, 0.0, 0.01133359
16.0, 232.0, 0.0, 0.01220257
16.0, 240.0, 0.0, 0.01279993
16.0, 248.0, 0.0, 0.01482884
16.0, 256.0, 0.0, 0.01683489
16.0, 264.0, 0.0, 0.01743701
24.0, 0.0, 0.0, 0.00317114
24.0, 8.0, 0.0, 0.00323203
24.0, 16.0, 0.0, 0.00290312
24.0, 24.0, 0.0, 0.00352170
24.0, 32.0, 0.0, 0.00152729
24.0, 40.0, 0.0, 0.00205436
24.0, 48.0, 0.0, 0.00239433
24.0, 56.0, 0.0, 0.00407598
24.0, 64.0, 0.0, 0.00492083
24.0, 72.0, 0.0, 0.00520869
24.0, 80.0, 0.0, 0.00467374
24.0, 88.0, 0.0, 0.00583220
24.0, 96.0, 0.0, 0.00526943
24.0, 104.0, 0.0, 0.00510882
24.0, 112.0, 0.0, 0.00540362
24.0, 120.0, 0.0, 0.00692827
24.0, 128.0, 0.0, 0.00588589
