S
I=11,J=11
0.000000, 0.000000, 4.819004
1.000000, 0.000000, 3.814980
2.000000, 0.000000, 2.024251
3.000000, 0.000000, 1.563511
4.000000, 0.000000, 1.802096
5.000000, 0.000000, 2.586854
6.000000, 0.000000, 3.544865
7.000000, 0.000000, 3.618237
8.000000, 0.000000, 3.590300
9.000000, 0.000000, 3.875824
10.000000, 0.000000, 4.479694
0.000000, 1.000000, 6.009010
1.000000, 1.000000, 5.363502
2.000000, 1.000000, 2.816608
3.000000, 1.000000, 1.895423
4.000000, 1.000000, 1.500233
5.000000, 1.000000, 1.339811
6.000000, 1.000000, 1.493839
7.000000, 1.000000, 2.014616
8.000000, 1.000000, 2.676633
9.000000, 1.000000, 3.460785
10.000000, 1.000000, 4.489876
0.000000, 2.000000, 5.016878
1.000000, 2.000000, 4.183793
2.000000, 2.000000, 2.807808
3.000000, 2.000000, 1.930348
4.000000, 2.000000, 1.259439
5.000000, 2.000000, 0.597928
6.000000, 2.000000, 0.336818
7.000000, 2.000000, 1.233184
8.000000, 2.000000, 2.029891
9.000000, 2.000000, 2.830106
10.000000, 2.000000, 3.683864
0.000000, 3.000000, 4.378227
1.000000, 3.000000, 3.431410
2.000000, 3.000000, 2.532251
3.000000, 3.000000, 1.982368
4.000000, 3.000000, 1.570227
5.000000, 3.000000, 1.277451
6.000000, 3.000000, 1.198408
7.000000, 3.000000, 1.467513
8.000000, 3.000000, 1.855078
9.000000, 3.000000, 2.314718
10.000000, 3.000000, 2.932893
0.000000, 4.000000, 3.924857
1.000000, 4.000000, 2.726992
2.000000, 4.000000, 2.139726
3.000000, 4.000000, 1.985673
4.000000, 4.000000, 2.073542
5.000000, 4.000000, 2.379211
6.000000, 4.000000, 2.359932
7.000000, 4.000000, 2.119059
8.000000, 4.000000, 1.900855
9.000000, 4.000000, 1.859336
10.000000, 4.000000, 2.266448
0.000000, 5.000000, 3.326857
1.000000, 5.000000, 1.845483
2.000000, 5.000000, 1.682755
3.000000, 5.000000, 1.938833
4.000000, 5.000000, 2.416709
5.000000, 5.000000, 3.342177
6.000000, 5.000000, 3.936498
7.000000, 5.000000, 2.881480
8.000000, 5.000000, 1.928815
9.000000, 5.000000, 1.423728
10.000000, 5.000000, 1.543965
0.000000, 6.000000, 2.057554
1.000000, 6.000000, 0.704929
2.000000, 6.000000, 1.108569
3.000000, 6.000000, 1.656256
4.000000, 6.000000, 2.398767
5.000000, 6.000000, 3.898268
6.000000, 6.000000, 5.693302
7.000000, 6.000000, 3.174218
8.000000, 6.000000, 1.754862
9.000000, 6.000000, 0.785134
10.000000, 6.000000, 0.720715
0.000000, 7.000000, 1.168562
1.000000, 7.000000, 0.317874
2.000000, 7.000000, 0.794094
3.000000, 7.000000, 1.312912
4.000000, 7.000000, 1.925316
5.000000, 7.000000, 2.772573
6.000000, 7.000000, 3.206007
7.000000, 7.000000, 2.565690
8.000000, 7.000000, 1.611431
9.000000, 7.000000, 0.744224
10.000000, 7.000000, 0.592695
0.000000, 8.000000, 1.585597
1.000000, 8.000000, 0.698650
2.000000, 8.000000, 0.489355
3.000000, 8.000000, 0.740764
4.000000, 8.000000, 1.206300
5.000000, 8.000000, 1.762322
6.000000, 8.000000, 1.996223
7.000000, 8.000000, 1.952038
8.000000, 8.000000, 1.609524
9.000000, 8.000000, 1.165305
10.000000, 8.000000, 0.999331
0.000000, 9.000000, 2.304020
1.000000, 9.000000, 1.084336
2.000000, 9.000000, 0.134154
3.000000, 9.000000, 0.412721
4.000000, 9.000000, 0.824263
5.000000, 9.000000, 1.015940
6.000000, 9.000000, 1.410077
7.000000, 9.000000, 1.731891
8.000000, 9.000000, 1.915135
9.000000, 9.000000, 1.925056
10.000000, 9.000000, 1.770879
0.000000, 10.000000, 4.315508
1.000000, 10.000000, 2.574827
2.000000, 10.000000, 1.157722
3.000000, 10.000000, 0.960132
4.000000, 10.000000, 0.981883
5.000000, 10.000000, 0.450908
6.000000, 10.000000, 1.137470
7.000000, 10.000000, 1.929733
8.000000, 10.000000, 2.537704
9.000000, 10.000000, 2.987621
10.000000, 10.000000, 3.394175
