S
I=9,J=9
0.000000, 0.000000, 4.727394
1.000000, 0.000000, 3.234905
2.000000, 0.000000, 1.538955
3.000000, 0.000000, 1.632521
4.000000, 0.000000, 2.543714
5.000000, 0.000000, 3.606371
6.000000, 0.000000, 3.512205
7.000000, 0.000000, 3.717047
8.000000, 0.000000, 4.476702
0.000000, 1.000000, 5.562126
1.000000, 1.000000, 4.321661
2.000000, 1.000000, 2.317807
3.000000, 1.000000, 1.538493
4.000000, 1.000000, 1.089205
5.000000, 1.000000, 1.217403
6.000000, 1.000000, 2.136985
7.000000, 1.000000, 3.105565
8.000000, 1.000000, 4.263521
0.000000, 2.000000, 4.513861
1.000000, 2.000000, 3.549202
2.000000, 2.000000, 2.413420
3.000000, 2.000000, 1.561101
4.000000, 2.000000, 0.814924
5.000000, 2.000000, 0.822224
6.000000, 2.000000, 1.689143
7.000000, 2.000000, 2.522560
8.000000, 2.000000, 3.302774
0.000000, 3.000000, 3.944989
1.000000, 3.000000, 2.900609
2.000000, 3.000000, 2.318803
3.000000, 3.000000, 2.051227
4.000000, 3.000000, 2.044646
5.000000, 3.000000, 2.140778
6.000000, 3.000000, 2.143397
7.000000, 3.000000, 2.129761
8.000000, 3.000000, 2.477032
0.000000, 4.000000, 3.146632
1.000000, 4.000000, 1.659222
2.000000, 4.000000, 1.908997
3.000000, 4.000000, 2.441052
4.000000, 4.000000, 3.469419
5.000000, 4.000000, 3.866006
6.000000, 4.000000, 2.481809
7.000000, 4.000000, 1.549364
8.000000, 4.000000, 1.521785
0.000000, 5.000000, 1.506520
1.000000, 5.000000, 0.573536
2.000000, 5.000000, 1.493116
3.000000, 5.000000, 2.261614
4.000000, 5.000000, 3.758749
5.000000, 5.000000, 4.626581
6.000000, 5.000000, 2.378639
7.000000, 5.000000, 0.902105
8.000000, 5.000000, 0.499329
0.000000, 6.000000, 1.313449
1.000000, 6.000000, 0.695246
2.000000, 6.000000, 0.956117
3.000000, 6.000000, 1.426606
4.000000, 6.000000, 2.181712
5.000000, 6.000000, 2.698480
6.000000, 6.000000, 2.076557
7.000000, 6.000000, 1.084269
8.000000, 6.000000, 0.750046
0.000000, 7.000000, 2.020977
1.000000, 7.000000, 0.767020
2.000000, 7.000000, 0.269853
3.000000, 7.000000, 0.815163
4.000000, 7.000000, 1.140776
5.000000, 7.000000, 1.852663
6.000000, 7.000000, 1.981950
7.000000, 7.000000, 1.790894
8.000000, 7.000000, 1.667356
0.000000, 8.000000, 4.291963
1.000000, 8.000000, 2.054297
2.000000, 8.000000, 0.926205
3.000000, 8.000000, 0.897829
4.000000, 8.000000, 0.452725
5.000000, 8.000000, 1.302987
6.000000, 8.000000, 2.306989
7.000000, 8.000000, 2.798309
8.000000, 8.000000, 3.319209
