S
I=28,J=25
0.0, 0.0, 0.003935
0.0, 0.0, 0.003852
0.0, 0.0, 0.003749
0.0, 0.0, 0.003684
0.0, 0.0, 0.003626
0.0, 0.0, 0.003539
0.0, 0.0, 0.003482
0.0, 0.0, 0.003437
0.0, 0.0, 0.003543
0.0, 0.0, 0.003517
0.0, 0.0, 0.003540
0.0, 0.0, 0.003554
0.0, 0.0, 0.003270
0.0, 0.0, 0.003268
0.0, 0.0, 0.003205
0.0, 0.0, 0.003186
0.0, 0.0, 0.003141
0.0, 0.0, 0.003114
0.0, 0.0, 0.003084
0.0, 0.0, 0.003123
0.0, 0.0, 0.003111
0.0, 0.0, 0.003134
0.0, 0.0, 0.003217
0.0, 0.0, 0.003308
0.0, 0.0, 0.003372
0.0, 0.0, 0.003434
0.0, 0.0, 0.003465
0.0, 0.0, 0.003530
0.0, 0.0, 0.003872
0.0, 0.0, 0.003782
0.0, 0.0, 0.003661
0.0, 0.0, 0.003615
0.0, 0.0, 0.003617
0.0, 0.0, 0.003554
0.0, 0.0, 0.003555
0.0, 0.0, 0.003433
0.0, 0.0, 0.003467
0.0, 0.0, 0.003484
0.0, 0.0, 0.003528
0.0, 0.0, 0.003581
0.0, 0.0, 0.003295
0.0, 0.0, 0.003277
0.0, 0.0, 0.003203
0.0, 0.0, 0.003139
0.0, 0.0, 0.003113
0.0, 0.0, 0.003072
0.0, 0.0, 0.003037
0.0, 0.0, 0.003066
0.0, 0.0, 0.003084
0.0, 0.0, 0.003128
0.0, 0.0, 0.003205
0.0, 0.0, 0.003337
0.0, 0.0, 0.003403
0.0, 0.0, 0.003461
0.0, 0.0, 0.003442
0.0, 0.0, 0.003489
0.0, 0.0, 0.003706
0.0, 0.0, 0.003649
0.0, 0.0, 0.003566
0.0, 0.0, 0.003545
0.0, 0.0, 0.003549
0.0, 0.0, 0.003521
0.0, 0.0, 0.003605
0.0, 0.0, 0.003474
0.0, 0.0, 0.003391
0.0, 0.0, 0.003425
0.0, 0.0, 0.003453
0.0, 0.0, 0.003548
0.0, 0.0, 0.003350
0.0, 0.0, 0.003284
0.0, 0.0, 0.003201
0.0, 0.0, 0.003144
0.0, 0.0, 0.003097
0.0, 0.0, 0.003082
0.0, 0.0, 0.003088
0.0, 0.0, 0.003043
0.0, 0.0, 0.003062
0.0, 0.0, 0.003099
0.0, 0.0, 0.003203
0.0, 0.0, 0.003322
0.0, 0.0, 0.003410
0.0, 0.0, 0.003423
0.0, 0.0, 0.003423
0.0, 0.0, 0.003434
0.0, 0.0, 0.003617
0.0, 0.0, 0.003539
0.0, 0.0, 0.003453
0.0, 0.0, 0.003450
0.0, 0.0, 0.003522
0.0, 0.0, 0.003433
0.0, 0.0, 0.003540
0.0, 0.0, 0.003532
0.0, 0.0, 0.003318
0.0, 0.0, 0.003286
0.0, 0.0, 0.003396
0.0, 0.0, 0.003385
0.0, 0.0, 0.003381
0.0, 0.0, 0.003295
0.0, 0.0, 0.003191
0.0, 0.0, 0.003131
0.0, 0.0, 0.003070
0.0, 0.0, 0.003053
0.0, 0.0, 0.003090
0.0, 0.0, 0.003031
0.0, 0.0, 0.003072
0.0, 0.0, 0.003084
0.0, 0.0, 0.003185
0.0, 0.0, 0.003334
0.0, 0.0, 0.003436
0.0, 0.0, 0.003405
0.0, 0.0, 0.003406
0.0, 0.0, 0.003347
0.0, 0.0, 0.003510
0.0, 0.0, 0.003433
0.0, 0.0, 0.003335
0.0, 0.0, 0.003319
0.0, 0.0, 0.003423
0.0, 0.0, 0.003332
0.0, 0.0, 0.003403
0.0, 0.0, 0.003403
0.0, 0.0, 0.003323
0.0, 0.0, 0.003136
0.0, 0.0, 0.003167
0.0, 0.0, 0.003274
0.0, 0.0, 0.003257
0.0, 0.0, 0.003207
0.0, 0.0, 0.003085
0.0, 0.0, 0.003009
0.0, 0.0, 0.002946
0.0, 0.0, 0.002945
0.0, 0.0, 0.002945
0.0, 0.0, 0.003001
0.0, 0.0, 0.003064
0.0, 0.0, 0.003098
0.0, 0.0, 0.003212
0.0, 0.0, 0.003339
0.0, 0.0, 0.003402
0.0, 0.0, 0.003386
0.0, 0.0, 0.003346
0.0, 0.0, 0.003283
0.0, 0.0, 0.003335
0.0, 0.0, 0.003297
0.0, 0.0, 0.003200
0.0, 0.0, 0.003179
0.0, 0.0, 0.003235
0.0, 0.0, 0.003242
0.0, 0.0, 0.003184
0.0, 0.0, 0.003226
0.0, 0.0, 0.003222
0.0, 0.0, 0.003135
0.0, 0.0, 0.003040
0.0, 0.0, 0.003060
0.0, 0.0, 0.003106
0.0, 0.0, 0.003077
0.0, 0.0, 0.002989
0.0, 0.0, 0.002941
0.0, 0.0, 0.002911
0.0, 0.0, 0.002884
0.0, 0.0, 0.002905
0.0, 0.0, 0.002963
0.0, 0.0, 0.003036
0.0, 0.0, 0.003144
0.0, 0.0, 0.003256
0.0, 0.0, 0.003324
0.0, 0.0, 0.003328
