S
I=82,J=73
0.0, 0.0, 0.006956
0.0, 0.0, 0.007090
0.0, 0.0, 0.007382
0.0, 0.0, 0.007718
0.0, 0.0, 0.008042
0.0, 0.0, 0.008347
0.0, 0.0, 0.008614
0.0, 0.0, 0.008841
0.0, 0.0, 0.009030
0.0, 0.0, 0.009180
0.0, 0.0, 0.009269
0.0, 0.0, 0.009272
0.0, 0.0, 0.009203
0.0, 0.0, 0.009105
0.0, 0.0, 0.009000
0.0, 0.0, 0.008888
0.0, 0.0, 0.008774
0.0, 0.0, 0.008660
0.0, 0.0, 0.008551
0.0, 0.0, 0.008449
0.0, 0.0, 0.008354
0.0, 0.0, 0.008262
0.0, 0.0, 0.008171
0.0, 0.0, 0.008082
0.0, 0.0, 0.007995
0.0, 0.0, 0.007911
0.0, 0.0, 0.007830
0.0, 0.0, 0.007754
0.0, 0.0, 0.007675
0.0, 0.0, 0.007577
0.0, 0.0, 0.007453
0.0, 0.0, 0.007320
0.0, 0.0, 0.007196
0.0, 0.0, 0.007087
0.0, 0.0, 0.006994
0.0, 0.0, 0.006917
0.0, 0.0, 0.006851
0.0, 0.0, 0.006792
0.0, 0.0, 0.006741
0.0, 0.0, 0.006703
0.0, 0.0, 0.006674
0.0, 0.0, 0.006649
0.0, 0.0, 0.006624
0.0, 0.0, 0.006598
0.0, 0.0, 0.006570
0.0, 0.0, 0.006536
0.0, 0.0, 0.006499
0.0, 0.0, 0.006468
0.0, 0.0, 0.006455
0.0, 0.0, 0.006457
0.0, 0.0, 0.006459
0.0, 0.0, 0.006455
0.0, 0.0, 0.006441
0.0, 0.0, 0.006404
0.0, 0.0, 0.006338
0.0, 0.0, 0.006245
0.0, 0.0, 0.006126
0.0, 0.0, 0.005994
0.0, 0.0, 0.005882
0.0, 0.0, 0.005810
0.0, 0.0, 0.005770
0.0, 0.0, 0.005750
0.0, 0.0, 0.005744
0.0, 0.0, 0.005741
0.0, 0.0, 0.005726
0.0, 0.0, 0.005715
0.0, 0.0, 0.005749
0.0, 0.0, 0.005836
0.0, 0.0, 0.005922
0.0, 0.0, 0.005969
0.0, 0.0, 0.005979
