S3D
I=20,J=23,K=10
0.0, 0.0, 0.0, 0.00474374
0.0, 12.0, 0.0, 0.00437796
0.0, 24.0, 0.0, 0.00548676
0.0, 36.0, 0.0, 0.01448395
0.0, 48.0, 0.0, 0.01462570
0.0, 60.0, 0.0, 0.01571931
0.0, 72.0, 0.0, 0.01586821
0.0, 84.0, 0.0, 0.01575444
0.0, 96.0, 0.0, 0.01518297
0.0, 108.0, 0.0, 0.01560503
0.0, 120.0, 0.0, 0.01571238
0.0, 132.0, 0.0, 0.01540922
0.0, 144.0, 0.0, 0.01632733
0.0, 156.0, 0.0, 0.01590221
0.0, 168.0, 0.0, 0.01505409
0.0, 180.0, 0.0, 0.01559628
0.0, 192.0, 0.0, 0.01489055
0.0, 204.0, 0.0, 0.01207869
0.0, 216.0, 0.0, 0.01446080
0.0, 228.0, 0.0, 0.01562391
0.0, 240.0, 0.0, 0.01560289
0.0, 252.0, 0.0, 0.01514756
0.0, 264.0, 0.0, 0.01600780
12.0, 0.0, 0.0, 0.00450593
12.0, 12.0, 0.0, 0.00436012
12.0, 24.0, 0.0, 0.01098171
12.0, 36.0, 0.0, 0.01396558
12.0, 48.0, 0.0, 0.01575059
12.0, 60.0, 0.0, 0.01551533
12.0, 72.0, 0.0, 0.01545233
12.0, 84.0, 0.0, 0.01505489
12.0, 96.0, 0.0, 0.01486528
12.0, 108.0, 0.0, 0.01527491
12.0, 120.0, 0.0, 0.01513439
12.0, 132.0, 0.0, 0.01560203
12.0, 144.0, 0.0, 0.01340712
12.0, 156.0, 0.0, 0.01413888
12.0, 168.0, 0.0, 0.01517087
12.0, 180.0, 0.0, 0.01575122
12.0, 192.0, 0.0, 0.01569609
12.0, 204.0, 0.0, 0.01536420
12.0, 216.0, 0.0, 0.01497855
12.0, 228.0, 0.0, 0.01484640
12.0, 240.0, 0.0, 0.01378228
12.0, 252.0, 0.0, 0.01376672
12.0, 264.0, 0.0, 0.01438356
24.0, 0.0, 0.0, 0.00370303
24.0, 12.0, 0.0, 0.00387975
24.0, 24.0, 0.0, 0.00942353
24.0, 36.0, 0.0, 0.01230901
24.0, 48.0, 0.0, 0.01515269
24.0, 60.0, 0.0, 0.01533788
24.0, 72.0, 0.0, 0.01536319
24.0, 84.0, 0.0, 0.01448855
24.0, 96.0, 0.0, 0.01447323
24.0, 108.0, 0.0, 0.01499478
24.0, 120.0, 0.0, 0.01436821
24.0, 132.0, 0.0, 0.01412692
24.0, 144.0, 0.0, 0.01247174
24.0, 156.0, 0.0, 0.01238578
24.0, 168.0, 0.0, 0.01369059
24.0, 180.0, 0.0, 0.01442422
24.0, 192.0, 0.0, 0.01480485
24.0, 204.0, 0.0, 0.01411596
24.0, 216.0, 0.0, 0.01365351
24.0, 228.0, 0.0, 0.01415543
24.0, 240.0, 0.0, 0.01370545
24.0, 252.0, 0.0, 0.01283828
24.0, 264.0, 0.0, 0.01264286
36.0, 0.0, 0.0, 0.00314055
36.0, 12.0, 0.0, 0.00330332
36.0, 24.0, 0.0, 0.00361410
36.0, 36.0, 0.0, 0.01434511
36.0, 48.0, 0.0, 0.01504531
36.0, 60.0, 0.0, 0.01477658
36.0, 72.0, 0.0, 0.01428564
36.0, 84.0, 0.0, 0.01406221
36.0, 96.0, 0.0, 0.01377043
36.0, 108.0, 0.0, 0.01372467
36.0, 120.0, 0.0, 0.01362150
36.0, 132.0, 0.0, 0.01337757
36.0, 144.0, 0.0, 0.01278965
36.0, 156.0, 0.0, 0.01228563
36.0, 168.0, 0.0, 0.01241204
36.0, 180.0, 0.0, 0.01156113
36.0, 192.0, 0.0, 0.01171981
36.0, 204.0, 0.0, 0.01310704
36.0, 216.0, 0.0, 0.01290181
36.0, 228.0, 0.0, 0.01322153
36.0, 240.0, 0.0, 0.01355780
36.0, 252.0, 0.0, 0.01259837
36.0, 264.0, 0.0, 0.01216835
48.0, 0.0, 0.0, 0.00292321
48.0, 12.0, 0.0, 0.00894502
48.0, 24.0, 0.0, 0.01124215
48.0, 36.0, 0.0, 0.01251583
48.0, 48.0, 0.0, 0.01312485
48.0, 60.0, 0.0, 0.01351787
48.0, 72.0, 0.0, 0.01337460
48.0, 84.0, 0.0, 0.01263205
48.0, 96.0, 0.0, 0.01226975
48.0, 108.0, 0.0, 0.01244790
48.0, 120.0, 0.0, 0.01208393
48.0, 132.0, 0.0, 0.01244330
48.0, 144.0, 0.0, 0.01094756
48.0, 156.0, 0.0, 0.01083745
48.0, 168.0, 0.0, 0.01098276
48.0, 180.0, 0.0, 0.00954474
48.0, 192.0, 0.0, 0.00843984
48.0, 204.0, 0.0, 0.01193856
48.0, 216.0, 0.0, 0.01130715
48.0, 228.0, 0.0, 0.01229226
48.0, 240.0, 0.0, 0.01418558
48.0, 252.0, 0.0, 0.01270805
48.0, 264.0, 0.0, 0.01195310
60.0, 0.0, 0.0, 0.00281140
60.0, 12.0, 0.0, 0.00854131
60.0, 24.0, 0.0, 0.01082042
60.0, 36.0, 0.0, 0.01239816
60.0, 48.0, 0.0, 0.01253423
60.0, 60.0, 0.0, 0.01237520
60.0, 72.0, 0.0, 0.01096835
60.0, 84.0, 0.0, 0.01097152
60.0, 96.0, 0.0, 0.01008846
60.0, 108.0, 0.0, 0.00985641
60.0, 120.0, 0.0, 0.00936671
60.0, 132.0, 0.0, 0.00879674
60.0, 144.0, 0.0, 0.00834867
60.0, 156.0, 0.0, 0.00852338
60.0, 168.0, 0.0, 0.00834051
60.0, 180.0, 0.0, 0.00880309
60.0, 192.0, 0.0, 0.01174104
60.0, 204.0, 0.0, 0.01226575
60.0, 216.0, 0.0, 0.01252704
60.0, 228.0, 0.0, 0.01250037
60.0, 240.0, 0.0, 0.01241706
60.0, 252.0, 0.0, 0.01275093
60.0, 264.0, 0.0, 0.01229798
72.0, 0.0, 0.0, 0.00268177
72.0, 12.0, 0.0, 0.00857707
72.0, 24.0, 0.0, 0.00991728
72.0, 36.0, 0.0, 0.00817185
72.0, 48.0, 0.0, 0.00734019
72.0, 60.0, 0.0, 0.00736398
72.0, 72.0, 0.0, 0.00579291
72.0, 84.0, 0.0, 0.00560082
72.0, 96.0, 0.0, 0.00554830
72.0, 108.0, 0.0, 0.00554016
72.0, 120.0, 0.0, 0.00593338
72.0, 132.0, 0.0, 0.00538923
72.0, 144.0, 0.0, 0.00536723
72.0, 156.0, 0.0, 0.00421723
72.0, 168.0, 0.0, 0.00553450
72.0, 180.0, 0.0, 0.00464782
72.0, 192.0, 0.0, 0.00745796
72.0, 204.0, 0.0, 0.00837862
72.0, 216.0, 0.0, 0.00978900
72.0, 228.0, 0.0, 0.01043285
72.0, 240.0, 0.0, 0.01096685
72.0, 252.0, 0.0, 0.01204564
72.0, 264.0, 0.0, 0.01237392
84.0, 0.0, 0.0, 0.00289162
84.0, 12.0, 0.0, 0.00689421
84.0, 24.0, 0.0, 0.00648489
84.0, 36.0, 0.0, 0.00617527
84.0, 48.0, 0.0, 0.00522256
84.0, 60.0, 0.0, 0.00555815
84.0, 72.0, 0.0, 0.00516768
84.0, 84.0, 0.0, 0.00508841
84.0, 96.0, 0.0, 0.00425989
84.0, 108.0, 0.0, 0.00428331
84.0, 120.0, 0.0, 0.00396671
84.0, 132.0, 0.0, 0.00381326
84.0, 144.0, 0.0, 0.00413634
84.0, 156.0, 0.0, 0.00355359
84.0, 168.0, 0.0, 0.00429348
84.0, 180.0, 0.0, 0.00394394
84.0, 192.0, 0.0, 0.00550818
84.0, 204.0, 0.0, 0.00586445
84.0, 216.0, 0.0, 0.00692063
84.0, 228.0, 0.0, 0.00845159
84.0, 240.0, 0.0, 0.00952641
84.0, 252.0, 0.0, 0.01034475
84.0, 264.0, 0.0, 0.01184316
96.0, 0.0, 0.0, 0.00361563
96.0, 12.0, 0.0, 0.00443598
96.0, 24.0, 0.0, 0.00453650
96.0, 36.0, 0.0, 0.00487739
96.0, 48.0, 0.0, 0.00505202
96.0, 60.0, 0.0, 0.00528591
96.0, 72.0, 0.0, 0.00502742
96.0, 84.0, 0.0, 0.00476957
96.0, 96.0, 0.0, 0.00445053
96.0, 108.0, 0.0, 0.00405453
96.0, 120.0, 0.0, 0.00322848
96.0, 132.0, 0.0, 0.00345030
96.0, 144.0, 0.0, 0.00321167
96.0, 156.0, 0.0, 0.00328649
96.0, 168.0, 0.0, 0.00377780
96.0, 180.0, 0.0, 0.00420430
96.0, 192.0, 0.0, 0.00533434
96.0, 204.0, 0.0, 0.00623507
96.0, 216.0, 0.0, 0.00647165
96.0, 228.0, 0.0, 0.00738841
96.0, 240.0, 0.0, 0.00843362
96.0, 252.0, 0.0, 0.00899086
96.0, 264.0, 0.0, 0.01006208
108.0, 0.0, 0.0, 0.00391659
108.0, 12.0, 0.0, 0.00357186
108.0, 24.0, 0.0, 0.00360784
108.0, 36.0, 0.0, 0.00435579
108.0, 48.0, 0.0, 0.00468386
108.0, 60.0, 0.0, 0.00457541
108.0, 72.0, 0.0, 0.00400227
108.0, 84.0, 0.0, 0.00273694
108.0, 96.0, 0.0, 0.00251426
108.0, 108.0, 0.0, 0.00258979
108.0, 120.0, 0.0, 0.00270415
108.0, 132.0, 0.0, 0.00282845
108.0, 144.0, 0.0, 0.00280106
108.0, 156.0, 0.0, 0.00288695
108.0, 168.0, 0.0, 0.00315614
108.0, 180.0, 0.0, 0.00315665
108.0, 192.0, 0.0, 0.00390921
108.0, 204.0, 0.0, 0.00426894
108.0, 216.0, 0.0, 0.00466122
108.0, 228.0, 0.0, 0.00496676
108.0, 240.0, 0.0, 0.00621759
108.0, 252.0, 0.0, 0.00772530
108.0, 264.0, 0.0, 0.00930993
120.0, 0.0, 0.0, 0.00376458
120.0, 12.0, 0.0, 0.00348827
120.0, 24.0, 0.0, 0.00280546
120.0, 36.0, 0.0, 0.00250019
120.0, 48.0, 0.0, 0.00267365
120.0, 60.0, 0.0, 0.00281684
120.0, 72.0, 0.0, 0.00297790
120.0, 84.0, 0.0, 0.00296721
120.0, 96.0, 0.0, 0.00260029
120.0, 108.0, 0.0, 0.00269460
120.0, 120.0, 0.0, 0.00256961
120.0, 132.0, 0.0, 0.00242080
120.0, 144.0, 0.0, 0.00251002
120.0, 156.0, 0.0, 0.00286828
120.0, 168.0, 0.0, 0.00277146
120.0, 180.0, 0.0, 0.00322501
120.0, 192.0, 0.0, 0.00305963
120.0, 204.0, 0.0, 0.00322584
120.0, 216.0, 0.0, 0.00278946
120.0, 228.0, 0.0, 0.00483222
120.0, 240.0, 0.0, 0.00522593
120.0, 252.0, 0.0, 0.00560146
120.0, 264.0, 0.0, 0.00636667
132.0, 0.0, 0.0, 0.00357921
132.0, 12.0, 0.0, 0.00415990
132.0, 24.0, 0.0, 0.00368095
132.0, 36.0, 0.0, 0.00327341
132.0, 48.0, 0.0, 0.00318346
132.0, 60.0, 0.0, 0.00331011
132.0, 72.0, 0.0, 0.00318535
132.0, 84.0, 0.0, 0.00213563
132.0, 96.0, 0.0, 0.00210468
132.0, 108.0, 0.0, 0.00224151
132.0, 120.0, 0.0, 0.00260847
132.0, 132.0, 0.0, 0.00251950
132.0, 144.0, 0.0, 0.00253545
132.0, 156.0, 0.0, 0.00285199
132.0, 168.0, 0.0, 0.00314331
132.0, 180.0, 0.0, 0.00279466
132.0, 192.0, 0.0, 0.00289355
132.0, 204.0, 0.0, 0.00264591
132.0, 216.0, 0.0, 0.00331566
132.0, 228.0, 0.0, 0.00315852
132.0, 240.0, 0.0, 0.00353813
132.0, 252.0, 0.0, 0.00411674
132.0, 264.0, 0.0, 0.00458925
144.0, 0.0, 0.0, 0.00285414
144.0, 12.0, 0.0, 0.00410435
144.0, 24.0, 0.0, 0.00337263
144.0, 36.0, 0.0, 0.00310758
144.0, 48.0, 0.0, 0.00326891
144.0, 60.0, 0.0, 0.00304654
144.0, 72.0, 0.0, 0.00223538
144.0, 84.0, 0.0, 0.00230379
144.0, 96.0, 0.0, 0.00206342
144.0, 108.0, 0.0, 0.00201853
144.0, 120.0, 0.0, 0.00233878
144.0, 132.0, 0.0, 0.00253673
144.0, 144.0, 0.0, 0.00274114
144.0, 156.0, 0.0, 0.00298740
144.0, 168.0, 0.0, 0.00302336
144.0, 180.0, 0.0, 0.00297944
144.0, 192.0, 0.0, 0.00240684
144.0, 204.0, 0.0, 0.00265832
144.0, 216.0, 0.0, 0.00228173
144.0, 228.0, 0.0, 0.00235870
144.0, 240.0, 0.0, 0.00287690
144.0, 252.0, 0.0, 0.00355614
144.0, 264.0, 0.0, 0.00427803
156.0, 0.0, 0.0, 0.00207056
156.0, 12.0, 0.0, 0.00398065
156.0, 24.0, 0.0, 0.00376370
156.0, 36.0, 0.0, 0.00342735
156.0, 48.0, 0.0, 0.00375938
156.0, 60.0, 0.0, 0.00272163
156.0, 72.0, 0.0, 0.00189370
156.0, 84.0, 0.0, 0.00154847
156.0, 96.0, 0.0, 0.00156169
156.0, 108.0, 0.0, 0.00183199
156.0, 120.0, 0.0, 0.00208570
156.0, 132.0, 0.0, 0.00240380
156.0, 144.0, 0.0, 0.00266762
156.0, 156.0, 0.0, 0.00283864
156.0, 168.0, 0.0, 0.00274345
156.0, 180.0, 0.0, 0.00254177
156.0, 192.0, 0.0, 0.00223892
156.0, 204.0, 0.0, 0.00214689
156.0, 216.0, 0.0, 0.00211196
156.0, 228.0, 0.0, 0.00219558
156.0, 240.0, 0.0, 0.00228906
156.0, 252.0, 0.0, 0.00279524
156.0, 264.0, 0.0, 0.00352886
168.0, 0.0, 0.0, 0.00176473
168.0, 12.0, 0.0, 0.00204583
168.0, 24.0, 0.0, 0.00274274
168.0, 36.0, 0.0, 0.00316196
168.0, 48.0, 0.0, 0.00314202
168.0, 60.0, 0.0, 0.00232448
168.0, 72.0, 0.0, 0.00162892
168.0, 84.0, 0.0, 0.00135148
168.0, 96.0, 0.0, 0.00141661
168.0, 108.0, 0.0, 0.00166158
168.0, 120.0, 0.0, 0.00199629
168.0, 132.0, 0.0, 0.00251744
168.0, 144.0, 0.0, 0.00288923
168.0, 156.0, 0.0, 0.00294532
168.0, 168.0, 0.0, 0.00307954
168.0, 180.0, 0.0, 0.00276535
168.0, 192.0, 0.0, 0.00243366
168.0, 204.0, 0.0, 0.00231349
168.0, 216.0, 0.0, 0.00211060
168.0, 228.0, 0.0, 0.00185504
168.0, 240.0, 0.0, 0.00196940
168.0, 252.0, 0.0, 0.00233319
168.0, 264.0, 0.0, 0.00283615
180.0, 0.0, 0.0, 0.00186375
180.0, 12.0, 0.0, 0.00195560
180.0, 24.0, 0.0, 0.00195319
180.0, 36.0, 0.0, 0.00272456
180.0, 48.0, 0.0, 0.00275006
180.0, 60.0, 0.0, 0.00233984
180.0, 72.0, 0.0, 0.00177557
180.0, 84.0, 0.0, 0.00170514
180.0, 96.0, 0.0, 0.00161233
180.0, 108.0, 0.0, 0.00153816
180.0, 120.0, 0.0, 0.00186506
180.0, 132.0, 0.0, 0.00224873
180.0, 144.0, 0.0, 0.00224523
180.0, 156.0, 0.0, 0.00263041
180.0, 168.0, 0.0, 0.00250651
180.0, 180.0, 0.0, 0.00272786
180.0, 192.0, 0.0, 0.00272381
180.0, 204.0, 0.0, 0.00236013
180.0, 216.0, 0.0, 0.00203925
180.0, 228.0, 0.0, 0.00171819
180.0, 240.0, 0.0, 0.00152818
180.0, 252.0, 0.0, 0.00196884
180.0, 264.0, 0.0, 0.00243653
192.0, 0.0, 0.0, 0.00136825
192.0, 12.0, 0.0, 0.00146428
192.0, 24.0, 0.0, 0.00162395
192.0, 36.0, 0.0, 0.00192785
192.0, 48.0, 0.0, 0.00206170
192.0, 60.0, 0.0, 0.00232213
192.0, 72.0, 0.0, 0.00207456
192.0, 84.0, 0.0, 0.00177662
192.0, 96.0, 0.0, 0.00160418
192.0, 108.0, 0.0, 0.00168047
192.0, 120.0, 0.0, 0.00177498
192.0, 132.0, 0.0, 0.00183741
192.0, 144.0, 0.0, 0.00166991
192.0, 156.0, 0.0, 0.00188082
192.0, 168.0, 0.0, 0.00227711
192.0, 180.0, 0.0, 0.00195769
192.0, 192.0, 0.0, 0.00190592
192.0, 204.0, 0.0, 0.00190636
192.0, 216.0, 0.0, 0.00186162
192.0, 228.0, 0.0, 0.00162051
192.0, 240.0, 0.0, 0.00140226
192.0, 252.0, 0.0, 0.00147985
192.0, 264.0, 0.0, 0.00236578
204.0, 0.0, 0.0, 0.00130630
204.0, 12.0, 0.0, 0.00136850
204.0, 24.0, 0.0, 0.00189637
204.0, 36.0, 0.0, 0.00191855
204.0, 48.0, 0.0, 0.00238136
204.0, 60.0, 0.0, 0.00244919
204.0, 72.0, 0.0, 0.00222698
