S
I=9,J=9
0.499500,0.499000,0.729836
1.498500,0.499000,0.678276
2.497500,0.499000,0.655883
3.496500,0.499000,0.670058
4.495500,0.499000,0.717427
5.494500,0.499000,0.788338
6.493500,0.499000,0.871434
7.492500,0.499000,0.959106
8.491500,0.499000,1.049043
0.499500,1.497000,0.618748
1.498500,1.497000,0.552842
2.497500,1.497000,0.519129
3.496500,1.497000,0.537642
4.495500,1.497000,0.600908
5.494500,1.497000,0.693200
6.493500,1.497000,0.792549
7.492500,1.497000,0.888337
8.491500,1.497000,0.981658
0.499500,2.495000,0.522384
1.498500,2.495000,0.440076
2.497500,2.495000,0.391321
3.496500,2.495000,0.403397
4.495500,2.495000,0.490086
5.494500,2.495000,0.618865
6.493500,2.495000,0.737275
7.492500,2.495000,0.835447
8.491500,2.495000,0.926638
0.499500,3.493000,0.449055
1.498500,3.493000,0.347758
2.497500,3.493000,0.270489
3.496500,3.493000,0.256305
4.495500,3.493000,0.384480
5.494500,3.493000,0.588435
6.493500,3.493000,0.716807
7.492500,3.493000,0.800341
8.491500,3.493000,0.881243
0.499500,4.491000,0.409242
1.498500,4.491000,0.294532
2.497500,4.491000,0.187915
3.496500,4.491000,0.106200
4.495500,4.491000,0.289387
5.494500,4.491000,0.656249
6.493500,4.491000,0.725216
7.492500,4.491000,0.769817
8.491500,4.491000,0.837517
0.499500,5.489000,0.410543
1.498500,5.489000,0.300177
2.497500,5.489000,0.203795
3.496500,5.489000,0.154222
4.495500,5.489000,0.372944
5.494500,5.489000,0.678305
6.493500,5.489000,0.695600
7.492500,5.489000,0.717543
8.491500,5.489000,0.787321
0.499500,6.487000,0.449963
1.498500,6.487000,0.357451
2.497500,6.487000,0.295279
3.496500,6.487000,0.302343
4.495500,6.487000,0.427619
5.494500,6.487000,0.571439
6.493500,6.487000,0.616406
7.492500,6.487000,0.638360
8.491500,6.487000,0.739675
0.499500,7.485000,0.516409
1.498500,7.485000,0.441227
2.497500,7.485000,0.399396
3.496500,7.485000,0.409906
4.495500,7.485000,0.473826
5.494500,7.485000,0.547947
6.493500,7.485000,0.589849
7.492500,7.485000,0.626938
8.491500,7.485000,0.737956
0.499500,8.483001,0.599789
1.498500,8.483001,0.536021
2.497500,8.483001,0.500485
3.496500,8.483001,0.505100
4.495500,8.483001,0.541289
5.494500,8.483001,0.589345
6.493500,8.483001,0.636654
7.492500,8.483001,0.696793
8.491500,8.483001,0.790079
