S
I=8,J=8
0.000000, 0.000000, 4.559582
1.000000, 0.000000, 2.607613
2.000000, 0.000000, 1.461343
3.000000, 0.000000, 2.000700
4.000000, 0.000000, 3.352080
5.000000, 0.000000, 3.318524
6.000000, 0.000000, 3.709020
7.000000, 0.000000, 5.086021
0.000000, 1.000000, 5.408348
1.000000, 1.000000, 3.752712
2.000000, 1.000000, 2.022114
3.000000, 1.000000, 1.103501
4.000000, 1.000000, 0.693995
5.000000, 1.000000, 1.756367
6.000000, 1.000000, 3.002122
7.000000, 1.000000, 4.530381
0.000000, 2.000000, 4.334632
1.000000, 2.000000, 3.080272
2.000000, 2.000000, 2.160891
3.000000, 2.000000, 1.447550
4.000000, 2.000000, 1.222793
5.000000, 2.000000, 1.705044
6.000000, 2.000000, 2.368792
7.000000, 2.000000, 3.306084
0.000000, 3.000000, 3.555593
1.000000, 3.000000, 2.141197
2.000000, 3.000000, 2.150450
3.000000, 3.000000, 2.661594
4.000000, 3.000000, 3.130324
5.000000, 3.000000, 2.389896
6.000000, 3.000000, 1.780985
7.000000, 3.000000, 2.398108
0.000000, 4.000000, 1.942974
1.000000, 4.000000, 0.866643
2.000000, 4.000000, 1.711357
3.000000, 4.000000, 3.083636
4.000000, 4.000000, 5.830456
5.000000, 4.000000, 2.517081
6.000000, 4.000000, 0.853214
7.000000, 4.000000, 1.313370
0.000000, 5.000000, 1.386665
1.000000, 5.000000, 0.679326
2.000000, 5.000000, 0.945173
3.000000, 5.000000, 1.887336
4.000000, 5.000000, 2.575011
5.000000, 5.000000, 1.870977
6.000000, 5.000000, 0.961986
7.000000, 5.000000, 1.096880
0.000000, 6.000000, 2.272277
1.000000, 6.000000, 0.576805
2.000000, 6.000000, 0.425407
3.000000, 6.000000, 1.129613
4.000000, 6.000000, 1.285857
5.000000, 6.000000, 1.835219
6.000000, 6.000000, 1.926520
7.000000, 6.000000, 1.917905
0.000000, 7.000000, 5.908867
1.000000, 7.000000, 2.431933
2.000000, 7.000000, 1.176655
3.000000, 7.000000, 0.715806
4.000000, 7.000000, 1.156195
5.000000, 7.000000, 2.643132
6.000000, 7.000000, 3.297830
7.000000, 7.000000, 4.782979
