S3D
I=30,J=34,K=8
0.0, 0.0, 0.0, 0.00342140
0.0, 8.0, 0.0, 0.00349751
0.0, 16.0, 0.0, 0.00447877
0.0, 24.0, 0.0, 0.00513753
0.0, 32.0, 0.0, 0.00562328
0.0, 40.0, 0.0, 0.00545507
0.0, 48.0, 0.0, 0.00519084
0.0, 56.0, 0.0, 0.00643610
0.0, 64.0, 0.0, 0.00746196
0.0, 72.0, 0.0, 0.00784553
0.0, 80.0, 0.0, 0.00736280
0.0, 88.0, 0.0, 0.00670910
0.0, 96.0, 0.0, 0.00704924
0.0, 104.0, 0.0, 0.00809370
0.0, 112.0, 0.0, 0.00825643
0.0, 120.0, 0.0, 0.00837195
0.0, 128.0, 0.0, 0.00838272
0.0, 136.0, 0.0, 0.00870164
0.0, 144.0, 0.0, 0.00917630
0.0, 152.0, 0.0, 0.00984732
0.0, 160.0, 0.0, 0.01023668
0.0, 168.0, 0.0, 0.00980429
0.0, 176.0, 0.0, 0.00933257
0.0, 184.0, 0.0, 0.00963250
0.0, 192.0, 0.0, 0.00928131
0.0, 200.0, 0.0, 0.00815920
0.0, 208.0, 0.0, 0.00740682
0.0, 216.0, 0.0, 0.00820343
0.0, 224.0, 0.0, 0.01048212
0.0, 232.0, 0.0, 0.01263944
0.0, 240.0, 0.0, 0.01304289
0.0, 248.0, 0.0, 0.01380258
0.0, 256.0, 0.0, 0.01545223
0.0, 264.0, 0.0, 0.01624649
8.0, 0.0, 0.0, 0.00342761
8.0, 8.0, 0.0, 0.00348716
8.0, 16.0, 0.0, 0.00484041
8.0, 24.0, 0.0, 0.00411678
8.0, 32.0, 0.0, 0.00194459
8.0, 40.0, 0.0, 0.00237093
8.0, 48.0, 0.0, 0.00433331
8.0, 56.0, 0.0, 0.00532330
8.0, 64.0, 0.0, 0.00656082
8.0, 72.0, 0.0, 0.00600073
8.0, 80.0, 0.0, 0.00666302
8.0, 88.0, 0.0, 0.00701848
8.0, 96.0, 0.0, 0.00692327
8.0, 104.0, 0.0, 0.00618755
8.0, 112.0, 0.0, 0.00647987
8.0, 120.0, 0.0, 0.00678203
8.0, 128.0, 0.0, 0.00689190
8.0, 136.0, 0.0, 0.00621515
8.0, 144.0, 0.0, 0.00634607
8.0, 152.0, 0.0, 0.00757871
8.0, 160.0, 0.0, 0.00715656
8.0, 168.0, 0.0, 0.00748146
8.0, 176.0, 0.0, 0.00801540
8.0, 184.0, 0.0, 0.00812363
8.0, 192.0, 0.0, 0.00906530
8.0, 200.0, 0.0, 0.00984987
8.0, 208.0, 0.0, 0.01012119
8.0, 216.0, 0.0, 0.01207725
8.0, 224.0, 0.0, 0.01292644
8.0, 232.0, 0.0, 0.01396528
8.0, 240.0, 0.0, 0.01465535
8.0, 248.0, 0.0, 0.01577004
8.0, 256.0, 0.0, 0.01732539
8.0, 264.0, 0.0, 0.01731530
16.0, 0.0, 0.0, 0.00339728
16.0, 8.0, 0.0, 0.00358272
16.0, 16.0, 0.0, 0.00453066
16.0, 24.0, 0.0, 0.00330745
16.0, 32.0, 0.0, 0.00172909
16.0, 40.0, 0.0, 0.00210142
16.0, 48.0, 0.0, 0.00266879
16.0, 56.0, 0.0, 0.00466436
16.0, 64.0, 0.0, 0.00562243
16.0, 72.0, 0.0, 0.00526122
16.0, 80.0, 0.0, 0.00593874
16.0, 88.0, 0.0, 0.00715869
16.0, 96.0, 0.0, 0.00588565
16.0, 104.0, 0.0, 0.00592910
16.0, 112.0, 0.0, 0.00591808
16.0, 120.0, 0.0, 0.00619083
16.0, 128.0, 0.0, 0.00594902
16.0, 136.0, 0.0, 0.00658231
16.0, 144.0, 0.0, 0.00668911
16.0, 152.0, 0.0, 0.00664765
16.0, 160.0, 0.0, 0.00679289
16.0, 168.0, 0.0, 0.00746626
16.0, 176.0, 0.0, 0.00828847
16.0, 184.0, 0.0, 0.00988705
16.0, 192.0, 0.0, 0.00873597
16.0, 200.0, 0.0, 0.00982597
16.0, 208.0, 0.0, 0.00971669
16.0, 216.0, 0.0, 0.01082787
16.0, 224.0, 0.0, 0.01189418
16.0, 232.0, 0.0, 0.01195151
16.0, 240.0, 0.0, 0.01363468
16.0, 248.0, 0.0, 0.01525747
16.0, 256.0, 0.0, 0.01687902
16.0, 264.0, 0.0, 0.01735153
24.0, 0.0, 0.0, 0.00317114
24.0, 8.0, 0.0, 0.00328301
24.0, 16.0, 0.0, 0.00292172
24.0, 24.0, 0.0, 0.00356094
24.0, 32.0, 0.0, 0.00157364
24.0, 40.0, 0.0, 0.00209045
24.0, 48.0, 0.0, 0.00224695
24.0, 56.0, 0.0, 0.00402134
24.0, 64.0, 0.0, 0.00505420
24.0, 72.0, 0.0, 0.00533428
24.0, 80.0, 0.0, 0.00492879
24.0, 88.0, 0.0, 0.00633707
24.0, 96.0, 0.0, 0.00551343
24.0, 104.0, 0.0, 0.00467111
24.0, 112.0, 0.0, 0.00457990
24.0, 120.0, 0.0, 0.00522806
24.0, 128.0, 0.0, 0.00632594
