S3D
I=4,J=5,K=3
0.0, 0.0, 0.0, 0.00474374
0.0, 60.0, 0.0, 0.01571931
0.0, 120.0, 0.0, 0.01571238
0.0, 180.0, 0.0, 0.01559628
0.0, 240.0, 0.0, 0.01560289
60.0, 0.0, 0.0, 0.00281140
60.0, 60.0, 0.0, 0.01246050
60.0, 120.0, 0.0, 0.00940433
60.0, 180.0, 0.0, 0.00886114
60.0, 240.0, 0.0, 0.01242029
120.0, 0.0, 0.0, 0.00376458
120.0, 60.0, 0.0, 0.00280560
120.0, 120.0, 0.0, 0.00258008
120.0, 180.0, 0.0, 0.00321686
120.0, 240.0, 0.0, 0.00520137
180.0, 0.0, 0.0, 0.00186375
180.0, 60.0, 0.0, 0.00229994
180.0, 120.0, 0.0, 0.00186324
180.0, 180.0, 0.0, 0.00270534
180.0, 240.0, 0.0, 0.00152093
0.0, 0.0, 10.0, 0.00188148
0.0, 60.0, 10.0, 0.00606898
0.0, 120.0, 10.0, 0.00856330
0.0, 180.0, 10.0, 0.00811575
0.0, 240.0, 10.0, 0.00867077
60.0, 0.0, 10.0, 0.00235849
60.0, 60.0, 10.0, 0.00918546
60.0, 120.0, 10.0, 0.00370095
60.0, 180.0, 10.0, 0.00239792
60.0, 240.0, 10.0, 0.00441695
120.0, 0.0, 10.0, 0.00271020
120.0, 60.0, 10.0, 0.00278909
120.0, 120.0, 10.0, 0.00146633
120.0, 180.0, 10.0, 0.00147910
120.0, 240.0, 10.0, 0.00318629
180.0, 0.0, 10.0, 0.00087886
180.0, 60.0, 10.0, 0.00130013
180.0, 120.0, 10.0, 0.00061817
180.0, 180.0, 10.0, 0.00126150
180.0, 240.0, 10.0, 0.00060161
0.0, 0.0, 20.0, 0.00011336
0.0, 60.0, 20.0, 0.00048426
0.0, 120.0, 20.0, 0.00124306
0.0, 180.0, 20.0, 0.00053745
0.0, 240.0, 20.0, 0.00019580
60.0, 0.0, 20.0, 0.00003196
60.0, 60.0, 20.0, 0.00084926
60.0, 120.0, 20.0, 0.00097173
60.0, 180.0, 20.0, 0.00103035
60.0, 240.0, 20.0, 0.00063967
120.0, 0.0, 20.0, 0.00008486
120.0, 60.0, 20.0, 0.00047937
120.0, 120.0, 20.0, 0.00041643
120.0, 180.0, 20.0, 0.00039176
120.0, 240.0, 20.0, 0.00065168
180.0, 0.0, 20.0, 0.00002386
180.0, 60.0, 20.0, 0.00008718
180.0, 120.0, 20.0, 0.00009466
180.0, 180.0, 20.0, 0.00006542
180.0, 240.0, 20.0, 0.00005092
