S
I=43,J=43
0.499500,0.499000,0.717384
1.498500,0.499000,0.700171
2.497500,0.499000,0.683587
3.496500,0.499000,0.667735
4.495500,0.499000,0.652703
5.494500,0.499000,0.638533
6.493500,0.499000,0.625242
7.492500,0.499000,0.612787
8.491500,0.499000,0.601095
9.490500,0.499000,0.590040
10.489500,0.499000,0.579506
11.488501,0.499000,0.569354
12.487500,0.499000,0.559465
13.486500,0.499000,0.549727
14.485500,0.499000,0.540049
15.484500,0.499000,0.530368
16.483500,0.499000,0.520624
17.482500,0.499000,0.510780
18.481501,0.499000,0.500818
19.480501,0.499000,0.490734
20.479500,0.499000,0.480578
21.478500,0.499000,0.470500
22.477501,0.499000,0.460939
23.476500,0.499000,0.453240
24.475500,0.499000,0.452007
25.474501,0.499000,0.469457
26.473501,0.499000,0.509556
27.472500,0.499000,0.558905
28.471500,0.499000,0.609922
29.470501,0.499000,0.660121
30.469500,0.499000,0.708584
31.468500,0.499000,0.754955
32.467499,0.499000,0.799113
33.466499,0.499000,0.840980
34.465500,0.499000,0.880267
35.464500,0.499000,0.916129
36.463501,0.499000,0.946621
37.462502,0.499000,0.969319
38.461502,0.499000,0.984160
39.460499,0.499000,0.992633
40.459499,0.499000,0.995776
41.458500,0.499000,0.994490
42.457500,0.499000,0.989923
0.499500,1.497000,0.707020
1.498500,1.497000,0.689409
2.497500,1.497000,0.672464
3.496500,1.497000,0.656327
4.495500,1.497000,0.641114
5.494500,1.497000,0.626903
6.493500,1.497000,0.613712
7.492500,1.497000,0.601492
8.491500,1.497000,0.590127
9.490500,1.497000,0.579467
10.489500,1.497000,0.569347
11.488501,1.497000,0.559593
12.487500,1.497000,0.550064
13.486500,1.497000,0.540633
14.485500,1.497000,0.531194
15.484500,1.497000,0.521680
16.483500,1.497000,0.512022
17.482500,1.497000,0.502171
18.481501,1.497000,0.492089
19.480501,1.497000,0.481729
20.479500,1.497000,0.471042
21.478500,1.497000,0.459976
22.477501,1.497000,0.448489
23.476500,1.497000,0.436667
24.475500,1.497000,0.425707
25.474501,1.497000,0.438484
26.473501,1.497000,0.492469
27.472500,1.497000,0.548818
28.471500,1.497000,0.603483
29.470501,1.497000,0.655744
30.469500,1.497000,0.705349
31.468500,1.497000,0.752321
32.467499,1.497000,0.796893
33.466499,1.497000,0.839361
34.465500,1.497000,0.879867
35.464500,1.497000,0.918029
36.463501,1.497000,0.951628
37.462502,1.497000,0.974048
38.461502,1.497000,0.986584
39.460499,1.497000,0.992734
40.459499,1.497000,0.992973
41.458500,1.497000,0.987974
42.457500,1.497000,0.979156
0.499500,2.495000,0.697617
1.498500,2.495000,0.679558
2.497500,2.495000,0.662206
3.496500,2.495000,0.645743
4.495500,2.495000,0.630347
5.494500,2.495000,0.616132
6.493500,2.495000,0.603127
7.492500,2.495000,0.591277
8.491500,2.495000,0.580414
9.490500,2.495000,0.570334
10.489500,2.495000,0.560816
11.488501,2.495000,0.551655
12.487500,2.495000,0.542678
13.486500,2.495000,0.533744
14.485500,2.495000,0.524765
15.484500,2.495000,0.515673
16.483500,2.495000,0.506421
17.482500,2.495000,0.496984
18.481501,2.495000,0.487357
19.480501,2.495000,0.477530
20.479500,2.495000,0.467516
21.478500,2.495000,0.457352
22.477501,2.495000,0.447200
23.476500,2.495000,0.437665
24.475500,2.495000,0.432016
25.474501,2.495000,0.448721
26.473501,2.495000,0.496761
27.472500,2.495000,0.551406
28.471500,2.495000,0.605398
29.470501,2.495000,0.657026
30.469500,2.495000,0.705700
31.468500,2.495000,0.751430
32.467499,2.495000,0.794673
33.466499,2.495000,0.836085
34.465500,2.495000,0.876209
35.464500,2.495000,0.915124
36.463501,2.495000,0.951481
37.462502,2.495000,0.973913
38.461502,2.495000,0.985771
39.460499,2.495000,0.990867
40.459499,2.495000,0.988498
41.458500,2.495000,0.979267
42.457500,2.495000,0.965274
0.499500,3.493000,0.689268
1.498500,3.493000,0.670717
2.497500,3.493000,0.652876
3.496500,3.493000,0.636023
4.495500,3.493000,0.620404
5.494500,3.493000,0.606209
6.493500,3.493000,0.593497
7.492500,3.493000,0.582178
8.491500,3.493000,0.572021
9.490500,3.493000,0.562732
10.489500,3.493000,0.554027
11.488501,3.493000,0.545639
12.487500,3.493000,0.537384
13.486500,3.493000,0.529133
14.485500,3.493000,0.520796
15.484500,3.493000,0.512343
16.483500,3.493000,0.503779
17.482500,3.493000,0.495130
18.481501,3.493000,0.486467
19.480501,3.493000,0.477896
20.479500,3.493000,0.469614
21.478500,3.493000,0.461984
22.477501,3.493000,0.455772
23.476500,3.493000,0.452822
24.475500,3.493000,0.457726
25.474501,3.493000,0.478533
26.473501,3.493000,0.517082
27.472500,3.493000,0.564893
28.471500,3.493000,0.614867
29.470501,3.493000,0.663487
30.469500,3.493000,0.709172
31.468500,3.493000,0.751602
32.467499,3.493000,0.791408
33.466499,3.493000,0.829656
34.465500,3.493000,0.867220
35.464500,3.493000,0.904083
36.463501,3.493000,0.937980
37.462502,3.493000,0.963828
38.461502,3.493000,0.980017
39.460499,3.493000,0.986383
40.459499,3.493000,0.981865
41.458500,3.493000,0.967445
42.457500,3.493000,0.946783
0.499500,4.491000,0.682142
1.498500,4.491000,0.663011
2.497500,4.491000,0.644586
3.496500,4.491000,0.627210
4.495500,4.491000,0.611286
5.494500,4.491000,0.597114
6.493500,4.491000,0.584815
7.492500,4.491000,0.574240
8.491500,4.491000,0.565040
9.490500,4.491000,0.556787
10.489500,4.491000,0.549094
11.488501,4.491000,0.541657
12.487500,4.491000,0.534269
13.486500,4.491000,0.526820
14.485500,4.491000,0.519260
15.484500,4.491000,0.511607
16.483500,4.491000,0.503922
17.482500,4.491000,0.496312
18.481501,4.491000,0.488953
19.480501,4.491000,0.482094
20.479500,4.491000,0.476141
21.478500,4.491000,0.471747
22.477501,4.491000,0.470079
23.476500,4.491000,0.473194
24.475500,4.491000,0.484359
25.474501,4.491000,0.506992
26.473501,4.491000,0.541406
27.472500,4.491000,0.583796
28.471500,4.491000,0.629247
29.470501,4.491000,0.673784
30.469500,4.491000,0.714894
31.468500,4.491000,0.751919
32.467499,4.491000,0.785918
33.466499,4.491000,0.818665
34.465500,4.491000,0.851640
35.464500,4.491000,0.885279
36.463501,4.491000,0.918329
37.462502,4.491000,0.947813
38.461502,4.491000,0.969824
39.460499,4.491000,0.979504
40.459499,4.491000,0.972882
41.458500,4.491000,0.951169
42.457500,4.491000,0.921250
0.499500,5.489000,0.676436
1.498500,5.489000,0.656659
2.497500,5.489000,0.637496
3.496500,5.489000,0.619419
4.495500,5.489000,0.603015
5.494500,5.489000,0.588832
6.493500,5.489000,0.577089
7.492500,5.489000,0.567550
8.491500,5.489000,0.559631
9.490500,5.489000,0.552687
10.489500,5.489000,0.546205
11.488501,5.489000,0.539843
12.487500,5.489000,0.533405
13.486500,5.489000,0.526820
14.485500,5.489000,0.520093
15.484500,5.489000,0.513297
16.483500,5.489000,0.506567
17.482500,5.489000,0.500098
18.481501,5.489000,0.494160
19.480501,5.489000,0.489130
20.479500,5.489000,0.485560
21.478500,5.489000,0.484258
22.477501,5.489000,0.486440
23.476500,5.489000,0.493826
24.475500,5.489000,0.508497
25.474501,5.489000,0.532079
26.473501,5.489000,0.564506
27.472500,5.489000,0.603575
28.471500,5.489000,0.645632
29.470501,5.489000,0.686351
