S
I=9,J=9
0.499500,0.499000,0.947418
1.498500,0.499000,0.932853
2.497500,0.499000,0.919545
3.496500,0.499000,0.907721
4.495500,0.499000,0.898722
5.494500,0.499000,0.896851
6.493500,0.499000,0.916432
7.492500,0.499000,0.966053
8.491500,0.499000,1.029078
0.499500,1.497000,0.888851
1.498500,1.497000,0.876292
2.497500,1.497000,0.863581
3.496500,1.497000,0.850855
4.495500,1.497000,0.839001
5.494500,1.497000,0.829590
6.493500,1.497000,0.842122
7.492500,1.497000,0.905356
8.491500,1.497000,0.974754
0.499500,2.495000,0.836674
1.498500,2.495000,0.828113
2.497500,2.495000,0.817816
3.496500,2.495000,0.806913
4.495500,2.495000,0.798088
5.494500,2.495000,0.796506
6.493500,2.495000,0.817346
7.492500,2.495000,0.869806
8.491500,2.495000,0.936057
0.499500,3.493000,0.790636
1.498500,3.493000,0.788123
2.497500,3.493000,0.781118
3.496500,3.493000,0.773204
4.495500,3.493000,0.769799
5.494500,3.493000,0.777224
6.493500,3.493000,0.802860
7.492500,3.493000,0.849065
8.491500,3.493000,0.909827
0.499500,4.491000,0.750009
1.498500,4.491000,0.755348
2.497500,4.491000,0.750256
3.496500,4.491000,0.744024
4.495500,4.491000,0.745046
5.494500,4.491000,0.758560
6.493500,4.491000,0.787742
7.492500,4.491000,0.832826
8.491500,4.491000,0.890816
0.499500,5.489000,0.713565
1.498500,5.489000,0.727488
2.497500,5.489000,0.718806
3.496500,5.489000,0.712143
4.495500,5.489000,0.717576
5.494500,5.489000,0.737163
6.493500,5.489000,0.770962
7.492500,5.489000,0.817930
8.491500,5.489000,0.875912
0.499500,6.487000,0.677280
1.498500,6.487000,0.693263
2.497500,6.487000,0.671949
3.496500,6.487000,0.668765
4.495500,6.487000,0.683355
5.494500,6.487000,0.712062
6.493500,6.487000,0.752785
7.492500,6.487000,0.804005
8.491500,6.487000,0.864110
0.499500,7.485000,0.546002
1.498500,7.485000,0.581812
2.497500,7.485000,0.585826
3.496500,7.485000,0.608674
4.495500,7.485000,0.642516
5.494500,7.485000,0.684872
6.493500,7.485000,0.734919
7.492500,7.485000,0.792114
8.491500,7.485000,0.855747
0.499500,8.483001,0.163602
1.498500,8.483001,0.372568
2.497500,8.483001,0.475534
3.496500,8.483001,0.543520
4.495500,8.483001,0.602449
5.494500,8.483001,0.660413
6.493500,8.483001,0.720582
7.492500,8.483001,0.784293
8.491500,8.483001,0.851957
