S
I=45,J=40
0.0, 0.0, 0.004744
0.0, 0.0, 0.004626
0.0, 0.0, 0.004378
0.0, 0.0, 0.004416
0.0, 0.0, 0.005487
0.0, 0.0, 0.012127
0.0, 0.0, 0.014484
0.0, 0.0, 0.015149
0.0, 0.0, 0.014626
0.0, 0.0, 0.015810
0.0, 0.0, 0.015719
0.0, 0.0, 0.015771
0.0, 0.0, 0.015868
0.0, 0.0, 0.015890
0.0, 0.0, 0.015754
0.0, 0.0, 0.015380
0.0, 0.0, 0.015183
0.0, 0.0, 0.015488
0.0, 0.0, 0.015605
0.0, 0.0, 0.015688
0.0, 0.0, 0.015712
0.0, 0.0, 0.015679
0.0, 0.0, 0.015409
0.0, 0.0, 0.015924
0.0, 0.0, 0.016327
0.0, 0.0, 0.015972
0.0, 0.0, 0.015902
0.0, 0.0, 0.015700
0.0, 0.0, 0.015054
0.0, 0.0, 0.015156
0.0, 0.0, 0.015596
0.0, 0.0, 0.015605
0.0, 0.0, 0.014891
0.0, 0.0, 0.014827
0.0, 0.0, 0.012079
0.0, 0.0, 0.013984
0.0, 0.0, 0.014461
0.0, 0.0, 0.015314
0.0, 0.0, 0.015624
0.0, 0.0, 0.015562
0.0, 0.0, 0.015603
0.0, 0.0, 0.015551
0.0, 0.0, 0.015148
0.0, 0.0, 0.015628
0.0, 0.0, 0.016008
0.0, 0.0, 0.004679
0.0, 0.0, 0.004581
0.0, 0.0, 0.004436
0.0, 0.0, 0.004141
0.0, 0.0, 0.005039
0.0, 0.0, 0.012419
0.0, 0.0, 0.014475
0.0, 0.0, 0.015454
0.0, 0.0, 0.015907
0.0, 0.0, 0.015886
0.0, 0.0, 0.015746
0.0, 0.0, 0.015821
0.0, 0.0, 0.015877
0.0, 0.0, 0.015978
0.0, 0.0, 0.015438
0.0, 0.0, 0.015308
0.0, 0.0, 0.015302
0.0, 0.0, 0.015477
0.0, 0.0, 0.015383
0.0, 0.0, 0.015313
0.0, 0.0, 0.015719
0.0, 0.0, 0.016265
0.0, 0.0, 0.016466
0.0, 0.0, 0.016414
0.0, 0.0, 0.014320
0.0, 0.0, 0.014111
0.0, 0.0, 0.014142
0.0, 0.0, 0.014937
0.0, 0.0, 0.016593
0.0, 0.0, 0.014564
0.0, 0.0, 0.014774
0.0, 0.0, 0.013427
0.0, 0.0, 0.013738
0.0, 0.0, 0.013687
0.0, 0.0, 0.013916
0.0, 0.0, 0.013650
0.0, 0.0, 0.014364
0.0, 0.0, 0.014333
0.0, 0.0, 0.014633
0.0, 0.0, 0.014336
0.0, 0.0, 0.014080
0.0, 0.0, 0.014113
0.0, 0.0, 0.014197
0.0, 0.0, 0.014773
0.0, 0.0, 0.015271
0.0, 0.0, 0.004506
0.0, 0.0, 0.004368
0.0, 0.0, 0.004363
0.0, 0.0, 0.003932
0.0, 0.0, 0.009787
0.0, 0.0, 0.012772
0.0, 0.0, 0.014067
0.0, 0.0, 0.014845
0.0, 0.0, 0.015683
0.0, 0.0, 0.015802
0.0, 0.0, 0.015547
0.0, 0.0, 0.015420
0.0, 0.0, 0.015423
0.0, 0.0, 0.015416
0.0, 0.0, 0.015178
0.0, 0.0, 0.015032
0.0, 0.0, 0.014936
0.0, 0.0, 0.014997
0.0, 0.0, 0.014872
0.0, 0.0, 0.014572
0.0, 0.0, 0.014842
0.0, 0.0, 0.014924
0.0, 0.0, 0.015901
0.0, 0.0, 0.014459
0.0, 0.0, 0.013735
0.0, 0.0, 0.013758
0.0, 0.0, 0.013770
0.0, 0.0, 0.014066
0.0, 0.0, 0.014323
0.0, 0.0, 0.015092
0.0, 0.0, 0.015789
