S
I=22,J=22
0.000000, 0.000000, 4.837552
1.000000, 0.000000, 4.697489
2.000000, 0.000000, 3.832354
3.000000, 0.000000, 2.768667
4.000000, 0.000000, 2.038296
5.000000, 0.000000, 1.668162
6.000000, 0.000000, 1.567653
7.000000, 0.000000, 1.624955
8.000000, 0.000000, 1.795083
9.000000, 0.000000, 2.131613
10.000000, 0.000000, 2.572819
11.000000, 0.000000, 3.090965
12.000000, 0.000000, 3.528187
13.000000, 0.000000, 3.665943
14.000000, 0.000000, 3.598626
15.000000, 0.000000, 3.533344
16.000000, 0.000000, 3.561090
17.000000, 0.000000, 3.661331
18.000000, 0.000000, 3.833895
19.000000, 0.000000, 4.093122
20.000000, 0.000000, 4.477767
21.000000, 0.000000, 5.095540
0.000000, 1.000000, 5.755053
1.000000, 1.000000, 6.385998
2.000000, 1.000000, 5.177709
3.000000, 1.000000, 3.452482
4.000000, 1.000000, 2.504027
5.000000, 1.000000, 2.006959
6.000000, 1.000000, 1.774784
7.000000, 1.000000, 1.675171
8.000000, 1.000000, 1.664322
9.000000, 1.000000, 1.750933
10.000000, 1.000000, 1.924124
11.000000, 1.000000, 2.145399
12.000000, 1.000000, 2.368682
13.000000, 1.000000, 2.552815
14.000000, 1.000000, 2.709126
15.000000, 1.000000, 2.898954
16.000000, 1.000000, 3.108758
17.000000, 1.000000, 3.372809
18.000000, 1.000000, 3.696516
19.000000, 1.000000, 4.081387
20.000000, 1.000000, 4.579627
21.000000, 1.000000, 5.465378
0.000000, 2.000000, 6.060651
1.000000, 2.000000, 6.565944
2.000000, 2.000000, 5.401838
3.000000, 2.000000, 3.830565
4.000000, 2.000000, 2.839804
5.000000, 2.000000, 2.251189
6.000000, 2.000000, 1.896929
7.000000, 2.000000, 1.659562
8.000000, 2.000000, 1.489700
9.000000, 2.000000, 1.395916
10.000000, 2.000000, 1.327795
11.000000, 2.000000, 1.362644
12.000000, 2.000000, 1.486853
13.000000, 2.000000, 1.698198
14.000000, 2.000000, 2.012628
15.000000, 2.000000, 2.340076
16.000000, 2.000000, 2.672743
17.000000, 2.000000, 3.040472
18.000000, 2.000000, 3.447723
19.000000, 2.000000, 3.916615
20.000000, 2.000000, 4.435320
21.000000, 2.000000, 5.074111
0.000000, 3.000000, 5.516009
1.000000, 3.000000, 5.415772
2.000000, 3.000000, 4.716484
3.000000, 3.000000, 3.747105
4.000000, 3.000000, 2.924099
5.000000, 3.000000, 2.346626
6.000000, 3.000000, 1.939299
7.000000, 3.000000, 1.615106
8.000000, 3.000000, 1.320420
9.000000, 3.000000, 1.081475
10.000000, 3.000000, 0.830170
11.000000, 3.000000, 0.660854
12.000000, 3.000000, 0.749712
13.000000, 3.000000, 1.080832
14.000000, 3.000000, 1.496797
15.000000, 3.000000, 1.899307
16.000000, 3.000000, 2.294892
17.000000, 3.000000, 2.704704
18.000000, 3.000000, 3.127051
19.000000, 3.000000, 3.585276
20.000000, 3.000000, 4.170590
21.000000, 3.000000, 4.683326
0.000000, 4.000000, 5.083076
1.000000, 4.000000, 4.778419
2.000000, 4.000000, 4.230425
3.000000, 4.000000, 3.477571
4.000000, 4.000000, 2.798424
5.000000, 4.000000, 2.280150
6.000000, 4.000000, 1.888986
7.000000, 4.000000, 1.556181
8.000000, 4.000000, 1.222703
9.000000, 4.000000, 0.924070
10.000000, 4.000000, 0.573835
11.000000, 4.000000, 0.177274
12.000000, 4.000000, 0.326042
13.000000, 4.000000, 0.786449
14.000000, 4.000000, 1.230312
15.000000, 4.000000, 1.630942
16.000000, 4.000000, 2.030069
17.000000, 4.000000, 2.425894
18.000000, 4.000000, 2.821482
19.000000, 4.000000, 3.237121
20.000000, 4.000000, 3.670847
21.000000, 4.000000, 4.077175
0.000000, 5.000000, 4.650737
1.000000, 5.000000, 4.303885
2.000000, 5.000000, 3.795901
3.000000, 5.000000, 3.217687
4.000000, 5.000000, 2.689865
5.000000, 5.000000, 2.272840
6.000000, 5.000000, 1.938163
7.000000, 5.000000, 1.636147
8.000000, 5.000000, 1.328860
9.000000, 5.000000, 1.050447
10.000000, 5.000000, 0.787688
11.000000, 5.000000, 0.603688
12.000000, 5.000000, 0.665031
13.000000, 5.000000, 0.932832
14.000000, 5.000000, 1.260407
15.000000, 5.000000, 1.573709
16.000000, 5.000000, 1.913325
17.000000, 5.000000, 2.231845
18.000000, 5.000000, 2.553232
19.000000, 5.000000, 2.871505
20.000000, 5.000000, 3.280044
21.000000, 5.000000, 3.676570
0.000000, 6.000000, 4.432861
1.000000, 6.000000, 3.976947
2.000000, 6.000000, 3.431171
3.000000, 6.000000, 2.900761
4.000000, 6.000000, 2.430434
5.000000, 6.000000, 2.124544
6.000000, 6.000000, 1.899875
7.000000, 6.000000, 1.703178
8.000000, 6.000000, 1.514856
9.000000, 6.000000, 1.351448
10.000000, 6.000000, 1.243390
11.000000, 6.000000, 1.176695
12.000000, 6.000000, 1.190468
13.000000, 6.000000, 1.309878
14.000000, 6.000000, 1.466026
15.000000, 6.000000, 1.643547
16.000000, 6.000000, 1.861623
17.000000, 6.000000, 2.059184
18.000000, 6.000000, 2.293877
19.000000, 6.000000, 2.584023
20.000000, 6.000000, 2.912034
21.000000, 6.000000, 3.265646
0.000000, 7.000000, 4.139881
1.000000, 7.000000, 3.619294
2.000000, 7.000000, 3.130020
3.000000, 7.000000, 2.722087
4.000000, 7.000000, 2.405799
5.000000, 7.000000, 2.184200
6.000000, 7.000000, 2.029745
7.000000, 7.000000, 1.913229
8.000000, 7.000000, 1.823761
9.000000, 7.000000, 1.765936
10.000000, 7.000000, 1.769078
11.000000, 7.000000, 1.760054
12.000000, 7.000000, 1.754479
13.000000, 7.000000, 1.786390
14.000000, 7.000000, 1.801068
15.000000, 7.000000, 1.854857
16.000000, 7.000000, 1.918801
17.000000, 7.000000, 1.971114
18.000000, 7.000000, 1.951099
19.000000, 7.000000, 2.211551
20.000000, 7.000000, 2.540060
21.000000, 7.000000, 2.934627
0.000000, 8.000000, 3.929783
1.000000, 8.000000, 3.269034
2.000000, 8.000000, 2.749924
3.000000, 8.000000, 2.383606
4.000000, 8.000000, 2.152988
5.000000, 8.000000, 2.032396
6.000000, 8.000000, 1.990490
7.000000, 8.000000, 2.002779
8.000000, 8.000000, 2.063110
9.000000, 8.000000, 2.175931
10.000000, 8.000000, 2.340737
11.000000, 8.000000, 2.417337
12.000000, 8.000000, 2.374139
13.000000, 8.000000, 2.293961
14.000000, 8.000000, 2.154021
15.000000, 8.000000, 2.051634
16.000000, 8.000000, 1.945836
17.000000, 8.000000, 1.867527
18.000000, 8.000000, 1.871421
19.000000, 8.000000, 1.994627
20.000000, 8.000000, 2.249074
21.000000, 8.000000, 2.631438
0.000000, 9.000000, 3.621422
1.000000, 9.000000, 2.857965
2.000000, 9.000000, 2.366909
3.000000, 9.000000, 2.104973
4.000000, 9.000000, 1.998235
5.000000, 9.000000, 1.990715
6.000000, 9.000000, 2.049333
7.000000, 9.000000, 2.160934
8.000000, 9.000000, 2.327317
9.000000, 9.000000, 2.565993
10.000000, 9.000000, 2.862890
11.000000, 9.000000, 3.062620
12.000000, 9.000000, 3.066048
13.000000, 9.000000, 2.868510
14.000000, 9.000000, 2.575812
15.000000, 9.000000, 2.269032
16.000000, 9.000000, 1.979371
17.000000, 9.000000, 1.648832
18.000000, 9.000000, 1.559888
19.000000, 9.000000, 1.625188
20.000000, 9.000000, 1.867941
21.000000, 9.000000, 2.291568
0.000000, 10.000000, 3.348383
1.000000, 10.000000, 2.387501
2.000000, 10.000000, 1.856001
3.000000, 10.000000, 1.663862
4.000000, 10.000000, 1.665948
5.000000, 10.000000, 1.765320
6.000000, 10.000000, 1.912639
7.000000, 10.000000, 2.113393
8.000000, 10.000000, 2.392638
9.000000, 10.000000, 2.801304
10.000000, 10.000000, 3.342924
11.000000, 10.000000, 3.851344
12.000000, 10.000000, 3.944478
13.000000, 10.000000, 3.482546
14.000000, 10.000000, 2.883290
15.000000, 10.000000, 2.334567
16.000000, 10.000000, 1.918564
17.000000, 10.000000, 1.605122
18.000000, 10.000000, 1.400321
19.000000, 10.000000, 1.344055
20.000000, 10.000000, 1.516684
21.000000, 10.000000, 1.932955
0.000000, 11.000000, 2.782495
1.000000, 11.000000, 1.742532
2.000000, 11.000000, 1.318854
3.000000, 11.000000, 1.290656
4.000000, 11.000000, 1.417351
5.000000, 11.000000, 1.593977
6.000000, 11.000000, 1.815275
7.000000, 11.000000, 2.096964
8.000000, 11.000000, 2.476745
9.000000, 11.000000, 3.023755
10.000000, 11.000000, 3.837539
11.000000, 11.000000, 5.002579
12.000000, 11.000000, 5.416384
13.000000, 11.000000, 4.174219
14.000000, 11.000000, 3.143262
15.000000, 11.000000, 2.403536
16.000000, 11.000000, 1.761105
17.000000, 11.000000, 1.326120
18.000000, 11.000000, 1.012242
19.000000, 11.000000, 0.895230
20.000000, 11.000000, 1.070688
21.000000, 11.000000, 1.554810
0.000000, 12.000000, 2.141939
1.000000, 12.000000, 1.040093
2.000000, 12.000000, 0.722544
3.000000, 12.000000, 0.842901
4.000000, 12.000000, 1.064206
5.000000, 12.000000, 1.318080
6.000000, 12.000000, 1.601465
7.000000, 12.000000, 1.930856
8.000000, 12.000000, 2.354850
9.000000, 12.000000, 2.953219
10.000000, 12.000000, 3.862138
11.000000, 12.000000, 5.332950
12.000000, 12.000000, 5.670733
13.000000, 12.000000, 4.290008
14.000000, 12.000000, 3.155593
15.000000, 12.000000, 2.351597
16.000000, 12.000000, 1.729678
17.000000, 12.000000, 1.205494
18.000000, 12.000000, 0.750522
19.000000, 12.000000, 0.468191
20.000000, 12.000000, 0.693505
21.000000, 12.000000, 1.222237
0.000000, 13.000000, 1.417541
1.000000, 13.000000, 0.366690
2.000000, 13.000000, 0.285211
3.000000, 13.000000, 0.620254
4.000000, 13.000000, 0.900155
5.000000, 13.000000, 1.166878
6.000000, 13.000000, 1.455957
7.000000, 13.000000, 1.791167
8.000000, 13.000000, 2.204059
9.000000, 13.000000, 2.738528
10.000000, 13.000000, 3.414998
11.000000, 13.000000, 4.120733
12.000000, 13.000000, 4.294232
13.000000, 13.000000, 3.675368
14.000000, 13.000000, 2.932303
15.000000, 13.000000, 2.169521
16.000000, 13.000000, 1.597508
17.000000, 13.000000, 1.082458
18.000000, 13.000000, 0.596579
19.000000, 13.000000, 0.148473
20.000000, 13.000000, 0.487262
21.000000, 13.000000, 1.017556
0.000000, 14.000000, 1.283923
1.000000, 14.000000, 0.459712
2.000000, 14.000000, 0.274052
3.000000, 14.000000, 0.484918
4.000000, 14.000000, 0.726852
5.000000, 14.000000, 0.981122
