S
I=43,J=43
0.000000, 0.000000, 2.517265
1.000000, 0.000000, 2.497836
2.000000, 0.000000, 2.474058
3.000000, 0.000000, 2.445239
4.000000, 0.000000, 2.410630
5.000000, 0.000000, 2.369442
6.000000, 0.000000, 2.320889
7.000000, 0.000000, 2.264247
8.000000, 0.000000, 2.198972
9.000000, 0.000000, 2.124851
10.000000, 0.000000, 2.041351
11.000000, 0.000000, 1.950620
12.000000, 0.000000, 1.853154
13.000000, 0.000000, 1.749746
14.000000, 0.000000, 1.641478
15.000000, 0.000000, 1.529740
16.000000, 0.000000, 1.416257
17.000000, 0.000000, 1.303127
18.000000, 0.000000, 1.192878
19.000000, 0.000000, 1.088524
20.000000, 0.000000, 0.993592
21.000000, 0.000000, 0.912087
22.000000, 0.000000, 0.848298
23.000000, 0.000000, 0.806312
24.000000, 0.000000, 0.789226
25.000000, 0.000000, 0.798308
26.000000, 0.000000, 0.832626
27.000000, 0.000000, 0.889419
28.000000, 0.000000, 0.964979
29.000000, 0.000000, 1.055477
30.000000, 0.000000, 1.157479
31.000000, 0.000000, 1.268091
32.000000, 0.000000, 1.384899
33.000000, 0.000000, 1.505861
34.000000, 0.000000, 1.643181
35.000000, 0.000000, 1.786773
36.000000, 0.000000, 1.923383
37.000000, 0.000000, 2.048914
38.000000, 0.000000, 2.159751
39.000000, 0.000000, 2.253165
40.000000, 0.000000, 2.327652
41.000000, 0.000000, 2.400596
42.000000, 0.000000, 2.451278
0.000000, 1.000000, 2.595170
1.000000, 1.000000, 2.578521
2.000000, 1.000000, 2.557120
3.000000, 1.000000, 2.530305
4.000000, 1.000000, 2.497187
5.000000, 1.000000, 2.456793
6.000000, 1.000000, 2.408091
7.000000, 1.000000, 2.350057
8.000000, 1.000000, 2.281805
9.000000, 1.000000, 2.203187
10.000000, 1.000000, 2.115356
11.000000, 1.000000, 2.018766
12.000000, 1.000000, 1.913888
13.000000, 1.000000, 1.801526
14.000000, 1.000000, 1.682798
15.000000, 1.000000, 1.559149
16.000000, 1.000000, 1.432388
17.000000, 1.000000, 1.304761
18.000000, 1.000000, 1.179034
19.000000, 1.000000, 1.058595
20.000000, 1.000000, 0.947568
21.000000, 1.000000, 0.850895
22.000000, 1.000000, 0.774233
23.000000, 1.000000, 0.723409
24.000000, 1.000000, 0.703147
25.000000, 1.000000, 0.715466
26.000000, 1.000000, 0.758855
27.000000, 1.000000, 0.829043
28.000000, 1.000000, 0.920690
29.000000, 1.000000, 1.028795
30.000000, 1.000000, 1.149289
31.000000, 1.000000, 1.279049
32.000000, 1.000000, 1.415729
33.000000, 1.000000, 1.564392
34.000000, 1.000000, 1.732680
35.000000, 1.000000, 1.899686
36.000000, 1.000000, 2.058049
37.000000, 1.000000, 2.202513
38.000000, 1.000000, 2.328379
39.000000, 1.000000, 2.432220
40.000000, 1.000000, 2.512692
41.000000, 1.000000, 2.576697
42.000000, 1.000000, 2.626231
0.000000, 2.000000, 2.679820
1.000000, 2.000000, 2.666306
2.000000, 2.000000, 2.647796
3.000000, 2.000000, 2.623552
4.000000, 2.000000, 2.592546
5.000000, 2.000000, 2.553611
6.000000, 2.000000, 2.505442
7.000000, 2.000000, 2.446646
8.000000, 2.000000, 2.375945
9.000000, 2.000000, 2.294149
10.000000, 2.000000, 2.202216
11.000000, 2.000000, 2.099760
12.000000, 2.000000, 1.987226
13.000000, 2.000000, 1.865433
14.000000, 2.000000, 1.735526
15.000000, 2.000000, 1.598969
16.000000, 2.000000, 1.457613
17.000000, 2.000000, 1.313795
18.000000, 2.000000, 1.170460
19.000000, 2.000000, 1.031307
20.000000, 2.000000, 0.901003
21.000000, 2.000000, 0.785455
22.000000, 2.000000, 0.692028
23.000000, 2.000000, 0.629152
24.000000, 2.000000, 0.604400
25.000000, 2.000000, 0.621186
26.000000, 2.000000, 0.676803
27.000000, 2.000000, 0.764175
28.000000, 2.000000, 0.875402
29.000000, 2.000000, 1.004016
30.000000, 2.000000, 1.145454
31.000000, 2.000000, 1.296650
32.000000, 2.000000, 1.456993
33.000000, 2.000000, 1.642596
34.000000, 2.000000, 1.840716
35.000000, 2.000000, 2.035267
36.000000, 2.000000, 2.219550
37.000000, 2.000000, 2.386520
38.000000, 2.000000, 2.529705
39.000000, 2.000000, 2.644481
40.000000, 2.000000, 2.729035
41.000000, 2.000000, 2.785471
42.000000, 2.000000, 2.825212
0.000000, 3.000000, 2.771617
1.000000, 3.000000, 2.761742
2.000000, 3.000000, 2.746669
3.000000, 3.000000, 2.725607
4.000000, 3.000000, 2.697412
5.000000, 3.000000, 2.660733
6.000000, 3.000000, 2.613976
7.000000, 3.000000, 2.555324
8.000000, 3.000000, 2.483213
9.000000, 3.000000, 2.399613
10.000000, 3.000000, 2.304047
11.000000, 3.000000, 2.195873
12.000000, 3.000000, 2.075577
13.000000, 3.000000, 1.944046
14.000000, 3.000000, 1.802431
15.000000, 3.000000, 1.652164
16.000000, 3.000000, 1.495075
17.000000, 3.000000, 1.333527
18.000000, 3.000000, 1.170581
19.000000, 3.000000, 1.010150
20.000000, 3.000000, 0.857286
21.000000, 3.000000, 0.718685
22.000000, 3.000000, 0.603529
23.000000, 3.000000, 0.523980
24.000000, 3.000000, 0.492807
25.000000, 3.000000, 0.516294
26.000000, 3.000000, 0.589047
27.000000, 3.000000, 0.698605
