S
I=269,J=239
0.0, 0.0, 1316.602051
0.0, 0.0, 1366.852051
0.0, 0.0, 1365.319946
0.0, 0.0, 1329.211060
0.0, 0.0, 1314.515991
0.0, 0.0, 1305.227051
0.0, 0.0, 1303.406006
0.0, 0.0, 1308.781006
0.0, 0.0, 1321.836060
0.0, 0.0, 1337.390991
0.0, 0.0, 1339.805054
0.0, 0.0, 1334.538940
0.0, 0.0, 1366.477051
0.0, 0.0, 1414.281006
0.0, 0.0, 1426.602051
0.0, 0.0, 1421.546997
0.0, 0.0, 1413.897949
0.0, 0.0, 1387.288940
0.0, 0.0, 1365.430054
0.0, 0.0, 1375.555054
0.0, 0.0, 1368.937988
0.0, 0.0, 1349.765991
0.0, 0.0, 1347.788940
0.0, 0.0, 1349.687988
0.0, 0.0, 1328.805054
0.0, 0.0, 1271.750000
0.0, 0.0, 1195.694946
0.0, 0.0, 1149.562012
0.0, 0.0, 1152.477051
0.0, 0.0, 1137.531006
0.0, 0.0, 1093.163940
0.0, 0.0, 1079.852051
0.0, 0.0, 1061.484009
0.0, 0.0, 1008.117004
0.0, 0.0, 950.437500
0.0, 0.0, 943.492188
0.0, 0.0, 930.742188
0.0, 0.0, 853.507813
0.0, 0.0, 819.171875
0.0, 0.0, 837.867188
0.0, 0.0, 818.421875
0.0, 0.0, 785.703125
0.0, 0.0, 782.539124
0.0, 0.0, 799.179688
0.0, 0.0, 796.718811
0.0, 0.0, 791.640625
0.0, 0.0, 797.500000
0.0, 0.0, 798.429688
0.0, 0.0, 781.718811
0.0, 0.0, 754.601624
0.0, 0.0, 744.664124
0.0, 0.0, 749.789124
0.0, 0.0, 755.921875
0.0, 0.0, 761.281189
0.0, 0.0, 765.648376
0.0, 0.0, 770.507813
0.0, 0.0, 777.070313
0.0, 0.0, 783.648376
0.0, 0.0, 790.398376
0.0, 0.0, 797.687500
0.0, 0.0, 805.273376
0.0, 0.0, 812.921875
0.0, 0.0, 819.789124
0.0, 0.0, 826.671875
0.0, 0.0, 834.203125
0.0, 0.0, 841.226624
0.0, 0.0, 849.000000
0.0, 0.0, 855.914124
0.0, 0.0, 863.054688
0.0, 0.0, 868.914124
0.0, 0.0, 874.031189
0.0, 0.0, 880.039124
0.0, 0.0, 886.609375
0.0, 0.0, 894.062500
0.0, 0.0, 901.117188
0.0, 0.0, 908.671875
0.0, 0.0, 915.765625
0.0, 0.0, 923.000000
0.0, 0.0, 929.914124
0.0, 0.0, 935.984375
0.0, 0.0, 941.195313
0.0, 0.0, 946.367188
0.0, 0.0, 951.515625
0.0, 0.0, 956.656189
0.0, 0.0, 962.171875
0.0, 0.0, 966.750000
0.0, 0.0, 971.953125
0.0, 0.0, 976.992188
0.0, 0.0, 982.359375
0.0, 0.0, 988.500000
0.0, 0.0, 995.640625
0.0, 0.0, 1002.859009
0.0, 0.0, 1008.796997
0.0, 0.0, 1013.343994
0.0, 0.0, 1018.617004
0.0, 0.0, 1025.250000
0.0, 0.0, 1032.008057
0.0, 0.0, 1039.008057
0.0, 0.0, 1045.788940
0.0, 0.0, 1052.538940
0.0, 0.0, 1057.828003
0.0, 0.0, 1061.906006
0.0, 0.0, 1065.711060
0.0, 0.0, 1068.305054
0.0, 0.0, 1071.038940
0.0, 0.0, 1072.781006
0.0, 0.0, 1073.281006
0.0, 0.0, 1074.312012
0.0, 0.0, 1075.468994
0.0, 0.0, 1076.211060
0.0, 0.0, 1077.250000
0.0, 0.0, 1078.727051
0.0, 0.0, 1079.921997
0.0, 0.0, 1080.656006
0.0, 0.0, 1081.781006
0.0, 0.0, 1084.140991
0.0, 0.0, 1087.593994
0.0, 0.0, 1091.531006
0.0, 0.0, 1095.859009
0.0, 0.0, 1099.711060
0.0, 0.0, 1103.859009
0.0, 0.0, 1108.991943
0.0, 0.0, 1114.093994
0.0, 0.0, 1120.953003
0.0, 0.0, 1128.218994
0.0, 0.0, 1134.218994
0.0, 0.0, 1139.319946
0.0, 0.0, 1144.008057
0.0, 0.0, 1149.187988
0.0, 0.0, 1154.937988
0.0, 0.0, 1160.828003
0.0, 0.0, 1167.000000
0.0, 0.0, 1173.163940
0.0, 0.0, 1178.352051
0.0, 0.0, 1183.093994
0.0, 0.0, 1187.836060
0.0, 0.0, 1192.586060
0.0, 0.0, 1198.140991
0.0, 0.0, 1204.062012
0.0, 0.0, 1209.656006
0.0, 0.0, 1215.163940
0.0, 0.0, 1219.522949
0.0, 0.0, 1224.055054
0.0, 0.0, 1228.703003
0.0, 0.0, 1236.086060
0.0, 0.0, 1244.140991
0.0, 0.0, 1249.336060
0.0, 0.0, 1253.930054
0.0, 0.0, 1258.961060
0.0, 0.0, 1263.663940
0.0, 0.0, 1268.694946
0.0, 0.0, 1273.609009
0.0, 0.0, 1279.555054
0.0, 0.0, 1285.265991
0.0, 0.0, 1289.890991
0.0, 0.0, 1293.586060
0.0, 0.0, 1297.484009
0.0, 0.0, 1301.421997
0.0, 0.0, 1305.163940
0.0, 0.0, 1308.203003
0.0, 0.0, 1310.609009
0.0, 0.0, 1312.515991
0.0, 0.0, 1314.930054
0.0, 0.0, 1317.991943
0.0, 0.0, 1323.227051
0.0, 0.0, 1330.272949
0.0, 0.0, 1358.421997
0.0, 0.0, 1403.022949
0.0, 0.0, 1438.921997
0.0, 0.0, 1448.140991
0.0, 0.0, 1416.086060
0.0, 0.0, 1377.750000
0.0, 0.0, 1366.328003
0.0, 0.0, 1365.477051
0.0, 0.0, 1364.968994
0.0, 0.0, 1357.796997
0.0, 0.0, 1364.718994
0.0, 0.0, 1365.781006
0.0, 0.0, 1367.069946
0.0, 0.0, 1369.227051
0.0, 0.0, 1370.671997
0.0, 0.0, 1370.897949
0.0, 0.0, 1369.522949
0.0, 0.0, 1369.656006
0.0, 0.0, 1369.515991
0.0, 0.0, 1369.609009
0.0, 0.0, 1369.765991
0.0, 0.0, 1370.180054
0.0, 0.0, 1370.319946
0.0, 0.0, 1369.227051
0.0, 0.0, 1367.883057
0.0, 0.0, 1362.812012
0.0, 0.0, 1361.366943
0.0, 0.0, 1359.133057
0.0, 0.0, 1357.727051
0.0, 0.0, 1359.156006
0.0, 0.0, 1361.296997
0.0, 0.0, 1359.897949
0.0, 0.0, 1356.383057
0.0, 0.0, 1354.890991
0.0, 0.0, 1354.765991
0.0, 0.0, 1399.125000
0.0, 0.0, 1558.203003
0.0, 0.0, 1677.897949
0.0, 0.0, 1682.218994
0.0, 0.0, 1645.022949
0.0, 0.0, 1607.828003
0.0, 0.0, 1625.671997
0.0, 0.0, 1627.984009
0.0, 0.0, 1536.828003
0.0, 0.0, 1458.258057
0.0, 0.0, 1478.147949
0.0, 0.0, 1510.593994
0.0, 0.0, 1525.961060
