S
I=45,J=40
0.0, 0.0, 0.004744
0.0, 0.0, 0.004626
0.0, 0.0, 0.004378
0.0, 0.0, 0.004416
0.0, 0.0, 0.005487
0.0, 0.0, 0.012127
0.0, 0.0, 0.014484
0.0, 0.0, 0.015149
0.0, 0.0, 0.014626
0.0, 0.0, 0.015810
0.0, 0.0, 0.015719
0.0, 0.0, 0.015771
0.0, 0.0, 0.015868
0.0, 0.0, 0.015890
0.0, 0.0, 0.015754
0.0, 0.0, 0.015380
0.0, 0.0, 0.015183
0.0, 0.0, 0.015488
0.0, 0.0, 0.015605
0.0, 0.0, 0.015688
0.0, 0.0, 0.015712
0.0, 0.0, 0.015679
0.0, 0.0, 0.015409
0.0, 0.0, 0.015924
0.0, 0.0, 0.016327
0.0, 0.0, 0.015972
0.0, 0.0, 0.015902
0.0, 0.0, 0.015700
0.0, 0.0, 0.015054
0.0, 0.0, 0.015156
0.0, 0.0, 0.015596
0.0, 0.0, 0.015605
0.0, 0.0, 0.014891
0.0, 0.0, 0.014827
0.0, 0.0, 0.012079
0.0, 0.0, 0.013984
0.0, 0.0, 0.014461
0.0, 0.0, 0.015314
0.0, 0.0, 0.015624
0.0, 0.0, 0.015562
0.0, 0.0, 0.015603
0.0, 0.0, 0.015551
0.0, 0.0, 0.015148
0.0, 0.0, 0.015628
0.0, 0.0, 0.016008
0.0, 0.0, 0.004679
0.0, 0.0, 0.004579
0.0, 0.0, 0.004436
0.0, 0.0, 0.004143
0.0, 0.0, 0.005077
0.0, 0.0, 0.012449
0.0, 0.0, 0.014604
0.0, 0.0, 0.015483
0.0, 0.0, 0.015949
0.0, 0.0, 0.015953
0.0, 0.0, 0.015864
0.0, 0.0, 0.015889
0.0, 0.0, 0.015809
0.0, 0.0, 0.015775
0.0, 0.0, 0.015398
0.0, 0.0, 0.015176
0.0, 0.0, 0.015275
0.0, 0.0, 0.015532
0.0, 0.0, 0.015646
0.0, 0.0, 0.015804
0.0, 0.0, 0.016004
0.0, 0.0, 0.016101
0.0, 0.0, 0.016081
0.0, 0.0, 0.015664
0.0, 0.0, 0.014862
0.0, 0.0, 0.015070
0.0, 0.0, 0.015061
0.0, 0.0, 0.015285
0.0, 0.0, 0.016017
0.0, 0.0, 0.015115
0.0, 0.0, 0.015178
0.0, 0.0, 0.014086
0.0, 0.0, 0.014086
0.0, 0.0, 0.013961
0.0, 0.0, 0.014513
0.0, 0.0, 0.015020
0.0, 0.0, 0.015817
0.0, 0.0, 0.014934
0.0, 0.0, 0.014679
0.0, 0.0, 0.014016
0.0, 0.0, 0.013962
0.0, 0.0, 0.013925
0.0, 0.0, 0.014262
0.0, 0.0, 0.014669
0.0, 0.0, 0.015235
0.0, 0.0, 0.004506
0.0, 0.0, 0.004368
0.0, 0.0, 0.004360
0.0, 0.0, 0.004003
0.0, 0.0, 0.011030
0.0, 0.0, 0.012942
0.0, 0.0, 0.014073
0.0, 0.0, 0.014766
0.0, 0.0, 0.015776
0.0, 0.0, 0.015769
0.0, 0.0, 0.015514
0.0, 0.0, 0.015415
0.0, 0.0, 0.015452
0.0, 0.0, 0.015449
0.0, 0.0, 0.015023
0.0, 0.0, 0.014685
0.0, 0.0, 0.014832
0.0, 0.0, 0.015143
0.0, 0.0, 0.015253
0.0, 0.0, 0.014886
0.0, 0.0, 0.015139
0.0, 0.0, 0.015379
0.0, 0.0, 0.015572
0.0, 0.0, 0.014884
0.0, 0.0, 0.013437
0.0, 0.0, 0.014136
0.0, 0.0, 0.014231
0.0, 0.0, 0.014683
0.0, 0.0, 0.015262
0.0, 0.0, 0.015473
0.0, 0.0, 0.015731
