S
I=22,J=22
0.000000, 0.000000, 4.462400
1.000000, 0.000000, 4.376570
2.000000, 0.000000, 3.568720
3.000000, 0.000000, 2.562392
4.000000, 0.000000, 1.885455
5.000000, 0.000000, 1.561578
6.000000, 0.000000, 1.498764
7.000000, 0.000000, 1.585598
8.000000, 0.000000, 1.778566
9.000000, 0.000000, 2.132991
10.000000, 0.000000, 2.588586
11.000000, 0.000000, 3.118208
12.000000, 0.000000, 3.563353
13.000000, 0.000000, 3.703204
14.000000, 0.000000, 3.628331
15.000000, 0.000000, 3.542210
16.000000, 0.000000, 3.535887
17.000000, 0.000000, 3.593436
18.000000, 0.000000, 3.721179
19.000000, 0.000000, 3.943341
20.000000, 0.000000, 4.309578
21.000000, 0.000000, 4.905959
0.000000, 1.000000, 5.539806
1.000000, 1.000000, 6.206047
2.000000, 1.000000, 5.036637
3.000000, 1.000000, 3.351025
4.000000, 1.000000, 2.438880
5.000000, 1.000000, 1.971822
6.000000, 1.000000, 1.762603
7.000000, 1.000000, 1.679853
8.000000, 1.000000, 1.681506
9.000000, 1.000000, 1.778112
10.000000, 1.000000, 1.960353
11.000000, 1.000000, 2.190637
12.000000, 1.000000, 2.422761
13.000000, 1.000000, 2.613742
14.000000, 1.000000, 2.770172
15.000000, 1.000000, 2.946066
16.000000, 1.000000, 3.125322
17.000000, 1.000000, 3.348057
18.000000, 1.000000, 3.624881
19.000000, 1.000000, 3.961879
20.000000, 1.000000, 4.451310
21.000000, 1.000000, 5.179645
0.000000, 2.000000, 5.736657
1.000000, 2.000000, 6.299718
2.000000, 2.000000, 5.206544
3.000000, 2.000000, 3.710964
4.000000, 2.000000, 2.787760
5.000000, 2.000000, 2.250044
6.000000, 2.000000, 1.929716
7.000000, 2.000000, 1.713241
8.000000, 2.000000, 1.556061
9.000000, 2.000000, 1.471325
10.000000, 2.000000, 1.412210
11.000000, 2.000000, 1.458275
12.000000, 2.000000, 1.596523
13.000000, 2.000000, 1.823151
14.000000, 2.000000, 2.147501
15.000000, 2.000000, 2.458776
16.000000, 2.000000, 2.740157
17.000000, 2.000000, 3.049256
18.000000, 2.000000, 3.399791
19.000000, 2.000000, 3.815717
20.000000, 2.000000, 4.289737
21.000000, 2.000000, 4.845234
0.000000, 3.000000, 5.335094
1.000000, 3.000000, 5.270214
2.000000, 3.000000, 4.620661
3.000000, 3.000000, 3.707228
4.000000, 3.000000, 2.931615
5.000000, 3.000000, 2.384804
6.000000, 3.000000, 1.994159
7.000000, 3.000000, 1.677528
8.000000, 3.000000, 1.385513
9.000000, 3.000000, 1.148096
10.000000, 3.000000, 0.900125
11.000000, 3.000000, 0.738113
12.000000, 3.000000, 0.839325
13.000000, 3.000000, 1.187756
14.000000, 3.000000, 1.625054
15.000000, 3.000000, 2.030904
16.000000, 3.000000, 2.373888
17.000000, 3.000000, 2.741156
18.000000, 3.000000, 3.124584
19.000000, 3.000000, 3.541133
20.000000, 3.000000, 4.001284
21.000000, 3.000000, 4.423016
0.000000, 4.000000, 4.807930
1.000000, 4.000000, 4.562169
