S
I=28,J=25
0.0, 0.0, 0.004133
0.0, 0.0, 0.004087
0.0, 0.0, 0.004008
0.0, 0.0, 0.003939
0.0, 0.0, 0.003860
0.0, 0.0, 0.003761
0.0, 0.0, 0.003659
0.0, 0.0, 0.003540
0.0, 0.0, 0.003643
0.0, 0.0, 0.003612
0.0, 0.0, 0.003633
0.0, 0.0, 0.003611
0.0, 0.0, 0.003328
0.0, 0.0, 0.003323
0.0, 0.0, 0.003251
0.0, 0.0, 0.003218
0.0, 0.0, 0.003172
0.0, 0.0, 0.003143
0.0, 0.0, 0.003106
0.0, 0.0, 0.003134
0.0, 0.0, 0.003114
0.0, 0.0, 0.003143
0.0, 0.0, 0.003205
0.0, 0.0, 0.003279
0.0, 0.0, 0.003348
0.0, 0.0, 0.003412
0.0, 0.0, 0.003400
0.0, 0.0, 0.003455
0.0, 0.0, 0.004130
0.0, 0.0, 0.004082
0.0, 0.0, 0.003991
0.0, 0.0, 0.003930
0.0, 0.0, 0.003887
0.0, 0.0, 0.003821
0.0, 0.0, 0.003807
0.0, 0.0, 0.003649
0.0, 0.0, 0.003600
0.0, 0.0, 0.003602
0.0, 0.0, 0.003626
0.0, 0.0, 0.003625
0.0, 0.0, 0.003363
0.0, 0.0, 0.003317
0.0, 0.0, 0.003234
0.0, 0.0, 0.003169
0.0, 0.0, 0.003142
0.0, 0.0, 0.003104
0.0, 0.0, 0.003059
0.0, 0.0, 0.003071
0.0, 0.0, 0.003082
0.0, 0.0, 0.003131
0.0, 0.0, 0.003201
0.0, 0.0, 0.003313
0.0, 0.0, 0.003393
0.0, 0.0, 0.003459
0.0, 0.0, 0.003380
0.0, 0.0, 0.003428
0.0, 0.0, 0.004055
0.0, 0.0, 0.004013
0.0, 0.0, 0.003949
0.0, 0.0, 0.003903
0.0, 0.0, 0.003864
0.0, 0.0, 0.003814
0.0, 0.0, 0.003849
0.0, 0.0, 0.003735
0.0, 0.0, 0.003632
0.0, 0.0, 0.003606
0.0, 0.0, 0.003593
0.0, 0.0, 0.003616
0.0, 0.0, 0.003415
0.0, 0.0, 0.003309
0.0, 0.0, 0.003208
0.0, 0.0, 0.003137
0.0, 0.0, 0.003099
0.0, 0.0, 0.003093
0.0, 0.0, 0.003107
0.0, 0.0, 0.003046
0.0, 0.0, 0.003069
0.0, 0.0, 0.003097
0.0, 0.0, 0.003195
0.0, 0.0, 0.003335
0.0, 0.0, 0.003430
0.0, 0.0, 0.003438
0.0, 0.0, 0.003392
0.0, 0.0, 0.003411
0.0, 0.0, 0.003961
0.0, 0.0, 0.003897
0.0, 0.0, 0.003827
0.0, 0.0, 0.003814
0.0, 0.0, 0.003849
0.0, 0.0, 0.003756
0.0, 0.0, 0.003775
0.0, 0.0, 0.003725
0.0, 0.0, 0.003568
0.0, 0.0, 0.003454
0.0, 0.0, 0.003477
0.0, 0.0, 0.003418
0.0, 0.0, 0.003355
0.0, 0.0, 0.003227
0.0, 0.0, 0.003119
0.0, 0.0, 0.003044
