S3D
I=24,J=27,K=3
0.0, 0.0, 0.0, 0.00474374
0.0, 10.0, 0.0, 0.00435648
0.0, 20.0, 0.0, 0.00428378
0.0, 30.0, 0.0, 0.01212665
0.0, 40.0, 0.0, 0.01528828
0.0, 50.0, 0.0, 0.01533114
0.0, 60.0, 0.0, 0.01571931
0.0, 70.0, 0.0, 0.01584035
0.0, 80.0, 0.0, 0.01586829
0.0, 90.0, 0.0, 0.01538015
0.0, 100.0, 0.0, 0.01536779
0.0, 110.0, 0.0, 0.01563765
0.0, 120.0, 0.0, 0.01571238
0.0, 130.0, 0.0, 0.01571465
0.0, 140.0, 0.0, 0.01617341
0.0, 150.0, 0.0, 0.01597160
0.0, 160.0, 0.0, 0.01568722
0.0, 170.0, 0.0, 0.01490551
0.0, 180.0, 0.0, 0.01559628
0.0, 190.0, 0.0, 0.01509192
0.0, 200.0, 0.0, 0.01497793
0.0, 210.0, 0.0, 0.01398411
0.0, 220.0, 0.0, 0.01511590
0.0, 230.0, 0.0, 0.01558066
0.0, 240.0, 0.0, 0.01560289
0.0, 250.0, 0.0, 0.01534512
0.0, 260.0, 0.0, 0.01582356
10.0, 0.0, 0.0, 0.00486494
10.0, 10.0, 0.0, 0.00439291
10.0, 20.0, 0.0, 0.00378065
10.0, 30.0, 0.0, 0.01292107
10.0, 40.0, 0.0, 0.01540756
10.0, 50.0, 0.0, 0.01603815
10.0, 60.0, 0.0, 0.01564639
10.0, 70.0, 0.0, 0.01545765
10.0, 80.0, 0.0, 0.01546362
10.0, 90.0, 0.0, 0.01481356
10.0, 100.0, 0.0, 0.01513856
10.0, 110.0, 0.0, 0.01520785
10.0, 120.0, 0.0, 0.01537803
10.0, 130.0, 0.0, 0.01571596
10.0, 140.0, 0.0, 0.01473678
10.0, 150.0, 0.0, 0.01439124
10.0, 160.0, 0.0, 0.01476170
10.0, 170.0, 0.0, 0.01539025
10.0, 180.0, 0.0, 0.01584253
10.0, 190.0, 0.0, 0.01467396
10.0, 200.0, 0.0, 0.01500974
10.0, 210.0, 0.0, 0.01469869
10.0, 220.0, 0.0, 0.01536542
10.0, 230.0, 0.0, 0.01455968
10.0, 240.0, 0.0, 0.01381248
10.0, 250.0, 0.0, 0.01379706
10.0, 260.0, 0.0, 0.01410581
20.0, 0.0, 0.0, 0.00368727
20.0, 10.0, 0.0, 0.00400442
20.0, 20.0, 0.0, 0.00416797
20.0, 30.0, 0.0, 0.01079856
20.0, 40.0, 0.0, 0.01398041
20.0, 50.0, 0.0, 0.01587880
20.0, 60.0, 0.0, 0.01537231
20.0, 70.0, 0.0, 0.01538723
20.0, 80.0, 0.0, 0.01491889
20.0, 90.0, 0.0, 0.01433862
20.0, 100.0, 0.0, 0.01466659
20.0, 110.0, 0.0, 0.01458829
20.0, 120.0, 0.0, 0.01458171
20.0, 130.0, 0.0, 0.01489813
20.0, 140.0, 0.0, 0.01369214
20.0, 150.0, 0.0, 0.01197111
20.0, 160.0, 0.0, 0.01320298
20.0, 170.0, 0.0, 0.01371126
20.0, 180.0, 0.0, 0.01476434
20.0, 190.0, 0.0, 0.01512941
20.0, 200.0, 0.0, 0.01552162
20.0, 210.0, 0.0, 0.01400628
20.0, 220.0, 0.0, 0.01427447
20.0, 230.0, 0.0, 0.01438193
20.0, 240.0, 0.0, 0.01382886
20.0, 250.0, 0.0, 0.01296461
20.0, 260.0, 0.0, 0.01282797
30.0, 0.0, 0.0, 0.00340168
30.0, 10.0, 0.0, 0.00341178
30.0, 20.0, 0.0, 0.00337016
30.0, 30.0, 0.0, 0.00857189
30.0, 40.0, 0.0, 0.01301090
30.0, 50.0, 0.0, 0.01542348
30.0, 60.0, 0.0, 0.01532379
30.0, 70.0, 0.0, 0.01526592
30.0, 80.0, 0.0, 0.01459789
30.0, 90.0, 0.0, 0.01426078
30.0, 100.0, 0.0, 0.01417048
30.0, 110.0, 0.0, 0.01429286
30.0, 120.0, 0.0, 0.01341572
30.0, 130.0, 0.0, 0.01356422
30.0, 140.0, 0.0, 0.01294603
30.0, 150.0, 0.0, 0.01195668
30.0, 160.0, 0.0, 0.01136482
30.0, 170.0, 0.0, 0.01294854
30.0, 180.0, 0.0, 0.01281981
30.0, 190.0, 0.0, 0.01394854
30.0, 200.0, 0.0, 0.01354134
30.0, 210.0, 0.0, 0.01398749
30.0, 220.0, 0.0, 0.01417606
30.0, 230.0, 0.0, 0.01339444
30.0, 240.0, 0.0, 0.01351278
30.0, 250.0, 0.0, 0.01283129
30.0, 260.0, 0.0, 0.01243982
40.0, 0.0, 0.0, 0.00309707
40.0, 10.0, 0.0, 0.00340008
40.0, 20.0, 0.0, 0.00920019
40.0, 30.0, 0.0, 0.01189449
40.0, 40.0, 0.0, 0.01355859
40.0, 50.0, 0.0, 0.01466446
40.0, 60.0, 0.0, 0.01453832
40.0, 70.0, 0.0, 0.01383947
40.0, 80.0, 0.0, 0.01380802
40.0, 90.0, 0.0, 0.01357963
40.0, 100.0, 0.0, 0.01325709
40.0, 110.0, 0.0, 0.01338992
40.0, 120.0, 0.0, 0.01328397
40.0, 130.0, 0.0, 0.01328732
40.0, 140.0, 0.0, 0.01305517
40.0, 150.0, 0.0, 0.01158214
40.0, 160.0, 0.0, 0.01082919
40.0, 170.0, 0.0, 0.01163871
40.0, 180.0, 0.0, 0.01115241
40.0, 190.0, 0.0, 0.00930995
40.0, 200.0, 0.0, 0.01294369
40.0, 210.0, 0.0, 0.01223027
40.0, 220.0, 0.0, 0.01264743
40.0, 230.0, 0.0, 0.01443796
40.0, 240.0, 0.0, 0.01406055
40.0, 250.0, 0.0, 0.01279497
40.0, 260.0, 0.0, 0.01232571
50.0, 0.0, 0.0, 0.00286329
50.0, 10.0, 0.0, 0.00874844
50.0, 20.0, 0.0, 0.00997905
50.0, 30.0, 0.0, 0.01203281
50.0, 40.0, 0.0, 0.01298916
50.0, 50.0, 0.0, 0.01347154
50.0, 60.0, 0.0, 0.01348172
50.0, 70.0, 0.0, 0.01316322
50.0, 80.0, 0.0, 0.01235856
50.0, 90.0, 0.0, 0.01192709
50.0, 100.0, 0.0, 0.01208878
50.0, 110.0, 0.0, 0.01219714
50.0, 120.0, 0.0, 0.01225308
50.0, 130.0, 0.0, 0.01242181
50.0, 140.0, 0.0, 0.01158789
50.0, 150.0, 0.0, 0.01127933
50.0, 160.0, 0.0, 0.01168117
50.0, 170.0, 0.0, 0.01072463
50.0, 180.0, 0.0, 0.00964704
50.0, 190.0, 0.0, 0.00906332
50.0, 200.0, 0.0, 0.01259363
50.0, 210.0, 0.0, 0.01147198
50.0, 220.0, 0.0, 0.01165702
50.0, 230.0, 0.0, 0.01230386
50.0, 240.0, 0.0, 0.01441271
50.0, 250.0, 0.0, 0.01335770
50.0, 260.0, 0.0, 0.01193935
60.0, 0.0, 0.0, 0.00281140
60.0, 10.0, 0.0, 0.00744956
60.0, 20.0, 0.0, 0.01010287
60.0, 30.0, 0.0, 0.01187071
60.0, 40.0, 0.0, 0.01257843
60.0, 50.0, 0.0, 0.01267118
60.0, 60.0, 0.0, 0.01237417
60.0, 70.0, 0.0, 0.01102818
60.0, 80.0, 0.0, 0.01116965
60.0, 90.0, 0.0, 0.01037830
60.0, 100.0, 0.0, 0.00983644
60.0, 110.0, 0.0, 0.00969511
60.0, 120.0, 0.0, 0.00923926
60.0, 130.0, 0.0, 0.00891120
60.0, 140.0, 0.0, 0.00842645
60.0, 150.0, 0.0, 0.00850901
60.0, 160.0, 0.0, 0.00835387
60.0, 170.0, 0.0, 0.00865627
60.0, 180.0, 0.0, 0.00881584
60.0, 190.0, 0.0, 0.01193458
60.0, 200.0, 0.0, 0.01205718
60.0, 210.0, 0.0, 0.01335047
60.0, 220.0, 0.0, 0.01221841
60.0, 230.0, 0.0, 0.01273764
60.0, 240.0, 0.0, 0.01242457
60.0, 250.0, 0.0, 0.01292250
60.0, 260.0, 0.0, 0.01297766
70.0, 0.0, 0.0, 0.00259248
70.0, 10.0, 0.0, 0.00454326
70.0, 20.0, 0.0, 0.00943938
70.0, 30.0, 0.0, 0.00923688
70.0, 40.0, 0.0, 0.00811961
70.0, 50.0, 0.0, 0.00784894
70.0, 60.0, 0.0, 0.00760105
70.0, 70.0, 0.0, 0.00616880
70.0, 80.0, 0.0, 0.00558633
70.0, 90.0, 0.0, 0.00691530
70.0, 100.0, 0.0, 0.00637077
70.0, 110.0, 0.0, 0.00543040
70.0, 120.0, 0.0, 0.00653751
70.0, 130.0, 0.0, 0.00622200
70.0, 140.0, 0.0, 0.00602798
70.0, 150.0, 0.0, 0.00505102
70.0, 160.0, 0.0, 0.00522606
70.0, 170.0, 0.0, 0.00564942
70.0, 180.0, 0.0, 0.00525591
70.0, 190.0, 0.0, 0.00786055
70.0, 200.0, 0.0, 0.00878062
70.0, 210.0, 0.0, 0.00980329
70.0, 220.0, 0.0, 0.01063213
70.0, 230.0, 0.0, 0.01111508
70.0, 240.0, 0.0, 0.01142046
70.0, 250.0, 0.0, 0.01220299
70.0, 260.0, 0.0, 0.01258160
80.0, 0.0, 0.0, 0.00293558
80.0, 10.0, 0.0, 0.00732747
80.0, 20.0, 0.0, 0.00795355
80.0, 30.0, 0.0, 0.00768167
80.0, 40.0, 0.0, 0.00619395
80.0, 50.0, 0.0, 0.00529647
80.0, 60.0, 0.0, 0.00574454
80.0, 70.0, 0.0, 0.00565698
80.0, 80.0, 0.0, 0.00468474
80.0, 90.0, 0.0, 0.00435927
80.0, 100.0, 0.0, 0.00463222
80.0, 110.0, 0.0, 0.00432854
80.0, 120.0, 0.0, 0.00412419
80.0, 130.0, 0.0, 0.00373604
80.0, 140.0, 0.0, 0.00420570
80.0, 150.0, 0.0, 0.00365348
80.0, 160.0, 0.0, 0.00459397
80.0, 170.0, 0.0, 0.00451987
80.0, 180.0, 0.0, 0.00388919
80.0, 190.0, 0.0, 0.00589160
80.0, 200.0, 0.0, 0.00602367
80.0, 210.0, 0.0, 0.00688372
80.0, 220.0, 0.0, 0.00840161
80.0, 230.0, 0.0, 0.00920698
80.0, 240.0, 0.0, 0.00987890
80.0, 250.0, 0.0, 0.01071243
80.0, 260.0, 0.0, 0.01183760
90.0, 0.0, 0.0, 0.00299779
90.0, 10.0, 0.0, 0.00520712
90.0, 20.0, 0.0, 0.00531875
90.0, 30.0, 0.0, 0.00533338
90.0, 40.0, 0.0, 0.00521313
90.0, 50.0, 0.0, 0.00495562
90.0, 60.0, 0.0, 0.00536981
90.0, 70.0, 0.0, 0.00528104
90.0, 80.0, 0.0, 0.00479648
90.0, 90.0, 0.0, 0.00412187
90.0, 100.0, 0.0, 0.00371098
90.0, 110.0, 0.0, 0.00369283
90.0, 120.0, 0.0, 0.00346761
90.0, 130.0, 0.0, 0.00336391
90.0, 140.0, 0.0, 0.00368469
90.0, 150.0, 0.0, 0.00361402
90.0, 160.0, 0.0, 0.00317814
90.0, 170.0, 0.0, 0.00390428
90.0, 180.0, 0.0, 0.00380337
90.0, 190.0, 0.0, 0.00517195
90.0, 200.0, 0.0, 0.00564511
90.0, 210.0, 0.0, 0.00636637
90.0, 220.0, 0.0, 0.00705685
90.0, 230.0, 0.0, 0.00771643
90.0, 240.0, 0.0, 0.00868357
90.0, 250.0, 0.0, 0.00950335
90.0, 260.0, 0.0, 0.01035413
100.0, 0.0, 0.0, 0.00403829
100.0, 10.0, 0.0, 0.00405856
100.0, 20.0, 0.0, 0.00399347
100.0, 30.0, 0.0, 0.00423974
100.0, 40.0, 0.0, 0.00489369
100.0, 50.0, 0.0, 0.00499959
100.0, 60.0, 0.0, 0.00530692
100.0, 70.0, 0.0, 0.00533598
100.0, 80.0, 0.0, 0.00428197
100.0, 90.0, 0.0, 0.00402533
100.0, 100.0, 0.0, 0.00315225
100.0, 110.0, 0.0, 0.00296883
100.0, 120.0, 0.0, 0.00296008
100.0, 130.0, 0.0, 0.00334953
100.0, 140.0, 0.0, 0.00322701
100.0, 150.0, 0.0, 0.00312441
100.0, 160.0, 0.0, 0.00309568
100.0, 170.0, 0.0, 0.00334835
100.0, 180.0, 0.0, 0.00428085
100.0, 190.0, 0.0, 0.00431706
100.0, 200.0, 0.0, 0.00564077
100.0, 210.0, 0.0, 0.00588917
100.0, 220.0, 0.0, 0.00602735
100.0, 230.0, 0.0, 0.00712648
100.0, 240.0, 0.0, 0.00821950
100.0, 250.0, 0.0, 0.00888066
100.0, 260.0, 0.0, 0.00932876
110.0, 0.0, 0.0, 0.00403138
110.0, 10.0, 0.0, 0.00353633
110.0, 20.0, 0.0, 0.00352057
110.0, 30.0, 0.0, 0.00338775
110.0, 40.0, 0.0, 0.00382212
110.0, 50.0, 0.0, 0.00392996
110.0, 60.0, 0.0, 0.00363976
110.0, 70.0, 0.0, 0.00359032
110.0, 80.0, 0.0, 0.00290709
110.0, 90.0, 0.0, 0.00253592
110.0, 100.0, 0.0, 0.00239057
110.0, 110.0, 0.0, 0.00272521
110.0, 120.0, 0.0, 0.00272694
110.0, 130.0, 0.0, 0.00279818
110.0, 140.0, 0.0, 0.00259024
110.0, 150.0, 0.0, 0.00280520
110.0, 160.0, 0.0, 0.00314909
110.0, 170.0, 0.0, 0.00320133
110.0, 180.0, 0.0, 0.00326200
110.0, 190.0, 0.0, 0.00363109
110.0, 200.0, 0.0, 0.00365579
110.0, 210.0, 0.0, 0.00403709
110.0, 220.0, 0.0, 0.00444661
110.0, 230.0, 0.0, 0.00482329
110.0, 240.0, 0.0, 0.00579490
110.0, 250.0, 0.0, 0.00699700
110.0, 260.0, 0.0, 0.00832114
120.0, 0.0, 0.0, 0.00376458
120.0, 10.0, 0.0, 0.00325598
120.0, 20.0, 0.0, 0.00295313
120.0, 30.0, 0.0, 0.00254943
120.0, 40.0, 0.0, 0.00253534
120.0, 50.0, 0.0, 0.00249655
120.0, 60.0, 0.0, 0.00280182
120.0, 70.0, 0.0, 0.00297198
120.0, 80.0, 0.0, 0.00280830
120.0, 90.0, 0.0, 0.00233196
120.0, 100.0, 0.0, 0.00248680
120.0, 110.0, 0.0, 0.00267737
120.0, 120.0, 0.0, 0.00253420
120.0, 130.0, 0.0, 0.00243820
120.0, 140.0, 0.0, 0.00228559
120.0, 150.0, 0.0, 0.00252060
120.0, 160.0, 0.0, 0.00278883
120.0, 170.0, 0.0, 0.00282564
120.0, 180.0, 0.0, 0.00321723
120.0, 190.0, 0.0, 0.00302178
120.0, 200.0, 0.0, 0.00337873
120.0, 210.0, 0.0, 0.00320384
120.0, 220.0, 0.0, 0.00375005
120.0, 230.0, 0.0, 0.00496296
120.0, 240.0, 0.0, 0.00524748
120.0, 250.0, 0.0, 0.00549582
120.0, 260.0, 0.0, 0.00598743
130.0, 0.0, 0.0, 0.00372117
130.0, 10.0, 0.0, 0.00419812
130.0, 20.0, 0.0, 0.00376688
130.0, 30.0, 0.0, 0.00275645
130.0, 40.0, 0.0, 0.00264606
130.0, 50.0, 0.0, 0.00248451
130.0, 60.0, 0.0, 0.00268769
130.0, 70.0, 0.0, 0.00263215
130.0, 80.0, 0.0, 0.00238776
130.0, 90.0, 0.0, 0.00206168
130.0, 100.0, 0.0, 0.00212488
130.0, 110.0, 0.0, 0.00239748
130.0, 120.0, 0.0, 0.00262572
130.0, 130.0, 0.0, 0.00240867
130.0, 140.0, 0.0, 0.00243247
130.0, 150.0, 0.0, 0.00275803
130.0, 160.0, 0.0, 0.00292771
130.0, 170.0, 0.0, 0.00305026
130.0, 180.0, 0.0, 0.00279953
130.0, 190.0, 0.0, 0.00328969
130.0, 200.0, 0.0, 0.00254857
130.0, 210.0, 0.0, 0.00326959
130.0, 220.0, 0.0, 0.00298338
130.0, 230.0, 0.0, 0.00349872
130.0, 240.0, 0.0, 0.00379499
130.0, 250.0, 0.0, 0.00422528
130.0, 260.0, 0.0, 0.00463398
140.0, 0.0, 0.0, 0.00344806
140.0, 10.0, 0.0, 0.00432798
140.0, 20.0, 0.0, 0.00347103
140.0, 30.0, 0.0, 0.00289696
140.0, 40.0, 0.0, 0.00289689
140.0, 50.0, 0.0, 0.00290673
140.0, 60.0, 0.0, 0.00288603
140.0, 70.0, 0.0, 0.00257553
140.0, 80.0, 0.0, 0.00243350
140.0, 90.0, 0.0, 0.00220695
140.0, 100.0, 0.0, 0.00198533
140.0, 110.0, 0.0, 0.00214424
140.0, 120.0, 0.0, 0.00237883
140.0, 130.0, 0.0, 0.00249545
140.0, 140.0, 0.0, 0.00275701
140.0, 150.0, 0.0, 0.00289095
140.0, 160.0, 0.0, 0.00298718
140.0, 170.0, 0.0, 0.00309128
140.0, 180.0, 0.0, 0.00274415
140.0, 190.0, 0.0, 0.00244617
140.0, 200.0, 0.0, 0.00267045
140.0, 210.0, 0.0, 0.00245640
140.0, 220.0, 0.0, 0.00248242
140.0, 230.0, 0.0, 0.00269178
140.0, 240.0, 0.0, 0.00319078
140.0, 250.0, 0.0, 0.00374598
140.0, 260.0, 0.0, 0.00405488
150.0, 0.0, 0.0, 0.00238914
150.0, 10.0, 0.0, 0.00336636
150.0, 20.0, 0.0, 0.00389101
150.0, 30.0, 0.0, 0.00318190
150.0, 40.0, 0.0, 0.00317222
150.0, 50.0, 0.0, 0.00319398
150.0, 60.0, 0.0, 0.00278938
150.0, 70.0, 0.0, 0.00216453
150.0, 80.0, 0.0, 0.00191629
150.0, 90.0, 0.0, 0.00186574
150.0, 100.0, 0.0, 0.00187235
150.0, 110.0, 0.0, 0.00207289
150.0, 120.0, 0.0, 0.00227092
150.0, 130.0, 0.0, 0.00246848
150.0, 140.0, 0.0, 0.00272175
150.0, 150.0, 0.0, 0.00273453
150.0, 160.0, 0.0, 0.00277109
150.0, 170.0, 0.0, 0.00288034
150.0, 180.0, 0.0, 0.00278491
150.0, 190.0, 0.0, 0.00222453
150.0, 200.0, 0.0, 0.00217879
150.0, 210.0, 0.0, 0.00235871
150.0, 220.0, 0.0, 0.00264203
150.0, 230.0, 0.0, 0.00223110
150.0, 240.0, 0.0, 0.00252057
150.0, 250.0, 0.0, 0.00305339
150.0, 260.0, 0.0, 0.00360904
160.0, 0.0, 0.0, 0.00210751
160.0, 10.0, 0.0, 0.00360053
160.0, 20.0, 0.0, 0.00350339
160.0, 30.0, 0.0, 0.00316071
160.0, 40.0, 0.0, 0.00328043
160.0, 50.0, 0.0, 0.00337501
160.0, 60.0, 0.0, 0.00271435
160.0, 70.0, 0.0, 0.00182118
160.0, 80.0, 0.0, 0.00143902
160.0, 90.0, 0.0, 0.00138730
160.0, 100.0, 0.0, 0.00154158
160.0, 110.0, 0.0, 0.00179940
160.0, 120.0, 0.0, 0.00207518
160.0, 130.0, 0.0, 0.00232066
160.0, 140.0, 0.0, 0.00266555
160.0, 150.0, 0.0, 0.00289262
160.0, 160.0, 0.0, 0.00281084
160.0, 170.0, 0.0, 0.00278344
160.0, 180.0, 0.0, 0.00259718
160.0, 190.0, 0.0, 0.00235669
160.0, 200.0, 0.0, 0.00221166
160.0, 210.0, 0.0, 0.00225711
160.0, 220.0, 0.0, 0.00219345
160.0, 230.0, 0.0, 0.00204961
160.0, 240.0, 0.0, 0.00212366
160.0, 250.0, 0.0, 0.00257863
160.0, 260.0, 0.0, 0.00308682
170.0, 0.0, 0.0, 0.00165618
170.0, 10.0, 0.0, 0.00212353
170.0, 20.0, 0.0, 0.00261251
170.0, 30.0, 0.0, 0.00291838
170.0, 40.0, 0.0, 0.00318034
170.0, 50.0, 0.0, 0.00306427
170.0, 60.0, 0.0, 0.00251091
170.0, 70.0, 0.0, 0.00192585
170.0, 80.0, 0.0, 0.00139398
170.0, 90.0, 0.0, 0.00137195
170.0, 100.0, 0.0, 0.00156757
170.0, 110.0, 0.0, 0.00168833
170.0, 120.0, 0.0, 0.00193055
170.0, 130.0, 0.0, 0.00240206
170.0, 140.0, 0.0, 0.00288466
170.0, 150.0, 0.0, 0.00300912
170.0, 160.0, 0.0, 0.00292155
