S
I=55,J=49
0.0, 0.0, 0.013567
0.0, 0.0, 0.013407
0.0, 0.0, 0.013312
0.0, 0.0, 0.013385
0.0, 0.0, 0.013452
0.0, 0.0, 0.013459
0.0, 0.0, 0.013491
0.0, 0.0, 0.013438
0.0, 0.0, 0.013463
0.0, 0.0, 0.013579
0.0, 0.0, 0.013664
0.0, 0.0, 0.013672
0.0, 0.0, 0.013641
0.0, 0.0, 0.013636
0.0, 0.0, 0.013643
0.0, 0.0, 0.013635
0.0, 0.0, 0.013594
0.0, 0.0, 0.013512
0.0, 0.0, 0.013463
0.0, 0.0, 0.013437
0.0, 0.0, 0.013407
0.0, 0.0, 0.013350
0.0, 0.0, 0.013300
0.0, 0.0, 0.013244
0.0, 0.0, 0.013200
0.0, 0.0, 0.013168
0.0, 0.0, 0.013137
0.0, 0.0, 0.013097
0.0, 0.0, 0.013044
0.0, 0.0, 0.012978
0.0, 0.0, 0.012915
0.0, 0.0, 0.012848
0.0, 0.0, 0.012767
0.0, 0.0, 0.012692
0.0, 0.0, 0.012620
0.0, 0.0, 0.012569
0.0, 0.0, 0.012533
0.0, 0.0, 0.012512
0.0, 0.0, 0.012492
0.0, 0.0, 0.012462
0.0, 0.0, 0.012424
0.0, 0.0, 0.012397
0.0, 0.0, 0.012379
0.0, 0.0, 0.012377
0.0, 0.0, 0.012379
0.0, 0.0, 0.012387
0.0, 0.0, 0.012405
0.0, 0.0, 0.012430
0.0, 0.0, 0.012448
0.0, 0.0, 0.012454
0.0, 0.0, 0.012448
0.0, 0.0, 0.012436
0.0, 0.0, 0.012433
0.0, 0.0, 0.012454
0.0, 0.0, 0.012503
0.0, 0.0, 0.013444
0.0, 0.0, 0.013268
0.0, 0.0, 0.013289
0.0, 0.0, 0.013339
0.0, 0.0, 0.013373
0.0, 0.0, 0.013408
0.0, 0.0, 0.013470
0.0, 0.0, 0.013463
0.0, 0.0, 0.013489
0.0, 0.0, 0.013573
0.0, 0.0, 0.013635
0.0, 0.0, 0.013659
0.0, 0.0, 0.013621
0.0, 0.0, 0.013591
0.0, 0.0, 0.013597
0.0, 0.0, 0.013595
0.0, 0.0, 0.013546
0.0, 0.0, 0.013455
0.0, 0.0, 0.013370
0.0, 0.0, 0.013315
0.0, 0.0, 0.013253
0.0, 0.0, 0.013187
0.0, 0.0, 0.013134
0.0, 0.0, 0.013083
0.0, 0.0, 0.013045
0.0, 0.0, 0.013003
0.0, 0.0, 0.012950
0.0, 0.0, 0.012901
0.0, 0.0, 0.012851
0.0, 0.0, 0.012805
0.0, 0.0, 0.012749
0.0, 0.0, 0.012672
0.0, 0.0, 0.012576
0.0, 0.0, 0.012482
0.0, 0.0, 0.012407
0.0, 0.0, 0.012344
0.0, 0.0, 0.012305
0.0, 0.0, 0.012286
