S
I=8,J=8
0.000000, 0.000000, 4.558441
1.000000, 0.000000, 2.596589
2.000000, 0.000000, 1.439341
3.000000, 0.000000, 2.026984
4.000000, 0.000000, 3.479296
5.000000, 0.000000, 3.532596
6.000000, 0.000000, 3.811952
7.000000, 0.000000, 5.045356
0.000000, 1.000000, 5.397140
1.000000, 1.000000, 3.727920
2.000000, 1.000000, 1.915257
3.000000, 1.000000, 1.074485
4.000000, 1.000000, 0.824152
5.000000, 1.000000, 2.048877
6.000000, 1.000000, 3.244889
7.000000, 1.000000, 4.522014
0.000000, 2.000000, 4.311634
1.000000, 2.000000, 3.048640
2.000000, 2.000000, 2.088484
3.000000, 2.000000, 1.461737
4.000000, 2.000000, 1.297350
5.000000, 2.000000, 1.887600
6.000000, 2.000000, 2.577724
7.000000, 2.000000, 3.364205
0.000000, 3.000000, 3.529398
1.000000, 3.000000, 2.119291
2.000000, 3.000000, 2.081845
3.000000, 3.000000, 2.588574
4.000000, 3.000000, 3.177227
5.000000, 3.000000, 2.504724
6.000000, 3.000000, 1.914223
7.000000, 3.000000, 2.458520
0.000000, 4.000000, 1.921301
1.000000, 4.000000, 0.886553
2.000000, 4.000000, 1.610632
3.000000, 4.000000, 2.931155
4.000000, 4.000000, 5.812059
5.000000, 4.000000, 2.592823
6.000000, 4.000000, 0.946154
7.000000, 4.000000, 1.348360
0.000000, 5.000000, 1.336411
1.000000, 5.000000, 0.697169
2.000000, 5.000000, 1.041933
3.000000, 5.000000, 1.841201
4.000000, 5.000000, 2.590837
5.000000, 5.000000, 2.152192
6.000000, 5.000000, 1.062212
7.000000, 5.000000, 1.098112
0.000000, 6.000000, 2.250213
1.000000, 6.000000, 0.619218
2.000000, 6.000000, 0.460049
3.000000, 6.000000, 0.967637
4.000000, 6.000000, 1.419369
5.000000, 6.000000, 1.997541
6.000000, 6.000000, 2.018298
7.000000, 6.000000, 1.926245
0.000000, 7.000000, 5.908867
1.000000, 7.000000, 2.421955
2.000000, 7.000000, 1.173217
3.000000, 7.000000, 0.689973
4.000000, 7.000000, 1.212943
5.000000, 7.000000, 2.721215
6.000000, 7.000000, 3.474414
7.000000, 7.000000, 4.956692
