S
I=9,J=9
0.000000, 0.000000, 0.205901
1.000000, 0.000000, 0.223088
2.000000, 0.000000, 0.199212
3.000000, 0.000000, 0.300570
4.000000, 0.000000, 0.535994
5.000000, 0.000000, 0.748596
6.000000, 0.000000, 0.881866
7.000000, 0.000000, 0.896478
8.000000, 0.000000, 0.859329
0.000000, 1.000000, 0.238270
1.000000, 1.000000, 0.357241
2.000000, 1.000000, 0.259446
3.000000, 1.000000, 0.307134
4.000000, 1.000000, 0.650609
5.000000, 1.000000, 0.867873
6.000000, 1.000000, 0.987769
7.000000, 1.000000, 0.947817
8.000000, 1.000000, 0.863880
0.000000, 2.000000, 0.226833
1.000000, 2.000000, 0.470313
2.000000, 2.000000, 0.602695
3.000000, 2.000000, 0.628298
4.000000, 2.000000, 0.899029
5.000000, 2.000000, 0.980494
6.000000, 2.000000, 1.000000
7.000000, 2.000000, 0.947809
8.000000, 2.000000, 0.851716
0.000000, 3.000000, 0.152310
1.000000, 3.000000, 0.316754
2.000000, 3.000000, 0.427214
3.000000, 3.000000, 0.730796
4.000000, 3.000000, 0.991389
5.000000, 3.000000, 0.991834
6.000000, 3.000000, 0.985654
7.000000, 3.000000, 0.935864
8.000000, 3.000000, 0.864083
0.000000, 4.000000, 0.135066
1.000000, 4.000000, 0.209767
2.000000, 4.000000, 0.214061
3.000000, 4.000000, 0.000000
4.000000, 4.000000, 0.502238
5.000000, 4.000000, 0.864379
6.000000, 4.000000, 0.932056
7.000000, 4.000000, 0.905551
8.000000, 4.000000, 0.851812
0.000000, 5.000000, 0.263766
1.000000, 5.000000, 0.332718
2.000000, 5.000000, 0.401719
3.000000, 5.000000, 0.302598
4.000000, 5.000000, 0.456852
5.000000, 5.000000, 0.732489
6.000000, 5.000000, 0.869048
7.000000, 5.000000, 0.846281
8.000000, 5.000000, 0.805693
0.000000, 6.000000, 0.437890
1.000000, 6.000000, 0.587673
2.000000, 6.000000, 0.553999
3.000000, 6.000000, 0.385691
4.000000, 6.000000, 0.443601
5.000000, 6.000000, 0.608789
6.000000, 6.000000, 0.732557
7.000000, 6.000000, 0.743748
8.000000, 6.000000, 0.727767
0.000000, 7.000000, 0.413674
1.000000, 7.000000, 0.697328
2.000000, 7.000000, 0.513641
3.000000, 7.000000, 0.223080
4.000000, 7.000000, 0.393008
5.000000, 7.000000, 0.497304
6.000000, 7.000000, 0.591076
7.000000, 7.000000, 0.634538
8.000000, 7.000000, 0.638818
0.000000, 8.000000, 0.216429
1.000000, 8.000000, 0.231566
2.000000, 8.000000, 0.196811
3.000000, 8.000000, 0.210603
4.000000, 8.000000, 0.452354
5.000000, 8.000000, 0.503549
6.000000, 8.000000, 0.536717
7.000000, 8.000000, 0.573370
8.000000, 8.000000, 0.597164
