S
I=50,J=50
0.000000, 0.000000, 2.265347
1.000000, 0.000000, 2.266668
2.000000, 0.000000, 2.263222
3.000000, 0.000000, 2.254417
4.000000, 0.000000, 2.239632
5.000000, 0.000000, 2.218236
6.000000, 0.000000, 2.189619
7.000000, 0.000000, 2.153233
8.000000, 0.000000, 2.108666
9.000000, 0.000000, 2.055756
10.000000, 0.000000, 1.993905
11.000000, 0.000000, 1.925066
12.000000, 0.000000, 1.849435
13.000000, 0.000000, 1.767437
14.000000, 0.000000, 1.679774
15.000000, 0.000000, 1.587477
16.000000, 0.000000, 1.491959
17.000000, 0.000000, 1.395064
18.000000, 0.000000, 1.299138
19.000000, 0.000000, 1.207085
20.000000, 0.000000, 1.122418
21.000000, 0.000000, 1.049231
22.000000, 0.000000, 0.992003
23.000000, 0.000000, 0.955088
24.000000, 0.000000, 0.941896
25.000000, 0.000000, 0.954009
26.000000, 0.000000, 0.990772
27.000000, 0.000000, 1.049640
28.000000, 0.000000, 1.127048
29.000000, 0.000000, 1.219245
30.000000, 0.000000, 1.322807
31.000000, 0.000000, 1.434797
32.000000, 0.000000, 1.552729
33.000000, 0.000000, 1.674458
34.000000, 0.000000, 1.812100
35.000000, 0.000000, 1.955511
36.000000, 0.000000, 2.091435
37.000000, 0.000000, 2.215827
38.000000, 0.000000, 2.325155
39.000000, 0.000000, 2.416768
40.000000, 0.000000, 2.489150
41.000000, 0.000000, 2.558751
42.000000, 0.000000, 2.601708
43.000000, 0.000000, 2.620538
44.000000, 0.000000, 2.618371
45.000000, 0.000000, 2.598348
46.000000, 0.000000, 2.563352
47.000000, 0.000000, 2.515847
48.000000, 0.000000, 2.457829
49.000000, 0.000000, 2.390843
0.000000, 1.000000, 2.349284
1.000000, 1.000000, 2.352943
2.000000, 1.000000, 2.351358
3.000000, 1.000000, 2.343964
4.000000, 1.000000, 2.330015
5.000000, 1.000000, 2.308732
6.000000, 1.000000, 2.279317
7.000000, 1.000000, 2.241005
8.000000, 1.000000, 2.193134
9.000000, 1.000000, 2.135680
10.000000, 1.000000, 2.069754
11.000000, 1.000000, 1.995574
12.000000, 1.000000, 1.913221
13.000000, 1.000000, 1.823022
14.000000, 1.000000, 1.725619
15.000000, 1.000000, 1.622024
16.000000, 1.000000, 1.513683
17.000000, 1.000000, 1.402551
18.000000, 1.000000, 1.291170
19.000000, 1.000000, 1.182793
20.000000, 1.000000, 1.081514
21.000000, 1.000000, 0.992377
22.000000, 1.000000, 0.921285
23.000000, 1.000000, 0.874424
24.000000, 1.000000, 0.856935
25.000000, 1.000000, 0.871247
26.000000, 1.000000, 0.916197
27.000000, 1.000000, 0.987765
28.000000, 1.000000, 1.080763
29.000000, 1.000000, 1.190243
30.000000, 1.000000, 1.312117
31.000000, 1.000000, 1.443182
32.000000, 1.000000, 1.580966
33.000000, 1.000000, 1.730375
34.000000, 1.000000, 1.898898
35.000000, 1.000000, 2.065523
36.000000, 1.000000, 2.222875
37.000000, 1.000000, 2.365763
38.000000, 1.000000, 2.489580
39.000000, 1.000000, 2.590926
40.000000, 1.000000, 2.668254
41.000000, 1.000000, 2.727719
42.000000, 1.000000, 2.770541
43.000000, 1.000000, 2.786478
44.000000, 1.000000, 2.778867
45.000000, 1.000000, 2.751972
46.000000, 1.000000, 2.709499
47.000000, 1.000000, 2.654452
48.000000, 1.000000, 2.589116
49.000000, 1.000000, 2.515138
0.000000, 2.000000, 2.439941
1.000000, 2.000000, 2.446320
2.000000, 2.000000, 2.447107
3.000000, 2.000000, 2.441651
4.000000, 2.000000, 2.429071
5.000000, 2.000000, 2.408419
6.000000, 2.000000, 2.378694
7.000000, 2.000000, 2.338873
8.000000, 2.000000, 2.288048
9.000000, 2.000000, 2.227280
10.000000, 2.000000, 2.157535
11.000000, 2.000000, 2.078135
12.000000, 2.000000, 1.988987
13.000000, 2.000000, 1.890278
14.000000, 2.000000, 1.782548
15.000000, 2.000000, 1.666755
16.000000, 2.000000, 1.544345
17.000000, 2.000000, 1.417333
18.000000, 2.000000, 1.288404
19.000000, 2.000000, 1.161069
20.000000, 2.000000, 1.039923
21.000000, 2.000000, 0.930978
22.000000, 2.000000, 0.841912
23.000000, 2.000000, 0.781640
24.000000, 2.000000, 0.758306
25.000000, 2.000000, 0.775871
26.000000, 2.000000, 0.832066
27.000000, 2.000000, 0.920102
28.000000, 2.000000, 1.032213
29.000000, 2.000000, 1.161944
30.000000, 2.000000, 1.304663
31.000000, 2.000000, 1.457178
32.000000, 2.000000, 1.618697
