S3D
I=24,J=27,K=3
0.0, 0.0, 0.0, 0.00474374
0.0, 10.0, 0.0, 0.00435648
0.0, 20.0, 0.0, 0.00428378
0.0, 30.0, 0.0, 0.01212665
0.0, 40.0, 0.0, 0.01528828
0.0, 50.0, 0.0, 0.01533114
0.0, 60.0, 0.0, 0.01571931
0.0, 70.0, 0.0, 0.01584035
0.0, 80.0, 0.0, 0.01586829
0.0, 90.0, 0.0, 0.01538015
0.0, 100.0, 0.0, 0.01536779
0.0, 110.0, 0.0, 0.01563765
0.0, 120.0, 0.0, 0.01571238
0.0, 130.0, 0.0, 0.01571465
0.0, 140.0, 0.0, 0.01617341
0.0, 150.0, 0.0, 0.01597160
0.0, 160.0, 0.0, 0.01568722
0.0, 170.0, 0.0, 0.01490551
0.0, 180.0, 0.0, 0.01559628
0.0, 190.0, 0.0, 0.01509192
0.0, 200.0, 0.0, 0.01497793
0.0, 210.0, 0.0, 0.01398411
0.0, 220.0, 0.0, 0.01511590
0.0, 230.0, 0.0, 0.01558066
0.0, 240.0, 0.0, 0.01560289
0.0, 250.0, 0.0, 0.01534512
0.0, 260.0, 0.0, 0.01582356
10.0, 0.0, 0.0, 0.00486494
10.0, 10.0, 0.0, 0.00439297
10.0, 20.0, 0.0, 0.00378050
10.0, 30.0, 0.0, 0.01282359
10.0, 40.0, 0.0, 0.01540807
10.0, 50.0, 0.0, 0.01603810
10.0, 60.0, 0.0, 0.01564764
10.0, 70.0, 0.0, 0.01545725
10.0, 80.0, 0.0, 0.01546861
10.0, 90.0, 0.0, 0.01484687
10.0, 100.0, 0.0, 0.01516562
10.0, 110.0, 0.0, 0.01527020
10.0, 120.0, 0.0, 0.01544705
10.0, 130.0, 0.0, 0.01571494
10.0, 140.0, 0.0, 0.01476261
10.0, 150.0, 0.0, 0.01439507
10.0, 160.0, 0.0, 0.01475814
10.0, 170.0, 0.0, 0.01536945
10.0, 180.0, 0.0, 0.01562035
10.0, 190.0, 0.0, 0.01428909
10.0, 200.0, 0.0, 0.01503398
10.0, 210.0, 0.0, 0.01469694
10.0, 220.0, 0.0, 0.01536381
10.0, 230.0, 0.0, 0.01439821
10.0, 240.0, 0.0, 0.01381268
10.0, 250.0, 0.0, 0.01395883
10.0, 260.0, 0.0, 0.01410749
20.0, 0.0, 0.0, 0.00368727
20.0, 10.0, 0.0, 0.00400407
20.0, 20.0, 0.0, 0.00416575
20.0, 30.0, 0.0, 0.01078330
20.0, 40.0, 0.0, 0.01396601
20.0, 50.0, 0.0, 0.01587284
20.0, 60.0, 0.0, 0.01537233
20.0, 70.0, 0.0, 0.01538440
20.0, 80.0, 0.0, 0.01491796
20.0, 90.0, 0.0, 0.01440866
20.0, 100.0, 0.0, 0.01470441
20.0, 110.0, 0.0, 0.01461732
20.0, 120.0, 0.0, 0.01463506
20.0, 130.0, 0.0, 0.01487241
20.0, 140.0, 0.0, 0.01374123
20.0, 150.0, 0.0, 0.01208929
20.0, 160.0, 0.0, 0.01324757
20.0, 170.0, 0.0, 0.01370899
20.0, 180.0, 0.0, 0.01477182
20.0, 190.0, 0.0, 0.01508157
20.0, 200.0, 0.0, 0.01549483
20.0, 210.0, 0.0, 0.01406098
20.0, 220.0, 0.0, 0.01438891
20.0, 230.0, 0.0, 0.01437678
20.0, 240.0, 0.0, 0.01382934
20.0, 250.0, 0.0, 0.01296451
20.0, 260.0, 0.0, 0.01282777
30.0, 0.0, 0.0, 0.00340168
30.0, 10.0, 0.0, 0.00341208
30.0, 20.0, 0.0, 0.00337133
30.0, 30.0, 0.0, 0.00856111
30.0, 40.0, 0.0, 0.01304710
30.0, 50.0, 0.0, 0.01538607
30.0, 60.0, 0.0, 0.01532089
30.0, 70.0, 0.0, 0.01528530
30.0, 80.0, 0.0, 0.01459805
30.0, 90.0, 0.0, 0.01429750
30.0, 100.0, 0.0, 0.01424732
30.0, 110.0, 0.0, 0.01433464
30.0, 120.0, 0.0, 0.01347525
30.0, 130.0, 0.0, 0.01370269
30.0, 140.0, 0.0, 0.01297158
30.0, 150.0, 0.0, 0.01202042
30.0, 160.0, 0.0, 0.01145666
30.0, 170.0, 0.0, 0.01302704
30.0, 180.0, 0.0, 0.01282856
30.0, 190.0, 0.0, 0.01390394
30.0, 200.0, 0.0, 0.01352094
30.0, 210.0, 0.0, 0.01420716
30.0, 220.0, 0.0, 0.01415815
30.0, 230.0, 0.0, 0.01333902
30.0, 240.0, 0.0, 0.01350958
30.0, 250.0, 0.0, 0.01283185
30.0, 260.0, 0.0, 0.01243807
40.0, 0.0, 0.0, 0.00309707
40.0, 10.0, 0.0, 0.00339721
40.0, 20.0, 0.0, 0.00918557
40.0, 30.0, 0.0, 0.01187595
40.0, 40.0, 0.0, 0.01362125
40.0, 50.0, 0.0, 0.01466219
40.0, 60.0, 0.0, 0.01451334
40.0, 70.0, 0.0, 0.01377979
40.0, 80.0, 0.0, 0.01386451
40.0, 90.0, 0.0, 0.01348509
40.0, 100.0, 0.0, 0.01327699
40.0, 110.0, 0.0, 0.01339620
40.0, 120.0, 0.0, 0.01330196
40.0, 130.0, 0.0, 0.01324761
40.0, 140.0, 0.0, 0.01267663
40.0, 150.0, 0.0, 0.01150391
40.0, 160.0, 0.0, 0.01090392
40.0, 170.0, 0.0, 0.01159584
40.0, 180.0, 0.0, 0.01115974
40.0, 190.0, 0.0, 0.00933532
40.0, 200.0, 0.0, 0.01291995
40.0, 210.0, 0.0, 0.01218084
40.0, 220.0, 0.0, 0.01300094
40.0, 230.0, 0.0, 0.01431696
40.0, 240.0, 0.0, 0.01404131
40.0, 250.0, 0.0, 0.01279426
40.0, 260.0, 0.0, 0.01232558
50.0, 0.0, 0.0, 0.00286329
50.0, 10.0, 0.0, 0.00866550
50.0, 20.0, 0.0, 0.00995687
50.0, 30.0, 0.0, 0.01212258
50.0, 40.0, 0.0, 0.01307322
50.0, 50.0, 0.0, 0.01331368
50.0, 60.0, 0.0, 0.01343416
50.0, 70.0, 0.0, 0.01310627
50.0, 80.0, 0.0, 0.01231303
50.0, 90.0, 0.0, 0.01175192
50.0, 100.0, 0.0, 0.01208950
50.0, 110.0, 0.0, 0.01217251
50.0, 120.0, 0.0, 0.01226760
50.0, 130.0, 0.0, 0.01236936
50.0, 140.0, 0.0, 0.01147437
50.0, 150.0, 0.0, 0.01124615
50.0, 160.0, 0.0, 0.01171189
50.0, 170.0, 0.0, 0.01069284
50.0, 180.0, 0.0, 0.00966579
50.0, 190.0, 0.0, 0.00909100
50.0, 200.0, 0.0, 0.01264086
50.0, 210.0, 0.0, 0.01146400
50.0, 220.0, 0.0, 0.01165441
50.0, 230.0, 0.0, 0.01228260
50.0, 240.0, 0.0, 0.01440325
50.0, 250.0, 0.0, 0.01335227
50.0, 260.0, 0.0, 0.01194106
60.0, 0.0, 0.0, 0.00281140
60.0, 10.0, 0.0, 0.00795153
60.0, 20.0, 0.0, 0.00994990
60.0, 30.0, 0.0, 0.01159602
60.0, 40.0, 0.0, 0.01248835
60.0, 50.0, 0.0, 0.01252572
60.0, 60.0, 0.0, 0.01240270
60.0, 70.0, 0.0, 0.01097656
60.0, 80.0, 0.0, 0.01123152
60.0, 90.0, 0.0, 0.01033979
60.0, 100.0, 0.0, 0.00987634
60.0, 110.0, 0.0, 0.00968881
60.0, 120.0, 0.0, 0.00932294
60.0, 130.0, 0.0, 0.00889741
60.0, 140.0, 0.0, 0.00842630
60.0, 150.0, 0.0, 0.00859029
60.0, 160.0, 0.0, 0.00837390
60.0, 170.0, 0.0, 0.00868752
60.0, 180.0, 0.0, 0.00881248
60.0, 190.0, 0.0, 0.01186776
60.0, 200.0, 0.0, 0.01217208
60.0, 210.0, 0.0, 0.01329794
60.0, 220.0, 0.0, 0.01265535
60.0, 230.0, 0.0, 0.01271816
60.0, 240.0, 0.0, 0.01246723
60.0, 250.0, 0.0, 0.01265252
60.0, 260.0, 0.0, 0.01292673
70.0, 0.0, 0.0, 0.00259248
70.0, 10.0, 0.0, 0.00459355
70.0, 20.0, 0.0, 0.00942037
70.0, 30.0, 0.0, 0.00900679
70.0, 40.0, 0.0, 0.00811721
70.0, 50.0, 0.0, 0.00778205
70.0, 60.0, 0.0, 0.00752412
70.0, 70.0, 0.0, 0.00623707
70.0, 80.0, 0.0, 0.00550847
70.0, 90.0, 0.0, 0.00680460
70.0, 100.0, 0.0, 0.00648341
70.0, 110.0, 0.0, 0.00543801
70.0, 120.0, 0.0, 0.00655869
70.0, 130.0, 0.0, 0.00641002
70.0, 140.0, 0.0, 0.00599687
70.0, 150.0, 0.0, 0.00505371
70.0, 160.0, 0.0, 0.00523995
70.0, 170.0, 0.0, 0.00551638
70.0, 180.0, 0.0, 0.00520557
70.0, 190.0, 0.0, 0.00779380
70.0, 200.0, 0.0, 0.00877991
70.0, 210.0, 0.0, 0.00980867
70.0, 220.0, 0.0, 0.01063422
70.0, 230.0, 0.0, 0.01111542
70.0, 240.0, 0.0, 0.01143710
70.0, 250.0, 0.0, 0.01224494
70.0, 260.0, 0.0, 0.01254682
80.0, 0.0, 0.0, 0.00293558
80.0, 10.0, 0.0, 0.00727959
80.0, 20.0, 0.0, 0.00846080
80.0, 30.0, 0.0, 0.00755198
80.0, 40.0, 0.0, 0.00618359
80.0, 50.0, 0.0, 0.00527110
80.0, 60.0, 0.0, 0.00561099
80.0, 70.0, 0.0, 0.00562534
80.0, 80.0, 0.0, 0.00471126
80.0, 90.0, 0.0, 0.00435839
80.0, 100.0, 0.0, 0.00465601
80.0, 110.0, 0.0, 0.00429572
80.0, 120.0, 0.0, 0.00414110
80.0, 130.0, 0.0, 0.00379319
80.0, 140.0, 0.0, 0.00421368
80.0, 150.0, 0.0, 0.00368523
80.0, 160.0, 0.0, 0.00458976
80.0, 170.0, 0.0, 0.00447159
80.0, 180.0, 0.0, 0.00388601
80.0, 190.0, 0.0, 0.00584086
80.0, 200.0, 0.0, 0.00602747
80.0, 210.0, 0.0, 0.00688042
80.0, 220.0, 0.0, 0.00840444
80.0, 230.0, 0.0, 0.00920952
80.0, 240.0, 0.0, 0.00988222
80.0, 250.0, 0.0, 0.01074370
80.0, 260.0, 0.0, 0.01182187
90.0, 0.0, 0.0, 0.00299779
90.0, 10.0, 0.0, 0.00518405
90.0, 20.0, 0.0, 0.00531524
90.0, 30.0, 0.0, 0.00532174
90.0, 40.0, 0.0, 0.00510012
90.0, 50.0, 0.0, 0.00492815
90.0, 60.0, 0.0, 0.00519805
90.0, 70.0, 0.0, 0.00508752
90.0, 80.0, 0.0, 0.00470850
90.0, 90.0, 0.0, 0.00463132
90.0, 100.0, 0.0, 0.00391631
90.0, 110.0, 0.0, 0.00372324
90.0, 120.0, 0.0, 0.00356302
90.0, 130.0, 0.0, 0.00348586
90.0, 140.0, 0.0, 0.00372551
90.0, 150.0, 0.0, 0.00362424
90.0, 160.0, 0.0, 0.00318570
90.0, 170.0, 0.0, 0.00390447
90.0, 180.0, 0.0, 0.00379233
90.0, 190.0, 0.0, 0.00514893
90.0, 200.0, 0.0, 0.00564187
90.0, 210.0, 0.0, 0.00634826
90.0, 220.0, 0.0, 0.00704487
90.0, 230.0, 0.0, 0.00771627
90.0, 240.0, 0.0, 0.00870505
90.0, 250.0, 0.0, 0.00951238
90.0, 260.0, 0.0, 0.01036907
100.0, 0.0, 0.0, 0.00403829
100.0, 10.0, 0.0, 0.00406532
100.0, 20.0, 0.0, 0.00400734
100.0, 30.0, 0.0, 0.00427078
100.0, 40.0, 0.0, 0.00471709
100.0, 50.0, 0.0, 0.00482663
100.0, 60.0, 0.0, 0.00494521
100.0, 70.0, 0.0, 0.00467836
100.0, 80.0, 0.0, 0.00463507
100.0, 90.0, 0.0, 0.00399523
100.0, 100.0, 0.0, 0.00392568
100.0, 110.0, 0.0, 0.00341607
100.0, 120.0, 0.0, 0.00299329
100.0, 130.0, 0.0, 0.00334881
100.0, 140.0, 0.0, 0.00322708
100.0, 150.0, 0.0, 0.00312648
100.0, 160.0, 0.0, 0.00311658
100.0, 170.0, 0.0, 0.00356651
100.0, 180.0, 0.0, 0.00435602
100.0, 190.0, 0.0, 0.00430989
100.0, 200.0, 0.0, 0.00563790
100.0, 210.0, 0.0, 0.00588839
100.0, 220.0, 0.0, 0.00603589
100.0, 230.0, 0.0, 0.00722349
100.0, 240.0, 0.0, 0.00850589
100.0, 250.0, 0.0, 0.00889128
100.0, 260.0, 0.0, 0.00951833
110.0, 0.0, 0.0, 0.00403138
110.0, 10.0, 0.0, 0.00355295
110.0, 20.0, 0.0, 0.00357720
110.0, 30.0, 0.0, 0.00358498
110.0, 40.0, 0.0, 0.00394326
110.0, 50.0, 0.0, 0.00409410
110.0, 60.0, 0.0, 0.00405555
110.0, 70.0, 0.0, 0.00408468
110.0, 80.0, 0.0, 0.00311480
110.0, 90.0, 0.0, 0.00253979
110.0, 100.0, 0.0, 0.00241949
110.0, 110.0, 0.0, 0.00272983
110.0, 120.0, 0.0, 0.00272994
110.0, 130.0, 0.0, 0.00280528
110.0, 140.0, 0.0, 0.00259378
110.0, 150.0, 0.0, 0.00279286
110.0, 160.0, 0.0, 0.00317182
110.0, 170.0, 0.0, 0.00321742
110.0, 180.0, 0.0, 0.00333301
110.0, 190.0, 0.0, 0.00363230
110.0, 200.0, 0.0, 0.00364074
110.0, 210.0, 0.0, 0.00402123
110.0, 220.0, 0.0, 0.00444490
110.0, 230.0, 0.0, 0.00482451
110.0, 240.0, 0.0, 0.00579544
110.0, 250.0, 0.0, 0.00703294
110.0, 260.0, 0.0, 0.00805933
120.0, 0.0, 0.0, 0.00376458
120.0, 10.0, 0.0, 0.00340044
120.0, 20.0, 0.0, 0.00304743
120.0, 30.0, 0.0, 0.00255909
120.0, 40.0, 0.0, 0.00260243
120.0, 50.0, 0.0, 0.00260417
120.0, 60.0, 0.0, 0.00285062
120.0, 70.0, 0.0, 0.00300534
120.0, 80.0, 0.0, 0.00280002
120.0, 90.0, 0.0, 0.00239662
120.0, 100.0, 0.0, 0.00256998
120.0, 110.0, 0.0, 0.00273481
120.0, 120.0, 0.0, 0.00254247
120.0, 130.0, 0.0, 0.00245492
120.0, 140.0, 0.0, 0.00227868
120.0, 150.0, 0.0, 0.00251737
120.0, 160.0, 0.0, 0.00279531
120.0, 170.0, 0.0, 0.00282841
120.0, 180.0, 0.0, 0.00321845
120.0, 190.0, 0.0, 0.00303693
120.0, 200.0, 0.0, 0.00337785
120.0, 210.0, 0.0, 0.00310261
120.0, 220.0, 0.0, 0.00366015
120.0, 230.0, 0.0, 0.00509512
120.0, 240.0, 0.0, 0.00518144
120.0, 250.0, 0.0, 0.00549293
120.0, 260.0, 0.0, 0.00601053
130.0, 0.0, 0.0, 0.00372117
130.0, 10.0, 0.0, 0.00409743
130.0, 20.0, 0.0, 0.00378848
130.0, 30.0, 0.0, 0.00332714
130.0, 40.0, 0.0, 0.00327254
130.0, 50.0, 0.0, 0.00323604
130.0, 60.0, 0.0, 0.00327672
130.0, 70.0, 0.0, 0.00317543
130.0, 80.0, 0.0, 0.00296619
130.0, 90.0, 0.0, 0.00217534
130.0, 100.0, 0.0, 0.00212180
130.0, 110.0, 0.0, 0.00242774
130.0, 120.0, 0.0, 0.00261527
130.0, 130.0, 0.0, 0.00242240
130.0, 140.0, 0.0, 0.00242390
130.0, 150.0, 0.0, 0.00275621
130.0, 160.0, 0.0, 0.00293167
130.0, 170.0, 0.0, 0.00305653
130.0, 180.0, 0.0, 0.00278522
130.0, 190.0, 0.0, 0.00329007
130.0, 200.0, 0.0, 0.00254108
130.0, 210.0, 0.0, 0.00327571
130.0, 220.0, 0.0, 0.00298925
130.0, 230.0, 0.0, 0.00349575
130.0, 240.0, 0.0, 0.00379418
130.0, 250.0, 0.0, 0.00422784
130.0, 260.0, 0.0, 0.00465350
140.0, 0.0, 0.0, 0.00344806
140.0, 10.0, 0.0, 0.00441069
140.0, 20.0, 0.0, 0.00357177
140.0, 30.0, 0.0, 0.00298077
140.0, 40.0, 0.0, 0.00309109
140.0, 50.0, 0.0, 0.00319621
140.0, 60.0, 0.0, 0.00323077
140.0, 70.0, 0.0, 0.00294053
140.0, 80.0, 0.0, 0.00253846
140.0, 90.0, 0.0, 0.00221655
140.0, 100.0, 0.0, 0.00195374
140.0, 110.0, 0.0, 0.00208870
140.0, 120.0, 0.0, 0.00234944
140.0, 130.0, 0.0, 0.00245341
140.0, 140.0, 0.0, 0.00275028
140.0, 150.0, 0.0, 0.00288510
140.0, 160.0, 0.0, 0.00303168
140.0, 170.0, 0.0, 0.00299368
140.0, 180.0, 0.0, 0.00264491
140.0, 190.0, 0.0, 0.00248687
140.0, 200.0, 0.0, 0.00267254
140.0, 210.0, 0.0, 0.00244196
140.0, 220.0, 0.0, 0.00248288
140.0, 230.0, 0.0, 0.00269008
140.0, 240.0, 0.0, 0.00319360
140.0, 250.0, 0.0, 0.00374801
140.0, 260.0, 0.0, 0.00406955
150.0, 0.0, 0.0, 0.00238914
150.0, 10.0, 0.0, 0.00314202
150.0, 20.0, 0.0, 0.00387889
150.0, 30.0, 0.0, 0.00342698
150.0, 40.0, 0.0, 0.00342265
150.0, 50.0, 0.0, 0.00330566
150.0, 60.0, 0.0, 0.00290952
150.0, 70.0, 0.0, 0.00219342
150.0, 80.0, 0.0, 0.00190153
150.0, 90.0, 0.0, 0.00192785
150.0, 100.0, 0.0, 0.00185026
150.0, 110.0, 0.0, 0.00206505
150.0, 120.0, 0.0, 0.00224593
150.0, 130.0, 0.0, 0.00243615
150.0, 140.0, 0.0, 0.00269629
150.0, 150.0, 0.0, 0.00276464
150.0, 160.0, 0.0, 0.00277696
150.0, 170.0, 0.0, 0.00288078
150.0, 180.0, 0.0, 0.00283622
150.0, 190.0, 0.0, 0.00219604
150.0, 200.0, 0.0, 0.00218080
150.0, 210.0, 0.0, 0.00235916
150.0, 220.0, 0.0, 0.00264065
150.0, 230.0, 0.0, 0.00223163
150.0, 240.0, 0.0, 0.00252030
150.0, 250.0, 0.0, 0.00303924
150.0, 260.0, 0.0, 0.00360914
160.0, 0.0, 0.0, 0.00210751
160.0, 10.0, 0.0, 0.00364733
160.0, 20.0, 0.0, 0.00350077
160.0, 30.0, 0.0, 0.00303546
160.0, 40.0, 0.0, 0.00330649
160.0, 50.0, 0.0, 0.00348151
160.0, 60.0, 0.0, 0.00269067
160.0, 70.0, 0.0, 0.00193330
160.0, 80.0, 0.0, 0.00144309
160.0, 90.0, 0.0, 0.00138416
160.0, 100.0, 0.0, 0.00150667
160.0, 110.0, 0.0, 0.00179901
160.0, 120.0, 0.0, 0.00208035
160.0, 130.0, 0.0, 0.00232354
160.0, 140.0, 0.0, 0.00270590
160.0, 150.0, 0.0, 0.00289346
160.0, 160.0, 0.0, 0.00282108
160.0, 170.0, 0.0, 0.00275382
160.0, 180.0, 0.0, 0.00264397
160.0, 190.0, 0.0, 0.00238957
160.0, 200.0, 0.0, 0.00221277
160.0, 210.0, 0.0, 0.00225795
160.0, 220.0, 0.0, 0.00219374
160.0, 230.0, 0.0, 0.00204886
160.0, 240.0, 0.0, 0.00212403
160.0, 250.0, 0.0, 0.00257080
160.0, 260.0, 0.0, 0.00308119
170.0, 0.0, 0.0, 0.00165618
170.0, 10.0, 0.0, 0.00191872
170.0, 20.0, 0.0, 0.00270780
170.0, 30.0, 0.0, 0.00297273
170.0, 40.0, 0.0, 0.00306938
170.0, 50.0, 0.0, 0.00308593
170.0, 60.0, 0.0, 0.00239114
170.0, 70.0, 0.0, 0.00197292
170.0, 80.0, 0.0, 0.00147730
170.0, 90.0, 0.0, 0.00139600
170.0, 100.0, 0.0, 0.00156312
170.0, 110.0, 0.0, 0.00168515
170.0, 120.0, 0.0, 0.00193283
170.0, 130.0, 0.0, 0.00245038
170.0, 140.0, 0.0, 0.00285559
170.0, 150.0, 0.0, 0.00311143
170.0, 160.0, 0.0, 0.00300166
