S
I=17,J=17
0.000000, 0.000000, 0.000000
4.000000, 0.000000, 0.000000
8.000000, 0.000000, 0.000013
12.000000, 0.000000, 0.007242
16.000000, 0.000000, 0.859842
20.000000, 0.000000, 33.509960
24.000000, 0.000000, 525.395142
28.000000, 0.000000, 2562.357666
32.000000, 0.000000, 3761.110107
36.000000, 0.000000, 2206.567383
40.000000, 0.000000, 394.140869
44.000000, 0.000000, 23.927862
48.000000, 0.000000, 0.647522
52.000000, 0.000000, 0.007046
56.000000, 0.000000, 0.000034
60.000000, 0.000000, 0.000018
0.000000, 4.000000, 2.270144
4.000000, 4.000000, 1.690819
8.000000, 4.000000, 1.383082
12.000000, 4.000000, 5.139570
16.000000, 4.000000, 122.056328
20.000000, 4.000000, 858.930481
24.000000, 4.000000, 2361.084717
28.000000, 4.000000, 3311.616943
32.000000, 4.000000, 3388.901367
36.000000, 4.000000, 2832.555420
40.000000, 4.000000, 1734.659180
44.000000, 4.000000, 593.968628
48.000000, 4.000000, 93.889427
52.000000, 4.000000, 8.266777
56.000000, 4.000000, 2.075090
60.000000, 4.000000, 2.586323
0.000000, 8.000000, 2129.932617
4.000000, 8.000000, 1086.576660
8.000000, 8.000000, 1005.330200
12.000000, 8.000000, 828.770935
16.000000, 8.000000, 4093.437500
20.000000, 8.000000, 9458.535156
24.000000, 8.000000, 10329.609375
28.000000, 8.000000, 8958.957031
32.000000, 8.000000, 8005.446289
36.000000, 8.000000, 7363.361816
40.000000, 8.000000, 7154.980469
44.000000, 8.000000, 6094.270508
48.000000, 8.000000, 3215.381104
52.000000, 8.000000, 1176.612793
56.000000, 8.000000, 896.135986
60.000000, 8.000000, 1033.902954
0.000000, 12.000000, 49785.746094
4.000000, 12.000000, 20538.523438
8.000000, 12.000000, 20648.109375
12.000000, 12.000000, 15300.031250
16.000000, 12.000000, 26838.345703
20.000000, 12.000000, 35857.742188
24.000000, 12.000000, 26963.199219
28.000000, 12.000000, 19252.277344
32.000000, 12.000000, 18553.789063
36.000000, 12.000000, 16034.199219
40.000000, 12.000000, 18086.007813
44.000000, 12.000000, 22277.103516
48.000000, 12.000000, 18521.773438
52.000000, 12.000000, 12605.970703
56.000000, 12.000000, 12717.772461
60.000000, 12.000000, 14499.972656
0.000000, 16.000000, 104808.687500
4.000000, 16.000000, 43045.070313
8.000000, 16.000000, 45027.027344
12.000000, 16.000000, 43063.601563
16.000000, 16.000000, 65150.492188
20.000000, 16.000000, 71128.242188
24.000000, 16.000000, 51382.988281
28.000000, 16.000000, 35805.347656
32.000000, 16.000000, 40550.050781
36.000000, 16.000000, 32919.296875
40.000000, 16.000000, 38602.851563
44.000000, 16.000000, 55559.523438
48.000000, 16.000000, 45044.828125
52.000000, 16.000000, 25659.564453
56.000000, 16.000000, 23239.728516
60.000000, 16.000000, 28141.033203
0.000000, 20.000000, 74903.726563
4.000000, 20.000000, 30221.839844
8.000000, 20.000000, 34558.757813
12.000000, 20.000000, 52072.484375
16.000000, 20.000000, 77571.914063
20.000000, 20.000000, 79812.023438
24.000000, 20.000000, 62565.875000
28.000000, 20.000000, 39501.503906
32.000000, 20.000000, 44809.464844
36.000000, 20.000000, 38466.261719
40.000000, 20.000000, 59342.132813
44.000000, 20.000000, 78057.953125
48.000000, 20.000000, 65836.875000
52.000000, 20.000000, 25863.560547
56.000000, 20.000000, 14327.353516
60.000000, 20.000000, 18471.791016
0.000000, 24.000000, 35506.425781
4.000000, 24.000000, 12735.629883
8.000000, 24.000000, 14524.961914
12.000000, 24.000000, 35969.476563
16.000000, 24.000000, 73663.617188
20.000000, 24.000000, 79761.515625
24.000000, 24.000000, 60621.339844
28.000000, 24.000000, 26086.281250
32.000000, 24.000000, 26352.480469
36.000000, 24.000000, 29392.482422
40.000000, 24.000000, 67911.085938
44.000000, 24.000000, 79987.460938
48.000000, 24.000000, 66779.781250
52.000000, 24.000000, 18696.537109
56.000000, 24.000000, 3337.959229
60.000000, 24.000000, 5012.442383
0.000000, 28.000000, 13901.850586
4.000000, 28.000000, 4673.583984
8.000000, 28.000000, 4870.861328
12.000000, 28.000000, 16782.041016
16.000000, 28.000000, 53623.453125
20.000000, 28.000000, 70036.382813
24.000000, 28.000000, 42691.609375
28.000000, 28.000000, 8376.443359
32.000000, 28.000000, 7148.416504
36.000000, 28.000000, 15008.140625
40.000000, 28.000000, 58287.195313
44.000000, 28.000000, 75129.875000
48.000000, 28.000000, 53982.578125
52.000000, 28.000000, 11820.871094
56.000000, 28.000000, 503.256622
60.000000, 28.000000, 268.454590
0.000000, 32.000000, 7511.157715
4.000000, 32.000000, 3324.412842
8.000000, 32.000000, 5070.098633
12.000000, 32.000000, 10794.680664
16.000000, 32.000000, 24586.136719
20.000000, 32.000000, 31570.044922
24.000000, 32.000000, 13725.897461
28.000000, 32.000000, 976.064148
32.000000, 32.000000, 285.837219
36.000000, 32.000000, 2966.317383
40.000000, 32.000000, 23391.431641
44.000000, 32.000000, 40255.203125
48.000000, 32.000000, 26819.210938
52.000000, 32.000000, 8278.048828
56.000000, 32.000000, 1564.035645
60.000000, 32.000000, 247.733673
0.000000, 36.000000, 8402.807617
4.000000, 36.000000, 4717.097656
8.000000, 36.000000, 8759.604492
12.000000, 36.000000, 12901.718750
16.000000, 36.000000, 13471.425781
20.000000, 36.000000, 8922.018555
24.000000, 36.000000, 1990.905762
28.000000, 36.000000, 387.875763
32.000000, 36.000000, 976.574463
36.000000, 36.000000, 461.730530
40.000000, 36.000000, 2447.831055
44.000000, 36.000000, 6112.198730
48.000000, 36.000000, 6026.322266
52.000000, 36.000000, 6032.708984
56.000000, 36.000000, 3922.930908
60.000000, 36.000000, 1386.773682
0.000000, 40.000000, 9735.507813
4.000000, 40.000000, 5597.727051
8.000000, 40.000000, 10235.475586
12.000000, 40.000000, 14074.377930
16.000000, 40.000000, 11488.500977
20.000000, 40.000000, 3753.263428
24.000000, 40.000000, 680.689819
28.000000, 40.000000, 8773.703125
32.000000, 40.000000, 24951.785156
36.000000, 40.000000, 9005.916992
40.000000, 40.000000, 419.863770
44.000000, 40.000000, 97.666718
48.000000, 40.000000, 804.571167
52.000000, 40.000000, 3406.819336
56.000000, 40.000000, 4062.070801
60.000000, 40.000000, 2239.009766
0.000000, 44.000000, 8566.862305
4.000000, 44.000000, 4606.955566
