S
I=9,J=9
0.499500,0.499000,0.658868
1.498500,0.499000,0.812137
2.497500,0.499000,0.811213
3.496500,0.499000,0.772203
4.495500,0.499000,0.740736
5.494500,0.499000,0.696340
6.493500,0.499000,0.584861
7.492500,0.499000,0.173852
8.491500,0.499000,0.131343
0.499500,1.497000,0.429886
1.498500,1.497000,0.565640
2.497500,1.497000,0.661771
3.496500,1.497000,0.708066
4.495500,1.497000,0.740799
5.494500,1.497000,0.754321
6.493500,1.497000,0.651830
7.492500,1.497000,0.371751
8.491500,1.497000,0.194738
0.499500,2.495000,0.157427
1.498500,2.495000,0.348926
2.497500,2.495000,0.514074
3.496500,2.495000,0.619584
4.495500,2.495000,0.692268
5.494500,2.495000,0.726500
6.493500,2.495000,0.637893
7.492500,2.495000,0.421294
8.491500,2.495000,0.213175
0.499500,3.493000,0.076495
1.498500,3.493000,0.292810
2.497500,3.493000,0.448375
3.496500,3.493000,0.549223
4.495500,3.493000,0.627276
5.494500,3.493000,0.675186
6.493500,3.493000,0.663441
7.492500,3.493000,0.556571
8.491500,3.493000,0.292642
0.499500,4.491000,0.375300
1.498500,4.491000,0.447499
2.497500,4.491000,0.476139
3.496500,4.491000,0.507408
4.495500,4.491000,0.574658
5.494500,4.491000,0.644644
6.493500,4.491000,0.686790
7.492500,4.491000,0.667478
8.491500,4.491000,0.523542
0.499500,5.489000,0.709120
1.498500,5.489000,0.717719
2.497500,5.489000,0.527883
3.496500,5.489000,0.462291
4.495500,5.489000,0.539022
5.494500,5.489000,0.632289
6.493500,5.489000,0.693846
7.492500,5.489000,0.697356
8.491500,5.489000,0.645236
0.499500,6.487000,0.923399
1.498500,6.487000,0.910049
2.497500,6.487000,0.515829
3.496500,6.487000,0.426878
4.495500,6.487000,0.549392
5.494500,6.487000,0.660455
6.493500,6.487000,0.735684
7.492500,6.487000,0.760204
8.491500,6.487000,0.743365
0.499500,7.485000,0.945211
1.498500,7.485000,0.860230
2.497500,7.485000,0.652630
3.496500,7.485000,0.572324
4.495500,7.485000,0.642277
5.494500,7.485000,0.740542
6.493500,7.485000,0.822054
7.492500,7.485000,0.852899
8.491500,7.485000,0.841802
0.499500,8.483001,0.963260
1.498500,8.483001,0.892464
2.497500,8.483001,0.792918
3.496500,8.483001,0.744501
4.495500,8.483001,0.774171
5.494500,8.483001,0.846468
6.493500,8.483001,0.929584
7.492500,8.483001,0.953672
8.491500,8.483001,0.934428
