S
I=28,J=25
0.0, 0.0, 0.003924
0.0, 0.0, 0.003860
0.0, 0.0, 0.003718
0.0, 0.0, 0.003591
0.0, 0.0, 0.003485
0.0, 0.0, 0.003370
0.0, 0.0, 0.003348
0.0, 0.0, 0.003343
0.0, 0.0, 0.003465
0.0, 0.0, 0.003492
0.0, 0.0, 0.003512
0.0, 0.0, 0.003512
0.0, 0.0, 0.003268
0.0, 0.0, 0.003269
0.0, 0.0, 0.003212
0.0, 0.0, 0.003192
0.0, 0.0, 0.003143
0.0, 0.0, 0.003110
0.0, 0.0, 0.003083
0.0, 0.0, 0.003112
0.0, 0.0, 0.003097
0.0, 0.0, 0.003127
0.0, 0.0, 0.003213
0.0, 0.0, 0.003305
0.0, 0.0, 0.003376
0.0, 0.0, 0.003427
0.0, 0.0, 0.003453
0.0, 0.0, 0.003520
0.0, 0.0, 0.003884
0.0, 0.0, 0.003810
0.0, 0.0, 0.003694
0.0, 0.0, 0.003625
0.0, 0.0, 0.003587
0.0, 0.0, 0.003477
0.0, 0.0, 0.003484
0.0, 0.0, 0.003357
0.0, 0.0, 0.003351
0.0, 0.0, 0.003400
0.0, 0.0, 0.003444
0.0, 0.0, 0.003463
0.0, 0.0, 0.003261
0.0, 0.0, 0.003242
0.0, 0.0, 0.003184
0.0, 0.0, 0.003140
0.0, 0.0, 0.003105
0.0, 0.0, 0.003067
0.0, 0.0, 0.003032
0.0, 0.0, 0.003047
0.0, 0.0, 0.003064
0.0, 0.0, 0.003116
0.0, 0.0, 0.003195
0.0, 0.0, 0.003336
0.0, 0.0, 0.003412
0.0, 0.0, 0.003453
0.0, 0.0, 0.003428
0.0, 0.0, 0.003474
0.0, 0.0, 0.003812
0.0, 0.0, 0.003718
0.0, 0.0, 0.003625
0.0, 0.0, 0.003585
0.0, 0.0, 0.003569
0.0, 0.0, 0.003533
0.0, 0.0, 0.003581
0.0, 0.0, 0.003464
0.0, 0.0, 0.003350
0.0, 0.0, 0.003359
0.0, 0.0, 0.003365
0.0, 0.0, 0.003348
0.0, 0.0, 0.003220
0.0, 0.0, 0.003171
0.0, 0.0, 0.003122
0.0, 0.0, 0.003080
0.0, 0.0, 0.003048
0.0, 0.0, 0.003052
0.0, 0.0, 0.003062
0.0, 0.0, 0.003010
0.0, 0.0, 0.003038
0.0, 0.0, 0.003087
0.0, 0.0, 0.003200
0.0, 0.0, 0.003345
0.0, 0.0, 0.003421
0.0, 0.0, 0.003418
0.0, 0.0, 0.003409
0.0, 0.0, 0.003426
0.0, 0.0, 0.003771
0.0, 0.0, 0.003655
0.0, 0.0, 0.003549
0.0, 0.0, 0.003496
0.0, 0.0, 0.003527
0.0, 0.0, 0.003444
0.0, 0.0, 0.003499
0.0, 0.0, 0.003491
0.0, 0.0, 0.003335
0.0, 0.0, 0.003229
0.0, 0.0, 0.003287
0.0, 0.0, 0.003241
0.0, 0.0, 0.003193
0.0, 0.0, 0.003116
0.0, 0.0, 0.003053
0.0, 0.0, 0.003003
0.0, 0.0, 0.002978
0.0, 0.0, 0.003002
0.0, 0.0, 0.003045
0.0, 0.0, 0.003017
0.0, 0.0, 0.003075
0.0, 0.0, 0.003085
0.0, 0.0, 0.003196
0.0, 0.0, 0.003355
0.0, 0.0, 0.003444
0.0, 0.0, 0.003394
0.0, 0.0, 0.003394
0.0, 0.0, 0.003336
0.0, 0.0, 0.003647
0.0, 0.0, 0.003560
0.0, 0.0, 0.003443
0.0, 0.0, 0.003406
0.0, 0.0, 0.003430
0.0, 0.0, 0.003353
0.0, 0.0, 0.003329
0.0, 0.0, 0.003344
0.0, 0.0, 0.003325
0.0, 0.0, 0.003055
0.0, 0.0, 0.003115
0.0, 0.0, 0.003237
0.0, 0.0, 0.003146
0.0, 0.0, 0.003112
0.0, 0.0, 0.003011
0.0, 0.0, 0.002957
0.0, 0.0, 0.002901
0.0, 0.0, 0.002917
0.0, 0.0, 0.002920
0.0, 0.0, 0.003004
0.0, 0.0, 0.003093
0.0, 0.0, 0.003105
0.0, 0.0, 0.003223
0.0, 0.0, 0.003361
0.0, 0.0, 0.003423
0.0, 0.0, 0.003380
0.0, 0.0, 0.003336
0.0, 0.0, 0.003264
0.0, 0.0, 0.003392
0.0, 0.0, 0.003315
0.0, 0.0, 0.003238
0.0, 0.0, 0.003223
0.0, 0.0, 0.003269
0.0, 0.0, 0.003286
0.0, 0.0, 0.003201
0.0, 0.0, 0.003221
0.0, 0.0, 0.003228
0.0, 0.0, 0.003111
0.0, 0.0, 0.002993
0.0, 0.0, 0.003077
0.0, 0.0, 0.003043
0.0, 0.0, 0.003038
0.0, 0.0, 0.002966
0.0, 0.0, 0.002927
0.0, 0.0, 0.002890
0.0, 0.0, 0.002871
0.0, 0.0, 0.002903
0.0, 0.0, 0.002961
0.0, 0.0, 0.003034
0.0, 0.0, 0.003149
0.0, 0.0, 0.003275
0.0, 0.0, 0.003355
0.0, 0.0, 0.003345
0.0, 0.0, 0.003321
0.0, 0.0, 0.003282
0.0, 0.0, 0.003204
0.0, 0.0, 0.003180
0.0, 0.0, 0.003087
0.0, 0.0, 0.003074
0.0, 0.0, 0.003071
0.0, 0.0, 0.003074
0.0, 0.0, 0.003107
0.0, 0.0, 0.003102
0.0, 0.0, 0.003121
0.0, 0.0, 0.003122
